study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
6.0,30.0,0.013410836029573393,0.3757635176506144,24.0,30.0,0.01009030049398012,0.4144214551790882,0.04704906841364046,0.0862987777028543,0.8822732751142379,0.7802634972039151,0.7840621971240566
48.0,30.0,0.012550877694753826,0.39394914275441106,33.0,30.0,0.02956860288497564,0.38127112272832475,0.04963364712685608,0.09799448858679233,0.8761174497495449,0.7402063957179584,0.7554117446660036
15.0,30.0,0.04358445916624633,0.3874183684013574,51.0,30.0,0.022631808985402613,0.3786332036456095,0.0496885722996699,0.04502640929031748,0.8799683301901167,0.8283920018440478,0.8912306222029254
15.0,40.0,0.011299559819982754,0.4468551821854344,12.0,50.0,0.038714406970604597,0.40427309113635584,0.06959224150923123,0.06909609303092154,0.8265806215992799,0.809831645554921,0.8278169916146287
21.0,45.0,0.030938983905947244,0.4236432699662121,9.0,30.0,0.012104594113960788,0.3883501221279539,0.04720378987862546,0.11540004460851952,0.872131973908512,0.8279970466325097,0.6873984916697811
42.0,35.0,0.03492913991893081,0.36365854238653017,24.0,30.0,0.017155357539083316,0.3288321753756463,0.05399466649845777,0.0631477101880616,0.8721136484073432,0.6415033423062851,0.8504346671423129
27.0,30.0,0.010673779881366788,0.4430519080998102,36.0,30.0,0.01021660277484906,0.4578629800312912,0.04745925678648401,0.08829380180983018,0.8846833195793935,0.6656339437039467,0.7854633886866041
36.0,30.0,0.012402909838500717,0.416171229790664,48.0,30.0,0.018938011482715022,0.39598237840784084,0.044722596398850394,0.08333174196077177,0.8860586829589893,0.8177332681544444,0.7876928176161064
18.0,40.0,0.03614467895844737,0.37152626546058254,36.0,40.0,0.013419644389227292,0.3704504125965121,0.06770828828159306,0.20679183146217955,0.8254210037555368,0.5825374998496096,0.4668081074789785
30.0,30.0,0.031517434227100134,0.37739122881080645,48.0,30.0,0.014431049397216483,0.37257584306611186,0.04752271337009479,0.11994184776693534,0.8783979545909613,0.7297524417663352,0.6930904617122079
