UpperD_m,Longitude,MeanTemperatureofWarmestQuarter,SoilTypeWRB,SiltContent,BulkDensity,AnnualMeanTemperature,SoilOrganicCarbon,Isothermality,PrecipitationofDriestQuarter
0.0,-78.0,19.26666641235352,1.2142620615006343,0.466,1.59,8.408333778381348,0.012,31.63841819763184,208.0
0.0,-76.0,22.04999923706055,1.1961949539165935,0.423,1.64,11.02499961853027,0.11,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2230275254660876,0.421,1.6,11.02499961853027,0.013,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2209255561391494,0.57,1.55,11.02499961853027,0.021,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2320852749190339,0.23,1.78,11.02499961853027,0.005,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2470379395188897,0.423,1.64,11.02499961853027,0.11,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2518972757876912,0.421,1.6,11.02499961853027,0.013,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2545130502997413,0.57,1.55,11.02499961853027,0.021,30.32473754882812,247.0
0.0,-76.0,22.04999923706055,1.2310345903114706,0.23,1.78,11.02499961853027,0.005,30.32473754882812,247.0
0.01,-0.06667,23.78333282470703,1.4735732651134856,0.473,1.22,15.23333358764648,0.011,37.62541961669922,78.0
0.01,-0.06667,23.78333282470703,1.623179328181208,0.473,1.14,15.23333358764648,0.011,37.62541961669922,78.0
0.01,-0.06667,23.78333282470703,1.6568670580480296,0.473,1.3,15.23333358764648,0.011,37.62541961669922,78.0
0.0,-117.0,17.64999961853027,1.72005810238091,0.715,0.75,8.458333015441895,0.0371,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.7300865084000259,0.704,1.1,8.458333015441895,0.0147,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.631591904260523,0.736,1.1,8.458333015441895,0.0182,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.5869589604524732,0.714,0.9,8.458333015441895,0.0319,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.6048823721244616,0.705,1.25,8.458333015441895,0.0143,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.5246942090692481,0.74,1.25,8.458333015441895,0.0134,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.4857895258260876,0.715,0.75,8.458333015441895,0.0371,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.5166340478134122,0.704,1.1,8.458333015441895,0.0147,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.4802301432635454,0.736,1.1,8.458333015441895,0.0182,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.4539564516512635,0.714,0.9,8.458333015441895,0.0319,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.4663270277484235,0.705,1.25,8.458333015441895,0.0143,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.4556635417888972,0.715,0.75,8.458333015441895,0.0371,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.4899985380692564,0.704,1.1,8.458333015441895,0.0147,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.4801846599708621,0.714,0.9,8.458333015441895,0.0319,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.5036957807998992,0.704,1.1,8.458333015441895,0.0147,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.498398283793559,0.736,1.1,8.458333015441895,0.0182,37.69607925415039,80.0
0.0,-117.0,17.64999961853027,1.4908596462820152,0.736,1.1,8.458333015441895,0.0182,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.4924677795208137,0.714,0.9,8.458333015441895,0.0319,37.69607925415039,80.0
0.05,-117.0,17.64999961853027,1.5188157613857791,0.74,1.25,8.458333015441895,0.0134,37.69607925415039,80.0
0.0,1.0,22.45000076293945,1.2445244112569467,0.52,1.3934383129599999,14.05000019073486,0.013954,38.66442108154297,92.0
0.0,1.0,22.45000076293945,1.218135781800629,0.52,1.3747255990200002,14.05000019073486,0.013954,38.66442108154297,92.0
0.0,1.0,22.45000076293945,1.1879328440127543,0.52,1.38110831296,14.05000019073486,0.013954,38.66442108154297,92.0
0.0,-8.0,23.26666641235352,1.5898909570222388,0.074,1.66,16.54583358764648,0.0085,44.75190734863281,25.0
0.0,-8.0,23.26666641235352,1.5043526913368175,0.138,1.83,16.54583358764648,0.0083,44.75190734863281,25.0
0.0,-8.0,23.26666641235352,1.4187500716187211,0.129,1.62,16.54583358764648,0.0114,44.75190734863281,25.0
0.0,-8.0,23.26666641235352,1.8260366830324364,0.251,1.7,16.54583358764648,0.0074,44.75190734863281,25.0
0.0,17.6,15.41666698455811,1.0532773724541353,0.41,1.28,5.679166793823242,0.017,27.90359878540039,93.0
0.075,175.3,16.64999961853027,1.4735732651134856,0.21,1.44,12.37083339691162,0.04,47.01426315307617,216.0
0.001,110.3,21.5666675567627,1.1430204547516782,0.333,1.4536083129600008,8.012499809265137,0.0034,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.1946526550700618,0.333,1.4745283129600009,8.012499809265137,0.0034,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.2278182319045041,0.333,1.471628312960001,8.012499809265137,0.0034,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.220981998567284,0.355,1.4426183129600003,8.012499809265137,0.003,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.255669843970174,0.355,1.4420183129600002,8.012499809265137,0.003,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.2883292290556698,0.355,1.3879730806900006,8.012499809265137,0.003,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3045275288538252,0.355,1.3355361613800005,8.012499809265137,0.003,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3057477665394812,0.335,1.3130461613800002,8.012499809265137,0.0024,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3270971198441799,0.335,1.3207461613800004,8.012499809265137,0.0024,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.344147605814461,0.335,1.2997676772700004,8.012499809265137,0.0024,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3432331461304785,0.335,1.2989676772700003,8.012499809265137,0.0024,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3394403779426085,0.321,1.28874616138,8.012499809265137,0.0027,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3526280704690326,0.321,1.26874616138,8.012499809265137,0.0027,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3729943295607607,0.321,1.2733676772700002,8.012499809265137,0.0027,29.98168563842773,9.0
0.001,110.3,21.5666675567627,1.3794689699859408,0.321,1.2683676772700003,8.012499809265137,0.0027,29.98168563842773,9.0
0.0,52.5,28.63333320617676,1.7656179404276813,0.137,1.52,18.22916603088379,0.0136,39.75876998901367,2.0
0.0,172.5,16.5,1.362831661359316,0.519,1.37,11.81666660308838,0.022,49.52830123901367,150.0
0.0,172.5,16.5,1.3652310563887806,0.519,1.25,11.81666660308838,0.029,49.52830123901367,150.0
0.0,-93.0,21.26666641235352,1.4735732651134856,0.6,1.2317581907100001,7.170833587646484,0.031,25.33407592773438,69.0
0.0,-93.0,21.26666641235352,1.321786869188918,0.6,1.24188643032,7.170833587646484,0.031,25.33407592773438,69.0
0.0,-93.0,21.26666641235352,1.1426043030067035,0.6,1.25146,7.170833587646484,0.031,25.33407592773438,69.0
0.0,172.5,16.39999961853027,1.3947014484529314,0.52,1.01,11.82499980926514,0.0255,49.68102264404297,142.0
0.175,172.5,16.39999961853027,1.4059618506682008,0.52,1.25,11.82499980926514,0.0255,49.68102264404297,142.0
0.175,172.5,16.39999961853027,1.391580018153578,0.52,1.24,11.82499980926514,0.0255,49.68102264404297,142.0
0.175,172.5,16.39999961853027,1.3936752441181763,0.52,1.24,11.82499980926514,0.0255,49.68102264404297,142.0
0.175,172.5,16.39999961853027,1.3931207961387393,0.52,1.32,11.82499980926514,0.0255,49.68102264404297,142.0
0.175,172.5,16.39999961853027,1.391914973512324,0.52,1.34,11.82499980926514,0.0255,49.68102264404297,142.0
0.0,-6.0,26.21666717529297,1.3366177594443664,0.299,1.53,18.64999961853027,0.0054,40.83924102783203,22.0
0.0,-6.0,26.21666717529297,1.3393666243451616,0.299,1.26,18.64999961853027,0.0054,40.83924102783203,22.0
0.0,-6.0,26.21666717529297,1.3721800343137704,0.299,1.65,18.64999961853027,0.0054,40.83924102783203,22.0
0.0,-6.0,26.21666717529297,1.3240176574477138,0.299,1.39,18.64999961853027,0.0054,40.83924102783203,22.0
0.0,-81.0,19.08333396911621,1.3603389090018483,0.325,1.2,7.320833206176758,0.037,25.882080078125,210.0
0.0,-81.0,19.08333396911621,1.3920641179888917,0.325,1.2,7.320833206176758,0.037,25.882080078125,210.0
0.0,-81.0,19.08333396911621,1.3915917917444325,0.365,1.4,7.320833206176758,0.019,25.882080078125,210.0
0.0,-81.0,19.08333396911621,1.3849712585042036,0.365,1.4,7.320833206176758,0.019,25.882080078125,210.0
0.0,-81.0,19.08333396911621,1.3865512581693007,0.488,1.1,7.320833206176758,0.031,25.882080078125,210.0
0.0,146.0,22.54999923706055,1.400082677998137,0.12,1.23,15.61666679382324,0.0115,45.65217590332031,94.0
0.0,146.0,22.54999923706055,1.3841712606399315,0.12,1.33,15.61666679382324,0.0115,45.65217590332031,94.0
0.0,-1.0,31.06666564941406,1.4735732651134856,0.201,1.5361800000000005,27.94583320617676,0.0077,62.47927474975586,5.0
0.0,-1.0,31.06666564941406,1.7754215170988212,0.201,1.52998,27.94583320617676,0.0077,62.47927474975586,5.0
0.0,-1.0,31.06666564941406,1.861724746754781,0.201,1.5426431540300003,27.94583320617676,0.0077,62.47927474975586,5.0
0.0,-1.0,31.06666564941406,1.9046034459146142,0.201,1.54554315403,27.94583320617676,0.0077,62.47927474975586,5.0
0.0,78.6,31.41666793823242,1.4735732651134856,0.171,1.56,26.78750038146973,0.00684,48.14452743530273,13.0
0.0,78.6,31.41666793823242,1.5357566379256693,0.175,1.62,26.78750038146973,0.00625,48.14452743530273,13.0
0.0,78.6,31.41666793823242,1.5485148478596857,0.173,1.41,26.78750038146973,0.00889,48.14452743530273,13.0
0.0,78.6,31.41666793823242,1.641024768532333,0.179,1.37,26.78750038146973,0.01782,48.14452743530273,13.0
0.0,135.3,24.36666679382324,1.3754835367200005,0.29,1.05,13.73750019073486,0.0242,27.57623481750488,328.0
0.0,135.3,24.36666679382324,1.4008457261271194,0.29,1.1,13.73750019073486,0.0117,27.57623481750488,328.0
0.0,135.3,24.36666679382324,1.4286989476220644,0.29,1.15,13.73750019073486,0.0064,27.57623481750488,328.0
0.0,135.3,24.36666679382324,1.414408489113115,0.29,1.05,13.73750019073486,0.0242,27.57623481750488,328.0
0.0,135.3,24.36666679382324,1.409542673313272,0.29,1.1,13.73750019073486,0.0117,27.57623481750488,328.0
0.0,135.3,24.36666679382324,1.4011693087017025,0.29,1.15,13.73750019073486,0.0064,27.57623481750488,328.0
0.0,-6.2,24.76666641235352,1.7874022154198876,0.32,1.4897715159,18.02083396911621,0.006,41.19812774658203,21.0
0.0,1.4,20.76666641235352,1.366099496860504,0.502,1.09,13.26666641235352,0.01,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.3881043443036714,0.502,1.43,13.26666641235352,0.01,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.3934030168540472,0.623,1.07,13.26666641235352,0.008,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4142300872928362,0.623,1.42,13.26666641235352,0.008,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4177007526931111,0.374,1.28,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4213903759545192,0.374,1.4,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4233554740552528,0.516,1.23,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.429018973183584,0.516,1.41,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4321502499486007,0.58,1.21,13.26666641235352,0.012,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4436014198734555,0.58,1.4,13.26666641235352,0.012,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4446473610667527,0.302,1.23,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4506758506497608,0.302,1.4,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4503839906930522,0.502,1.35,13.26666641235352,0.01,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4525407911019728,0.502,1.39,13.26666641235352,0.01,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4511039284064482,0.623,1.34,13.26666641235352,0.008,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4521612957102565,0.623,1.38,13.26666641235352,0.008,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4488553604931318,0.374,1.42,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4464698153961741,0.374,1.4,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4446711861455948,0.516,1.21,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.441805657033682,0.516,1.41,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.441189793895412,0.58,1.24,13.26666641235352,0.012,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.439966353337884,0.58,1.43,13.26666641235352,0.012,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4367069676427675,0.302,1.24,13.26666641235352,0.013,37.937744140625,146.0
0.0,1.4,20.76666641235352,1.4358441755874531,0.302,1.37,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4338009770045703,0.502,0.97,13.26666641235352,0.01,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.449341209660431,0.502,1.5,13.26666641235352,0.01,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4518935528702832,0.623,1.05,13.26666641235352,0.008,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4693320792218638,0.623,1.5,13.26666641235352,0.008,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4680201337478693,0.374,1.13,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.477407910780263,0.374,1.5,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4774515657927114,0.516,1.31,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4843621320198614,0.516,1.34,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4923678029000447,0.58,1.33,13.26666641235352,0.012,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.4992965053517642,0.58,1.37,13.26666641235352,0.012,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.5056500495047966,0.302,1.23,13.26666641235352,0.013,37.937744140625,146.0
0.15,1.4,20.76666641235352,1.5069972836146075,0.302,1.4,13.26666641235352,0.013,37.937744140625,146.0
0.0,45.0,21.39999961853027,1.4111950950121017,0.38,1.22,10.64999961853027,0.0085,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.4418269375561907,0.38,1.21,10.64999961853027,0.0085,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.4796004697256435,0.38,1.17,10.64999961853027,0.0085,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.5158036077034542,0.367,1.19,10.64999961853027,0.0103,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.5448161755259682,0.367,1.22,10.64999961853027,0.0103,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.5712919542406807,0.367,1.25,10.64999961853027,0.0103,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.59620853092073,0.391,1.26,10.64999961853027,0.0072,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.6145716749420103,0.391,1.28,10.64999961853027,0.0072,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.63786002149103,0.391,1.32,10.64999961853027,0.0072,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.660615298866654,0.338,1.24,10.64999961853027,0.0106,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.6633584683154305,0.338,1.26,10.64999961853027,0.0106,33.51400375366211,13.0
0.0,45.0,21.39999961853027,1.6746839098517163,0.338,1.2,10.64999961853027,0.0106,33.51400375366211,13.0
0.0,110.4,21.23333358764648,1.6853783562580726,0.6681119096399999,1.2968916626000007,7.658333301544189,0.0042,29.80910491943359,8.0
0.0,110.4,21.23333358764648,1.682666062554923,0.6681119096399999,1.2964916626000007,7.658333301544189,0.0042,29.80910491943359,8.0
0.0,16.6,19.54999923706055,1.7441457620109522,0.54,1.25,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.72695694579721,0.54,1.21,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.6724280513140861,0.54,1.4,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.5989599476110314,0.54,1.37,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.6112347042820825,0.54,1.39,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.6256934847684883,0.54,1.45,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.5474331367382526,0.54,1.36,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.5438922141000084,0.54,1.3,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.4931593645966663,0.54,1.46,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.434454798315027,0.54,1.39,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.4248829523946445,0.54,1.42,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3944887568422104,0.54,1.5,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.358647582507605,0.54,1.4,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3408019847690322,0.54,1.46,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3203735393198552,0.54,1.39,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.335467457930229,0.54,1.34,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3409062113702688,0.54,1.51,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.337907821446357,0.54,1.3,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.359067830705072,0.54,1.29,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3832430574617796,0.54,1.42,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3823175113053392,0.54,1.3,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3698660060964594,0.54,1.25,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3551450546230464,0.54,1.44,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.331659311748199,0.54,1.32,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3408215422496816,0.54,1.28,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3526636440480957,0.54,1.39,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.345744794514005,0.54,1.3,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3623481537935642,0.54,1.27,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.6,19.54999923706055,1.3887296503656101,0.54,1.33,10.13333320617676,0.024,31.18644142150879,102.0
0.0,16.58333,19.60000038146973,1.4196341799123693,0.532322199,1.34834816626,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.4043705273040525,0.532322199,1.3399481662600004,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.4018274538858198,0.532322199,1.2912498777499994,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.3875585997376194,0.532322199,1.2997298777499995,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.3857910794952153,0.532322199,1.3388281662600001,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.4169421170963155,0.532322199,1.3418281662600007,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.447602783668063,0.532322199,1.35809633252,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.4688159393316624,0.532322199,1.3202498777499991,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.4962807751138305,0.532322199,1.35671545232,10.16666698455811,0.025,31.01694869995117,101.0
0.0,16.58333,19.60000038146973,1.5119436170069318,0.532322199,1.3438706356899999,10.16666698455811,0.025,31.01694869995117,101.0
