study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
36.0,30.0,0.011893868088597881,0.4113135948276676,39.0,35.0,0.019667731443463822,0.3953288861372466,0.05333229333145874,0.12172329360440474,0.8649417745795323,0.7459178733737758,0.6917490135972031
48.0,35.0,0.010150195981754442,0.39738539842541554,45.0,30.0,0.01860712535534727,0.430218337012762,0.051833723680376344,0.12003040934642051,0.873704180488892,0.649041344778433,0.707539072281641
30.0,30.0,0.028683703490716583,0.41759816875651,51.0,30.0,0.010036902213198544,0.4007493856659742,0.04562246001361721,0.09386558457726203,0.8881922414380031,0.7414189856536137,0.7699619745501943
27.0,35.0,0.021206320672634865,0.38757743378627013,51.0,35.0,0.010326323680611378,0.39740134313013625,0.055137298455794584,0.1355294021302864,0.8600059810310606,0.7101147023019884,0.6558898200663954
39.0,35.0,0.029683677513561615,0.4129886924621488,27.0,30.0,0.013988191834138122,0.402505138642772,0.04861578326035871,0.11703738540471896,0.875437968573448,0.77086959654085,0.7001300092031777
33.0,30.0,0.01698099149089167,0.45544812821698655,45.0,30.0,0.014453447781548919,0.4163794514971514,0.05049301235757585,0.12089219829022864,0.8736722505933147,0.7234497547420446,0.6975415286638185
33.0,30.0,0.010387645137348304,0.4240420084140533,21.0,30.0,0.022079498070825137,0.36609180106033556,0.05969484514923098,0.08536066678004997,0.846821852119082,0.8376514528704833,0.7809628485246738
21.0,35.0,0.018834264775464484,0.4247137011044494,27.0,30.0,0.010196173437190332,0.4045931511898165,0.04617390633814355,0.12524824815373914,0.8888088600771805,0.5498524644137186,0.6983903552893472
39.0,30.0,0.010706343685406594,0.4819891156151347,15.0,35.0,0.020953141278079877,0.5208091078159898,0.06443031491055831,0.07332717661043095,0.8439770782710985,0.72366337973021,0.8224326490911533
24.0,30.0,0.010069733016608524,0.373660791077432,45.0,30.0,0.017551992414064316,0.3533382388120487,0.04678071385775003,0.06393519916293068,0.888135996870311,0.7514974568218126,0.8471154728205477
