SoilTypeWRB,AnnualPrecipitation,SoilOrganicCarbon,MeanTemperatureofDriestQuarter,BulkDensity,Longitude,Season_sin,MeanTemperatureofWarmestQuarter,PrecipitationofColdestQuarter,SoilTextureUSDA,AnnualMeanTemperature,Isothermality,PrecipitationofDriestQuarter,MeanDiurnalRange,UpperD_m,SiltContent,AverageAridityIndex
-0.08882141713423845,0.015742534036529646,-0.010406512003998307,0.14544958482886433,0.08495255873681294,0.03139891701578596,0.07308869034037546,0.0017139522784151093,-0.026869533701392428,-0.011994492388260673,-0.017513687172924338,0.028526499438242002,-0.009522829238162275,-0.04002310307845979,0.05519098541749527,0.012705747260836188,-0.018241337245683623
-0.04430847838567056,0.016279421253515124,-0.0038635949656558345,0.14544958482886433,0.10111053262365029,0.03263512210501801,0.07308869034037546,0.001803762575817416,-0.027169934371864095,-0.012256728939574288,-0.01680504830628757,0.028526499438242002,-0.009522829238162275,-0.04002310307845979,0.05519098541749527,0.016104839310409767,-0.01807998273171415
0.016824596366422962,0.018683607098038894,0.0024490115530013848,0.1468879790658219,0.10724805747474761,0.033773636472919394,0.07308869034037546,0.002258827659303248,-0.026547792204769112,0.0014681404903735882,-0.01680504830628757,0.02893017377612593,-0.0072599059083845695,-0.038110493209294945,0.05519098541749527,0.018038317017061104,-0.017640125915167677
0.0904296417422033,0.07974590482811371,0.26014804727874347,0.19166104163595366,-0.06383073917930818,0.066440644733603,-0.04951105034358662,-0.020218565122750193,0.03708296489933126,0.012143499822418549,-0.04756186343400684,-0.00043726105399851073,-0.010827068863939901,-0.12096632592794992,0.06254641744255236,0.06652537510856088,0.07439089069642872
-0.0675420167050123,0.0816894355685194,0.2630684270344764,0.17774771198763661,-0.01613539743464448,0.0636215244244145,-0.04716496184973018,-0.020228189527198726,0.037798794697194875,0.011418662363377928,-0.04434775100014905,0.007663562628376737,-0.017962883006007232,-0.12038470280053483,0.06536343454294018,0.0626184080194201,0.0760857555292243
0.11787800525899353,-0.10269068452469075,0.0809909515706369,-0.1010071483540157,0.03536650127185063,0.028758572569351937,-0.05079785965674222,-0.025174898858664224,-0.002260793328908773,-0.0152610900512036,0.005518505213221822,0.14787267301172716,-0.004923065248835584,-0.06942811799844975,-0.251333093206966,-0.031186023787111206,-0.013436165983314227
-0.011344221327922947,-0.1056617557562606,-0.012729568521897964,-0.09600260187511812,0.05536410293601488,0.024452052211673996,-0.07649519370540159,-0.03401101367027151,-0.00403745066823538,0.027174309873771813,0.004989278295817691,0.11926812375088874,-0.004992702365101231,-0.07108335141043524,-0.22145392194686384,-0.0426772390683085,-0.008895929441934994
-0.03321482398313985,-0.10017252218990626,-0.010934179062299468,-0.09613565538758817,0.03257070528752177,0.024830185084832857,-0.06717717103878508,-0.03118018267333874,-0.0029665104307309504,-0.028645704697514228,0.006474493821000555,0.1183793009789203,-0.00661641680806475,-0.07132238661662942,-0.22851461763147454,-0.03839535860696108,-0.011029762335018527
0.01495375664074511,-0.10285379938547534,0.06233971930558148,-0.10083663038742578,0.06555874325458907,0.034432029185530795,0.038996921696459214,-0.03072126271271844,-0.0004409674928941068,0.032251474890847974,0.00847401460009108,0.14846034401103392,0.002981093436586158,-0.07137015459333244,-0.23950260613760047,-0.04267459765262245,-0.0015778568958781053
-0.013501106773736582,-0.10229774450748974,0.061263279400044314,-0.08389783030578156,0.0031236857730462773,0.03586172593292116,-0.08208889189670027,-0.03213553772170229,-0.0015236879892201458,0.014837942490199693,0.005699308821005713,0.1448946132045868,-0.003926719173737888,-0.07978849901867978,-0.2266264425750179,-0.04711196516462057,-0.010650590250971474
0.00945053976011429,-0.08766745133615794,0.08119844591469551,-0.09853254548960076,0.009458091502602522,0.043856996729560525,0.04077549081503449,-0.008127786741831197,-0.003979026921346092,0.005730578416276053,0.014657488941726799,0.1456819044874755,7.348996554298462e-06,-0.10515397377083965,-0.25499128935972176,0.043217099640414744,-0.00448168661263392
-0.008999088435823912,-0.09174257179501182,0.12424494106718435,-0.1003617434579996,-0.04356007463121504,0.04178990826747675,-0.057834786088888056,-0.011883411399784279,-0.0029769068186418363,0.012197997634843324,0.012973523277305896,0.14458907267568183,-0.004847696070063984,-0.10960382819253199,-0.22046383345882375,0.03893540966331757,-0.009014415374532306
0.10157207908862396,-0.018580549960862548,0.09665636818815644,-0.09785672932191439,0.11054291827942174,0.05902630115748131,0.027844965739129424,-0.009725632320995398,0.026805704155618296,-0.0328154109223367,0.024920102892388864,0.01998796272734206,-0.010811818558573674,0.15408438475391392,0.061046595920512266,0.013021446706821777,0.06706204952999335
0.018634390205062835,-0.03871940528250992,-0.13425024122352566,-0.06512250706252805,0.05488781730861748,0.048084059054411356,0.06527173321161858,-0.01128511285083949,0.029494638421201633,-0.003863283154431146,0.018648450891083333,0.01911031709752891,-0.013518099316121301,0.07284267701040069,0.051359921053061496,0.01727461978616042,0.058930682175602184
0.009278817730286581,-0.02417011296328684,-0.0866013790679625,-0.0687581181674081,0.09081460308427548,0.04872109286594794,0.061806067574188564,-0.011238812747135814,0.02871122393622614,-0.006556417908417347,0.019523620807286982,0.027619807266641636,-0.013071585821556694,0.09427839503646865,0.048521380774780264,-0.0033265391425510893,0.05895598536478747
-0.02354545040341978,-0.028055354390934383,0.0967559046370542,-0.09794937489148221,0.0868191041389018,0.06166464646731127,0.04336050202983323,-0.011548032126344662,0.02985689547343687,-0.005654133711721495,0.02237554504858406,0.019557332212071777,-0.016090627009898294,0.16129635955053154,0.0636598524809668,0.0029832123239534264,0.062489368729552915
0.01594164089748918,-0.03680863092264674,-0.13650855040103319,-0.06433451433675066,0.05324459963214954,0.048084059054411356,0.06385416863313764,-0.011548032126344662,0.029718371290342768,-0.00823921025477097,0.0167819715042563,0.019001316984510092,-0.013518099316121301,0.07284267701040069,0.047880570630466794,0.0026424341415259454,0.058930682175602184
-0.0686786442610998,-0.026835535893116658,-0.07952917265360737,-0.0706604233865434,0.08960588792000077,0.04687608827419828,0.06171185747953159,-0.011150684781165595,0.030400919941570285,-0.00454191819746606,0.019135053140276508,0.027731635212489204,-0.017762738131274197,0.09541148944847772,0.048052473404911616,-0.005296679524853235,0.06380233785738525
-0.09902936378625682,-0.026214366562569605,0.10226705900767798,-0.09962698949543407,0.08806349064721192,0.05981964187556161,0.0429327473559804,-0.011459904160374443,0.03129441442244471,-0.0013268409216977786,0.022474454528344148,0.019669160157919346,-0.021115464634030977,0.16161230275815103,0.06334505394313175,0.003223685056875458,0.06930070244448958
0.01511676172637959,-0.03680863092264674,-0.1363988129763911,-0.06433451433675066,0.05388714162466072,0.048084059054411356,0.06385416863313764,-0.012206946647360332,0.029718371290342768,-0.0006407203347148449,0.016806642595879457,0.019001316984510092,-0.013518099316121301,0.07077849900498578,0.047880570630466794,0.0026424341415259454,0.058930682175602184
-0.06969890518116083,-0.026835535893116658,-0.07946072064299625,-0.0706604233865434,0.08922383342601399,0.04687608827419828,0.06171185747953159,-0.011150684781165595,0.030400919941570285,-0.0005947233446405587,0.017756050900220033,0.027731635212489204,-0.017762738131274197,0.09334731144306281,0.04560449884207714,-0.010569824364735544,0.06380233785738525
0.13970655161537168,0.0016591926132164723,-0.007268829761364519,-0.07405648973836293,-0.006351546851716086,0.038830961158556075,0.008878917096365901,0.015449966373543723,-0.004086231100652354,0.02557084469942397,0.008529539549590365,-0.15843745131428125,-0.0011375000310305304,-0.07286535653791139,-0.3520473404140355,0.01325844900146203,0.0032307736104302638
-0.0644089392533368,-0.004749662907212223,-0.028157571941331127,-0.08614083484265854,-0.0953325891789648,0.033876059775803026,0.0026513040956687673,0.003049451019656937,-0.005259498736284878,-0.03379600704513931,0.008783172288854143,-0.1569442154696294,-0.0016064147012374006,-0.08443825068831483,-0.32959423365190305,-0.009143094665476678,0.0009653658859218945
-0.005933037838574499,-0.01866032931513862,0.267750297117805,-0.10276939144931843,0.016406459384187232,0.05551425858226607,0.04427084758154032,0.02641798765799637,0.010518665115019745,-0.013466094492837626,0.0106871462590351,-0.07304504442861609,-0.016356670626044574,0.174626720509432,0.09668914380350005,0.06738250728242118,-0.0038401648385223506
-0.03725232644555359,-0.016814668091086567,0.2459795670225994,-0.1083940143320202,-0.2020223513210744,0.047279591976127834,0.03648826139332385,0.02009313310066389,0.009072289474810518,-0.0010600676844723168,0.01483691168369587,-0.05287207282539502,-0.0176493461041096,0.17495628332314445,0.09689750481724024,0.012376834810251263,-0.00565367257814886
0.12110835984179347,-0.017881270101499726,0.007866817423923816,-0.1146523666001367,0.06983159867650739,0.014362662755004113,0.04053784927721466,-0.006468938551678993,-0.015398947086492826,-0.016849787382101983,0.005875130246191677,-0.0395217785403853,-0.004288328226724038,-0.07768007719623536,0.08661406257321425,-0.022775303616602825,-0.007551266398680122
-0.0978700210266328,-0.0006804373659418817,-0.12740259837737303,-0.08833836406928164,-0.11018890197327404,0.026513247443290127,0.06088775424398199,0.008754642470049492,-0.013506974031153937,-0.0006425089626369882,0.008525277515953524,-0.020291000805997047,0.003121105339775189,-0.07436655995799096,0.06052342957418696,-0.0139638438498507,1.4382004754160565e-05
-0.0478907189364616,-0.012036341953152346,-0.021952698528300927,-0.08604969411290583,-0.22453939905364065,0.02833330018286157,0.05092038022116887,0.0038662157360176176,-0.018956218522383363,-0.026106097366481357,0.017011210975763497,-0.026306720256051457,-0.0011178035426166258,-0.07705184723405073,0.06474725832725886,0.03356614289184817,-0.006082999423634449
-0.0637046229108942,-0.0005354375767291693,-0.13431938822123884,-0.08594172749223881,-0.2156972393024726,0.028003951164113236,0.05876895599778566,0.0008311050771080501,-0.015433984454413569,-0.013218783384503488,0.0031025186702134983,-0.023758353068591805,0.003177978829598953,-0.06778554944685629,0.05829072286025131,-0.03409660745142511,-0.0026914581655774344
-0.04949173974079935,-0.023614881520624898,-0.023765079528831543,-0.117652430652495,0.06612622373270435,0.019900264274066656,-0.12436521273859415,-0.0015110043428747978,-0.008255282324719303,-0.016854258448929134,0.006182675918140644,-0.03188572441331548,-0.006094455825364443,-0.08119834357703719,0.06342874690798654,-0.02035024581222991,-0.007203303812053344
-0.05926922426668833,-0.002494251687394192,-0.1408593172007167,-0.09040125648164554,-0.1046433238658898,0.028068697184016,-0.11407155145956534,0.008363138590237268,-0.013506974031153937,-0.014316403820354992,0.004774776730265825,-0.02190462174254609,-0.00382802161074098,-0.07778713309307253,0.052898113322577586,-0.015119863096066943,-0.009126303130701665
-0.035072625233316945,-0.012119703289037028,-0.028832556788715675,-0.08737479373833455,-0.23559080952916037,0.02709757379336012,-0.11867211014818912,0.003521668200779356,-0.017138323025350313,0.01973058734566475,0.012766806561859273,-0.027113027408701102,-0.0041602177859462195,-0.08194443826809622,0.05686744851810532,0.032489502357272444,-0.008907526375628638
-0.05914756530226514,-0.00234925189818148,-0.14777610704458263,-0.08800461990460272,-0.2151857992232329,0.026768224774611788,-0.11619034970576171,0.0004396011972958239,-0.015433984454413569,-0.017603792009531345,-0.0004903312982565276,-0.025272379930628055,-0.003771148120917216,-0.07286429367503457,0.05066540660864193,-0.03525262669764135,-0.01010738225179513
-0.05947619754388368,-0.022979999236096615,-0.016671763696108843,-0.11532024891958839,0.17792197501676837,0.02454944877142665,0.046629715686781606,0.0004657316932723311,-0.010736839872407635,-0.013218689126073218,0.007974786754151092,-0.017102557759350275,0.0018795080945602212,-0.09493744334692415,0.07039450232587183,-0.032408156458593414,6.13927654964277e-05
-0.07051410772063056,0.003955056483922405,-0.13957380391386207,-0.07194937199671296,-0.1990516837874758,0.025497549347926526,0.05467623102026497,0.002854350091066399,-0.014468743451357265,-0.024033759268427587,0.006919847117099236,-0.010549232856731582,0.002460112614542587,-0.08511209332966589,0.05825879954708611,-0.02871433037942527,-0.0018831502738456297
-0.06339366140818777,-0.0018321858734175996,-0.11050971877551169,-0.07967425855028958,-0.07556342937123166,0.02924654817949247,0.05735375870900229,-0.01091574573023915,-0.01302105869136772,-0.01857930382269695,0.005822923950042172,-0.009627035518017817,0.0013493005711847838,-0.10108488129485826,0.059690693180790406,-0.03676328112861679,-0.0008970571953707961
-0.05530658633008627,0.0054531113715311115,-0.13840953190794802,-0.08316356111196782,-0.20739895607589168,0.02718679239304674,0.05640416653227388,0.0033511040420686035,-0.014935445784117938,0.01428754942435727,0.012612656824333683,-0.010549232856731582,0.004306672782017343,-0.0899390170563041,0.059490944336248706,0.056458394155729806,-0.000601623025379317
-0.04972179758396677,-0.023436340457307258,-0.030253718975575248,-0.11738314133195228,0.18247815888473923,0.023313722381925202,-0.12398345241065385,7.422781346010501e-05,-0.010736839872407635,-0.016110353221209104,0.0043819367856810666,-0.018430661574396042,-0.0037112458821244227,-0.09715943246835064,0.06276918607426246,-0.03356417570480965,-0.005909205270997529
-0.05819821938851537,0.0021412421624700927,-0.15303052273720594,-0.07401226440907684,-0.19854024370823606,0.024261822958425078,-0.1202830746832824,0.002462846211254172,-0.014468743451357265,-0.02841876789345544,0.003326997148629217,-0.012063259718767825,-0.004489014335973586,-0.09019083755784417,0.05063348329547673,-0.02987034962564152,-0.009299074360063326
-0.05883660379955869,-0.003646000194869903,-0.12396643759885548,-0.08173715096265345,-0.07505198929199193,0.028010821789991022,-0.11760554699454509,-0.011307249610051376,-0.01302105869136772,-0.022964312447724802,0.0022300739815721525,-0.011141062380054063,-0.005599826379331391,-0.10616362552303654,0.052065376929181034,-0.037919300374833036,-0.008312981281588491
-0.05306611671814643,0.0036392970500788084,-0.15217899612388056,-0.08440355400942767,-0.21797517247257395,0.022399761627318042,-0.12198445787161494,0.003029105735475892,-0.01469890561493247,0.005577741674722138,0.008358415882711951,-0.012767217741647638,-0.0026424541684988306,-0.09294089032314927,0.05054738355085327,0.05429059945682174,-0.008881736736854015
-0.035953853831307975,-0.01260109525818815,-0.006494396023569615,-0.0865900601087194,-0.21666493633173142,0.03188460455908881,0.05929159308262392,0.004056858887941574,-0.010155152123442547,-0.007883488360287232,0.016629114066626635,-0.024766623378462478,0.0026668200925262044,-0.07950889513175538,0.06548342146254292,0.05916227201754838,-0.0007857061927445604
-0.059191940943334354,0.0020716717845774193,-0.13810195409823905,-0.086449491948046,-0.22127232242058428,0.028851354391562303,0.05940173597301493,0.003491184590719283,-0.023850733758467527,0.016402420113225284,0.012800408170796635,-0.023758353068591805,0.0041100076327889425,-0.06739455716945118,0.0595228676494139,0.0617195403572681,-0.002384637591921234
-0.06497533687092394,-0.00036363237004198145,-0.09766061378791627,-0.08507719688241756,-0.22087189017476336,0.031208812349963668,0.05963720955189998,0.0004561738262922391,-0.013249212351140552,-0.008559642038273354,0.0073113219291499765,-0.023304888312879732,0.0020437490705956696,-0.07901644824216088,0.0583321478750893,-0.01591020089890644,-0.0016297359490337227
-0.020364208273077132,-0.007378734928467268,0.18744453677676737,-0.12391335383191777,-0.21124782188866134,0.04079406086835585,0.04371315299707315,-0.0022852965007440725,-0.02925812985453349,-0.008084317298542533,0.012846510267439297,-0.03199053189923959,7.235420276912467e-05,-0.1134438236802042,0.09089749820763544,0.013322310467726986,-0.004536406598340608
-0.03173691622261639,-0.014414909579640455,-0.019649721029532604,-0.0886529525210833,-0.21615349625249167,0.03064887816958737,-0.11536631880354263,0.0036653550081293487,-0.010155152123442547,-0.003308286243209557,0.013036264098156608,-0.026280650240498728,-0.004249841411101481,-0.08451989786330544,0.05785810521093359,0.058006252771332145,-0.008201630278962257
-0.05551411902849833,0.0002578574631251088,-0.15155867292158295,-0.08743289393860522,-0.22164445568760968,0.027615628002060855,-0.11555756973053243,0.0029826125141410604,-0.017424445790005457,-0.006451816951590862,0.009207558202326604,-0.025272379930628055,-0.003136242760898637,-0.07257102517542406,0.05189755139780453,0.060563521111051864,-0.01010738225179513
-0.06041827926229488,-0.002177446691494297,-0.11111733261126004,-0.08714008929478144,-0.22036045009552363,0.02997308596046222,-0.11532209615164737,6.466994648001323e-05,-0.013249212351140552,-0.01294465066330121,0.0037184719606799563,-0.02481891517491598,-0.004905377879920501,-0.08409519247033916,0.05070683162347992,-0.01706622014512268,-0.009045660035251417
-0.03234995350689879,-0.007839373429570579,0.22694745439413627,-0.1259762462442817,-0.21124940259429414,0.0395583344788544,-0.06816651215387663,-0.0023875852986964866,-0.02925812985453349,-0.001291657048466601,0.010473766937642223,-0.033327557632188205,-0.0048735208175952486,-0.11593588724306224,0.08856222822012813,0.011353625342602265,-0.008742278532256665
0.12252032801700034,-0.010387209359737375,0.09583879783696635,-0.10530647938284021,0.1032419083352715,0.04615185540703392,-0.06479355057916779,-0.009687744348244397,0.03414617512400456,-0.036851605734716256,-0.017440094867701948,0.02351979862420524,-0.013994879596756108,-0.10020090835859834,0.06808002869333704,0.023948082581156212,0.08227428579690613
-0.028624816576447408,-0.02144757965742384,0.09404785847996013,-0.10346259279640208,0.11259422786276128,0.045096762291534254,-0.06386736213349649,-0.00862739996073012,0.03608246251594861,-0.008732264400590873,-0.021499550766611055,0.025068186802688866,-0.021594785662063683,-0.09533322844087921,0.06509525793567168,0.014131042910032681,0.08504675795774001
-0.04159779464601061,-0.03305286054058073,0.08351934837132712,-0.10482681674234427,0.05436129682908567,0.04893684082489877,-0.06681545521156504,-0.008898232021895816,0.031106742226405942,0.00574946295487295,-0.020053257552880777,0.01376937745881829,-0.02470912592126261,-0.0945827162461934,0.061141909068915486,0.01485997565157382,0.0856388609795965
-0.13240077277755585,-0.08755702798141826,0.019877686634940363,0.030359279357156557,0.22138977594531473,0.031919732065508424,0.014139854853020793,-0.0006465782969205034,-0.02260871972830649,-0.027164876972725197,0.0074080149113548354,0.019277580160160453,-0.012044409114539755,0.03904950779132435,0.04221650768611784,-0.0304738207017219,-0.017875452242441435
-0.11057992829580789,-0.1510540905653227,-0.19241944971216626,0.014148624441596883,0.12050055935303006,0.020678062349007806,0.014256983567048158,-0.009697326603419602,-0.03459157415991526,-0.04810932552510092,-0.00015056707473923658,0.014842421639015321,-0.019027156652943883,0.016115820487598475,0.04098919917859336,-0.03791723015267133,-0.03360881265916198
-0.05781214768030147,-0.15466241905369243,-0.15958539562453844,0.024576354274646474,0.12250789030897885,0.02124196378938963,0.0151252371211625,-0.01538299540790997,-0.03431391987044594,-0.04530005099590879,-0.0011243355896424134,0.015378285596506377,-0.015333092051107378,0.013750224070473539,0.04127170522675365,-0.05083674971442586,-0.03146848762910881
0.029644698668176553,-0.08493178260024581,0.06488970350993914,0.04293531709868557,0.2258931154894273,0.03149768358351693,0.0128195918251649,-0.001310405294072843,-0.024706035753021535,-0.026090102337371145,0.00968081859414262,0.11779842804954371,-0.00635656944995973,0.04454410286735355,-0.170960547862807,-0.02650044579632302,-0.01656869929039569
-0.069333604163459,-0.17018373536196366,-0.1673189252338784,0.017554707644133673,0.009277138376241141,0.020252267630810967,0.0023182252615736652,-0.024720263640572424,-0.03832132804893004,-0.047855259444387406,-0.0018688035772589865,0.10525958019035557,-0.016697746692423465,0.017066603711421897,-0.17196146044911234,-0.03798056683182623,-0.03372019522373915
0.02592197951985188,-0.16841979676296845,-0.16485393279734395,0.025152260614201734,0.014293279456902598,0.020337238711348307,0.00978931488925508,-0.024276191539834808,-0.03832132804893004,-0.04730396811529343,0.0001494328173326231,0.10588052767373782,-0.013339316988363863,0.018024686346904344,-0.16934257704892483,-0.03810004820884003,-0.03372019522373915
0.1512911467287988,-0.08523598908035765,0.02335903605002314,0.045204045187964566,0.2375936641165203,0.03141921772887907,-0.13280477634582144,0.0005501714136524118,-0.023324701049732915,-0.023009939402899287,0.006209200794346849,0.022006845130181054,-0.003008092901744649,0.037866299434843306,0.02902468684970737,-0.030474634164126952,-0.012911262138987223
0.07918612864998191,-0.15384923751754145,-0.21013987330810593,0.024153830679115345,0.12892377310892908,0.02033557833870229,-0.11704071914634027,-0.013187108727787437,-0.03832132804893004,-0.04430519716793762,-0.00134938119174722,0.016790999014308975,-0.013481334635281894,0.015090996888150285,0.02694766447268593,-0.04822535187011397,-0.025061933413742382
0.15765403625217334,-0.15115903474789644,-0.1730875917743485,0.03422910220207038,0.12984451605975011,0.02062311896078848,-0.1337748217082452,-0.013078346599447094,-0.034755221242368406,-0.039625130819732686,-0.00134938119174722,0.018025151364747995,-0.007009720308824908,0.01507370831303032,0.028079884390343177,-0.04186483536989756,-0.02250717914182014
0.1257349143084971,-0.08180846531907765,0.05848767852139183,0.04862412944876912,0.22990323142415472,0.03134240906337015,-0.07026513531261853,0.000720584946210193,-0.02254565793583566,-0.024912600082479867,0.008927862790816733,0.11917809272059195,-0.0014708615220080188,0.044768408292514994,-0.12245863435704755,-0.01569002436277676,-0.011796386642136836
0.13327467166811485,-0.1631427210710872,-0.16834945556554226,0.027207455571557567,0.02107526305022739,0.02018196419120153,-0.06569281702561415,-0.022415614832109552,-0.03693999334564142,-0.04558908498425504,-0.0006837899292381618,0.11036116859452652,-0.008374374950141,0.018201214333288654,-0.12084066354316539,-0.030637537307378105,-0.02475888673645049
0.1631501453203164,-0.0861404928574178,0.047748955445003315,0.04331368073328221,0.2433063203537916,0.03157449224902585,0.03031078389671535,0.0006307679703199308,-0.023324701049732915,-0.02259716603483611,0.008289206895205412,0.021387235025254133,-0.0047031763775537885,0.037624705434561895,0.044035152379575254,-0.03236215420771593,-0.015230010542022693
0.13935209053661982,-0.15454458343481695,-0.18815738230123863,0.02226346622443299,0.14158970398250242,0.020490852858849065,0.026123545197098256,-0.011165338906727145,-0.03693999334564142,-0.04360775576268867,0.0007306249091113405,0.016952076504109004,-0.011685923915957921,0.014691018130836016,0.0395342606568984,-0.044378139483442575,-0.030653162840468075
0.132368799781649,-0.08409684067050507,0.06705608453851312,0.04673376499408676,0.23561910524715646,0.03149768358351693,0.014976519531041833,0.0006307679703199308,-0.023324701049732915,-0.023997916847992032,0.00968081859414262,0.11857911564427066,-0.002976393071186317,0.04452681429223358,-0.18532207422605607,-0.019296570118369914,-0.014115135045172306
0.1322121856463034,-0.15454458343481695,-0.18908406548491935,0.02226346622443299,0.13741761077109838,0.020490852858849065,0.025141473993394937,-0.011165338906727145,-0.03693999334564142,-0.03464754502058314,0.0007306249091113405,0.016952076504109004,-0.011685923915957921,0.014691018130836016,0.0395342606568984,-0.044378139483442575,-0.030653162840468075
0.13428526369079355,-0.15268932259491264,-0.15477858817008786,0.03233873774738801,0.13321153598740293,0.020778393480935256,0.02600972754750927,-0.012997750042779574,-0.034755221242368406,-0.029967478672378194,0.0007306249091113405,0.01740554125982108,-0.008594485968274352,0.014691018130836016,0.03981676670505869,-0.044378139483442575,-0.029014923383885425
0.15050178586501808,-0.15115194917720975,-0.1492078133916973,0.044439183593857824,0.1518249825746456,0.022209677407302474,0.05587540679820075,-0.012515069528893037,-0.030832153101934,0.00014414374237417448,-0.00045567611157471975,0.019927253453710183,-0.008560856287741832,0.01537522230517771,0.04174012790198642,-0.04239935383638941,-0.029222765596192947
0.12008943499313963,-0.08407114738471205,0.06846697554263417,0.052905106564060334,0.2252187663681928,0.032555949372174535,0.03196888525824131,0.0011505674216760544,-0.021309169725531624,-0.0019302620539602701,0.007682224105582408,0.120500225603192,-0.0028643394063456555,0.044148844232560186,-0.17972070545236074,-0.017943568541272804,-0.014240919405599383
0.032820569194088274,-0.1677683194072194,-0.1591540901707497,0.03540490262906142,0.031655163982101005,0.021057835712903577,0.037991735203112616,-0.023793511025948264,-0.032550744382625806,-0.008809801415811723,-0.0018983214561699975,0.10808131223358852,-0.01330568730783134,0.01688301023493443,-0.17677152011214706,-0.03612126256178686,-0.034020341994750035
-0.090286169152456,-0.145153936594701,-0.16617574542119426,-0.0809299788754072,-0.10792264511790335,0.01183580563396218,0.028464919620749863,-0.017008597875098987,0.01668021968716878,-0.0031602042151936886,-0.030462231741219793,0.013726867302424263,-0.028354256753363873,-0.10332843998801632,0.02147008662938601,-0.002915202038885053,-0.037541519869304305
-0.09804499987594206,-0.145153936594701,-0.16617574542119426,-0.0809299788754072,-0.10792264511790335,0.01183580563396218,0.028464919620749863,-0.017008597875098987,0.01668021968716878,-0.0031602042151936886,-0.030462231741219793,0.013726867302424263,-0.028354256753363873,-0.10332843998801632,0.02147008662938601,-0.002915202038885053,-0.037541519869304305
