study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
42.0,30.0,0.01491987178548936,0.373073881464207,39.0,30.0,0.019489679970402147,0.3746827475732105,0.054342653750567065,0.08705689333366004,0.8634400215997163,0.6911926077125495,0.7812310100311145
21.0,50.0,0.010004750065790859,0.40668133058589284,12.0,30.0,0.0452535903671297,0.4004814104152031,0.06386851930491647,0.07448482407425482,0.8378509714868914,0.7655263739008458,0.8108983581574826
48.0,35.0,0.015318133648591336,0.4344582002212761,21.0,40.0,0.022938255065608357,0.4102709181077266,0.06998125606741652,0.05768940109497721,0.8237490235707595,0.8009128408142003,0.8547066194008771
36.0,45.0,0.015840822056434355,0.411983476686363,9.0,45.0,0.012385664694430509,0.43149153092380615,0.07662572588927595,0.1162886257276792,0.808683515017727,0.5507716485988425,0.7096545467016268
36.0,45.0,0.03488518131906558,0.46208801352986484,18.0,40.0,0.040945207254680406,0.44624463954224153,0.06530836224099182,0.14606916991475496,0.8267477068644528,0.6825572276702035,0.6125026294373535
45.0,35.0,0.0356942421583012,0.4025263222787539,36.0,35.0,0.010266415357212785,0.40913397017598924,0.06217059205990138,0.14484242352803794,0.837535775261403,0.6525179016476075,0.6214977006320058
24.0,35.0,0.010088247621089756,0.39496433889256566,18.0,30.0,0.01045243671401488,0.37102753020332235,0.046452893672780306,0.15368058253423633,0.8820708832866191,0.48058961561190006,0.6098538988351552
45.0,60.0,0.09664996572180894,0.4275207661913261,15.0,45.0,0.01823644417798813,0.4162841272120212,0.06741537384080236,0.14265926922483496,0.8277021427485252,0.5233042977569313,0.6353964236326219
24.0,30.0,0.019435764799329923,0.4325183856347424,39.0,30.0,0.011579935942352602,0.3793501099924891,0.049246864382869945,0.10488280902189526,0.8663386595322657,0.8055974520398562,0.7153366610938141
45.0,65.0,0.13481206919265656,0.40553965604752873,24.0,40.0,0.03932153623605789,0.410147497942211,0.07105116965339486,0.22344021395094002,0.8010308746461202,0.6074003205622927,0.374286107384608
