Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_K2
1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2531271794445553,1.2163674719818633,1.157437419251644,1.1831968215140765,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.38,0.28,0.82,0.059,1.0,1.0,10.392304845413264,1.700107580736732
1.4811166903917603,1.4811166903917603,1.4811166903917603,1.4811166903917603,1.2621258000467888,1.2621258000467888,1.3626855323427904,1.3916798036487763,1.4811166903917603,1.4811166903917603,1.4811166903917603,1.4811166903917603,1.4811166903917603,1.4811166903917603,1.4811166903917603,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.39,0.27,0.81,0.052,0.0,2.0,10.392304845413264,1.664714633900897
1.542316004894806,1.542316004894806,1.542316004894806,1.542316004894806,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.542316004894806,1.542316004894806,1.542316004894806,1.542316004894806,1.542316004894806,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.37,0.34,0.29,1.11,0.036,3.0,3.0,10.392304845413264,1.171396147288486
1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2621258000467888,1.2167609736676375,1.2167609736676375,1.2621258000467888,1.2621258000467888,1.542316004894806,1.542316004894806,1.449586040493226,1.449586040493226,1.2621258000467888,1.449586040493226,1.449586040493226,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.336227530559999,0.073256,1.0,5.0,2.846049894151541,1.827211166256343
1.544668483151566,1.544668483151566,1.544668483151566,1.544668483151566,1.420244371197206,1.420244371197206,1.544668483151566,1.2167609736676375,1.6135397952351902,1.6135397952351902,1.5251110656458493,1.5251110656458493,1.544668483151566,1.5251110656458493,1.5251110656458493,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.3089546210399996,0.073256,1.0,6.0,2.846049894151541,1.602200897026627
1.5638459544432528,1.5638459544432528,1.5638459544432528,1.5638459544432528,1.4657335026545613,1.4657335026545613,1.5638459544432528,1.3452409481206338,1.6112720155934774,1.6112720155934774,1.537959370875979,1.537959370875979,1.5638459544432528,1.537959370875979,1.537959370875979,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.2549047188300002,0.073256,1.0,7.0,2.846049894151541,1.521917805290037
1.553363917154949,1.553363917154949,1.553363917154949,1.553363917154949,1.4769703631816564,1.4769703631816564,1.553363917154949,1.3894101624129847,1.596379647209571,1.596379647209571,1.5356677186494159,1.5356677186494159,1.553363917154949,1.5356677186494159,1.5356677186494159,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.25650471883,0.073256,1.0,8.0,2.846049894151541,1.522625999219806
1.5472163335679203,1.5472163335679203,1.5472163335679203,1.5472163335679203,1.4845796358546812,1.4845796358546812,1.5472163335679203,1.416053329774349,1.5858434117824616,1.5858434117824616,1.5340375037207148,1.5340375037207148,1.5472163335679203,1.5340375037207148,1.5340375037207148,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.25188491443,0.073256,1.0,9.0,2.846049894151541,1.758344517962034
1.5824043643002728,1.5824043643002728,1.5824043643002728,1.5824043643002728,1.5236889047271602,1.2621258000467888,1.5824043643002728,1.5446684831515658,1.607406050054908,1.607406050054908,1.5589605053030833,1.5589605053030833,1.5824043643002728,1.5589605053030833,1.5589605053030833,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2293767481699998,0.073256,1.0,10.0,2.846049894151541,1.313702114921479
1.5440183286747309,1.5440183286747309,1.5440183286747309,1.5440183286747309,1.49744055600145,1.2879139574841338,1.5440183286747309,1.4731018611389632,1.5747722794845271,1.5747722794845271,1.5344346662649229,1.5344346662649229,1.5440183286747309,1.5344346662649229,1.5344346662649229,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2291867481699996,0.073256,1.0,11.0,2.846049894151541,1.267218441891657
