study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
36.0,30.0,0.019089822770233328,0.4190319910911502,9.0,30.0,0.021277852280748914,0.3886091662687108,0.047852963050077524,0.1279866583674386,0.8776671922646,0.7264770448480657,0.6728109134145909
42.0,30.0,0.0124537888462718,0.3843281503554544,15.0,30.0,0.01311660197740869,0.41894333012572454,0.05398430408430855,0.08844812082769156,0.866820944360292,0.7425866276886577,0.7817988505225051
6.0,60.0,0.19200179599999415,0.4156841007623187,42.0,50.0,0.0478255206930734,0.41837576983223423,0.06617137061606745,0.11890746072632438,0.8358730552963509,0.6723179084678407,0.7050700620255552
45.0,35.0,0.01548807052319355,0.41658101184402263,18.0,35.0,0.026685855844410487,0.37650784293206,0.05746573088383877,0.1325641244625282,0.8538237270279904,0.6909639600955508,0.6627950372213984
45.0,35.0,0.011669762678724526,0.4119129054020722,42.0,30.0,0.01356126385413894,0.3842708381625062,0.043274321991672623,0.11320926418337526,0.887541852143991,0.7804498352740814,0.7058000314215456
51.0,30.0,0.01309897043811318,0.4129357133988734,18.0,30.0,0.01383085383964021,0.41227132101109937,0.04803649840474773,0.10521245874694518,0.8785258678516837,0.7563975465714217,0.7339399718566391
39.0,35.0,0.0147521289565857,0.40572210402505715,21.0,30.0,0.01778027059231086,0.3488334511843085,0.05422858936074832,0.09651355099349655,0.8590157602964038,0.8170946069722075,0.7490827298236657
21.0,30.0,0.017903956555819667,0.3927414068701906,42.0,30.0,0.010233311987338914,0.3902324744615141,0.044598711582976014,0.13136619590032322,0.8912910298730157,0.5327048151621668,0.6797960443486228
24.0,30.0,0.010275624567901615,0.42212724834810605,18.0,30.0,0.01175707513957457,0.4917248548704988,0.05312926542605253,0.07902623542326337,0.8694618293071644,0.7156539410006122,0.8058331857937636
48.0,30.0,0.010057345495239955,0.3778526049829745,33.0,30.0,0.010861380358361096,0.36386191401275714,0.04537751144316915,0.0717217389841363,0.8905123472496073,0.711501405226987,0.8269485345756769
