SoilTypeWRB,AnnualPrecipitation,UpperD_m,SiltContent,SoilOrganicCarbon,MeanTemperatureofDriestQuarter,BulkDensity,Longitude,MeanDiurnalRange,AverageAridityIndex,Season_sin,PrecipitationofDriestQuarter,MeanTemperatureofWarmestQuarter
0.9684197272787078,811.0,0.0,0.40593181666,0.0052326,-7.583333492279053,1.37,-89.5,11.94166660308838,0.07880000000000001,0.0,81.0,20.16666603088379
1.0844150698313717,811.0,0.0,0.33799937185999995,0.0046512,-7.583333492279053,1.57,-89.5,11.94166660308838,0.07880000000000001,0.0,81.0,20.16666603088379
1.2621258000467888,1146.0,0.0,0.534,0.11,0.5499999523162842,1.13,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.9744690374092357,1146.0,0.0,0.535,0.015,0.5499999523162842,1.5,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.9442702339068951,1146.0,0.0,0.359,0.03,0.5499999523162842,1.58,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.939389809384491,1146.0,0.0,0.584,0.014,0.5499999523162842,1.69,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.8709708323462545,1146.0,0.0,0.534,0.11,0.5499999523162842,1.13,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8595901813077211,1146.0,0.0,0.535,0.015,0.5499999523162842,1.5,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8538121088079988,1146.0,0.0,0.359,0.03,0.5499999523162842,1.58,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8425479662905246,1146.0,0.0,0.584,0.014,0.5499999523162842,1.69,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.7931996320719459,1038.0,0.0,0.635,0.071,-3.150000095367432,0.88,-78.0,11.19999980926514,0.09860000000000001,0.0,208.0,19.26666641235352
0.8138323788587589,1038.0,0.0,0.671,0.014,-3.150000095367432,1.56,-78.0,11.19999980926514,0.09860000000000001,0.0,208.0,19.26666641235352
0.830200904828176,1038.0,0.0,0.639,0.02,-3.150000095367432,1.47,-78.0,11.19999980926514,0.09860000000000001,0.0,208.0,19.26666641235352
0.8620892824931977,1038.0,0.0,0.466,0.012,-3.150000095367432,1.59,-78.0,11.19999980926514,0.09860000000000001,0.0,208.0,19.26666641235352
0.8905666715867564,1038.0,0.0,0.635,0.071,-3.150000095367432,0.88,-78.0,11.19999980926514,0.09860000000000001,-0.8660254037844385,208.0,19.26666641235352
0.8795076366226147,1038.0,0.0,0.671,0.014,-3.150000095367432,1.56,-78.0,11.19999980926514,0.09860000000000001,-0.8660254037844385,208.0,19.26666641235352
0.8592055941294452,1038.0,0.0,0.639,0.02,-3.150000095367432,1.47,-78.0,11.19999980926514,0.09860000000000001,-0.8660254037844385,208.0,19.26666641235352
0.8369884520515477,1038.0,0.0,0.466,0.012,-3.150000095367432,1.59,-78.0,11.19999980926514,0.09860000000000001,-0.8660254037844385,208.0,19.26666641235352
0.8157919748818969,1146.0,0.0,0.423,0.11,0.5499999523162842,1.64,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.836999828524201,1146.0,0.0,0.421,0.013,0.5499999523162842,1.6,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.8349351833443213,1146.0,0.0,0.57,0.021,0.5499999523162842,1.55,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.8467305679237718,1146.0,0.0,0.23,0.005,0.5499999523162842,1.78,-76.0,10.58333301544189,0.0922,0.0,247.0,22.04999923706055
0.8603948280771935,1146.0,0.0,0.423,0.11,0.5499999523162842,1.64,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8658617075497973,1146.0,0.0,0.421,0.013,0.5499999523162842,1.6,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8628807076203572,1146.0,0.0,0.57,0.021,0.5499999523162842,1.55,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
0.8382856069488355,1146.0,0.0,0.23,0.005,0.5499999523162842,1.78,-76.0,10.58333301544189,0.0922,-0.8660254037844385,247.0,22.04999923706055
1.2621258000467888,410.0,0.01,0.473,0.011,8.566666603088379,1.22,-0.06667,11.25,0.0257,-2.449293598294706e-16,78.0,23.78333282470703
1.4136002620657644,410.0,0.01,0.473,0.011,8.566666603088379,1.14,-0.06667,11.25,0.0257,-2.449293598294706e-16,78.0,23.78333282470703
1.4398833177133978,410.0,0.01,0.473,0.011,8.566666603088379,1.3,-0.06667,11.25,0.0257,-2.449293598294706e-16,78.0,23.78333282470703
1.527629708401845,565.0,0.0,0.715,0.0371,17.45000076293945,0.75,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.535174157425544,565.0,0.0,0.704,0.0147,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.4336061526468071,565.0,0.0,0.736,0.0182,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.3898460754978248,565.0,0.05,0.714,0.0319,17.45000076293945,0.9,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.4087326690819475,565.0,0.05,0.705,0.0143,17.45000076293945,1.25,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.3255662175911256,565.0,0.05,0.74,0.0134,17.45000076293945,1.25,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.288194699458057,565.0,0.0,0.715,0.0371,17.45000076293945,0.75,-117.0,12.81666660308838,0.046,-0.8660254037844385,80.0,17.64999961853027
1.318444163979509,565.0,0.0,0.704,0.0147,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,-0.8660254037844385,80.0,17.64999961853027
1.2858595351623578,565.0,0.0,0.736,0.0182,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,-0.8660254037844385,80.0,17.64999961853027
1.2590421713864692,565.0,0.05,0.714,0.0319,17.45000076293945,0.9,-117.0,12.81666660308838,0.046,-0.8660254037844385,80.0,17.64999961853027
1.2730306529000597,565.0,0.05,0.705,0.0143,17.45000076293945,1.25,-117.0,12.81666660308838,0.046,-0.8660254037844385,80.0,17.64999961853027
1.2642610327876729,565.0,0.0,0.715,0.0371,17.45000076293945,0.75,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.294570780504971,565.0,0.0,0.704,0.0147,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.288803756445812,565.0,0.05,0.714,0.0319,17.45000076293945,0.9,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.3121361910127243,565.0,0.0,0.704,0.0147,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.3082396558249425,565.0,0.0,0.736,0.0182,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.0,80.0,17.64999961853027
1.3014153125624548,565.0,0.0,0.736,0.0182,17.45000076293945,1.1,-117.0,12.81666660308838,0.046,0.8660254037844387,80.0,17.64999961853027
1.3032388532439094,565.0,0.05,0.714,0.0319,17.45000076293945,0.9,-117.0,12.81666660308838,0.046,0.8660254037844387,80.0,17.64999961853027
1.327206598795296,565.0,0.05,0.74,0.0134,17.45000076293945,1.25,-117.0,12.81666660308838,0.046,0.8660254037844387,80.0,17.64999961853027
0.8469226735695834,492.0,0.0,0.52,0.013954,7.533333301544189,1.3947899999999995,1.0,11.48333358764648,0.0355,0.8660254037844387,92.0,22.45000076293945
0.8115637026157521,492.0,0.0,0.52,0.013954,7.533333301544189,1.3952999999999998,1.0,11.48333358764648,0.0355,0.8660254037844387,92.0,22.45000076293945
0.7669476802634023,492.0,0.0,0.52,0.013954,7.533333301544189,1.3854899999999994,1.0,11.48333358764648,0.0355,0.8660254037844387,92.0,22.45000076293945
1.1169002096887302,564.0,0.0,0.074,0.0085,22.88333320617676,1.66,-8.0,11.72500038146973,0.0332,0.01732050807568874,25.0,23.26666641235352
1.048363053551016,564.0,0.0,0.138,0.0083,22.88333320617676,1.83,-8.0,11.72500038146973,0.0332,0.008660254037844322,25.0,23.26666641235352
0.9756737373430714,564.0,0.0,0.129,0.0114,22.88333320617676,1.62,-8.0,11.72500038146973,0.0332,0.008660254037844324,25.0,23.26666641235352
1.5394629242154132,564.0,0.0,0.251,0.0074,22.88333320617676,1.7,-8.0,11.72500038146973,0.0332,-5.808535995123434e-17,25.0,23.26666641235352
0.6332195252225268,560.0,0.0,0.41,0.017,-0.2166667282581329,1.28,17.6,8.008333206176758,0.0777,0.8660254037844387,93.0,15.41666698455811
1.2621258000467888,1076.0,0.075,0.21,0.04,15.31666660308838,1.44,175.3,8.791666984558105,0.0952,0.15588457268119899,216.0,16.64999961853027
0.6475073689646422,423.0,0.001,0.333,0.0034,-7.183333396911621,1.5273100000000008,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
0.7610787050064054,423.0,0.001,0.333,0.0034,-7.183333396911621,1.5413000000000008,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
0.8424191651812541,423.0,0.001,0.333,0.0034,-7.183333396911621,1.5501000000000007,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
0.874122838516359,423.0,0.001,0.355,0.003,-7.183333396911621,1.4985100000000011,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
0.9403433348329693,423.0,0.001,0.355,0.003,-7.183333396911621,1.4664100000000004,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
0.9992799290132323,423.0,0.001,0.355,0.003,-7.183333396911621,1.4415,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.0377127903531134,423.0,0.001,0.355,0.003,-7.183333396911621,1.4550999999999996,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.057991223645963,423.0,0.001,0.335,0.0024,-7.183333396911621,1.4448100000000006,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
1.0958576798102297,423.0,0.001,0.335,0.0024,-7.183333396911621,1.44661,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
1.127360630782633,423.0,0.001,0.335,0.0024,-7.183333396911621,1.3878899999999996,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.1391983461005226,423.0,0.001,0.335,0.0024,-7.183333396911621,1.3463699999999994,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.1467408445809832,423.0,0.001,0.321,0.0027,-7.183333396911621,1.32938831296,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
1.1700706178106508,423.0,0.001,0.321,0.0027,-7.183333396911621,1.3104483129599998,110.3,13.64166641235352,0.0285,0.0,9.0,21.5666675567627
1.1995647495352981,423.0,0.001,0.321,0.0027,-7.183333396911621,1.32474831296,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.214297941390262,423.0,0.001,0.321,0.0027,-7.183333396911621,1.3113483129599997,110.3,13.64166641235352,0.0285,0.8660254037844387,9.0,21.5666675567627
1.6372588754253987,200.0,0.0,0.137,0.0136,28.63333320617676,1.52,52.5,15.10833358764648,0.008700000000000001,-0.00866025403784447,2.0,28.63333320617676
1.2051684067907138,701.0,0.0,0.519,0.022,16.5,1.37,172.5,10.5,0.05810000000000001,0.18186533479473213,150.0,16.5
1.2071980132543296,701.0,0.0,0.519,0.029,16.5,1.25,172.5,10.5,0.05810000000000001,0.17320508075688776,150.0,16.5
1.2621258000467888,764.0,0.0,0.6,0.031,-8.583333015441895,1.2078,-93.0,11.375,0.0714,-0.8660254037844385,69.0,21.26666641235352
1.0399603417454382,764.0,0.0,0.6,0.031,-8.583333015441895,1.2115999999999998,-93.0,11.375,0.0714,-0.8660254037844385,69.0,21.26666641235352
0.8714360990467686,764.0,0.0,0.6,0.031,-8.583333015441895,1.2330999999999999,-93.0,11.375,0.0714,-0.8660254037844385,69.0,21.26666641235352
1.2362773783792145,637.0,0.0,0.52,0.0255,14.80000019073486,1.01,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
1.2434298735119134,637.0,0.175,0.52,0.0255,14.80000019073486,1.25,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
1.2321489674697583,637.0,0.175,0.52,0.0255,14.80000019073486,1.24,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
1.2215297894641817,637.0,0.175,0.52,0.0255,14.80000019073486,1.24,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
1.209921698217123,637.0,0.175,0.52,0.0255,14.80000019073486,1.32,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
1.1986321174138563,637.0,0.175,0.52,0.0255,14.80000019073486,1.34,172.5,10.38333320617676,0.0532,0.8660254037844387,142.0,16.39999961853027
0.9033102456433302,535.0,0.0,0.299,0.0054,26.08333396911621,1.53,-6.0,11.51666641235352,0.0304,0.0,22.0,26.21666717529297
0.9317475888831588,535.0,0.0,0.299,0.0054,26.08333396911621,1.26,-6.0,11.51666641235352,0.0304,-2.449293598294706e-16,22.0,26.21666717529297
0.9917356012159012,535.0,0.0,0.299,0.0054,26.08333396911621,1.65,-6.0,11.51666641235352,0.0304,0.0,22.0,26.21666717529297
0.9673510014184614,535.0,0.0,0.299,0.0054,26.08333396911621,1.39,-6.0,11.51666641235352,0.0304,-2.449293598294706e-16,22.0,26.21666717529297
0.9996848622365998,1008.0,0.0,0.325,0.037,-4.300000190734863,1.2,-81.0,9.291666984558105,0.1065,0.8660254037844387,210.0,19.08333396911621
1.0198382535019546,1008.0,0.0,0.325,0.037,-4.300000190734863,1.2,-81.0,9.291666984558105,0.1065,0.8660254037844387,210.0,19.08333396911621
1.0155081128730472,1008.0,0.0,0.365,0.019,-4.300000190734863,1.4,-81.0,9.291666984558105,0.1065,0.8660254037844387,210.0,19.08333396911621
1.0099309989901517,1008.0,0.0,0.365,0.019,-4.300000190734863,1.4,-81.0,9.291666984558105,0.1065,0.8660254037844387,210.0,19.08333396911621
1.005861049747296,1008.0,0.0,0.488,0.031,-4.300000190734863,1.1,-81.0,9.291666984558105,0.1065,0.8660254037844387,210.0,19.08333396911621
1.0130246722163359,506.0,0.0,0.12,0.0115,19.81666564941406,1.23,146.0,12.60000038146973,0.0295,0.0,94.0,22.54999923706055
1.003078602943276,506.0,0.0,0.12,0.0115,19.81666564941406,1.33,146.0,12.60000038146973,0.0295,0.0,94.0,22.54999923706055
1.2621258000467888,852.0,0.0,0.201,0.0077,26.93333435058594,1.4789343520900002,-1.0,12.55833339691162,0.0357,-2.449293598294706e-16,5.0,31.06666564941406
1.5498993766796862,852.0,0.0,0.201,0.0077,26.93333435058594,1.4877543520900003,-1.0,12.55833339691162,0.0357,-2.449293598294706e-16,5.0,31.06666564941406
1.6774581106406385,852.0,0.0,0.201,0.0077,26.93333435058594,1.5057626650500004,-1.0,12.55833339691162,0.0357,-2.449293598294706e-16,5.0,31.06666564941406
1.744114181468541,852.0,0.0,0.201,0.0077,26.93333435058594,1.5118126650500006,-1.0,12.55833339691162,0.0357,-2.449293598294706e-16,5.0,31.06666564941406
1.2621258000467888,717.0,0.0,0.171,0.00684,23.25,1.56,78.6,12.32499980926514,0.0328,-2.449293598294706e-16,13.0,31.41666793823242
1.2494148972880184,717.0,0.0,0.175,0.00625,23.25,1.62,78.6,12.32499980926514,0.0328,-2.449293598294706e-16,13.0,31.41666793823242
1.2446697168844378,717.0,0.0,0.173,0.00889,23.25,1.41,78.6,12.32499980926514,0.0328,-2.449293598294706e-16,13.0,31.41666793823242
1.3146773742249025,717.0,0.0,0.179,0.01782,23.25,1.37,78.6,12.32499980926514,0.0328,-2.449293598294706e-16,13.0,31.41666793823242
1.1766021798398356,1676.0,0.0,0.29,0.0242,5.900000095367432,1.05,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.198666915382946,1676.0,0.0,0.29,0.0117,5.900000095367432,1.1,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.2328382247136462,1676.0,0.0,0.29,0.0064,5.900000095367432,1.15,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.2244829396261643,1676.0,0.0,0.29,0.0242,5.900000095367432,1.05,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.211479720787575,1676.0,0.0,0.29,0.0117,5.900000095367432,1.1,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.2078806365645849,1676.0,0.0,0.29,0.0064,5.900000095367432,1.15,135.3,8.741666793823242,0.1425,0.0,328.0,24.36666679382324
1.427000608733405,542.0,0.0,0.32,0.006,24.41666603088379,1.34675139364,-6.2,10.25833320617676,0.0321,-6.752204463386446e-17,21.0,24.76666641235352
0.9918548012283921,670.0,0.0,0.502,0.01,20.60000038146973,1.09,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.0248768928172904,670.0,0.0,0.502,0.01,20.60000038146973,1.43,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.0402321883555676,670.0,0.0,0.623,0.008,20.60000038146973,1.07,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.0687719292994213,670.0,0.0,0.623,0.008,20.60000038146973,1.42,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.081084715019416,670.0,0.0,0.374,0.013,20.60000038146973,1.28,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.0963817878557796,670.0,0.0,0.374,0.013,20.60000038146973,1.4,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.1091805055598045,670.0,0.0,0.516,0.013,20.60000038146973,1.23,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.1239151502499882,670.0,0.0,0.516,0.013,20.60000038146973,1.41,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.13658092148168,670.0,0.0,0.58,0.012,20.60000038146973,1.21,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.1540157725401243,670.0,0.0,0.58,0.012,20.60000038146973,1.4,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.1635789386549904,670.0,0.0,0.302,0.013,20.60000038146973,1.23,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.17763795459262,670.0,0.0,0.302,0.013,20.60000038146973,1.4,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.1849304806374987,670.0,0.0,0.502,0.01,20.60000038146973,1.35,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.19426170023711,670.0,0.0,0.502,0.01,20.60000038146973,1.39,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.1970713922220277,670.0,0.0,0.623,0.008,20.60000038146973,1.34,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.204014098990729,670.0,0.0,0.623,0.008,20.60000038146973,1.38,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.2069118436915924,670.0,0.0,0.374,0.013,20.60000038146973,1.42,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2104273599800384,670.0,0.0,0.374,0.013,20.60000038146973,1.4,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.2142487891917477,670.0,0.0,0.516,0.013,20.60000038146973,1.21,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2167419204741103,670.0,0.0,0.516,0.013,20.60000038146973,1.41,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.2194766204610743,670.0,0.0,0.58,0.012,20.60000038146973,1.24,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2217057969179108,670.0,0.0,0.58,0.012,20.60000038146973,1.43,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.2231912059275762,670.0,0.0,0.302,0.013,20.60000038146973,1.24,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2268713024193936,670.0,0.0,0.302,0.013,20.60000038146973,1.37,1.4,9.75,0.05520000000000001,0.8660254037844387,146.0,20.76666641235352
1.2291817053608456,670.0,0.15,0.502,0.01,20.60000038146973,0.97,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2369795142402016,670.0,0.15,0.502,0.01,20.60000038146973,1.5,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.2409493161439982,670.0,0.15,0.623,0.008,20.60000038146973,1.05,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.253729205066377,670.0,0.15,0.623,0.008,20.60000038146973,1.5,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.256563468710757,670.0,0.15,0.374,0.013,20.60000038146973,1.13,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2637636081185277,670.0,0.15,0.374,0.013,20.60000038146973,1.5,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.2667128973955317,670.0,0.15,0.516,0.013,20.60000038146973,1.31,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2752221494708604,670.0,0.15,0.516,0.013,20.60000038146973,1.34,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.2791733415527884,670.0,0.15,0.58,0.012,20.60000038146973,1.33,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2898422977123545,670.0,0.15,0.58,0.012,20.60000038146973,1.37,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.2949876439465857,670.0,0.15,0.302,0.013,20.60000038146973,1.23,1.4,9.75,0.05520000000000001,0.0,146.0,20.76666641235352
1.2999054273031458,670.0,0.15,0.302,0.013,20.60000038146973,1.4,1.4,9.75,0.05520000000000001,-0.8660254037844385,146.0,20.76666641235352
1.2232755526565708,354.0,0.0,0.38,0.0085,21.13333320617676,1.22,45.0,12.36666679382324,0.0228,0.0,13.0,21.39999961853027
