study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
12.0,35.0,0.01805170308766342,0.5397946390685673,18.0,50.0,0.031117743888788692,0.4792035064354048,0.06882341564618948,0.12460505660416053,0.8260060087380853,0.7102940268854019,0.684983214994284
15.0,35.0,0.013291963465692462,0.37127463467635397,39.0,30.0,0.01152027591011569,0.38790522998320504,0.04712045631663325,0.1596614497931954,0.8791560303463906,0.6610013411085194,0.5905361513477219
3.0,30.0,0.050611849012076465,0.4819680000455659,21.0,30.0,0.17011931132787408,0.4919181188865928,0.06558143896353925,0.07777879636158817,0.8387646302658571,0.7602306238348896,0.8087767943638837
30.0,30.0,0.038616423728586896,0.43920444257761293,36.0,40.0,0.04282570365821001,0.45272179244183747,0.06312286157807208,0.05340327028330545,0.8470802029777109,0.8070994960715372,0.8706266311778488
48.0,35.0,0.019553245770662454,0.37021569602693294,39.0,30.0,0.011243876443053713,0.34757524759354264,0.04633842711699866,0.09487734897412874,0.8832144274515149,0.7229726046054135,0.7608830033473152
48.0,30.0,0.03486157636763205,0.3786218248374294,27.0,35.0,0.010073427721551783,0.38380714303622243,0.06115283989294122,0.05590141735430613,0.8515363180594181,0.8016623540214465,0.8642854483839694
45.0,30.0,0.013482511735509399,0.358455875353919,30.0,30.0,0.01684722039907518,0.3597110875948184,0.045095708675506156,0.1080947386830664,0.8877744228538726,0.710829440789767,0.7309944828130412
51.0,35.0,0.015674505246202012,0.3681658597452785,24.0,30.0,0.015318776618691611,0.38099969668092065,0.052283365515438995,0.11863306552744093,0.8666139244937443,0.739833211677624,0.6973416137239852
15.0,50.0,0.0233138612008975,0.37856084060591744,9.0,30.0,0.014288640634632154,0.3811698964251446,0.05455281872414447,0.11396033007211065,0.8559644136033132,0.7929927041040765,0.699111001928272
6.0,50.0,0.06681474724644978,0.4238383371162421,51.0,35.0,0.02862364430354721,0.40008679839930916,0.06598180364366636,0.10661010944356408,0.8361865918802066,0.6913930821711225,0.735318460491178
