study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
51.0,55.0,0.12529182841174563,0.48345733287875126,33.0,35.0,0.0245521800951016,0.4350875996095563,0.053626278272048265,0.09816985886889375,0.8609010369174096,0.7474453137013509,0.7453613039235475
12.0,30.0,0.010025866083292862,0.400294557336938,27.0,30.0,0.0210409937767128,0.3941484082387542,0.04414409996003389,0.20612667533277584,0.8798122501085389,0.6183284588280331,0.4387947353489312
33.0,40.0,0.038828898979337896,0.4505027375508785,3.0,35.0,0.10074610735946138,0.4493022325715429,0.11244182677484216,0.11861528498427537,0.7196422903376868,0.5317384845306449,0.7042496499481059
36.0,30.0,0.023707704496933102,0.42696838259124176,24.0,35.0,0.036116781288108434,0.44361558543683083,0.056052926205342336,0.08874335827149822,0.8588978713101161,0.6905560665685584,0.7766061897763337
39.0,30.0,0.02305478463454486,0.3779452676332734,39.0,30.0,0.021470684220145073,0.37579069158213846,0.04809293032667587,0.08468228836358747,0.876450105256876,0.6987664461062136,0.782452686021404
27.0,30.0,0.011582723812560501,0.4353422224832153,33.0,45.0,0.02978629053153939,0.4115367565197481,0.07471281418572773,0.10851951460283253,0.8119729886822952,0.6176326281771863,0.7268929001965436
21.0,40.0,0.012054500984319233,0.38503386177107,45.0,30.0,0.017178468070288003,0.3633900360402104,0.046062779422456276,0.12111538373824438,0.8803700871233563,0.6936403905594328,0.6854505310731677
27.0,30.0,0.016753831547820404,0.37596464388957357,15.0,30.0,0.01638148722535567,0.3841645196850875,0.05147210039756316,0.07931381051212788,0.8657204789610379,0.8042834192083064,0.7930875094452579
30.0,45.0,0.022863035575892695,0.4447528842199781,36.0,30.0,0.01890825980268832,0.40298737291834064,0.05177888214967901,0.11121315560493862,0.8587545474810578,0.7910944864677083,0.6966262723851318
36.0,35.0,0.020382135853184352,0.4381678976161571,51.0,30.0,0.011067079798975806,0.4439401696091133,0.048702910028276036,0.08546833797763315,0.8741654007796403,0.7644408118820755,0.7791738922951088
