study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
15.0,30.0,0.08875617792489708,0.4019675390121203,30.0,35.0,0.011924589771088588,0.4172867825958987,0.06426641084626344,0.08239604274113677,0.8369197754993781,0.7255104844351054,0.7909146477725124
39.0,35.0,0.01833967313074183,0.4127534051158186,24.0,40.0,0.014355935302234283,0.40699081090843986,0.06360782541564863,0.08616696631158988,0.8357110214596515,0.7575259056315986,0.7774443193624878
39.0,40.0,0.016367568473635612,0.3617703531996533,21.0,35.0,0.010031014623216586,0.3406706060678532,0.051879187205365905,0.1143026697754216,0.869753236796963,0.5799947608772882,0.7130341941406817
27.0,55.0,0.044233390018293704,0.43133104566922625,36.0,30.0,0.011993234449282356,0.3689951617762801,0.06331674583998163,0.12915532144031563,0.8252516168325646,0.7660270625275862,0.6435432159415584
21.0,35.0,0.034840691176433604,0.3740797321779182,18.0,30.0,0.0186336198730787,0.3906382942746625,0.048610708265042046,0.09411565912215154,0.8749953398753112,0.7362658091087739,0.757977277005934
9.0,45.0,0.01768564003354964,0.418708384191233,48.0,40.0,0.013637263473837568,0.39864382349221406,0.06353748377921527,0.13679627301184968,0.8367770240655861,0.5927789065993068,0.6485807518705232
36.0,35.0,0.021224742270983053,0.3981805743515536,36.0,30.0,0.015441450456613468,0.43085803721254823,0.0468598637034166,0.1685935833367537,0.8691615568592719,0.7178170530415013,0.5292661944791544
48.0,30.0,0.015526606918304642,0.4108561317332531,9.0,35.0,0.021874946826987245,0.42257902509646345,0.06381639398991333,0.07496331616159857,0.8391335655756881,0.7244780579427694,0.8110347415517588
30.0,30.0,0.023039168472531214,0.3733934157227784,33.0,30.0,0.010407491840057868,0.38847166267586314,0.051374920783580906,0.21112537527366745,0.8674752062385614,0.4120690977244641,0.4553890032490111
48.0,30.0,0.01267015748215656,0.37923669763977713,24.0,35.0,0.018568570275839778,0.40702846648642704,0.05504094635716863,0.13821606970795144,0.8602863777005816,0.5440136680670455,0.6491581443099266
