Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_K3
1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.085412885736202,1.029838563451681,0.9610213082895804,1.0871000004569418,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.38,0.28,0.82,0.059,1.0,1.0,10.392304845413264,1.450057945880695
1.263494426369371,1.263494426369371,1.263494426369371,1.263494426369371,1.0769309068580473,1.0769309068580473,1.1382900255875463,1.1576857660583826,1.263494426369371,1.263494426369371,1.263494426369371,1.263494426369371,1.263494426369371,1.263494426369371,1.263494426369371,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.39,0.27,0.81,0.052,0.0,2.0,10.392304845413264,1.402338602607933
1.309775818448892,1.309775818448892,1.309775818448892,1.309775818448892,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.309775818448892,1.309775818448892,1.309775818448892,1.309775818448892,1.309775818448892,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.37,0.34,0.29,1.11,0.036,3.0,3.0,10.392304845413264,1.01643577346544
1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0769309068580473,1.0466833401617435,1.0466833401617435,1.0769309068580473,1.0769309068580473,1.309775818448892,1.309775818448892,1.2364408072030288,1.2364408072030288,1.0769309068580473,1.2364408072030288,1.2364408072030288,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.3450799999999996,0.073256,1.0,5.0,2.846049894151541,1.603575312442776
1.3402531096504118,1.3402531096504118,1.3402531096504118,1.3402531096504118,1.2323139975887545,1.2323139975887545,1.3402531096504118,1.0466833401617437,1.383225691947363,1.383225691947363,1.309867708250978,1.309867708250978,1.3402531096504118,1.309867708250978,1.309867708250978,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.32590180929,0.073256,1.0,6.0,2.846049894151541,1.4437187965119
1.3747416719375745,1.3747416719375745,1.3747416719375745,1.3747416719375745,1.2851651973195408,1.2851651973195408,1.3747416719375745,1.1790284922784624,1.3953243128602701,1.3953243128602701,1.3321762229611318,1.3321762229611318,1.3747416719375745,1.3321762229611318,1.3321762229611318,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.28626779952,0.073256,1.0,7.0,2.846049894151541,1.368718361068007
1.3732358442201824,1.3732358442201824,1.3732358442201824,1.3732358442201824,1.3018758300692341,1.3018758300692341,1.3732358442201824,1.2264509594758484,1.39088998756156,1.39088998756156,1.3373965284049711,1.3373965284049711,1.3732358442201824,1.3373965284049711,1.3373965284049711,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.28696779952,0.073256,1.0,8.0,2.846049894151541,1.276098361359749
1.3538083476480958,1.3538083476480958,1.3538083476480958,1.3538083476480958,1.2975795852843197,1.2975795852843197,1.3538083476480958,1.2363804398526286,1.374491183818444,1.374491183818444,1.3297342575243183,1.3297342575243183,1.3538083476480958,1.3297342575243183,1.3297342575243183,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.2718795354599997,0.073256,1.0,9.0,2.846049894151541,1.464272047664437
1.3722189643174862,1.3722189643174862,1.3722189643174862,1.3722189643174862,1.3213927941957653,1.0769309068580473,1.3722189643174862,1.3402531096504118,1.385713791799193,1.385713791799193,1.3446829008732206,1.3446829008732206,1.3722189643174862,1.3446829008732206,1.3446829008732206,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2744399999999994,0.073256,1.0,10.0,2.846049894151541,1.128806229061722
1.3374457164238056,1.3374457164238056,1.3374457164238056,1.3374457164238056,1.2973194735540097,1.1028685679598846,1.3374457164238056,1.2743623744879302,1.3571685070505852,1.3571685070505852,1.3230952336920705,1.3230952336920705,1.3374457164238056,1.3230952336920705,1.3230952336920705,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2743099999999994,0.073256,1.0,11.0,2.846049894151541,1.071757221728555
