study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
9.0,30.0,0.0148295882709341,0.42358273537187485,24.0,35.0,0.010281157568136216,0.47007869620175236,0.05100675467571074,0.10227877190721954,0.8745554600344512,0.7272822542803467,0.7484585409968807
9.0,35.0,0.017822715567020645,0.40208729077759414,15.0,35.0,0.01572684283540937,0.37805101915080513,0.06331691422553049,0.12847534939946859,0.8439119144090159,0.6610579751295572,0.6832841338103315
45.0,35.0,0.03274872584376479,0.4010346273181501,6.0,45.0,0.0292267057436583,0.39330989860659005,0.07258925062365312,0.09185576718021174,0.825757687144457,0.6724088586242387,0.7795105861392498
48.0,30.0,0.034654949423478645,0.42067081009674917,33.0,35.0,0.027447864580072815,0.42558412348290686,0.058104479905536646,0.07116355721842083,0.8572755047266869,0.7999847240982124,0.8251979399460241
51.0,35.0,0.024764785577851927,0.39765157286895986,45.0,30.0,0.02113736208432546,0.4329316023518097,0.05319340608063072,0.1242873009284731,0.8581080672943504,0.8125397070834859,0.6684670781792392
21.0,30.0,0.01604602861303989,0.35335954915647305,33.0,30.0,0.02718005237254025,0.35353918254943284,0.05210327078818389,0.05593492019751463,0.8772337926445479,0.7151440940101675,0.8682056249540472
27.0,35.0,0.015760197463020896,0.46750282362692963,24.0,30.0,0.013062054514428482,0.45235653474555393,0.05038437997557623,0.09217477847553403,0.8793384478170256,0.6395197515639608,0.7792579396953756
39.0,35.0,0.010058072828447876,0.41920102019677485,36.0,30.0,0.013918813971594857,0.44363937368805917,0.05791840620917218,0.12436523999642858,0.8538161281102301,0.7343353222205673,0.6861068268087234
30.0,35.0,0.12977744473202252,0.41579349157042594,48.0,35.0,0.013215808398953647,0.3573350459128944,0.054731910921507754,0.17831239601938215,0.8595410434233547,0.6601043922054417,0.5423954203703507
30.0,35.0,0.01787046152286931,0.37840560118046174,9.0,35.0,0.023915099896739574,0.3810016066935767,0.05522128822240657,0.12866813240654865,0.8601483581340771,0.7131295435751004,0.674139264908051
