SoilTypeWRB,Method,AverageAridityIndex,BulkDensity,PrecipitationofColdestQuarter,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,Season_sin,MeanTemperatureofWarmestQuarter,Longitude,PrecipitationofDriestQuarter
0.04177928173335661,0.037091047451011244,0.019529344847055746,0.19669665239488457,0.010012574941817107,-0.021689765998352643,-0.14748029964348758,0.019870963000245906,0.19636372697946455,-0.007361647757201361,-0.01876230668583741,0.06053914592158401,-0.000935387146816252
0.016373640235220532,0.0025677532408478546,0.020947388614080128,0.1887223556067373,0.010012574941817107,-0.028088426430434126,-0.14805714381796117,0.01395804099780762,0.19306117838251155,-0.007408970956483219,-0.018844349798527837,0.059775554675726546,-0.006556196818200691
-0.1290379236593695,-0.00899009368506991,0.01719294654910772,0.07950198039427729,0.008652513343136967,-0.039553556698203964,-0.14154712974876005,0.014693509173332049,0.18918133180786068,-0.0042177124523305074,-0.035989086477486415,0.06090296921443567,-0.012040948669156679
0.025108678096531816,0.04378029144773436,0.005148256102004253,0.08808906588690484,-0.057386512918485164,0.003571528633951777,0.2808076925501769,0.03515762604366176,-0.06767947934066892,0.029090398914617635,0.04638408141080603,0.056188131959221926,-0.012293965680587425
-0.08364167286589379,-0.006002634011421758,-0.00031766609289189153,0.054430890529785184,-0.057386512918485164,0.002698329984547717,0.2734364314330727,0.03504883246579349,-0.06374886743750299,0.014335131299929691,0.031542245938441175,0.0474137131090349,-0.013389488998230477
0.017282543069565063,-0.02427688902308945,-6.637713706211847e-05,0.00861061633693469,-0.05270364531933529,0.005225366368601468,0.2722187512776329,0.03717716721261265,-0.06287583813886435,0.008257124261810998,0.03294806991382359,0.052200060054850714,-0.012167626546586367
0.017282543069565063,-0.02427688902308945,-6.637713706211847e-05,0.00861061633693469,-0.05270364531933529,0.005225366368601468,0.2722187512776329,0.03717716721261265,-0.06287583813886435,0.008257124261810998,0.03294806991382359,0.052200060054850714,-0.012167626546586367
-0.07264935420637957,-0.024409161508761212,-6.637713706211847e-05,0.00861061633693469,-0.05270364531933529,0.0014496183801866866,0.27481249216724146,0.047352426926803366,-0.06287583813886435,0.007363301720820318,0.03294806991382359,0.052200060054850714,-0.012167626546586367
0.004966355174809865,-0.027833673598092704,-0.00031766609289189153,0.006659099715678109,-0.057386512918485164,0.00633759267681656,0.27084269054346416,0.02749085630927486,-0.06374886743750299,0.013273727983773822,0.03156122061139001,0.0474137131090349,-0.013389488998230477
-0.08356395693600467,-0.028170342483451828,-0.00259968839781828,0.008863406090715347,-0.057386512918485164,0.002698329984547717,0.2734364314330727,0.03508628865652515,-0.06374886743750299,0.013703774678024055,0.03156122061139001,0.0474137131090349,-0.013389488998230477
-0.09187180370900504,-0.024409161508761212,-0.0023483994419885063,0.01081492271197193,-0.05270364531933529,0.0014496183801866866,0.27481249216724146,0.047352426926803366,-0.06287583813886435,0.007363301720820318,0.03294806991382359,0.052200060054850714,-0.012167626546586367
-0.09187180370900504,-0.024409161508761212,-0.0023483994419885063,0.01081492271197193,-0.05270364531933529,0.0014496183801866866,0.27481249216724146,0.047352426926803366,-0.06287583813886435,0.007363301720820318,0.03294806991382359,0.052200060054850714,-0.012167626546586367
-0.09187180370900504,-0.024409161508761212,-0.0023483994419885063,0.01081492271197193,-0.05270364531933529,0.0014496183801866866,0.27481249216724146,0.047352426926803366,-0.06287583813886435,0.007363301720820318,0.03294806991382359,0.052200060054850714,-0.012167626546586367
0.03058307854637189,0.0649996526009492,0.20162064531582488,-0.06685958333752932,0.030193005586226535,0.06463114487375002,0.2508591975242259,0.12156985630213885,-0.12946448446411515,0.0012980832573685637,-0.03822615447980416,0.08772784492903268,-0.01746939928630682
-0.08033761950785022,0.04976473431647465,0.19292223932377048,-0.022437570163730554,0.030633722110420262,0.07096036565343325,0.2665193145704967,0.11852203250862904,-0.1261717684700363,-0.001637089426582206,-0.020075495458258246,0.08713084370118651,-0.0136624774754855
0.025474368209138214,-0.022143960990593063,-0.10771829236596478,0.025371722342202203,-0.013061336395503822,-0.04287649702881993,-0.15095188960683825,-0.03367683187560832,-0.17178729718078675,-0.030398364960555983,-0.04884030546048423,0.07332844399968895,-0.0001701606546466233
-0.029944742331381117,-0.03248157787742651,-0.10226152224487345,-0.007809940238097788,-0.014936139313145236,-0.03871994162238275,-0.13059877770152314,-0.021444298600639258,-0.16727319246478997,-0.03530630072825327,-0.04584564989801051,0.06622818139593768,-0.0003045796522288058
-0.05678765765886035,-0.021955586374555636,-0.10226152224487345,-0.02686996924623718,-0.0100630647948247,-0.03573881199491585,-0.1340947119765457,-0.03323835872773939,-0.17135654482441007,-0.03577113898221518,-0.04292265191246438,0.06595238886562123,0.0020727104753677813
-0.05374605318263581,-0.005898547551886331,-0.09176892820782032,-0.021123565226605592,-0.00982667943518676,-0.03291615010581641,-0.12625570246922402,-0.05904899229997967,-0.19140598819445662,0.04578278331986785,-0.04439312473070032,0.06454408456940813,0.005453342153061921
-0.06171908579900193,0.005278111395060362,-0.0965039653375156,-0.032513621490205945,-0.0100630647948247,-0.03266480597766958,-0.12433746017491037,-0.058501709888813064,-0.19216609106039645,-0.04379614691130553,-0.04439312473070032,0.061483708583222635,0.0028658484985284545
-0.052505033513573655,-0.00013670395575257667,-0.09348467969706457,0.06059640261721855,-0.0009297842760979016,-0.030591173060253732,-0.1760158222154799,0.050342143684299026,-0.197951885557774,0.05009410853763641,-0.0460932090583426,0.07426372713212279,0.005857057601202415
-0.04141209723690627,0.010477806014832931,-0.09524653735654795,-0.019015776258163045,-0.0011661696357358412,-0.03033982893210692,-0.15931538905631454,0.05732747343347,-0.21292686190428647,-0.03269580828056191,-0.0460932090583426,0.06110288807701933,0.0032695639466689473
0.058020433278440024,0.03233605046561361,0.23983676682007785,0.1256575807833709,0.0099877427274546,-0.09025016977920472,-0.056841906430772936,0.02579852011069695,0.32645454163324383,-0.014671252474982233,-0.02068745295793787,0.08872268002461746,-0.012273799109834253
0.12939764712473098,7.220912697470977e-05,0.19761420909192964,0.010817227304970312,0.010950268600000765,-0.09441868469893004,-0.05670305041798509,-0.18247478775418333,0.20536674397576707,-0.004146462266447221,-0.024540539672536388,0.08266413083851196,-0.012965063975265347
0.10373304479684316,0.0098117580502504,0.20390954736163472,0.06424213707828931,0.00993119843107717,-0.07852182539183074,-0.05618585979108855,-0.12506217912898993,0.1966918026016603,-0.007571128932654968,-0.018312102118107926,0.07746855594116131,-0.012761761459164068
-0.02177909651899503,0.0051666021973056685,0.2324226401992787,0.07750836328893097,0.009987742727454597,-0.09492981266093439,-0.06275447835927543,0.02987173466628412,0.32234064651157507,-0.005605377130429046,-0.015302262046561923,0.0883735819998315,-0.01387205002523232
0.002098845188633049,0.01241395194074535,0.2236921053133503,0.012729456505809516,0.010950268600000765,-0.10258828646283426,-0.055818309088612544,-0.18933009493095418,0.20536674397576707,-0.004146462266447221,-0.024540539672536388,0.08425522220632525,-0.012965063975265347
-0.11205334787640153,0.01103696852033005,0.22040915569942482,0.07461629591396937,0.00993119843107717,-0.09368288124133803,-0.05249641013045173,-0.14484437415085344,0.1966918026016603,-0.011127566923155335,-0.015446003703273007,0.08248664815146162,-0.012761761459164068
-0.10697657402020933,0.011648173726804382,0.2315368283609493,0.0788169930904277,0.009987742727454597,-0.10068232965763382,-0.05909859647853306,0.028891072692079887,0.32234064651157507,-0.009161815120929406,-0.014983894509132744,0.0883735819998315,-0.01387205002523232
0.005469862075770445,0.01866633240163105,0.2228062934750209,0.012729456505809516,0.010950268600000765,-0.10258828646283426,-0.05431773777799998,-0.18902860933199067,0.20536674397576707,-0.004146462266447221,-0.02422217213510721,0.08425522220632525,-0.012965063975265347
-0.11205334787640153,0.01103696852033005,0.22040915569942482,0.07461629591396937,0.00993119843107717,-0.09368288124133803,-0.05249641013045173,-0.14484437415085344,0.1966918026016603,-0.011127566923155335,-0.015446003703273007,0.08248664815146162,-0.012761761459164068
0.0073032314222086885,-0.021714687442000544,-0.09305907885799655,0.04498040935913865,-0.03694841491484099,0.009396871199871005,-0.25482684291624663,-0.10125883942418946,-0.14646901115396135,-0.012181068576973467,-0.027029078914921144,0.06683077904041891,-0.004328315212896439
-0.09324213376488075,-0.1282959820634807,-0.09236126911328545,-0.05059280500615029,-0.039237017180187364,0.005015165193472332,-0.2420013390414886,-0.10960718692426867,-0.16650174346794086,-0.014678220611076041,-0.029111381066260253,0.05282833824651954,-0.0031001493848945576
-0.023455018076931813,-0.0648288348134313,-0.09300109064580842,-0.0022874190905264862,0.014000907132377565,0.02731070385537028,-0.15049867273911652,0.17620700455870267,0.3072752651235604,0.06651156268538597,0.0546871968091738,0.06530288942174313,0.002576850923160341
-0.01606240817348109,-0.08276068285745328,-0.08984104477058995,-0.13629354385868758,0.01110775989677379,0.02843579398038608,-0.13503558216527395,0.15158553119032395,0.30060052208638954,0.05787106040480879,0.053817588666261844,0.06381783373797421,0.0021019696034855866
0.026512699886493626,-0.0887998746176765,-0.07826384737701061,0.1323168395112958,-0.03482190228765601,-0.002130439443086736,-0.20277405977862825,0.03901424971004727,-0.13481725549849807,0.03536414577214221,0.02416200004357993,0.05521047281688555,-0.0007475441973535898
-0.0021972033483297197,-0.11897930496992956,-0.07927753562064423,-0.054238942611835615,-0.028028611559111082,0.03977164764777835,-0.18163216327647452,-0.09918686423724431,-0.1623803103579875,0.05726302057808143,0.05527646932279332,0.05862588402662391,0.004875895921488664
-0.029943512627610788,-0.09245320892688719,-0.07320019082567807,-0.13089775253078015,-0.021314106507021084,0.0026603274701690583,-0.18558085425268253,0.035781273277115166,-0.16176037958839684,0.04947693207356942,0.05156438074285813,0.05350281846450813,0.0052863771041059115
-0.01970070515110499,-0.0994175435217724,-0.07447617584901861,-0.12239001632564231,-0.023241502203324178,0.036113650768481324,-0.17961646680050913,-0.08434161896184943,-0.1613415609845362,0.057538625766617044,0.05819946730833944,0.058815468656297484,0.005217667188484445
-0.0691561061391057,-0.06912825354022831,-0.08214380289169096,0.11646852899272465,-0.024816709902999598,-0.013375877376227308,-0.20480662943117717,0.03208681962480861,-0.139469779039866,-0.056715074126198556,0.04156030475016668,0.05552005914967525,0.002855773887656918
-0.0441838860287276,-0.08359217876897126,-0.08690948369197422,-0.05571850400853727,-0.025226619181144615,0.023775080915475907,-0.18708264960800844,-0.09802271510323136,-0.16175899251939763,-0.062296846387210246,0.05819946730833944,0.05884144048127887,0.005619298646498189
-0.050405039780721854,-0.07076469830735985,-0.08011992701180372,-0.13242644200131184,-0.02167085706123751,-0.0054742720971009354,-0.1901733681396621,0.03833065857068104,-0.1619284277753342,-0.05926545088327725,0.05156438074285813,0.053028893593371894,0.004805026313708663
-0.0389511390328092,-0.0633800694780155,-0.0813073506974289,-0.12508029726284497,-0.023930168544486253,0.023746820973720707,-0.18144649891799497,-0.09174652527692463,-0.15912780571992619,-0.06060799740636411,0.05819946730833944,0.06030785787187006,0.006162098586212842
-0.0692174259838661,0.034576437677003635,-0.07467959417991882,0.18302053236858348,-0.024215883586238135,0.002502598705149607,-0.2277958260902138,0.016002021980122808,-0.1348595020093117,0.04579121061720333,-0.013743712118775139,0.05888703279664098,0.011044883990101308
-0.033578969812758194,0.013793965470627102,-0.06820121228045742,-0.12848184602730153,-0.021133963752421134,0.052911005329480815,-0.19340421940604205,-0.07765495001369667,-0.1544659300594063,0.062092214282592484,-0.01698143759420034,0.06565563874271317,0.012446347903334569
-0.047011995126151535,0.03287932512331016,-0.08178270224621294,-0.05279236871243896,-0.02489457212899814,0.04696052559862853,-0.20416361569198552,-0.04741929943743505,-0.1548822043110074,0.0687850717246087,-0.02005325578118425,0.06114335674352585,0.013443745467107053
