study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
42.0,30.0,0.01443816634687469,0.39981017591131546,6.0,35.0,0.026055003991724498,0.38802785844428345,0.06686145664876321,0.07823512216333287,0.8381029462187036,0.7549902245510388,0.8105629698287813
24.0,30.0,0.048069219880612635,0.4038553856110981,12.0,35.0,0.02089552101919509,0.40619794356932076,0.05696937810098243,0.08799440438662176,0.858058247887145,0.7909337170128904,0.7807580080543517
6.0,35.0,0.013408149557471952,0.3903573950848109,21.0,40.0,0.017008027825960365,0.38194200388301924,0.06226372949577909,0.059230585535218205,0.8488183680305367,0.815765647454925,0.8561830995952755
51.0,30.0,0.06121272369575778,0.4096495926562943,21.0,55.0,0.018929635136591978,0.3907055139248411,0.0862583640765932,0.05132146220500184,0.7949301916878664,0.7928593029703408,0.8779888474660509
45.0,40.0,0.010818885833078096,0.38290713563396434,21.0,40.0,0.01834786509005697,0.39094462245216993,0.06668148586913705,0.1722050619320225,0.8303413853813812,0.642949030791964,0.5618563105351738
24.0,35.0,0.037724538101304925,0.3866483101557109,21.0,60.0,0.022001521265597422,0.41194537709001494,0.09397605686227116,0.14720356883117533,0.7622371178532259,0.6922169331718893,0.6275695538185259
36.0,30.0,0.01057454453834238,0.36482105245527346,15.0,30.0,0.04284539765301807,0.35403816243246694,0.05158406255735569,0.1071287581411456,0.876712320095359,0.5639127701831927,0.7439585913265008
45.0,30.0,0.02148908574967094,0.40223657672236646,39.0,30.0,0.017134974377661333,0.4065086269194079,0.0482833753917558,0.13133687712981934,0.8801365274428101,0.646922737381162,0.6739562211658241
27.0,35.0,0.017695881218689247,0.4454693165597693,6.0,30.0,0.02897633654698222,0.40636870679150566,0.06906513697013676,0.11986765724741216,0.8239298834636467,0.7604490405750752,0.694417280463554
21.0,35.0,0.030951617374167413,0.4708708518466185,9.0,30.0,0.0397940846740629,0.5318503898692885,0.06580182830056822,0.1568393419035935,0.8289441872826224,0.7062116012427146,0.5922866919011402
