SoilTypeWRB,AverageAridityIndex,MeanTemperatureofDriestQuarter,BulkDensity,Longitude,Season_sin,Method,MeanDiurnalRange,UpperD_m,SiltContent,PrecipitationofDriestQuarter,SoilOrganicCarbon,AnnualPrecipitation
-0.07970382842838712,0.022599183088235983,-0.09146285809898437,-0.07092765692301896,0.07767148692533805,-0.02118383267633739,0.14607906767184856,-0.06648919582722486,-0.3771689350315847,0.10279763740145707,-0.007759949967010503,0.045908919361717725,-0.04674340649377109
0.14162823970245753,0.017148958771100148,-0.037524393255531835,0.1179364785730171,0.05530011182546865,0.014138618373587373,0.00800950872016288,0.1277690970451004,0.09411890290813392,-0.013885072733971538,-0.023490301201130458,0.07030995235644909,-0.027789854216329186
-0.024035618795474823,0.014415806900651359,-0.04215565049031112,0.07247103829752172,0.03012193098531933,0.017974464086572002,0.13203459881852267,0.11523845821739558,0.07915356202490609,0.0028951265491308246,-0.02258984928189539,-0.08999301559476651,-0.01536810594047882
-0.027037199608925814,0.014415806900651359,-0.049033729205768616,0.0941818877723751,0.028773783506097002,0.017344615887314212,0.1092673281412712,0.10742590159264014,0.07915356202490609,0.010619440270528224,-0.02258984928189539,-0.06623494660725682,-0.022283803289825672
-0.01936367965969422,0.014415806900651359,-0.04266854714298178,0.06339979278268926,0.035714884697078196,0.008793496586384637,0.11240352603751252,0.1277690970451004,0.09265262039778611,-0.012805682719757875,-0.036492698022402896,0.08415651824181584,-0.014192998350008416
-0.024035618795474823,0.014415806900651359,-0.04215565049031112,0.07247103829752172,0.03012193098531933,0.017974464086572002,0.13203459881852267,0.11523845821739558,0.07915356202490609,0.0028951265491308246,-0.02258984928189539,-0.08999301559476651,-0.01536810594047882
-0.1327727871197119,0.01938991814224466,-0.03763535824364097,0.09598847728557465,0.028773783506097002,0.01740153445482689,0.09989052908589045,0.10742590159264014,0.07915356202490609,-0.0020091047234870444,-0.02340177901488117,-0.06682063907628681,-0.022283803289825672
-0.12552294030979555,0.01938991814224466,-0.042079534518570674,0.06478270915657357,0.035714884697078196,0.00862086728741315,0.10260305384281657,0.1277690970451004,0.09265262039778611,-0.013124302091626796,-0.03730462775538868,0.08357082577278584,-0.014192998350008416
-0.024035618795474823,0.014415806900651359,-0.04215565049031112,0.07247103829752172,0.03012193098531933,0.017974464086572002,0.13203459881852267,0.11523845821739558,0.07915356202490609,0.0028951265491308246,-0.02258984928189539,-0.08999301559476651,-0.01536810594047882
-0.1327727871197119,0.01938991814224466,-0.03763535824364097,0.09598847728557465,0.028773783506097002,0.01740153445482689,0.09989052908589045,0.10742590159264014,0.07915356202490609,-0.0020091047234870444,-0.02340177901488117,-0.06682063907628681,-0.022283803289825672
0.14128169783900693,-0.009334263877750272,-0.1355068486136056,-0.04239888814145533,0.018319970251274038,0.001374959548871417,0.10123712343849084,-0.0668412239602031,-0.32173601472052216,-0.019592556766199504,-0.02328283458810456,-0.025485010481550968,0.010658538403099934
-0.08512734503014585,-0.031297890524175094,-0.1395667913310454,-0.10934237655349192,0.016515563647954007,0.002034230173037274,-0.011117479168374148,-0.06879905021270448,-0.26420276126569336,-0.01680026916912811,-0.01544266534510428,-0.03960675383942432,0.01919324628173024
-0.07524520122801419,0.01378953141043543,-0.09364291686145527,-0.007122917649287953,0.026208567084233664,0.01370455065549425,0.009330525683194726,0.13335321212934387,0.0904738815943102,0.09834678808217844,-0.03242938994651805,0.10599518719368976,0.013177498077106909
-0.08440143675964004,0.01378953141043543,-0.0954313695959169,-0.0872586148729663,0.02860205064848815,0.012866948026693728,0.01202018894407115,0.13490625666989997,0.08677566591135127,0.006273432195526819,-0.031053080739667314,0.15462388365837612,0.021810641571442413
0.15041671286653555,-0.008900339074126748,-0.12913020273789694,0.12054734136337039,0.023987782675699065,0.007671302471187305,0.006397183881768237,-0.05073908776222668,0.07909035355557699,-0.03217998763375451,-0.018262072891359317,0.03357739758116354,-0.0005295889132118793
-0.08647003127890576,-0.03169304683314004,-0.11650287813578909,-0.13493680681525635,0.01971357960145529,0.008912390801406362,-0.0022978732973524376,-0.06250587645920809,0.06673649744714961,-0.020224861744789983,-0.014508614161726548,-0.12816457271276102,0.019032562375138336
-0.08486121275040623,-0.03129142862433177,-0.10872695863425283,-0.14877863356467216,0.015884308484195052,0.010025844604202885,0.004735954972122393,-0.060883104519242,0.06760573153658334,0.09256345684003697,-0.01536827038695707,0.032201759316362565,-5.147115253440859e-05
-0.08647003127890576,-0.03169304683314004,-0.11650287813578909,-0.13493680681525635,0.01971357960145529,0.008912390801406362,-0.01618528747451052,-0.06026865671179259,0.06567489128828051,-0.04043869903787831,-0.014508614161726548,-0.12543578921072834,0.023434839357301483
-0.17518603143938974,-0.03457345349659413,-0.122750722524976,0.1095702792087693,0.014192656826147954,-0.06412726077570922,-0.010317845594896388,-0.047854352208604074,0.07687531081229054,-0.031024909085618894,-0.00984230024638232,0.04738568612582469,-0.0025921118829364855
-0.18913875916883624,-0.0335746608441412,-0.11650287813578909,-0.12296338453062516,0.01971357960145529,-0.03962838378662196,-0.016043566862588923,-0.05983290230899654,0.06567489128828051,-0.020224861744789983,-0.00853858180389731,-0.1279257021323696,0.01975410207345938
-0.18768593931506936,-0.03317304263533293,-0.1024042082565657,-0.13699541500268003,0.015884308484195052,-0.042441420103926215,-0.015576905192913937,-0.05821013036903045,0.06654412537771423,0.09256345684003697,-0.009398238029127827,0.03499608792615178,-0.00017502330055715196
-0.18985980182903767,-0.0335746608441412,-0.10934948833146367,-0.12383670299669214,0.01971357960145529,-0.03962838378662196,-0.025669549465437837,-0.058935016524178686,0.06567489128828051,-0.04043869903787831,-0.00780474275047127,-0.12742769695219444,0.01975410207345938
-0.16748462249018087,-0.03256438072416304,-0.12397024802286118,0.1322434579195744,0.01244044164860414,0.01047053330361112,-0.01662703081105807,-0.05464266586225756,0.07687531081229054,-0.05123874637870723,-0.011479051138693063,0.05148034993427126,0.0002632185932396051
-0.18647590163622235,-0.031297890524175094,-0.11026897042827714,-0.13294318657053428,0.014386802173062397,0.009029576019186629,-0.036575242322232825,-0.06332131575689236,0.06567489128828051,-0.04043869903787831,-0.015180138945284798,-0.1286846886304222,0.0239677706481322
-0.1858313885453009,-0.031297890524175094,-0.10152488896327373,-0.13216275814538544,0.014386802173062397,0.009839431877148898,-0.03200102562816382,-0.05959814424040731,0.06567489128828051,-0.03824480107593152,-0.015180138945284798,-0.07956507009421868,0.027682840867443128
-0.1863823138850225,-0.031297890524175094,-0.10896414353126278,-0.13365477102634424,0.015144194988363857,0.009840976574402034,-0.0346968159651098,-0.06542171533341128,0.06567489128828051,0.08872922325571973,-0.015180138945284798,-0.12352092227334785,0.023270958885889387
-0.17637947940049972,-0.0344459947351642,-0.12397024802286118,0.11991426198760106,0.01244044164860414,-0.06692433744928408,-0.019610198518008548,-0.05420691145946151,0.07687531081229054,-0.05123874637870723,-0.009912504904744285,0.049092653848627155,-0.0042626105369462835
-0.1912958062036622,-0.033179504535176256,-0.11026897042827714,-0.1209697642859031,0.014386802173062397,-0.03962838378662196,-0.03812406255697738,-0.06288556135409629,0.06567489128828051,-0.04043869903787831,-0.009210106587455554,-0.1266380919855844,0.0202870333642901
-0.19065129311274076,-0.033179504535176256,-0.10152488896327373,-0.12018933586075427,0.014386802173062397,-0.04325282065914162,-0.034984193335114315,-0.05916238983761126,0.06567489128828051,-0.03824480107593152,-0.009210106587455554,-0.0819527661798628,0.023157011737257236
-0.19120221845246235,-0.033179504535176256,-0.10896414353126278,-0.12168134874171305,0.015144194988363857,-0.03881698323140655,-0.03624563619985435,-0.06498596093061523,0.06567489128828051,0.08872922325571973,-0.009210106587455554,-0.12147432562851004,0.019590221602047285
-0.18067756289396122,-0.03129142862433177,-0.09720937970573615,-0.135040171222667,0.010241909784607053,0.010650832432364303,-0.019090522213703963,-0.05402500647218031,0.06567489128828051,0.07820728207268507,-0.013001801472090397,0.03600408159854254,0.007454739329770849
-0.18556830333860413,-0.03169304683314004,-0.10368047231025802,-0.13582059964781584,0.015144194988363857,0.009840976574402034,-0.03334691251981758,-0.057748177988665335,0.06567489128828051,0.0855215481283795,-0.011929531387939007,-0.11764709635350584,0.026538772857443587
-0.18540111828602618,-0.03169304683314004,-0.09624121774226897,-0.135040171222667,0.014386802173062397,0.009839431877148898,-0.03077066287084702,-0.05192460689566137,0.06567489128828051,-0.018030963782843194,-0.011929531387939007,-0.08308345856286137,0.03025384307675452
-0.2077309032721541,-0.03169304683314004,-0.08516427531000503,-0.1058650337324301,0.021541747360957646,0.010509831107167376,-0.033950471729194465,-0.06860896818442225,0.09355758696709332,-0.030346445771170762,-0.010296641016252574,0.12306698381348102,0.03638833018139087
-0.18549746746140108,-0.03317304263533293,-0.09720937970573615,-0.12306674893803579,0.010241909784607053,-0.042441420103926215,-0.022073689920654442,-0.05358925206938426,0.06567489128828051,0.07820728207268507,-0.007031769114261147,0.03361638551289843,0.002928910199584956
-0.190388207906044,-0.0335746608441412,-0.10368047231025802,-0.12384717736318465,0.015144194988363857,-0.03881698323140655,-0.03489573275456212,-0.057312423585869285,0.06567489128828051,0.0855215481283795,-0.005959499030109766,-0.11560049970866804,0.022858035573601485
-0.19022102285346604,-0.0335746608441412,-0.09624121774226897,-0.12306674893803579,0.014386802173062397,-0.04325282065914162,-0.03375383057779751,-0.05148885249286532,0.06567489128828051,-0.018030963782843194,-0.005959499030109766,-0.08547115464850549,0.025728013946568627
-0.21255080783959393,-0.0335746608441412,-0.08516427531000503,-0.0938916114477988,0.021541747360957646,-0.03814812869864121,-0.03549929196393902,-0.06817321378162616,0.09355758696709332,-0.030346445771170762,-0.004326608658423326,0.12511358045831883,0.03270759289754878
0.1325899427245101,0.01900248899089234,-0.06537602724252067,0.1067930768289512,0.10325614315532146,0.0019538685970017793,-0.05185631726810804,-0.07638219997950581,0.07439163774190825,0.08050775186514161,-0.05948458071630952,-0.048346277745492855,-0.03906449194507658
-0.009200295674155238,0.01941373441585884,-0.06920863502472874,0.1229674296372586,0.09791241571240193,-0.0032840687541999367,-0.04142282093540933,-0.07638219997950581,0.07439163774190825,0.08147799984803268,-0.07329890727056772,-0.046518382102242614,-0.0403579512681012
-0.010122131076173808,0.01941373441585884,-0.06974172673037578,0.040458181683871317,0.09429335576421372,0.0012184722959388064,-0.059529999792022094,-0.07638219997950581,0.07439163774190825,0.08468584838227809,-0.07349719600493765,-0.05297305228341125,-0.044714259709244336
-0.15495512253218036,0.0039403646911593294,0.07354052290897248,0.09520337120526039,0.016879031193599427,-0.005042871941096582,0.02272950747907034,0.06563506166686717,0.0661113204318121,-0.03995139165041382,-0.052607289384456406,0.06666638643155776,-0.07653974245815238
-0.14290637206901433,0.003348100794273315,0.07367509680900429,0.08206479011251776,0.008856584864745122,-0.005570158248183414,0.13108050927136097,0.06735801756194158,0.0661113204318121,-0.040658755477127974,-0.058835938214382336,-0.1201744246412789,-0.09865966808670962
-0.025915727181734644,0.00286111196848921,0.06445371299865871,0.12647307421461584,0.019299973689191632,-0.0034203480388887686,-0.060405470853655475,0.061895276216263125,0.06398192794109916,-0.04602324704215528,-0.05990353442376796,-0.12701552068415425,-0.11960597609471557
0.0524850308459412,0.0039403646911593294,0.07299420676057118,0.11195555371749889,0.01503656714224138,0.009473215834204378,-0.08800513611232744,0.06608129972129444,-0.27278339335485785,-0.019634982872816918,-0.03725312972167776,0.11121801382407955,-0.07424864625912343
-0.030440477045737453,0.00286111196848921,0.0717498995531098,0.03907439367391225,0.014620541278575644,0.0022075326659866607,-0.07926420784833985,0.06951581879797793,-0.27278339335485785,-0.035548142770636934,-0.052783751646626034,-0.10567649570432705,-0.11944245258424059
0.05051704455816153,0.00286111196848921,0.07401163838536316,0.04969349742602289,0.014716857163087458,0.008663359976242109,-0.12189740852339503,0.06780425561636887,-0.27278339335485785,-0.026379375873482644,-0.043481778551603706,-0.09887233764443068,-0.1165644615101246
0.12305407301669492,0.004039924365591114,0.07008162637938664,0.12673841991925294,0.023454497328480234,-0.06315223400908906,-0.09810923935332819,0.05715741118982773,0.06398192794109916,-0.02376844413899602,-0.0370139609798589,0.07585962888774303,-0.0716909956114459
0.056448309237918125,0.002960671642920995,0.06671545183091207,0.13217744422780767,0.019299973689191632,-0.059527797136569395,-0.062307108311975085,0.05944899972322958,0.06398192794109916,-0.04482643801573334,-0.046612032725739085,-0.13477269226693145,-0.11414036521514152
0.12345220244346351,0.002960671642920995,0.07109905800417862,0.12673841991925294,0.027814219759942284,-0.06315223400908906,-0.11424600898957724,0.058880367084902144,0.06398192794109916,-0.027373259777096186,-0.04324260980978483,-0.12573863607246755,-0.11111728109864534
0.12076963386112453,0.004039924365591114,0.07737781293383772,0.10403133713512873,0.023454497328480234,-0.05671449744625135,-0.09401269552993025,0.06363502322826088,-0.27278339335485785,-0.013293339867477678,-0.031037108745998625,0.1088303177384354,-0.06824238016486073
0.12468135232542696,0.002960671642920995,0.07839524455862971,0.04349283729872019,0.02303847146481449,-0.05309006057373169,-0.07435039569353091,0.06592661176166276,-0.27278339335485785,-0.024652770756017395,-0.03726575757592455,-0.10362989905948924,-0.11127206987165243
0.13733567615587444,0.002186394145798924,0.07008162637938664,0.1433999990141378,0.023358181443968423,0.0036673169192968113,-0.041116579102933114,0.06017232032118871,0.06398192794109916,-0.031523059389435594,-0.03986055903958382,0.0745827442760564,-0.07734636021121724
0.12180726989036915,0.0011071414231288053,0.06937887160314495,0.14696548574079818,0.025056826355787022,0.002857461061334541,-0.060734557736854204,0.061895276216263125,0.06398192794109916,-0.03859795859378672,-0.04608920786950975,-0.13681928891176925,-0.11796311190711353
0.13505123700030405,0.002186394145798924,0.07737781293383772,0.1206929162300136,0.023358181443968423,0.010105053482134509,-0.03702003527953517,0.06664993235962187,-0.27278339335485785,-0.021047955117917228,-0.03388370680572352,0.10755343312674875,-0.07389774476463205
0.12241083801497762,0.0011071414231288053,0.07466792199868805,0.1335437748954122,0.02832597917214623,0.002857461061334541,-0.038457666254166786,0.06303820675954473,0.06398192794109916,-0.03859795859378672,-0.044946277326228135,-0.13681928891176925,-0.1174425082892048
0.12257760363138165,0.0011071414231288053,0.07466792199868805,0.12997828816875182,0.02832597917214623,0.0036673169192968113,-0.035715010658670956,0.06303820675954473,0.06398192794109916,-0.03859795859378672,-0.044946277326228135,-0.12701552068415425,-0.11625204208050793
0.12418063451725787,0.0011071414231288053,0.07466792199868805,0.13896008661549045,0.02832597917214623,0.024499867706002116,-0.03581745397226836,0.06622022981408895,0.06682219775878777,-0.03773719228131568,-0.044946277326228135,-0.1224296523840614,-0.11625204208050793
0.12006247662967709,0.002186394145798924,0.08971902591443,0.1153840338828379,0.023966256740684172,0.015636795896130224,0.005983765725030749,0.06919435890107244,-0.2852439319098788,-0.02365727237169716,-0.032816110596337905,0.10792483778855035,-0.07337714114672332
0.05222607952533783,0.00286111196848921,0.08807303776698913,0.06444556153627484,0.02146425634578393,0.014077917172457556,-0.01166337841847497,0.07091731479614685,-0.2852439319098788,-0.036630144794309524,-0.04241418234221808,-0.09725803934512767,-0.11632896625748927
-0.1712868061185969,0.021885211941814992,-0.07928521852914204,-0.1518918371829928,0.044874989768472304,0.005705781775911116,-0.06564764873141891,-0.07190255066240946,0.06553702056325604,-0.0109704339697875,-0.07058183636067276,-0.15385610902760788,-0.11204917068384783
-0.1712868061185969,0.021885211941814992,-0.07928521852914204,-0.1518918371829928,0.044874989768472304,0.005705781775911116,-0.06564764873141891,-0.07190255066240946,0.06553702056325604,-0.0109704339697875,-0.07058183636067276,-0.15385610902760788,-0.11204917068384783
-0.1712868061185969,0.021885211941814992,-0.07928521852914204,-0.1518918371829928,0.044874989768472304,0.005705781775911116,-0.06564764873141891,-0.07190255066240946,0.06553702056325604,-0.0109704339697875,-0.07058183636067276,-0.15385610902760788,-0.11204917068384783
0.06632356321824273,0.00642600262308525,0.08229354876908437,-0.11682477212763731,0.025124914115665045,0.006003232104943814,-0.07241326715056746,-0.06879372660157214,0.082610961018482,-0.060292837439834324,-0.061093171370628814,0.1059283264188117,-0.12793148702981783
-0.08980992394223819,0.020433038743189337,0.08229354876908437,-0.1098575558701678,0.011890817763052773,-0.00017462922996719637,-0.12457235924594852,-0.06772706220601195,0.08214896637887126,-0.06343546134729071,-0.05407450255541497,0.10341369526686785,-0.12488203298557533
-0.07584249211313693,0.020433038743189337,0.07665350260906409,-0.16902976791389576,0.011068429966508905,-0.005204375540991755,-0.12457235924594852,-0.07072944751648406,0.05498791108496903,-0.06096652018673204,-0.050888476864616485,-0.17379688471641658,-0.12488203298557533
-0.03637027802218454,0.004711622043760881,0.09119076166709425,-0.07509835520788935,0.0191356774346798,0.0006621213371284042,-0.11731462229448462,-0.0701978293501722,0.08457012406773799,-0.04367305287605041,-0.06892631162665752,0.1332356721968748,-0.1300991202662044
-0.1695745258281188,0.011323118332865582,-0.11844155478819084,0.046916423630428056,0.06960568246880842,0.007303322987554415,-0.1263375278031868,-0.05125067916761522,0.07690524725884007,0.06660816350566943,-0.07511628877117464,-0.11764769618882835,-0.10758115884683504
0.1068893668310103,-0.008618867030546403,0.10402913728055531,-0.10056846612029542,-0.15974992763331775,0.007834064063227742,0.08427071123519543,-0.03197616882690956,-0.2543872186201513,-0.04935431419247841,-0.011608562230083155,0.04502911115041169,0.02931397702170772
-0.15460638818954525,0.028392906309309827,-0.06616547661506712,-0.07409142567545779,-0.15880137093880828,0.015454138632532657,0.15564829225739324,0.1296016620228686,0.08677268231726398,-0.010073228764069186,0.08371039755211908,0.1598323498826397,-0.027794415096602153
-0.1571908096261896,0.028392906309309827,-0.06818618909333372,-0.07659156582083089,-0.15880137093880828,0.005055757584839598,0.14824973938298702,0.13041392233081037,0.08585849789237116,-0.013693539017019422,0.08371039755211908,0.1514995450811181,-0.027794415096602153
-0.1571908096261896,0.028392906309309827,-0.06818618909333372,-0.07659156582083089,-0.15880137093880828,0.005055757584839598,0.14824973938298702,0.13041392233081037,0.08585849789237116,-0.013693539017019422,0.08371039755211908,0.1514995450811181,-0.027794415096602153
-0.15460638818954525,0.028392906309309827,-0.06616547661506712,-0.07409142567545779,-0.1572691257091036,0.015454138632532657,0.15709378457162324,0.1296016620228686,0.08677268231726398,0.028323730724826458,0.08371039755211908,0.1636081180050978,-0.027794415096602153
-0.0567575648670545,0.028392906309309827,-0.06616547661506712,-0.07409142567545779,-0.1572691257091036,0.015454138632532657,0.15709378457162324,0.1296016620228686,0.08677268231726398,0.028323730724826458,0.08371039755211908,0.1636081180050978,-0.027794415096602153
-0.0592346391874671,0.028392906309309827,-0.06818618909333372,-0.07498317852000345,-0.1572691257091036,0.003340023167780466,0.14969523169721707,0.13041392233081037,0.08585849789237116,0.02470342047187622,0.08371039755211908,0.1552753132035762,-0.027794415096602153
-0.059341986303698795,0.028392906309309827,-0.06818618909333372,-0.07659156582083089,-0.1572691257091036,0.005055757584839598,0.14969523169721707,0.13041392233081037,0.08585849789237116,0.02470342047187622,0.08371039755211908,0.1552753132035762,-0.027794415096602153
-0.05633071216077886,0.028392906309309827,-0.06616547661506712,-0.06992970132877069,-0.15880137093880828,0.01629174126133318,0.15564829225739324,0.1296016620228686,0.08677268231726398,-0.010073228764069186,0.08371039755211908,0.1598323498826397,-0.027794415096602153
-0.05633071216077886,0.028392906309309827,-0.06818618909333372,-0.06992970132877069,-0.15880137093880828,0.01629174126133318,0.14868316057590386,0.1296016620228686,0.08530639980691618,-0.010073228764069186,0.08371039755211908,0.1598323498826397,-0.027794415096602153
0.0792818501511914,0.010917519064520974,-0.0697747898022001,-0.07746776919482702,-0.22488564070276532,0.004194378807531174,0.15026797036377368,0.12957426627939203,0.08842214475141015,-0.01340698854731968,0.09137404789953635,0.15748261693078805,-0.027794415096602153
0.0814069276389994,0.010917519064520974,-0.0697747898022001,0.00649461541607768,-0.22685531042465204,0.004194378807531174,0.14871439137493525,0.1288608777902543,0.09265262039778611,-0.01054877845739622,0.09228932458635483,0.08699936579976257,-0.025744322414799212
0.08346972209661122,0.010917519064520974,-0.06295762447042169,0.03323309377284593,-0.22685531042465204,0.015028371435088408,0.1541530850465505,0.12545977164457317,0.09342431565250668,-0.0289826527067177,0.07323171375614182,0.09826009322708203,-0.025744322414799212
0.08346972209661122,0.010917519064520974,-0.06295762447042169,0.03323309377284593,-0.22685531042465204,0.015028371435088408,0.1541530850465505,0.12545977164457317,0.09342431565250668,-0.0289826527067177,0.07323171375614182,0.09826009322708203,-0.025744322414799212
0.08239948416790997,0.010917519064520974,-0.0649783369486883,0.029360197766227114,-0.22685531042465204,0.008666556295194028,0.14708667837444903,0.12627203195251493,0.09265262039778611,-0.027405776733822405,0.07323171375614182,0.08699936579976257,-0.025744322414799212
0.08628494819611815,0.010917519064520974,-0.0648939141714341,0.02927356742424228,-0.22685531042465204,0.008666556295194028,0.14715596981877543,0.12640293734536276,0.09265262039778611,-0.027405776733822405,0.07125739545610413,0.08720467982637102,-0.028058771442021742
0.07796773327638927,0.010118866437249999,0.05131840571865605,-0.12251073095489982,-0.21262506935934194,-0.060673364556418294,-0.12272872765156624,0.04667779147521338,0.05445467682626738,-0.06040596420158271,0.05361199609360677,-0.12159652188585318,0.01798609173034402
0.08025464301765034,0.008150611104079322,0.09522606318385617,-0.005118251811189387,-0.14348430609770596,0.018640315258649315,-0.09199470455430589,-0.024182123627642185,0.07008010817654756,-0.0018914010558471331,-0.017145988875200687,-0.06320484010309481,0.053370709447658926
0.10134535983833712,0.008243387244301395,0.11320575155680396,0.1011713518625761,-0.1352519653458986,0.02729645546399034,-0.07820946140318671,-0.019069018836531133,0.07008010817654756,-0.00398101684353243,-0.008359926876117562,0.061780955533230035,0.028929192960659406
0.117471808594904,0.004583498381973988,-0.12509182796833795,0.08397425679739234,0.01789793223034187,-0.07120243410856383,-0.08252702992150207,-0.06971036229677001,0.07721438062730857,-0.046629423910549306,-0.06824128657826337,0.040256631495725115,0.00023795019615203882
-0.057405484298368455,0.022058885626762847,-0.12283556081608267,0.08419673002305295,0.008102806380790745,-0.06902819110430145,-0.07978495143850232,-0.06951858863228155,0.07606094404289122,-0.044509373003683884,-0.06068107032488335,0.05534827824483655,-0.0017010206255498182
-0.15525430762085934,0.022058885626762847,-0.12283556081608267,0.08225609786359475,0.008102806380790745,-0.06902819110430145,-0.0776851267972136,-0.06951858863228155,0.07606094404289122,-0.044509373003683884,-0.06068107032488335,0.05534827824483655,-0.0018602131073803736
