study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
33.0,35.0,0.010555273261541025,0.43309751429196325,6.0,35.0,0.024184296405830842,0.3967780247149549,0.05925914995915149,0.0977195376428097,0.8563291245013999,0.6914924961781126,0.7630838185134524
15.0,30.0,0.020101752419546794,0.4137546325918671,12.0,45.0,0.016693484792422372,0.4411648715217217,0.07206830362004235,0.0579526909494257,0.8250743430483715,0.8209615618545412,0.8593360461224488
12.0,30.0,0.02693650421947727,0.3967605883361513,9.0,40.0,0.01674371982654084,0.40138351100531927,0.06234226147061529,0.13454042419253204,0.8445189350571171,0.6812618672685186,0.6644573369995262
45.0,40.0,0.031410197541279494,0.3905715864125305,18.0,40.0,0.03288875381975971,0.39481620839017606,0.06250572407932181,0.11010746957827271,0.8450244303945297,0.7180889639220949,0.7270015175881318
45.0,35.0,0.02440987300330197,0.3483700269344566,27.0,35.0,0.019645030447359855,0.3499398035208426,0.04877346300223616,0.21791613194287932,0.8754995124259014,0.5620624368992373,0.44374126815833825
30.0,60.0,0.0898348762408755,0.45322009549663506,30.0,40.0,0.01358480623121204,0.41927322171290576,0.06510638101626047,0.10078422194068538,0.8421905574418918,0.6798698356419575,0.7557120878959626
39.0,55.0,0.01513690771130161,0.39444310092639384,36.0,30.0,0.0220152000264698,0.4124988352911434,0.05221316340479395,0.09643522984976657,0.8708321450873939,0.7561041030649982,0.7614331144595083
15.0,45.0,0.014749223083409318,0.42971398076860634,6.0,30.0,0.016122840759882528,0.41031813035135706,0.05329957262735893,0.06451182803390787,0.8669432691605485,0.8486776281446673,0.8389530625567797
24.0,30.0,0.011744904023100695,0.3917331008897368,36.0,50.0,0.06299220046207349,0.40965111539499427,0.0755263471584446,0.11164542903076143,0.8142141157741974,0.6995427205682628,0.7253654448727046
45.0,35.0,0.016025661287980823,0.3941667947366092,21.0,30.0,0.016397047696579962,0.4008102975243134,0.05841138626242087,0.07894158294424089,0.8500791917993122,0.849835310950353,0.7973856353541758
