BulkDensity,AnnualPrecipitation,SoilOrganicCarbon,AverageAridityIndex,Season_sin,SoilTypeWRB,MeanDiurnalRange,UpperD_m,MeanTemperatureofDriestQuarter,Longitude,MeanTemperatureofWarmestQuarter,PrecipitationofDriestQuarter
1.43,670.0,0.01,0.05520000000000001,0.8660254037844387,1.0248768928172904,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.07,670.0,0.008,0.05520000000000001,0.0,1.0402321883555676,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.42,670.0,0.008,0.05520000000000001,0.8660254037844387,1.0687719292994213,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.28,670.0,0.013,0.05520000000000001,0.0,1.081084715019416,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.4,670.0,0.013,0.05520000000000001,0.8660254037844387,1.0963817878557796,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.23,670.0,0.013,0.05520000000000001,0.0,1.1091805055598045,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.41,670.0,0.013,0.05520000000000001,0.8660254037844387,1.1239151502499882,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.21,670.0,0.012,0.05520000000000001,0.0,1.13658092148168,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.4,670.0,0.012,0.05520000000000001,0.8660254037844387,1.1540157725401243,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.23,670.0,0.013,0.05520000000000001,0.0,1.1635789386549904,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.4,670.0,0.013,0.05520000000000001,0.8660254037844387,1.17763795459262,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.35,670.0,0.01,0.05520000000000001,0.0,1.1849304806374987,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.39,670.0,0.01,0.05520000000000001,0.8660254037844387,1.19426170023711,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.34,670.0,0.008,0.05520000000000001,0.0,1.1970713922220277,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.38,670.0,0.008,0.05520000000000001,0.8660254037844387,1.204014098990729,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.42,670.0,0.013,0.05520000000000001,0.0,1.2069118436915924,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.4,670.0,0.013,0.05520000000000001,0.8660254037844387,1.2104273599800384,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.21,670.0,0.013,0.05520000000000001,0.0,1.2142487891917477,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.41,670.0,0.013,0.05520000000000001,0.8660254037844387,1.2167419204741103,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.24,670.0,0.012,0.05520000000000001,0.0,1.2194766204610743,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.43,670.0,0.012,0.05520000000000001,0.8660254037844387,1.2217057969179108,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.24,670.0,0.013,0.05520000000000001,0.0,1.2231912059275762,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
1.37,670.0,0.013,0.05520000000000001,0.8660254037844387,1.2268713024193936,9.75,0.0,20.60000038146973,1.4,20.76666641235352,146.0
0.97,670.0,0.01,0.05520000000000001,0.0,1.2291817053608456,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.5,670.0,0.01,0.05520000000000001,-0.8660254037844385,1.2369795142402016,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.05,670.0,0.008,0.05520000000000001,0.0,1.2409493161439982,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.5,670.0,0.008,0.05520000000000001,-0.8660254037844385,1.253729205066377,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.13,670.0,0.013,0.05520000000000001,0.0,1.256563468710757,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.5,670.0,0.013,0.05520000000000001,-0.8660254037844385,1.2637636081185277,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.31,670.0,0.013,0.05520000000000001,0.0,1.2667128973955317,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.34,670.0,0.013,0.05520000000000001,-0.8660254037844385,1.2752221494708604,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.33,670.0,0.012,0.05520000000000001,0.0,1.2791733415527884,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.37,670.0,0.012,0.05520000000000001,-0.8660254037844385,1.2898422977123545,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.23,670.0,0.013,0.05520000000000001,0.0,1.2949876439465857,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.4,670.0,0.013,0.05520000000000001,-0.8660254037844385,1.2999054273031458,9.75,0.15,20.60000038146973,1.4,20.76666641235352,146.0
1.22,354.0,0.0085,0.0228,0.0,1.2232755526565708,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.21,354.0,0.0085,0.0228,0.8660254037844387,1.2589863017508092,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.17,354.0,0.0085,0.0228,0.8660254037844387,1.3015714295993508,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.19,354.0,0.0103,0.0228,0.0,1.342339414759887,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.22,354.0,0.0103,0.0228,0.8660254037844387,1.3756885874059903,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
1.25,354.0,0.0103,0.0228,0.8660254037844387,1.4062894292455803,12.36666679382324,0.0,21.13333320617676,45.0,21.39999961853027,13.0
