study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
15.0,35.0,0.014838727917677182,0.41324075023347007,24.0,30.0,0.01826928590877047,0.40609321388020025,0.04148612966365663,0.12265269145280971,0.895128876836054,0.7118729534275,0.6899511808881683
51.0,30.0,0.018252195102127427,0.41527481111830766,36.0,35.0,0.018433018785710333,0.41668742019005595,0.0552892939507668,0.11169239013928156,0.8615645205445998,0.7082173100312212,0.7203402598300566
18.0,30.0,0.010452211374584665,0.35910256919301886,45.0,40.0,0.024683123809074472,0.3759606078807765,0.061493866507460644,0.0458090850277051,0.8521353520940125,0.8138119075464941,0.8898500840291891
36.0,40.0,0.0637384572591671,0.47160788078354676,36.0,30.0,0.012916935939604413,0.40946906946939127,0.04682828464617781,0.09411873980333632,0.8828131713468735,0.7488379298696093,0.7644697704022775
18.0,55.0,0.058612668248433177,0.4341782712890557,24.0,30.0,0.01024563254060386,0.404991761027253,0.05365784837450326,0.1374246846027893,0.8536543166730393,0.8015884993653418,0.6251897908052588
45.0,30.0,0.010732378274782396,0.35929865952280404,12.0,30.0,0.012181994785607176,0.34283873572015305,0.052897719264116176,0.07510540100319744,0.875374298421999,0.5249046328957532,0.8230535565137285
51.0,30.0,0.012835649341569616,0.4466454718229124,51.0,30.0,0.010967135861215649,0.4478933914519035,0.051142102409646326,0.09994271912770882,0.8752361589007153,0.6370105790984768,0.7561844949509157
24.0,30.0,0.014453514209979444,0.415503969894256,27.0,30.0,0.012290823911007043,0.42226864357726057,0.04760701861766313,0.09333187713202831,0.8790949497185712,0.7898155154076505,0.7629699228146725
36.0,55.0,0.04349304394119849,0.40107656062343333,30.0,55.0,0.02130539888578569,0.39946478056669865,0.08289985741004359,0.1872473752765135,0.7876958856091515,0.5993097561854972,0.5204649389991014
51.0,30.0,0.017686231289871165,0.40157878782670403,39.0,35.0,0.018768100253413,0.3944309970930596,0.04954539634074369,0.1389560727305881,0.8737224845670775,0.678054641433295,0.645839393471451
