study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
51.0,30.0,0.1792096180399536,0.4310444677021325,6.0,30.0,0.02144252389104218,0.41828725369444153,0.07596973825276321,0.12887440381413318,0.7833396909634707,0.599979258029995,0.6324593344738428
24.0,30.0,0.02221348906048053,0.4634445388540379,39.0,35.0,0.05754250234303706,0.464141041548144,0.08071375655127426,0.11781122517185923,0.7651372185634653,0.6974580948866356,0.6571901344880232
45.0,30.0,0.010767030856784382,0.41453383178813713,39.0,35.0,0.010127012394817671,0.39845698983954364,0.06239057458039032,0.1371437286839106,0.8256397482932616,0.5015423453635612,0.6167303280319031
45.0,30.0,0.013158090588562961,0.40239416564957126,27.0,35.0,0.010027752092375919,0.40934747525152454,0.06139974619853189,0.16077900815740243,0.817765267970411,0.636262859704642,0.5228071566809196
15.0,35.0,0.0306707151516152,0.4467512584988088,18.0,30.0,0.010073583637973664,0.4127402178285865,0.04504793769770131,0.12213735318491625,0.871217720361161,0.6379980510080614,0.6508358078951494
24.0,35.0,0.015061060304699014,0.40887920414106665,24.0,50.0,0.0186490676430046,0.4461487432236159,0.09080585281351249,0.1309105750658275,0.7428579056650859,0.5712669211787647,0.6292902010165837
36.0,40.0,0.04292678003947615,0.43412619707243033,33.0,30.0,0.020271681231142147,0.4218815779374299,0.05005773051585754,0.1679632501839442,0.8488921511231651,0.6536159857218873,0.4929741088118793
51.0,35.0,0.01636402388339672,0.4722098565167225,39.0,35.0,0.013843798154076504,0.45450572081224866,0.06953469766574238,0.11199675966543547,0.801887650791545,0.6526919351159042,0.6809083535861051
33.0,30.0,0.11984068412542563,0.3904317596019844,45.0,45.0,0.01671334453352396,0.3814471983210142,0.08274467597579051,0.19702463806055182,0.7656162791240229,0.38383195668048875,0.4419052678822988
9.0,50.0,0.03833745951141328,0.45457113407376254,12.0,35.0,0.022643758632483916,0.41856906347539047,0.060340663710567836,0.12662821425231766,0.8363955320927982,0.2799561607111888,0.6566669913648747
