study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
30.0,35.0,0.025523077579428743,0.4052453424648496,21.0,30.0,0.010753430299969268,0.3790738195468729,0.048052579683787504,0.11019144904188546,0.8770448513430896,0.7640725940922011,0.7180462300500265
33.0,35.0,0.015938705588473268,0.4089712249287399,36.0,35.0,0.015148089278286151,0.44887677153319044,0.06283364806736086,0.08029022884238983,0.844639023406671,0.7707464294394736,0.801476298965121
39.0,35.0,0.012243526829793091,0.3877250005881372,12.0,45.0,0.02919127869955846,0.4084414250740006,0.06271102665670664,0.11648813289970668,0.844191941783326,0.6828954977561295,0.7105805667678682
45.0,30.0,0.012043683053029603,0.42487119162567366,45.0,30.0,0.016598356080161837,0.40680967927594247,0.041048448522524254,0.09864397477461626,0.8966734670206247,0.7457772273606762,0.7516948805708659
48.0,60.0,0.12392975490893093,0.46050702918228253,45.0,35.0,0.010863537817328496,0.4150916972201969,0.05838891901359766,0.1330012600424393,0.8479462508203695,0.7442837187032991,0.6536442089233017
36.0,30.0,0.07254141590177136,0.4201441321838053,21.0,30.0,0.012824780943518865,0.39655175394951414,0.049575709287807836,0.10355317818512474,0.8748651468560636,0.7556770618908052,0.7386197407775618
39.0,35.0,0.020832729528745698,0.42987241351119115,45.0,30.0,0.010007924171896809,0.36848985097961084,0.04582133114728501,0.09304680387723933,0.8808028971646266,0.8240196347293793,0.7579531372711926
12.0,50.0,0.010703059549909447,0.3948514887546002,18.0,30.0,0.014740534046747711,0.37932579242015296,0.049627954524798526,0.12175931969850017,0.878590270353909,0.5887361885062381,0.7021282414712438
48.0,30.0,0.010029841112438435,0.4006994016848801,33.0,35.0,0.012807723836070976,0.40684871745315865,0.05715663959102063,0.0783619242724456,0.8585769735503519,0.7431472215482557,0.8061086066583868
6.0,30.0,0.017429615626792922,0.3637207704631827,39.0,35.0,0.010212551717429382,0.35250940911628703,0.04970777367594267,0.08054287084887045,0.8803384424498074,0.6646210909921888,0.8061090919466317
