UpperD_m,Longitude,MeanTemperatureofWarmestQuarter,SoilTypeWRB,SiltContent,BulkDensity,AnnualMeanTemperature,SoilOrganicCarbon,Isothermality,PrecipitationofDriestQuarter
0.06790117921732446,0.05892597101102753,0.031910879660905146,-0.024192267207260493,0.06154140999950978,0.10682082871718002,0.047717321368703526,0.08263563492821654,0.014492683854236639,0.004541883288025033
0.05043551745772849,0.03239495410531936,0.03735771848202175,-0.053184525155593215,0.058162349041915154,-0.010332430821894356,0.045026745958781735,-0.13921452356293368,0.014476328803560014,0.007121779693672516
0.06057187129918366,0.03806895481455286,0.05134681066407156,-0.034005021832363924,0.0308236721098517,0.08094036033879888,0.04263494432199657,-0.014447142386174014,0.03812939983574588,0.01272091969301437
-0.33374062489912965,0.08546889085378073,0.012389866814720613,0.11663636293595102,0.04562881356597655,0.059646532763431445,0.02363110414873829,-0.029356645539101413,-0.16244976507898767,-0.04180798331904028
-0.34939975896657166,0.06416801880883533,0.008845076184299016,0.08912042172552978,0.04662385236118092,-0.0844502836883671,0.010731610546375692,-0.03694528261693986,-0.18032267236774502,-0.044885648900924335
0.1078325647225213,0.08578205022459552,0.038175837716054366,0.11426112081063856,0.10603760590153122,0.0719642883980876,0.04000797370220751,0.19644260685143808,-0.060668950405979215,-0.04648951808539489
0.09471574815505297,0.05226340745467801,0.03487402748172106,-0.04829302941783947,0.10928168703243428,-0.2807587156306845,0.055796125161883266,0.17810047838903884,-0.058250574283868276,-0.0731252919556244
0.09473215597819822,-0.02026298242222909,-0.09169711837312552,0.08273481442952457,-0.0952762218552679,0.03359928528032268,0.030854668675069905,-0.011692178814020402,-0.04959957271819303,-0.06384281958804763
0.0732980523971201,0.018901689112350985,-0.06776157118919729,-0.02120212663342766,-0.07477439825758803,-0.10923902819169128,0.02743574048957397,-0.10575441795587759,-0.03819418223432528,-0.061000556029469334
0.07781982447274131,0.06487163350416356,-0.05526315586201335,-0.0056864493473503495,0.08396146836784336,-0.2599369039334863,0.0294464274374239,-0.006354143237045915,-0.04518746751690235,-0.04759488741648003
0.06782665989009766,0.004277894987459419,-0.05750879527002142,-0.009748674325519206,-0.12430161209611983,-0.22059540812557513,0.02402515297752408,-0.11636766495552794,-0.033853616697107264,-0.06198210707741532
0.09613873533392212,-0.021071372677908828,-0.08755528572099044,-0.012320954233388672,-0.09580298681414416,0.058950595884011726,0.03292250615703166,-0.01851663672382729,-0.048206166448744564,-0.05045800899054557
0.0732980523971201,0.018901689112350985,-0.06776157118919729,-0.02120212663342766,-0.07477439825758803,-0.10923902819169128,0.02743574048957397,-0.10575441795587759,-0.03819418223432528,-0.061000556029469334
0.07781982447274131,0.06487163350416356,-0.05526315586201335,-0.018515077780699732,0.08396146836784336,-0.2599369039334863,0.0294464274374239,-0.006354143237045915,-0.04518746751690235,-0.04759488741648003
0.06782665989009766,0.004277894987459419,-0.05750879527002142,-0.009748674325519206,-0.12430161209611983,-0.22059540812557513,0.02402515297752408,-0.11636766495552794,-0.033853616697107264,-0.06198210707741532
0.09412822029352819,0.010002304664621774,0.03197321903164232,-0.022717160429259423,-0.1022939868510959,0.34647276947563005,0.0019668011353719864,-0.014637367908236316,-0.029508956790035113,-0.042266006710240785
0.07082076544336424,-0.01752016697228694,0.044811603992052564,0.002456126377761285,-0.1328352620396159,-0.21225861239764957,0.010131083519110608,-0.1265243530171054,-0.022475662878131047,-0.06440604837046877
0.07878039608025958,-0.011159688668446006,0.02969908299205744,-0.01328950134071307,-0.13721950317138393,-0.06011011140100236,0.00173582968442212,-0.07499030042337607,-0.026686480366934304,-0.0645275869962245
0.07427954533321438,0.03753614872972645,0.04674348075877867,0.002453331465694543,0.04677488039643744,-0.2554038569223602,0.014855590612615797,-0.11263087723254796,-0.024299240212081616,-0.048753620588077674
0.09412822029352819,0.010002304664621774,0.03197321903164232,-0.022717160429259423,-0.1022939868510959,0.34647276947563005,0.0019668011353719864,-0.014637367908236316,-0.029508956790035113,-0.042266006710240785
0.07082076544336424,-0.01752016697228694,0.044811603992052564,0.002456126377761285,-0.1328352620396159,-0.21225861239764957,0.010131083519110608,-0.1265243530171054,-0.022475662878131047,-0.06440604837046877
0.07878039608025958,-0.011159688668446006,0.02969908299205744,-0.01328950134071307,-0.13721950317138393,-0.06011011140100236,0.00173582968442212,-0.07499030042337607,-0.026686480366934304,-0.0645275869962245
0.07427954533321438,0.03753614872972645,0.04674348075877867,0.002453331465694543,0.04677488039643744,-0.2554038569223602,0.014855590612615797,-0.11263087723254796,-0.024299240212081616,-0.048753620588077674
0.07992767073961973,0.06701555386633928,-0.053940110825292036,-0.01931473740959007,0.13002760559162962,-0.2500471180847333,0.03484911519859962,0.011591518705707616,-0.04223489898486321,-0.04418520392224089
0.07134528895971573,0.05715523462794055,-0.05295138371017273,-0.011019668465511336,0.12334420215613573,-0.25360781594114995,0.03579632232477447,-0.1091457423041763,-0.034244912810473045,-0.053590090630177806
0.07370820103715468,0.008272979033811226,-0.05448416794829094,-0.017951612398763445,-0.07790565323358274,-0.24478835907070126,0.02449997281926563,-0.05803698577799269,-0.041881013414964655,-0.05679431716228938
0.09215079792895917,0.08133782602332114,-0.06276442621533279,-0.011181721541235234,0.04711724660814791,-0.27476761348029405,0.03207172962647445,0.16850075049143734,-0.056584377252512155,-0.05421390226644376
0.07992767073961973,0.06701555386633928,-0.053940110825292036,-0.01931473740959007,0.13002760559162962,-0.2500471180847333,0.03484911519859962,0.011591518705707616,-0.04223489898486321,-0.04418520392224089
0.07134528895971573,0.05715523462794055,-0.05295138371017273,-0.011019668465511336,0.12334420215613573,-0.25360781594114995,0.03579632232477447,-0.1091457423041763,-0.034244912810473045,-0.053590090630177806
0.07370820103715468,0.008272979033811226,-0.05448416794829094,-0.017951612398763445,-0.07790565323358274,-0.24478835907070126,0.02449997281926563,-0.05803698577799269,-0.041881013414964655,-0.05679431716228938
0.09215079792895917,0.08133782602332114,-0.06276442621533279,-0.011181721541235234,0.04711724660814791,-0.27476761348029405,0.03207172962647445,0.16850075049143734,-0.056584377252512155,-0.05421390226644376
0.03651181784766992,0.11027644796770361,-0.007052276980284802,0.10485965385312383,0.028590895132907374,0.07910830281007894,0.01578335964536058,-0.0005438276152528083,0.02031690930935057,-0.06405465103626168
0.029708616172060547,0.09789024063815628,0.013676416047347486,-0.06923119845924953,0.005840569224748107,0.10166534161037681,0.010749022335023324,-0.0011134606667971062,0.018147467899281178,-0.09084060794303678
0.026737197872541696,0.09036514660662358,0.0026632000990108747,-0.06467478248292806,0.003173107683114731,-0.04835715040142401,0.008816327997960073,-0.03229762420778277,0.010566350394487879,-0.08520679722318988
0.05017418000597683,0.021147910959192818,0.023469566768489044,-0.06416159518292341,-0.13462777320187028,0.38352543144634715,0.015608162659898889,0.01618558625292401,0.016648103264781375,-0.058100713904746484
0.03648902809758711,-0.05518726707638695,0.002131088517638272,-0.0830155263113634,-0.20792206093290683,0.058166434547801904,-0.005697563498931326,-0.15545299298907084,0.009166160294155337,-0.0915428197724514
0.04406474083278319,-0.05994432334233196,0.0032416198906546974,-0.07933755450881676,-0.21075729786212288,0.04681136007446975,-4.4263721999943765e-05,-0.06579306847257889,0.005340563459948917,-0.09369066934772909
-0.1595927002804299,0.051856800107165174,0.019936571049387626,-0.0639138202825075,-0.10826139161061078,0.36038836376656336,0.01350638519934486,-0.0017423450208137973,0.1304843791974251,-0.05148168949216589
-0.11087290846225957,-0.031803847532057644,-0.0029666874800218803,-0.08392442023445186,-0.18946992959017736,-0.09868584231071047,-0.012897884850765593,-0.11558322867491751,0.11393435795271742,-0.08163235051876709
-0.11332958596118418,-0.036815922363493445,0.006378659367560436,-0.038517225099441305,-0.1899282499544113,-0.08806162156045681,-0.00961586825176186,-0.08311668212487724,0.11476026567716013,-0.07639710080310785
0.04945675901981023,0.014691229628166432,0.03283736188791814,0.10438861003631268,-0.11271416197757433,0.38945141985669807,0.01396012729544241,0.010778452739075498,0.020021444336434678,-0.034421716957893526
0.0363272571014604,-0.06653585644214381,0.010429521422308777,0.029735645217763597,-0.19432176650654875,0.06934315892985791,-0.006492137138714109,-0.1558335563793942,0.01201336708510555,-0.08121982151930617
0.04390296983665648,-0.06507760519528141,0.01260941501008381,0.102046391071104,-0.1915188308464131,0.06273469358600724,-0.0016922990864564101,-0.06719571031008614,0.008889132318190827,-0.068432376135135
-0.16088380090715107,0.04968275689754837,0.026418324353810467,0.034177395825651775,-0.0871801445851244,0.3726019891535612,0.009428384686779825,-0.0012761378824887374,0.13307977456717263,-0.031719159143115114
-0.1095601792411104,-0.03280588382483441,0.005154861867538913,0.08646834715059842,-0.16522487477866482,-0.08605711045502781,-0.016649612536062747,-0.11376670601101786,0.11703907815276876,-0.055790842386942284
0.04945675901981023,0.016934268086695018,0.03269522212685709,0.08887433276469095,-0.1113543610042345,0.3879291108643758,0.011856434974601728,0.01051932433471372,0.019611079867014793,-0.034421716957893526
0.0363272571014604,-0.06032054892933642,0.011498883637067392,0.10183169227884921,-0.18868359391719705,0.07408976805933963,-0.007345598863387795,-0.1533923618162862,0.012714729152397238,-0.0653537719383414
-0.16088380090715107,0.04894648136169383,0.027876537380298397,0.10959484923432398,-0.08768103138342918,0.3659516541739023,0.011662882364139458,-0.0010170094781269577,0.1338577202690784,-0.027257900844103303
0.0363272571014604,-0.06653585644214381,0.010429521422308777,0.053911882741175324,-0.19143548923560375,0.07308168206878146,-0.005124008819868443,-0.15521280019349093,0.01201336708510555,-0.0749294244263204
0.04390296983665648,-0.06507760519528141,0.011540052795325202,0.09661792114140247,-0.1915188308464131,0.06172660759544905,0.0005292909570629381,-0.06719571031008614,0.008187770250899139,-0.068432376135135
0.04390296983665648,-0.06507760519528141,0.01260941501008381,0.102046391071104,-0.1915188308464131,0.06273469358600724,-0.0016922990864564101,-0.06719571031008614,0.008889132318190827,-0.068432376135135
-0.16088380090715107,0.04894648136169383,0.027876537380298397,0.1073732591908046,-0.08768103138342918,0.3659516541739023,0.013884472407658804,-0.0010170094781269577,0.1338577202690784,-0.027257900844103303
-0.11332958596118418,-0.04349132829641726,0.006378659367560436,0.010867916087837739,-0.17722503321831884,-0.08449038507225713,-0.009531143220166764,-0.08216857184496373,0.11698655189321489,-0.07113573976829046
0.02431589596617002,0.04108299134036085,-0.025155322153628014,-0.09767146320073558,0.01145899779263339,-0.16323309276844333,0.002627772452557364,-0.16870861660106035,0.0027347823686085164,-0.07087966739431185
0.025065819157541334,0.04175500804163278,-0.026670599714277606,-0.10915688993478666,0.011209895526273357,-0.15841404587034708,0.002609201039642394,-0.17031983447507826,0.0007994998609493628,-0.07119302251176046
0.024486277382997645,0.04102689695951131,-0.02714531658072483,-0.09989895557400295,0.011209895526273357,-0.16511870905591702,0.002609201039642394,-0.17031983447507826,0.0007994998609493628,-0.07196392396386181
0.04160217929542643,0.03970145573542305,-0.02465491264168855,-0.03453035877803777,0.04941960395390662,-0.40359715788510403,-0.19371292034477638,0.04267289060237865,0.017963006953704997,-0.06386398335017814
0.04110693180764901,0.04146049905792054,-0.029509022531135964,0.02337055671575305,0.03926079460921813,-0.4111116185542794,-0.19384621272457042,0.04238073566949248,0.018528220548799622,-0.0602452990422086
0.02022283239087994,0.02271072755505512,-0.03679788920746942,-0.05734228150320527,0.0404735568318124,-0.3964399547574499,-0.16991811565182163,-0.15731474142470328,0.020255172638756612,-0.06441547610104299
0.04822971163568579,0.04968812308965913,-0.017557191050426885,-0.014392328225990465,0.06375393466864715,-0.38312574675336986,-0.19231125521141298,0.13606297020635502,0.0215340710481606,-0.06835539820149798
0.10449466382329159,0.11609586396591094,0.05697200975023621,-0.007090923920929805,0.11430821017067333,0.0030060735055087795,0.026783934484624607,-0.07972012076467076,-0.06710524785408713,-0.06240330826021989
-0.21502236519438708,-0.24872500478602294,0.09923693082027543,0.07332263618823873,0.010660991716021131,-0.04213742694677996,0.026883655926547328,0.01605169005952956,0.135252490021831,-0.03270904489333842
0.12198706593519426,-0.3106439343038941,0.020255594758218448,-0.03619197859358684,-0.005643061835298749,-0.02374395686532048,0.006817874729485996,0.15343046843647679,-0.06000387392881435,0.17484507166997837
0.12198706593519426,-0.3106439343038941,0.020255594758218448,-0.03340871737628471,-0.005643061835298749,-0.016217214682458223,0.005776892419106772,0.15343046843647679,-0.06000387392881435,0.1655760505801932
0.12198706593519426,-0.3106439343038941,0.020255594758218448,-0.03340871737628471,-0.005643061835298749,-0.016217214682458223,0.005776892419106772,0.15343046843647679,-0.06000387392881435,0.1655760505801932
0.12196260033705979,-0.3095986053875879,0.01925755576316886,-0.03406372597047502,-0.009372388175480048,-0.013258630695237184,0.006817000037319115,0.1508938317658281,-0.05942900828548741,0.1766840135609523
0.12196260033705979,-0.3095986053875879,0.01925755576316886,-0.03406372597047502,-0.009372388175480048,-0.013258630695237184,0.006817000037319115,0.1508938317658281,-0.05942900828548741,0.1766840135609523
0.11994277330331367,-0.3157726254702048,0.020244921036498796,-0.05361780357470564,-0.00967489827939604,-0.0592137783996664,0.0015840042944126297,0.14404049959143136,-0.055602590325245047,0.18025335274782614
0.114030002969746,-0.3113751553878106,0.017640023797715537,-0.03276090337155501,-0.010632028008754837,-0.02941229559286791,-0.005262103038641248,0.12370515039691078,-0.064045111255033,0.16012060833105884
0.11410089760070383,-0.3124204210176899,0.017595623358316465,-0.017664618148333876,-0.006026883777707921,0.0011396077956042506,-0.0048740295062019885,0.12379929920322481,-0.0641051005594784,0.15843580455084433
0.11410237669891497,-0.3205897695566231,0.011997805987983143,0.0048002315716438645,-0.006026883777707921,0.0018065558251600753,-0.0048740295062019885,0.12364516109246539,-0.0641051005594784,0.15940210490534082
0.11279022232754651,-0.32000328313518195,0.011108782270675485,0.003779611529496529,-0.006076820397153848,-0.010499444204705513,-0.003435711099551968,0.12476886995559619,-0.06627218883958853,0.15634180659670968
0.11279022232754651,-0.32000328313518195,0.011108782270675485,0.003779611529496529,-0.006076820397153848,-0.010499444204705513,-0.003435711099551968,0.12476886995559619,-0.06627218883958853,0.15634180659670968
0.11316917752130357,-0.3177960475680418,0.009031573181556797,0.005669603940740727,-0.005400397442486259,-0.028507930594881083,-0.004375837629404601,0.1212730251054207,-0.06886345027171772,0.1564500117129551
0.11604002505777103,-0.3177960475680418,0.00558999078726424,0.013581364371318443,-0.0011747145701727472,0.008885848045616328,-0.004375837629404601,0.10600427202505636,-0.06886345027171772,0.15975387707479774
0.11604002505777103,-0.33240991896559763,0.005977809096527544,-0.0003483605771946004,-0.0017427165515840075,-0.004855980888871769,-0.006579895307457908,0.11902340698586235,-0.06891075235644198,0.16169423251589124
0.11604002505777103,-0.33240991896559763,0.005977809096527544,0.002595255021538803,-0.0011747145701727472,0.006808387682096601,-0.006579895307457908,0.10424757328610267,-0.06891075235644198,0.1612940800645379
0.06238162432796694,-0.18258330673353762,-0.02149531488472542,-0.04197108630558985,0.005256734998351596,-0.3031427651657916,-0.16419760619113055,-0.13175768520390016,0.01684688157349672,0.06473376565762914
0.0948473604458562,-0.16611968514979245,0.11849426110897288,0.02921608641816353,0.0016526292419985112,-0.06969558284104976,0.026364356916764052,-0.027201133359837103,0.03307595544072679,-0.02693922864497726
0.10660886955040094,-0.14839404438792975,0.13865545527861484,0.10158291635619285,0.01445351735176743,0.10188881848913031,0.03760342778487561,0.03962088822336849,0.057464080705909984,-0.019649607536516258
0.08966893009662591,-0.06980156740188347,0.010176481523439586,0.08234974520558815,-0.2023913372369292,-0.062262952762318316,-0.005208431174475607,-0.002059056448291475,-0.08510644342955036,-0.053697362715455485
0.0907298397275552,-0.07402793147852338,0.012196151796927164,0.0008526391662649767,-0.19942354382438174,-0.04127587198465828,-0.0009793260901188891,-0.007181352081272186,-0.07342026121146461,-0.06264223864556319
0.0907298397275552,-0.07402793147852338,0.012196151796927164,-0.011975989267084378,-0.19942354382438174,-0.04127587198465828,-0.0009793260901188891,-0.007181352081272186,-0.07342026121146461,-0.06264223864556319
0.10558636248989463,-0.21130997597817797,0.12087311958151675,-0.007561468463241098,-0.00041597192338387734,0.25856295550113956,0.03673901229893088,0.002784877070123398,0.036221688700439576,-0.04950775765234058
-0.24831913131828368,-0.21650152935986466,0.10773508170752615,-0.0359915674348549,0.004678328873486239,0.035183887600491535,0.024835190391041807,-0.009960037619566042,0.15648539337937148,-0.05491248781096535
-0.2533285150162007,-0.21650152935986466,0.10972627552002602,0.03063353208026012,0.005821822103728147,0.05571212845333189,0.029098471217018113,-0.008855654956938686,0.158454735166038,-0.04886079347159296
-0.25084712780036716,-0.21650152935986466,0.10828004178176921,-0.011956353414839733,0.004678328873486239,0.05494192924906487,0.029098471217018113,-0.009043386477316033,0.16147951769456484,-0.05317871688887616
-0.2402929901986674,-0.2198572469473709,0.11048812296991074,-0.021223464330388665,0.001494264281721038,0.024969060321850953,0.02993394053443819,-0.008882535325712856,0.1495074669638747,-0.052934669920997685
-0.2402929901986674,-0.23281045107114545,0.09885976490077808,-0.028496811541573536,-0.002364568791196145,-0.07103902371511134,0.02645409992721536,-0.011078053617655832,0.14583799555932958,-0.058678552358272754
0.04478573443423057,0.055535519636812254,-0.013588703262364984,0.015243125335414292,0.05779421748587553,-0.3758827417765693,-0.17932072467567509,0.17242845734881349,0.020256725051290694,-0.05468405642863778
0.0655152287037003,0.08009997539161838,0.004637623700833787,0.022049279272467644,0.08323563149175593,0.05985781938999045,-0.15787270458774255,0.17715852485494182,0.019031508967909505,-0.018864014535255404
0.04478573443423057,0.05476390970810227,-0.014671311806131161,-0.02340992605832197,0.05750903351152176,-0.4013486486175311,-0.17949491458513478,0.16049473087286095,0.019944302776703674,-0.05962209052988593
0.05345814321092869,0.07339120013541864,-0.0007964419872111101,-0.06780151670157224,0.07274102424130326,-0.09948965909423858,-0.15542317764497735,0.21359261920797673,0.011962933455665273,-0.03822860198150372
0.09816317302105348,0.018832745831046657,0.03208063386478924,0.08620607769405934,0.04282622233950961,0.08697832156753617,0.010166738714342954,-0.008332164718545624,-0.07042790612399953,-0.044352045644180244
0.09777009075711432,0.017859278543632128,0.020144302090657408,-0.026870652292981363,0.04276242069268427,0.07441010290458992,0.007895069600872266,-0.006822644871188109,-0.07155004966105732,-0.052169910521007494
0.08408108765102063,0.040495901969753306,0.017978139169318036,-0.06638594040193452,0.08462342054694588,-0.09163442400017495,0.0035828086946958393,-0.08174843356232489,-0.04216650908752136,-0.06611026276239113
0.08447416991495979,0.040495901969753306,0.01992668993325013,-0.01913256551431417,0.0848851785720281,-0.09049763807245316,0.0035828086946958393,-0.08104660826512222,-0.04075631060711732,-0.060948485914200115
0.09702713827478882,0.009678507281300262,0.024473113984068127,0.02815072506990816,0.04178349683500659,0.10264765317174596,0.0076172759893988005,-0.0032126066464802667,-0.06718771940292,-0.0430358398935967
0.08927887430917546,-0.26056385973660223,-0.03535829414930801,-0.03146388934849904,0.021655237236274452,0.09378148522824135,0.007203852824607447,-0.11548773581410375,0.020878661709095688,-0.05764394528254978
0.08507391250453214,-0.2506539768488035,-0.04983926647774384,0.0018013299488380497,0.013158766947517811,-0.003377251391262002,0.004548601146918217,-0.13206280253423142,0.014125890670330165,-0.047192976311151776
0.059044712741084235,0.11524836060377096,0.08072856311833505,0.06373875456919266,0.028628189614167635,-0.31395265654578935,0.0748077635370669,0.1639043106878263,0.05954119220590106,0.22498069723145483
0.06260325682927105,0.11111012937619595,0.09052337302027677,0.017535075938508952,0.03486922685596652,-0.2943919796273023,0.07883847401315486,0.15708300906208802,0.05147520127460297,0.25129632847863376
0.06412192970045731,0.11111012937619595,0.08862161492090896,0.04696240460818467,0.0344269579814341,-0.2994452863143967,0.0772647845043789,0.15218354245364085,0.05147520127460297,0.2507631331284073
0.06412192970045731,0.11111012937619595,0.08862161492090896,0.04696240460818467,0.0344269579814341,-0.2994452863143967,0.0772647845043789,0.15218354245364085,0.05147520127460297,0.2507631331284073
0.08868600891928496,-0.23061286955004803,0.06868192536774166,0.048477378818804075,0.017187500136366274,-0.316044983110611,0.0984559150812085,0.1153111498322965,0.05631122577955583,0.17536155800674713
0.08889333327706024,-0.2255042863049232,0.07153684453526968,0.004257901979755506,0.021772177322046005,-0.31373398322344126,0.10010845420469197,0.1169568997654571,0.0553275498677261,0.19460785915452086
0.09185601519288747,-0.2069364899681902,0.08776997721062559,0.0373534507810839,0.042021901752309736,-0.02014277082178866,0.09395775547320012,0.05587261695573008,0.04748413417880424,0.22305851896476386
0.1008748803214172,-0.18859005894137792,0.10059214551376923,0.05493489464459011,0.055932179682188804,0.041119696823146985,0.10372414069315457,0.0027801664619187196,0.060549008239816494,0.20593003000858676
0.14980445931937852,-0.30677501781565175,-0.012971243181405172,0.02340755838309851,0.037026277045492065,0.26400443716882016,0.032046469209431314,0.0177631826987942,-0.055653007840794765,-0.031565138360244695
0.13722478710867367,-0.25104957807721895,-0.019222376330545094,-0.015617117053372211,0.038836699439913594,0.15922220391843891,0.03361211004645583,-0.07850333807258597,-0.05888611474490256,-0.04060858782595251
0.15060522787766065,-0.3139066522234915,-0.01952964086251193,-0.024992489894714757,0.03971318194051515,0.08848490442304446,0.029736663568637498,0.09686581152846427,-0.07756892247588588,-0.05338706217228475
0.14883514256319977,-0.3094868497411897,-0.009929585601391615,-0.03208775397190935,0.03752914569286879,0.2520452053053711,0.029321899181317754,0.018095776217827455,-0.056660981903409936,-0.04293233139265938
0.13664855261643408,-0.25104957807721895,-0.019222376330545094,-0.042756562047710424,0.038836699439913594,0.15291798667906364,0.030887540018342284,-0.07883324606423406,-0.05888611474490256,-0.042619173001297694
0.15064545316200453,-0.3107656814857624,-0.020696716439781625,-0.019004352264071076,0.03959021824288771,0.10842652357730559,0.03246123359675105,0.09927218892386555,-0.07741921011739668,-0.04740367556530946
0.05350063420055256,0.06172735114712633,0.023852285414194017,-0.01229811843056423,0.04009400794253496,-0.10854746012274,-0.1905756905481933,0.19554654912544528,0.018878048267654584,-0.058734130494716874
0.05770180882218935,0.07739702800431769,0.041869832859424125,0.09727515277728546,0.0057435155913382946,0.18498185001614345,0.03856923356273978,0.12156559925566816,0.013455518708248968,-0.04914745797248952
0.04617084099218732,0.06444179396885297,0.04268477310313912,-0.004550073572234179,-0.007054158271792596,-0.11701935406744539,0.03442402914213967,0.07725074334501594,-0.007912742149205178,-0.055076759557252386
