study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
48.0,30.0,0.010418048803271598,0.38659551307938833,24.0,30.0,0.012368212551050537,0.40951020907090285,0.05526224622589936,0.10005554584822607,0.8445675897716258,0.6639705372941216,0.7185804828791635
24.0,70.0,0.024721556512387766,0.5291328186436022,12.0,60.0,0.35414901674728405,0.5334690330935816,0.13093583823523144,0.2580348935251182,0.6168382245908848,0.37240862108921124,0.2449041511235147
24.0,30.0,0.011903343827336559,0.46174514807134653,48.0,30.0,0.03867994214950222,0.47941858024631745,0.06265062028699472,0.13800200226080622,0.8176977435484223,0.6577942316358012,0.5984385103972687
6.0,30.0,0.07798171008761758,0.49910126757152334,45.0,30.0,1.2860270437310521,0.4940463435112811,0.14402839133945922,0.0997296586129455,0.5963361230782366,0.6508520212184815,0.7204907986168954
36.0,30.0,0.013600411284034643,0.4150756615170853,48.0,35.0,0.02540594506165906,0.43412677333209226,0.07645392744669854,0.2166253390573723,0.7593292869254318,0.6628196525890918,0.3180811429562578
6.0,35.0,0.020998722952378167,0.45603101866392726,27.0,30.0,0.04246887979744128,0.4411719292554293,0.072255829984443,0.09734433731487291,0.7989981061792164,0.6252993773616338,0.7292066791395055
36.0,30.0,0.010437007076280978,0.3904652446500343,6.0,30.0,0.03667229819401201,0.38851788428494016,0.060737064245809866,0.08150978976397502,0.8334203437863159,0.6195871554659574,0.7764483198927526
15.0,30.0,0.044484411426955084,0.457193238008399,48.0,30.0,0.01754872389703211,0.44893740085145944,0.05588968716106741,0.11922965001020754,0.8428570098137355,0.5866261484062503,0.6647663518410721
12.0,40.0,0.02138340704213088,0.4320352480678266,33.0,30.0,0.010933440324391011,0.48136237416336536,0.06637961369428191,0.14201683368047066,0.8017667238683942,0.6983579020906661,0.5758869231150378
42.0,35.0,0.044006288477676,0.44315947101328945,51.0,30.0,0.02256868541156139,0.44404458952867154,0.050239276853889715,0.1519948463222885,0.8631764742185255,0.19539057435744334,0.5860515501663961
