AverageAridityIndex,UpperD_m,SoilOrganicCarbon,BulkDensity,PrecipitationofDriestQuarter,Longitude,Season_sin,SoilTypeWRB,MeanDiurnalRange,AnnualPrecipitation,SiltContent,MeanTemperatureofDriestQuarter,Isothermality
0.09860000000000001,0.0,0.012,1.59,208.0,-78.0,0.0,0.8620892824931977,11.19999980926514,1038.0,0.466,-3.150000095367432,31.63841819763184
0.09860000000000001,0.0,0.071,0.88,208.0,-78.0,-0.8660254037844385,0.8905666715867564,11.19999980926514,1038.0,0.635,-3.150000095367432,31.63841819763184
0.09860000000000001,0.0,0.014,1.56,208.0,-78.0,-0.8660254037844385,0.8795076366226147,11.19999980926514,1038.0,0.671,-3.150000095367432,31.63841819763184
0.09860000000000001,0.0,0.02,1.47,208.0,-78.0,-0.8660254037844385,0.8592055941294452,11.19999980926514,1038.0,0.639,-3.150000095367432,31.63841819763184
0.09860000000000001,0.0,0.012,1.59,208.0,-78.0,-0.8660254037844385,0.8369884520515477,11.19999980926514,1038.0,0.466,-3.150000095367432,31.63841819763184
0.0922,0.0,0.11,1.64,247.0,-76.0,0.0,0.8157919748818969,10.58333301544189,1146.0,0.423,0.5499999523162842,30.32473754882812
0.0922,0.0,0.013,1.6,247.0,-76.0,0.0,0.836999828524201,10.58333301544189,1146.0,0.421,0.5499999523162842,30.32473754882812
0.0922,0.0,0.021,1.55,247.0,-76.0,0.0,0.8349351833443213,10.58333301544189,1146.0,0.57,0.5499999523162842,30.32473754882812
0.0922,0.0,0.005,1.78,247.0,-76.0,0.0,0.8467305679237718,10.58333301544189,1146.0,0.23,0.5499999523162842,30.32473754882812
0.0922,0.0,0.11,1.64,247.0,-76.0,-0.8660254037844385,0.8603948280771935,10.58333301544189,1146.0,0.423,0.5499999523162842,30.32473754882812
0.0922,0.0,0.013,1.6,247.0,-76.0,-0.8660254037844385,0.8658617075497973,10.58333301544189,1146.0,0.421,0.5499999523162842,30.32473754882812
0.0922,0.0,0.021,1.55,247.0,-76.0,-0.8660254037844385,0.8628807076203572,10.58333301544189,1146.0,0.57,0.5499999523162842,30.32473754882812
0.0922,0.0,0.005,1.78,247.0,-76.0,-0.8660254037844385,0.8382856069488355,10.58333301544189,1146.0,0.23,0.5499999523162842,30.32473754882812
0.0257,0.01,0.011,1.22,78.0,-0.06667,-2.449293598294706e-16,1.2621258000467888,11.25,410.0,0.473,8.566666603088379,37.62541961669922
0.0257,0.01,0.011,1.14,78.0,-0.06667,-2.449293598294706e-16,1.4136002620657644,11.25,410.0,0.473,8.566666603088379,37.62541961669922
0.0257,0.01,0.011,1.3,78.0,-0.06667,-2.449293598294706e-16,1.4398833177133978,11.25,410.0,0.473,8.566666603088379,37.62541961669922
0.046,0.0,0.0371,0.75,80.0,-117.0,0.0,1.527629708401845,12.81666660308838,565.0,0.715,17.45000076293945,37.69607925415039
0.046,0.0,0.0147,1.1,80.0,-117.0,0.0,1.535174157425544,12.81666660308838,565.0,0.704,17.45000076293945,37.69607925415039
0.046,0.0,0.0182,1.1,80.0,-117.0,0.0,1.4336061526468071,12.81666660308838,565.0,0.736,17.45000076293945,37.69607925415039
0.046,0.05,0.0319,0.9,80.0,-117.0,0.0,1.3898460754978248,12.81666660308838,565.0,0.714,17.45000076293945,37.69607925415039
0.046,0.05,0.0143,1.25,80.0,-117.0,0.0,1.4087326690819475,12.81666660308838,565.0,0.705,17.45000076293945,37.69607925415039
0.046,0.05,0.0134,1.25,80.0,-117.0,0.0,1.3255662175911256,12.81666660308838,565.0,0.74,17.45000076293945,37.69607925415039
0.046,0.0,0.0371,0.75,80.0,-117.0,-0.8660254037844385,1.288194699458057,12.81666660308838,565.0,0.715,17.45000076293945,37.69607925415039
0.046,0.0,0.0147,1.1,80.0,-117.0,-0.8660254037844385,1.318444163979509,12.81666660308838,565.0,0.704,17.45000076293945,37.69607925415039
0.046,0.0,0.0182,1.1,80.0,-117.0,-0.8660254037844385,1.2858595351623578,12.81666660308838,565.0,0.736,17.45000076293945,37.69607925415039
0.046,0.05,0.0319,0.9,80.0,-117.0,-0.8660254037844385,1.2590421713864692,12.81666660308838,565.0,0.714,17.45000076293945,37.69607925415039
0.046,0.05,0.0143,1.25,80.0,-117.0,-0.8660254037844385,1.2730306529000597,12.81666660308838,565.0,0.705,17.45000076293945,37.69607925415039
0.046,0.0,0.0371,0.75,80.0,-117.0,0.0,1.2642610327876729,12.81666660308838,565.0,0.715,17.45000076293945,37.69607925415039
0.046,0.0,0.0147,1.1,80.0,-117.0,0.0,1.294570780504971,12.81666660308838,565.0,0.704,17.45000076293945,37.69607925415039
0.046,0.05,0.0319,0.9,80.0,-117.0,0.0,1.288803756445812,12.81666660308838,565.0,0.714,17.45000076293945,37.69607925415039
0.046,0.0,0.0147,1.1,80.0,-117.0,0.0,1.3121361910127243,12.81666660308838,565.0,0.704,17.45000076293945,37.69607925415039
0.046,0.0,0.0182,1.1,80.0,-117.0,0.0,1.3082396558249425,12.81666660308838,565.0,0.736,17.45000076293945,37.69607925415039
0.046,0.0,0.0182,1.1,80.0,-117.0,0.8660254037844387,1.3014153125624548,12.81666660308838,565.0,0.736,17.45000076293945,37.69607925415039
0.046,0.05,0.0319,0.9,80.0,-117.0,0.8660254037844387,1.3032388532439094,12.81666660308838,565.0,0.714,17.45000076293945,37.69607925415039
0.046,0.05,0.0134,1.25,80.0,-117.0,0.8660254037844387,1.327206598795296,12.81666660308838,565.0,0.74,17.45000076293945,37.69607925415039
0.0355,0.0,0.013954,1.3947899999999995,92.0,1.0,0.8660254037844387,0.8469226735695834,11.48333358764648,492.0,0.52,7.533333301544189,38.66442108154297
0.0355,0.0,0.013954,1.3952999999999998,92.0,1.0,0.8660254037844387,0.8115637026157521,11.48333358764648,492.0,0.52,7.533333301544189,38.66442108154297
0.0355,0.0,0.013954,1.3854899999999994,92.0,1.0,0.8660254037844387,0.7669476802634023,11.48333358764648,492.0,0.52,7.533333301544189,38.66442108154297
0.0332,0.0,0.0085,1.66,25.0,-8.0,0.01732050807568874,1.1169002096887302,11.72500038146973,564.0,0.074,22.88333320617676,44.75190734863281
0.0332,0.0,0.0083,1.83,25.0,-8.0,0.008660254037844322,1.048363053551016,11.72500038146973,564.0,0.138,22.88333320617676,44.75190734863281
0.0332,0.0,0.0114,1.62,25.0,-8.0,0.008660254037844324,0.9756737373430714,11.72500038146973,564.0,0.129,22.88333320617676,44.75190734863281
0.0332,0.0,0.0074,1.7,25.0,-8.0,-5.808535995123434e-17,1.5394629242154132,11.72500038146973,564.0,0.251,22.88333320617676,44.75190734863281
0.0777,0.0,0.017,1.28,93.0,17.6,0.8660254037844387,0.6332195252225268,8.008333206176758,560.0,0.41,-0.2166667282581329,27.90359878540039
0.0952,0.075,0.04,1.44,216.0,175.3,0.15588457268119899,1.2621258000467888,8.791666984558105,1076.0,0.21,15.31666660308838,47.01426315307617
0.0285,0.001,0.0034,1.5273100000000008,9.0,110.3,0.0,0.6475073689646422,13.64166641235352,423.0,0.333,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0034,1.5413000000000008,9.0,110.3,0.8660254037844387,0.7610787050064054,13.64166641235352,423.0,0.333,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0034,1.5501000000000007,9.0,110.3,0.8660254037844387,0.8424191651812541,13.64166641235352,423.0,0.333,-7.183333396911621,29.98168563842773
0.0285,0.001,0.003,1.4985100000000011,9.0,110.3,0.0,0.874122838516359,13.64166641235352,423.0,0.355,-7.183333396911621,29.98168563842773
0.0285,0.001,0.003,1.4664100000000004,9.0,110.3,0.0,0.9403433348329693,13.64166641235352,423.0,0.355,-7.183333396911621,29.98168563842773
0.0285,0.001,0.003,1.4415,9.0,110.3,0.8660254037844387,0.9992799290132323,13.64166641235352,423.0,0.355,-7.183333396911621,29.98168563842773
0.0285,0.001,0.003,1.4550999999999996,9.0,110.3,0.8660254037844387,1.0377127903531134,13.64166641235352,423.0,0.355,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0024,1.4448100000000006,9.0,110.3,0.0,1.057991223645963,13.64166641235352,423.0,0.335,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0024,1.44661,9.0,110.3,0.0,1.0958576798102297,13.64166641235352,423.0,0.335,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0024,1.3878899999999996,9.0,110.3,0.8660254037844387,1.127360630782633,13.64166641235352,423.0,0.335,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0024,1.3463699999999994,9.0,110.3,0.8660254037844387,1.1391983461005226,13.64166641235352,423.0,0.335,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0027,1.32938831296,9.0,110.3,0.0,1.1467408445809832,13.64166641235352,423.0,0.321,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0027,1.3104483129599998,9.0,110.3,0.0,1.1700706178106508,13.64166641235352,423.0,0.321,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0027,1.32474831296,9.0,110.3,0.8660254037844387,1.1995647495352981,13.64166641235352,423.0,0.321,-7.183333396911621,29.98168563842773
0.0285,0.001,0.0027,1.3113483129599997,9.0,110.3,0.8660254037844387,1.214297941390262,13.64166641235352,423.0,0.321,-7.183333396911621,29.98168563842773
0.008700000000000001,0.0,0.0136,1.52,2.0,52.5,-0.00866025403784447,1.6372588754253987,15.10833358764648,200.0,0.137,28.63333320617676,39.75876998901367
0.05810000000000001,0.0,0.022,1.37,150.0,172.5,0.18186533479473213,1.2051684067907138,10.5,701.0,0.519,16.5,49.52830123901367
0.05810000000000001,0.0,0.029,1.25,150.0,172.5,0.17320508075688776,1.2071980132543296,10.5,701.0,0.519,16.5,49.52830123901367
0.0714,0.0,0.031,1.2078,69.0,-93.0,-0.8660254037844385,1.2621258000467888,11.375,764.0,0.6,-8.583333015441895,25.33407592773438
0.0714,0.0,0.031,1.2115999999999998,69.0,-93.0,-0.8660254037844385,1.0399603417454382,11.375,764.0,0.6,-8.583333015441895,25.33407592773438
0.0714,0.0,0.031,1.2330999999999999,69.0,-93.0,-0.8660254037844385,0.8714360990467686,11.375,764.0,0.6,-8.583333015441895,25.33407592773438
0.0532,0.0,0.0255,1.01,142.0,172.5,0.8660254037844387,1.2362773783792145,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0532,0.175,0.0255,1.25,142.0,172.5,0.8660254037844387,1.2434298735119134,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0532,0.175,0.0255,1.24,142.0,172.5,0.8660254037844387,1.2321489674697583,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0532,0.175,0.0255,1.24,142.0,172.5,0.8660254037844387,1.2215297894641817,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0532,0.175,0.0255,1.32,142.0,172.5,0.8660254037844387,1.209921698217123,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0532,0.175,0.0255,1.34,142.0,172.5,0.8660254037844387,1.1986321174138563,10.38333320617676,637.0,0.52,14.80000019073486,49.68102264404297
0.0304,0.0,0.0054,1.53,22.0,-6.0,0.0,0.9033102456433302,11.51666641235352,535.0,0.299,26.08333396911621,40.83924102783203
0.0304,0.0,0.0054,1.26,22.0,-6.0,-2.449293598294706e-16,0.9317475888831588,11.51666641235352,535.0,0.299,26.08333396911621,40.83924102783203
0.0304,0.0,0.0054,1.65,22.0,-6.0,0.0,0.9917356012159012,11.51666641235352,535.0,0.299,26.08333396911621,40.83924102783203
0.0304,0.0,0.0054,1.39,22.0,-6.0,-2.449293598294706e-16,0.9673510014184614,11.51666641235352,535.0,0.299,26.08333396911621,40.83924102783203
0.1065,0.0,0.037,1.2,210.0,-81.0,0.8660254037844387,0.9996848622365998,9.291666984558105,1008.0,0.325,-4.300000190734863,25.882080078125
0.1065,0.0,0.037,1.2,210.0,-81.0,0.8660254037844387,1.0198382535019546,9.291666984558105,1008.0,0.325,-4.300000190734863,25.882080078125
0.1065,0.0,0.019,1.4,210.0,-81.0,0.8660254037844387,1.0155081128730472,9.291666984558105,1008.0,0.365,-4.300000190734863,25.882080078125
0.1065,0.0,0.019,1.4,210.0,-81.0,0.8660254037844387,1.0099309989901517,9.291666984558105,1008.0,0.365,-4.300000190734863,25.882080078125
0.1065,0.0,0.031,1.1,210.0,-81.0,0.8660254037844387,1.005861049747296,9.291666984558105,1008.0,0.488,-4.300000190734863,25.882080078125
0.0295,0.0,0.0115,1.23,94.0,146.0,0.0,1.0130246722163359,12.60000038146973,506.0,0.12,19.81666564941406,45.65217590332031
0.0295,0.0,0.0115,1.33,94.0,146.0,0.0,1.003078602943276,12.60000038146973,506.0,0.12,19.81666564941406,45.65217590332031
0.0357,0.0,0.0077,1.4789343520900002,5.0,-1.0,-2.449293598294706e-16,1.2621258000467888,12.55833339691162,852.0,0.201,26.93333435058594,62.47927474975586
0.0357,0.0,0.0077,1.4877543520900003,5.0,-1.0,-2.449293598294706e-16,1.5498993766796862,12.55833339691162,852.0,0.201,26.93333435058594,62.47927474975586
0.0357,0.0,0.0077,1.5057626650500004,5.0,-1.0,-2.449293598294706e-16,1.6774581106406385,12.55833339691162,852.0,0.201,26.93333435058594,62.47927474975586
0.0357,0.0,0.0077,1.5118126650500006,5.0,-1.0,-2.449293598294706e-16,1.744114181468541,12.55833339691162,852.0,0.201,26.93333435058594,62.47927474975586
0.0328,0.0,0.00684,1.56,13.0,78.6,-2.449293598294706e-16,1.2621258000467888,12.32499980926514,717.0,0.171,23.25,48.14452743530273
0.0328,0.0,0.00625,1.62,13.0,78.6,-2.449293598294706e-16,1.2494148972880184,12.32499980926514,717.0,0.175,23.25,48.14452743530273
0.0328,0.0,0.00889,1.41,13.0,78.6,-2.449293598294706e-16,1.2446697168844378,12.32499980926514,717.0,0.173,23.25,48.14452743530273
0.0328,0.0,0.01782,1.37,13.0,78.6,-2.449293598294706e-16,1.3146773742249025,12.32499980926514,717.0,0.179,23.25,48.14452743530273
0.1425,0.0,0.0242,1.05,328.0,135.3,0.0,1.1766021798398356,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.1425,0.0,0.0117,1.1,328.0,135.3,0.0,1.198666915382946,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.1425,0.0,0.0064,1.15,328.0,135.3,0.0,1.2328382247136462,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.1425,0.0,0.0242,1.05,328.0,135.3,0.0,1.2244829396261643,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.1425,0.0,0.0117,1.1,328.0,135.3,0.0,1.211479720787575,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.1425,0.0,0.0064,1.15,328.0,135.3,0.0,1.2078806365645849,8.741666793823242,1676.0,0.29,5.900000095367432,27.57623481750488
0.0321,0.0,0.006,1.34675139364,21.0,-6.2,-6.752204463386446e-17,1.427000608733405,10.25833320617676,542.0,0.32,24.41666603088379,41.19812774658203
0.05520000000000001,0.0,0.01,1.09,146.0,1.4,0.0,0.9918548012283921,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.01,1.43,146.0,1.4,0.8660254037844387,1.0248768928172904,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.008,1.07,146.0,1.4,0.0,1.0402321883555676,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.008,1.42,146.0,1.4,0.8660254037844387,1.0687719292994213,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.28,146.0,1.4,0.0,1.081084715019416,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.4,146.0,1.4,0.8660254037844387,1.0963817878557796,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.23,146.0,1.4,0.0,1.1091805055598045,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.41,146.0,1.4,0.8660254037844387,1.1239151502499882,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.012,1.21,146.0,1.4,0.0,1.13658092148168,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.012,1.4,146.0,1.4,0.8660254037844387,1.1540157725401243,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.23,146.0,1.4,0.0,1.1635789386549904,9.75,670.0,0.302,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.4,146.0,1.4,0.8660254037844387,1.17763795459262,9.75,670.0,0.302,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.01,1.35,146.0,1.4,0.0,1.1849304806374987,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.01,1.39,146.0,1.4,0.8660254037844387,1.19426170023711,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.008,1.34,146.0,1.4,0.0,1.1970713922220277,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.008,1.38,146.0,1.4,0.8660254037844387,1.204014098990729,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.42,146.0,1.4,0.0,1.2069118436915924,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.4,146.0,1.4,0.8660254037844387,1.2104273599800384,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.21,146.0,1.4,0.0,1.2142487891917477,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.41,146.0,1.4,0.8660254037844387,1.2167419204741103,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.012,1.24,146.0,1.4,0.0,1.2194766204610743,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.012,1.43,146.0,1.4,0.8660254037844387,1.2217057969179108,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.24,146.0,1.4,0.0,1.2231912059275762,9.75,670.0,0.302,20.60000038146973,37.937744140625
0.05520000000000001,0.0,0.013,1.37,146.0,1.4,0.8660254037844387,1.2268713024193936,9.75,670.0,0.302,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.01,0.97,146.0,1.4,0.0,1.2291817053608456,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.01,1.5,146.0,1.4,-0.8660254037844385,1.2369795142402016,9.75,670.0,0.502,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.008,1.05,146.0,1.4,0.0,1.2409493161439982,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.008,1.5,146.0,1.4,-0.8660254037844385,1.253729205066377,9.75,670.0,0.623,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.13,146.0,1.4,0.0,1.256563468710757,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.5,146.0,1.4,-0.8660254037844385,1.2637636081185277,9.75,670.0,0.374,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.31,146.0,1.4,0.0,1.2667128973955317,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.34,146.0,1.4,-0.8660254037844385,1.2752221494708604,9.75,670.0,0.516,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.012,1.33,146.0,1.4,0.0,1.2791733415527884,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.012,1.37,146.0,1.4,-0.8660254037844385,1.2898422977123545,9.75,670.0,0.58,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.23,146.0,1.4,0.0,1.2949876439465857,9.75,670.0,0.302,20.60000038146973,37.937744140625
0.05520000000000001,0.15,0.013,1.4,146.0,1.4,-0.8660254037844385,1.2999054273031458,9.75,670.0,0.302,20.60000038146973,37.937744140625
