BulkDensity,SoilTextureUSDA,SiltContent,MeanTemperatureofWarmestQuarter,SoilTypeWRB,AnnualMeanTemperature,Isothermality,PrecipitationofDriestQuarter,Longitude
1.56,1.278414167188896,0.671,19.26666641235352,1.178452338816207,8.408333778381348,31.63841819763184,208.0,-78.0
1.47,1.2836201036226842,0.639,19.26666641235352,1.1936922480900192,8.408333778381348,31.63841819763184,208.0,-78.0
1.59,1.3118892681428311,0.466,19.26666641235352,1.2296572706435824,8.408333778381348,31.63841819763184,208.0,-78.0
0.88,1.3080238475591195,0.635,19.26666641235352,1.2669100447541395,8.408333778381348,31.63841819763184,208.0,-78.0
1.56,1.2973656684611952,0.671,19.26666641235352,1.2584272673495762,8.408333778381348,31.63841819763184,208.0,-78.0
1.47,1.2736647686828402,0.639,19.26666641235352,1.235742200993439,8.408333778381348,31.63841819763184,208.0,-78.0
1.59,1.4124027846273288,0.466,19.26666641235352,1.2142620615006343,8.408333778381348,31.63841819763184,208.0,-78.0
1.64,1.311346474216251,0.423,22.04999923706055,1.1961949539165935,11.02499961853027,30.32473754882812,247.0,-76.0
1.6,1.3726522688147902,0.421,22.04999923706055,1.2230275254660876,11.02499961853027,30.32473754882812,247.0,-76.0
1.55,1.2512174275314123,0.57,22.04999923706055,1.2209255561391494,11.02499961853027,30.32473754882812,247.0,-76.0
1.78,1.8260366830324366,0.23,22.04999923706055,1.2320852749190339,11.02499961853027,30.32473754882812,247.0,-76.0
1.64,1.3455719601632867,0.423,22.04999923706055,1.2470379395188897,11.02499961853027,30.32473754882812,247.0,-76.0
1.6,1.3466183823219406,0.421,22.04999923706055,1.2518972757876912,11.02499961853027,30.32473754882812,247.0,-76.0
1.55,1.2619342333206025,0.57,22.04999923706055,1.2545130502997413,11.02499961853027,30.32473754882812,247.0,-76.0
1.78,1.8027078954060676,0.23,22.04999923706055,1.2310345903114706,11.02499961853027,30.32473754882812,247.0,-76.0
1.22,1.342778572015597,0.473,23.78333282470703,1.4735732651134856,15.23333358764648,37.62541961669922,78.0,-0.06667
1.14,1.3857792539389302,0.473,23.78333282470703,1.623179328181208,15.23333358764648,37.62541961669922,78.0,-0.06667
1.3,1.4165486415609978,0.473,23.78333282470703,1.6568670580480296,15.23333358764648,37.62541961669922,78.0,-0.06667
0.75,1.2318866426501096,0.715,17.64999961853027,1.72005810238091,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2618108389471634,0.704,17.64999961853027,1.7300865084000259,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2278270494128218,0.736,17.64999961853027,1.631591904260523,8.458333015441895,37.69607925415039,80.0,-117.0
0.9,1.2198059851102336,0.714,17.64999961853027,1.5869589604524732,8.458333015441895,37.69607925415039,80.0,-117.0
1.25,1.246679060708063,0.705,17.64999961853027,1.6048823721244616,8.458333015441895,37.69607925415039,80.0,-117.0
1.25,1.2114865967742376,0.74,17.64999961853027,1.5246942090692481,8.458333015441895,37.69607925415039,80.0,-117.0
0.75,1.1991159039904153,0.715,17.64999961853027,1.4857895258260876,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2303093845911919,0.704,17.64999961853027,1.5166340478134122,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2166447320476592,0.736,17.64999961853027,1.4802301432635454,8.458333015441895,37.69607925415039,80.0,-117.0
0.9,1.2082299202827496,0.714,17.64999961853027,1.4539564516512635,8.458333015441895,37.69607925415039,80.0,-117.0
1.25,1.2252346807417742,0.705,17.64999961853027,1.4663270277484235,8.458333015441895,37.69607925415039,80.0,-117.0
0.75,1.2258066521369944,0.715,17.64999961853027,1.4556635417888972,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2575881620666653,0.704,17.64999961853027,1.4899985380692564,8.458333015441895,37.69607925415039,80.0,-117.0
0.9,1.2577972614335253,0.714,17.64999961853027,1.4801846599708621,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2816352704769869,0.704,17.64999961853027,1.5036957807998992,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2842712435700576,0.736,17.64999961853027,1.498398283793559,8.458333015441895,37.69607925415039,80.0,-117.0
1.1,1.2847890282821537,0.736,17.64999961853027,1.4908596462820152,8.458333015441895,37.69607925415039,80.0,-117.0
0.9,1.291719312044582,0.714,17.64999961853027,1.4924677795208137,8.458333015441895,37.69607925415039,80.0,-117.0
1.25,1.3170839596039134,0.74,17.64999961853027,1.5188157613857791,8.458333015441895,37.69607925415039,80.0,-117.0
1.3934383129599999,1.3132413477936953,0.52,22.45000076293945,1.2445244112569467,14.05000019073486,38.66442108154297,92.0,1.0
1.3747255990200002,1.3087728489639001,0.52,22.45000076293945,1.218135781800629,14.05000019073486,38.66442108154297,92.0,1.0
1.38110831296,1.3027315550613339,0.52,22.45000076293945,1.1879328440127543,14.05000019073486,38.66442108154297,92.0,1.0
1.66,1.8976490671400243,0.074,23.26666641235352,1.5898909570222388,16.54583358764648,44.75190734863281,25.0,-8.0
1.83,1.7795298059595313,0.138,23.26666641235352,1.5043526913368175,16.54583358764648,44.75190734863281,25.0,-8.0
1.62,1.4735732651134856,0.129,23.26666641235352,1.4187500716187211,16.54583358764648,44.75190734863281,25.0,-8.0
1.7,1.686500623728112,0.251,23.26666641235352,1.8260366830324364,16.54583358764648,44.75190734863281,25.0,-8.0
1.28,1.4735732651134856,0.41,15.41666698455811,1.0532773724541353,5.679166793823242,27.90359878540039,93.0,17.6
1.44,1.6217404532151511,0.21,16.64999961853027,1.4735732651134856,12.37083339691162,47.01426315307617,216.0,175.3
1.4536083129600008,1.6004896692723358,0.333,21.5666675567627,1.1430204547516782,8.012499809265137,29.98168563842773,9.0,110.3
1.4745283129600009,1.5978772215091837,0.333,21.5666675567627,1.1946526550700618,8.012499809265137,29.98168563842773,9.0,110.3
1.471628312960001,1.5920586451242316,0.333,21.5666675567627,1.2278182319045041,8.012499809265137,29.98168563842773,9.0,110.3
1.4426183129600003,1.56929007951413,0.355,21.5666675567627,1.220981998567284,8.012499809265137,29.98168563842773,9.0,110.3
1.4420183129600002,1.5709529904383772,0.355,21.5666675567627,1.255669843970174,8.012499809265137,29.98168563842773,9.0,110.3
1.3879730806900006,1.574602013036365,0.355,21.5666675567627,1.2883292290556698,8.012499809265137,29.98168563842773,9.0,110.3
1.3355361613800005,1.5711613363725159,0.355,21.5666675567627,1.3045275288538252,8.012499809265137,29.98168563842773,9.0,110.3
1.3130461613800002,1.5603113155064505,0.335,21.5666675567627,1.3057477665394812,8.012499809265137,29.98168563842773,9.0,110.3
1.3207461613800004,1.563047846781597,0.335,21.5666675567627,1.3270971198441799,8.012499809265137,29.98168563842773,9.0,110.3
1.2997676772700004,1.5645221287250803,0.335,21.5666675567627,1.344147605814461,8.012499809265137,29.98168563842773,9.0,110.3
1.2989676772700003,1.5554482695889909,0.335,21.5666675567627,1.3432331461304785,8.012499809265137,29.98168563842773,9.0,110.3
1.28874616138,1.5450599380763919,0.321,21.5666675567627,1.3394403779426085,8.012499809265137,29.98168563842773,9.0,110.3
1.26874616138,1.5466651737145445,0.321,21.5666675567627,1.3526280704690326,8.012499809265137,29.98168563842773,9.0,110.3
1.2733676772700002,1.5540199350452013,0.321,21.5666675567627,1.3729943295607607,8.012499809265137,29.98168563842773,9.0,110.3
1.2683676772700003,1.552517996493346,0.321,21.5666675567627,1.3794689699859408,8.012499809265137,29.98168563842773,9.0,110.3
1.52,1.535128647580664,0.137,28.63333320617676,1.7656179404276813,18.22916603088379,39.75876998901367,2.0,52.5
1.37,1.2802259077344975,0.519,16.5,1.362831661359316,11.81666660308838,49.52830123901367,150.0,172.5
1.25,1.2835066658131287,0.519,16.5,1.3652310563887806,11.81666660308838,49.52830123901367,150.0,172.5
1.2317581907100001,1.301855823955344,0.6,21.26666641235352,1.4735732651134856,7.170833587646484,25.33407592773438,69.0,-93.0
1.24188643032,1.2988591114396397,0.6,21.26666641235352,1.321786869188918,7.170833587646484,25.33407592773438,69.0,-93.0
1.25146,1.2874231127552538,0.6,21.26666641235352,1.1426043030067035,7.170833587646484,25.33407592773438,69.0,-93.0
1.01,1.287546319459254,0.52,16.39999961853027,1.3947014484529314,11.82499980926514,49.68102264404297,142.0,172.5
1.25,1.2958157914672415,0.52,16.39999961853027,1.4059618506682008,11.82499980926514,49.68102264404297,142.0,172.5
1.24,1.290320341755174,0.52,16.39999961853027,1.391580018153578,11.82499980926514,49.68102264404297,142.0,172.5
1.24,1.293541378029512,0.52,16.39999961853027,1.3936752441181763,11.82499980926514,49.68102264404297,142.0,172.5
1.32,1.2952335644828008,0.52,16.39999961853027,1.3931207961387393,11.82499980926514,49.68102264404297,142.0,172.5
1.34,1.296467258119857,0.52,16.39999961853027,1.391914973512324,11.82499980926514,49.68102264404297,142.0,172.5
1.53,1.4096752667358812,0.299,26.21666717529297,1.3366177594443664,18.64999961853027,40.83924102783203,22.0,-6.0
1.26,1.4070157745296978,0.299,26.21666717529297,1.3393666243451616,18.64999961853027,40.83924102783203,22.0,-6.0
1.65,1.4373409173400262,0.299,26.21666717529297,1.3721800343137704,18.64999961853027,40.83924102783203,22.0,-6.0
1.39,1.3816236564811488,0.299,26.21666717529297,1.3240176574477138,18.64999961853027,40.83924102783203,22.0,-6.0
1.2,1.5110718411200368,0.325,19.08333396911621,1.3603389090018483,7.320833206176758,25.882080078125,210.0,-81.0
1.2,1.523808835957873,0.325,19.08333396911621,1.3920641179888917,7.320833206176758,25.882080078125,210.0,-81.0
1.4,1.4166146113178266,0.365,19.08333396911621,1.3915917917444325,7.320833206176758,25.882080078125,210.0,-81.0
1.4,1.4073538181191223,0.365,19.08333396911621,1.3849712585042036,7.320833206176758,25.882080078125,210.0,-81.0
1.1,1.4079536755275737,0.488,19.08333396911621,1.3865512581693007,7.320833206176758,25.882080078125,210.0,-81.0
1.23,0.9123016392327968,0.12,22.54999923706055,1.400082677998137,15.61666679382324,45.65217590332031,94.0,146.0
1.33,0.9529077857416676,0.12,22.54999923706055,1.3841712606399315,15.61666679382324,45.65217590332031,94.0,146.0
1.5361800000000005,1.519670044292764,0.201,31.06666564941406,1.4735732651134856,27.94583320617676,62.47927474975586,5.0,-1.0
1.52998,1.5356014650010894,0.201,31.06666564941406,1.7754215170988212,27.94583320617676,62.47927474975586,5.0,-1.0
1.5426431540300003,1.5494550689195785,0.201,31.06666564941406,1.861724746754781,27.94583320617676,62.47927474975586,5.0,-1.0
1.54554315403,1.562530324986458,0.201,31.06666564941406,1.9046034459146142,27.94583320617676,62.47927474975586,5.0,-1.0
1.56,0.9522930717896689,0.171,31.41666793823242,1.4735732651134856,26.78750038146973,48.14452743530273,13.0,78.6
1.62,1.0814224595793058,0.175,31.41666793823242,1.5357566379256693,26.78750038146973,48.14452743530273,13.0,78.6
1.41,1.1635239276040414,0.173,31.41666793823242,1.5485148478596857,26.78750038146973,48.14452743530273,13.0,78.6
1.37,1.2713854423106459,0.179,31.41666793823242,1.641024768532333,26.78750038146973,48.14452743530273,13.0,78.6
1.05,1.4224951923105273,0.29,24.36666679382324,1.3754835367200005,13.73750019073486,27.57623481750488,328.0,135.3
1.1,1.459456003112036,0.29,24.36666679382324,1.4008457261271194,13.73750019073486,27.57623481750488,328.0,135.3
1.15,1.499108041724099,0.29,24.36666679382324,1.4286989476220644,13.73750019073486,27.57623481750488,328.0,135.3
1.05,1.4744719405924003,0.29,24.36666679382324,1.414408489113115,13.73750019073486,27.57623481750488,328.0,135.3
1.1,1.4646675410848378,0.29,24.36666679382324,1.409542673313272,13.73750019073486,27.57623481750488,328.0,135.3
1.15,1.45015951486915,0.29,24.36666679382324,1.4011693087017025,13.73750019073486,27.57623481750488,328.0,135.3
1.4897715159,1.4735732651134856,0.32,24.76666641235352,1.7874022154198876,18.02083396911621,41.19812774658203,21.0,-6.2
1.09,1.6593007954659584,0.502,20.76666641235352,1.366099496860504,13.26666641235352,37.937744140625,146.0,1.4
1.43,1.6807107860887696,0.502,20.76666641235352,1.3881043443036714,13.26666641235352,37.937744140625,146.0,1.4
1.07,1.2888231160356798,0.623,20.76666641235352,1.3934030168540472,13.26666641235352,37.937744140625,146.0,1.4
1.42,1.3014063387274846,0.623,20.76666641235352,1.4142300872928362,13.26666641235352,37.937744140625,146.0,1.4
1.28,1.4626370389094274,0.374,20.76666641235352,1.4177007526931111,13.26666641235352,37.937744140625,146.0,1.4
1.4,1.4650240692311398,0.374,20.76666641235352,1.4213903759545192,13.26666641235352,37.937744140625,146.0,1.4
1.23,1.6687999433598981,0.516,20.76666641235352,1.4233554740552528,13.26666641235352,37.937744140625,146.0,1.4
1.41,1.6638088007651572,0.516,20.76666641235352,1.429018973183584,13.26666641235352,37.937744140625,146.0,1.4
1.21,1.3052952716862447,0.58,20.76666641235352,1.4321502499486007,13.26666641235352,37.937744140625,146.0,1.4
1.4,1.3144724277913822,0.58,20.76666641235352,1.4436014198734555,13.26666641235352,37.937744140625,146.0,1.4
1.23,1.5755015284095053,0.302,20.76666641235352,1.4446473610667527,13.26666641235352,37.937744140625,146.0,1.4
1.4,1.5775564763085443,0.302,20.76666641235352,1.4506758506497608,13.26666641235352,37.937744140625,146.0,1.4
1.35,1.6548362026917542,0.502,20.76666641235352,1.4503839906930522,13.26666641235352,37.937744140625,146.0,1.4
1.39,1.6470455403874642,0.502,20.76666641235352,1.4525407911019728,13.26666641235352,37.937744140625,146.0,1.4
1.34,1.3174133383744926,0.623,20.76666641235352,1.4511039284064482,13.26666641235352,37.937744140625,146.0,1.4
1.38,1.3204822491618695,0.623,20.76666641235352,1.4521612957102565,13.26666641235352,37.937744140625,146.0,1.4
1.42,1.465591448851339,0.374,20.76666641235352,1.4488553604931318,13.26666641235352,37.937744140625,146.0,1.4
1.4,1.4615006118037155,0.374,20.76666641235352,1.4464698153961741,13.26666641235352,37.937744140625,146.0,1.4
1.21,1.6323922738159684,0.516,20.76666641235352,1.4446711861455948,13.26666641235352,37.937744140625,146.0,1.4
1.41,1.6151178938447115,0.516,20.76666641235352,1.441805657033682,13.26666641235352,37.937744140625,146.0,1.4
1.24,1.3204726222284797,0.58,20.76666641235352,1.441189793895412,13.26666641235352,37.937744140625,146.0,1.4
1.43,1.3215855433569235,0.58,20.76666641235352,1.439966353337884,13.26666641235352,37.937744140625,146.0,1.4
1.24,1.574121786706037,0.302,20.76666641235352,1.4367069676427675,13.26666641235352,37.937744140625,146.0,1.4
1.37,1.5697811514459628,0.302,20.76666641235352,1.4358441755874531,13.26666641235352,37.937744140625,146.0,1.4
0.97,1.6045699877976114,0.502,20.76666641235352,1.4338009770045703,13.26666641235352,37.937744140625,146.0,1.4
1.5,1.634105107264818,0.502,20.76666641235352,1.449341209660431,13.26666641235352,37.937744140625,146.0,1.4
1.05,1.32105969449035,0.623,20.76666641235352,1.4518935528702832,13.26666641235352,37.937744140625,146.0,1.4
1.5,1.337784263380687,0.623,20.76666641235352,1.4693320792218638,13.26666641235352,37.937744140625,146.0,1.4
1.13,1.458377397150892,0.374,20.76666641235352,1.4680201337478693,13.26666641235352,37.937744140625,146.0,1.4
1.5,1.4752838944613529,0.374,20.76666641235352,1.477407910780263,13.26666641235352,37.937744140625,146.0,1.4
1.31,1.631383834069019,0.516,20.76666641235352,1.4774515657927114,13.26666641235352,37.937744140625,146.0,1.4
1.34,1.641663328351607,0.516,20.76666641235352,1.4843621320198614,13.26666641235352,37.937744140625,146.0,1.4
1.33,1.3388056609805814,0.58,20.76666641235352,1.4923678029000447,13.26666641235352,37.937744140625,146.0,1.4
1.37,1.3475119813245098,0.58,20.76666641235352,1.4992965053517642,13.26666641235352,37.937744140625,146.0,1.4
1.23,1.564257091735561,0.302,20.76666641235352,1.5056500495047966,13.26666641235352,37.937744140625,146.0,1.4
1.4,1.564742667787842,0.302,20.76666641235352,1.5069972836146075,13.26666641235352,37.937744140625,146.0,1.4
1.22,1.4523016492883616,0.38,21.39999961853027,1.4111950950121017,10.64999961853027,33.51400375366211,13.0,45.0
1.21,1.8163921892400385,0.38,21.39999961853027,1.4418269375561907,10.64999961853027,33.51400375366211,13.0,45.0
1.17,2.0815994319288755,0.38,21.39999961853027,1.4796004697256435,10.64999961853027,33.51400375366211,13.0,45.0
1.19,2.2435841157151546,0.367,21.39999961853027,1.5158036077034542,10.64999961853027,33.51400375366211,13.0,45.0
1.22,2.3157044831966296,0.367,21.39999961853027,1.5448161755259682,10.64999961853027,33.51400375366211,13.0,45.0
1.25,2.3606500002869955,0.367,21.39999961853027,1.5712919542406807,10.64999961853027,33.51400375366211,13.0,45.0
1.26,2.392792272101464,0.391,21.39999961853027,1.59620853092073,10.64999961853027,33.51400375366211,13.0,45.0
1.28,2.3920179889608324,0.391,21.39999961853027,1.6145716749420103,10.64999961853027,33.51400375366211,13.0,45.0
1.32,2.416742082374637,0.391,21.39999961853027,1.63786002149103,10.64999961853027,33.51400375366211,13.0,45.0
1.24,2.4390243933764073,0.338,21.39999961853027,1.660615298866654,10.64999961853027,33.51400375366211,13.0,45.0
1.26,2.384672451720905,0.338,21.39999961853027,1.6633584683154305,10.64999961853027,33.51400375366211,13.0,45.0
1.2,2.3701325877824404,0.338,21.39999961853027,1.6746839098517163,10.64999961853027,33.51400375366211,13.0,45.0
1.2968916626000007,1.4090762623930786,0.6681119096399999,21.23333358764648,1.6853783562580726,7.658333301544189,29.80910491943359,8.0,110.4
1.2964916626000007,1.425009562660931,0.6681119096399999,21.23333358764648,1.682666062554923,7.658333301544189,29.80910491943359,8.0,110.4
1.25,1.3556415139011213,0.54,19.54999923706055,1.7441457620109522,10.13333320617676,31.18644142150879,102.0,16.6
1.21,1.360296285701754,0.54,19.54999923706055,1.72695694579721,10.13333320617676,31.18644142150879,102.0,16.6
1.4,1.3608945780229162,0.54,19.54999923706055,1.6724280513140861,10.13333320617676,31.18644142150879,102.0,16.6
1.37,1.357868559326943,0.54,19.54999923706055,1.5989599476110314,10.13333320617676,31.18644142150879,102.0,16.6
1.39,1.3628581099394796,0.54,19.54999923706055,1.6112347042820825,10.13333320617676,31.18644142150879,102.0,16.6
1.45,1.3683436986165847,0.54,19.54999923706055,1.6256934847684883,10.13333320617676,31.18644142150879,102.0,16.6
1.36,1.3608400744144353,0.54,19.54999923706055,1.5474331367382526,10.13333320617676,31.18644142150879,102.0,16.6
1.3,1.3629195520665922,0.54,19.54999923706055,1.5438922141000084,10.13333320617676,31.18644142150879,102.0,16.6
1.46,1.356977586344277,0.54,19.54999923706055,1.4931593645966663,10.13333320617676,31.18644142150879,102.0,16.6
1.39,1.3483888523249767,0.54,19.54999923706055,1.434454798315027,10.13333320617676,31.18644142150879,102.0,16.6
1.42,1.3477410158804455,0.54,19.54999923706055,1.4248829523946445,10.13333320617676,31.18644142150879,102.0,16.6
1.5,1.3426907359234812,0.54,19.54999923706055,1.3944887568422104,10.13333320617676,31.18644142150879,102.0,16.6
1.4,1.3358267784440743,0.54,19.54999923706055,1.358647582507605,10.13333320617676,31.18644142150879,102.0,16.6
1.46,1.33218321535976,0.54,19.54999923706055,1.3408019847690322,10.13333320617676,31.18644142150879,102.0,16.6
1.39,1.3275794557613505,0.54,19.54999923706055,1.3203735393198552,10.13333320617676,31.18644142150879,102.0,16.6
1.34,1.3311184245861052,0.54,19.54999923706055,1.335467457930229,10.13333320617676,31.18644142150879,102.0,16.6
1.51,1.3325324758629165,0.54,19.54999923706055,1.3409062113702688,10.13333320617676,31.18644142150879,102.0,16.6
1.3,1.3318584949629808,0.54,19.54999923706055,1.337907821446357,10.13333320617676,31.18644142150879,102.0,16.6
1.29,1.3376093428919458,0.54,19.54999923706055,1.359067830705072,10.13333320617676,31.18644142150879,102.0,16.6
1.42,1.3445670381114323,0.54,19.54999923706055,1.3832430574617796,10.13333320617676,31.18644142150879,102.0,16.6
1.3,1.3447630251542393,0.54,19.54999923706055,1.3823175113053392,10.13333320617676,31.18644142150879,102.0,16.6
1.25,1.3415426352239934,0.54,19.54999923706055,1.3698660060964594,10.13333320617676,31.18644142150879,102.0,16.6
1.44,1.337421456532874,0.54,19.54999923706055,1.3551450546230464,10.13333320617676,31.18644142150879,102.0,16.6
1.32,1.3303364972279232,0.54,19.54999923706055,1.331659311748199,10.13333320617676,31.18644142150879,102.0,16.6
1.28,1.3332667843706707,0.54,19.54999923706055,1.3408215422496816,10.13333320617676,31.18644142150879,102.0,16.6
1.39,1.3372103316744128,0.54,19.54999923706055,1.3526636440480957,10.13333320617676,31.18644142150879,102.0,16.6
1.3,1.3350757519672012,0.54,19.54999923706055,1.345744794514005,10.13333320617676,31.18644142150879,102.0,16.6
1.27,1.340849083617895,0.54,19.54999923706055,1.3623481537935642,10.13333320617676,31.18644142150879,102.0,16.6
1.33,1.3502589418839943,0.54,19.54999923706055,1.3887296503656101,10.13333320617676,31.18644142150879,102.0,16.6
1.34834816626,1.3616387288036145,0.532322199,19.60000038146973,1.4196341799123693,10.16666698455811,31.01694869995117,101.0,16.58333
1.3399481662600004,1.3567348060634654,0.532322199,19.60000038146973,1.4043705273040525,10.16666698455811,31.01694869995117,101.0,16.58333
1.2912498777499994,1.356299312922438,0.532322199,19.60000038146973,1.4018274538858198,10.16666698455811,31.01694869995117,101.0,16.58333
1.2997298777499995,1.351422744085232,0.532322199,19.60000038146973,1.3875585997376194,10.16666698455811,31.01694869995117,101.0,16.58333
1.3388281662600001,1.351121069927329,0.532322199,19.60000038146973,1.3857910794952153,10.16666698455811,31.01694869995117,101.0,16.58333
1.3418281662600007,1.3635538192988566,0.532322199,19.60000038146973,1.4169421170963155,10.16666698455811,31.01694869995117,101.0,16.58333
1.35809633252,1.3761715394412364,0.532322199,19.60000038146973,1.447602783668063,10.16666698455811,31.01694869995117,101.0,16.58333
1.3202498777499991,1.3853711141489444,0.532322199,19.60000038146973,1.4688159393316624,10.16666698455811,31.01694869995117,101.0,16.58333
1.35671545232,1.3973463922900495,0.532322199,19.60000038146973,1.4962807751138305,10.16666698455811,31.01694869995117,101.0,16.58333
1.3438706356899999,1.4047657427050892,0.532322199,19.60000038146973,1.5119436170069318,10.16666698455811,31.01694869995117,101.0,16.58333
1.3066850611199994,1.4079478682306124,0.532322199,19.60000038146973,1.517073408979654,10.16666698455811,31.01694869995117,101.0,16.58333
