study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
51.0,35.0,0.010364047975252337,0.3884304979988295,6.0,35.0,0.017356153073877615,0.3996510494466009,0.0729719835037264,0.17991145049296334,0.7877482449996668,0.5222314575674419,0.4766961335258618
39.0,35.0,0.026749375475661644,0.40626716958842174,42.0,30.0,0.02205690595693509,0.41488063084944876,0.05913968091479423,0.09716741611619736,0.834159077935136,0.6628690116919477,0.7275207841146913
30.0,30.0,0.02044435856748491,0.41143700099716507,9.0,30.0,0.022131121116878375,0.43117557985168203,0.05092275020331201,0.13555596175872436,0.8567732684053254,0.5463118314816817,0.6187315635279254
36.0,35.0,0.013988058047663975,0.4328360404742417,24.0,30.0,0.012996814197819041,0.44394467467068804,0.0638405341138576,0.10421718464054858,0.8167218494257849,0.6912041989842552,0.7008055599142438
33.0,35.0,0.033178463115908774,0.4379997795799691,12.0,30.0,0.03420610718014195,0.44781318646990464,0.05619482883595042,0.1105282298234857,0.8328033340207197,0.7507617483854274,0.6711449806702501
51.0,35.0,0.032901058738948545,0.41446955954569675,42.0,40.0,0.014901303727093754,0.4555763585780939,0.0740510606185964,0.1446014759489748,0.7924953251791907,0.4920773860449511,0.5948001015144699
45.0,30.0,0.011690339136343156,0.3948493894301933,48.0,30.0,0.010273678785013965,0.3572258502955379,0.04834773936493301,0.12053086949983575,0.8566160839156338,0.7402626530355507,0.6425440298771232
27.0,45.0,0.04432638430333155,0.40750105926136654,48.0,45.0,0.01610923231108857,0.4576930210397022,0.06855676730881238,0.19834978991285138,0.8034636148432156,0.4463755275135469,0.43137705821977235
36.0,30.0,0.017189100796524047,0.3867770929040637,18.0,55.0,0.13012437031659055,0.5219820128963348,0.12274749391640781,0.10803930396194844,0.651494716079335,0.6507922707522955,0.693254280796222
21.0,30.0,0.018462827981666215,0.4082742054757236,3.0,55.0,0.02896051255840013,0.43196405331098703,0.12035668938606861,0.1646671070559936,0.6666253383499897,0.32854727614543944,0.5438904029373199
