study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
33.0,30.0,0.010055350770836647,0.43828720535037574,21.0,30.0,0.01789321078590122,0.4682588896474191,0.06462710336915778,0.11269808656914894,0.8100542134251939,0.7396256338048015,0.6687685880554489
39.0,60.0,0.019697511520286433,0.5438844487397299,30.0,30.0,0.01010594308194833,0.5014051623724946,0.054592362715688514,0.12200972725968082,0.8443791849628498,0.6125736683160381,0.6521994606187751
30.0,40.0,0.06693085387876861,0.4147614123228088,51.0,30.0,0.012113681611448822,0.4141035910806756,0.0517024603181433,0.15699129615815927,0.8468600810628752,0.5840949150754852,0.5350001872336815
27.0,35.0,0.025532494286645464,0.44263568561835887,21.0,35.0,0.04545390823205791,0.4663205430533232,0.07250604054326061,0.08703967608111404,0.7948041677692393,0.7245787984460352,0.7536732300268998
9.0,45.0,0.016688455061435233,0.4109582293202203,33.0,45.0,0.01032845849400657,0.45312732778593695,0.0935677591260825,0.13074679657595592,0.7335407003609737,0.6101296404450722,0.627663415571059
42.0,30.0,0.01045179897633505,0.39634239288668,15.0,30.0,0.017271013223557695,0.4322046973566809,0.05617281400010668,0.1276574353775474,0.8392074347691199,0.6388999614224182,0.6345853973932626
24.0,30.0,0.03797388272975066,0.378613093637252,30.0,35.0,0.02205760257392726,0.4003787555179964,0.05858592710856851,0.10895284798610927,0.8344920411209377,0.650034078299247,0.692203155702825
15.0,30.0,0.013017982769397477,0.37780126991136415,24.0,35.0,0.010042751522342958,0.4006968728535257,0.06602937314132623,0.14040260634129398,0.8117620447933015,0.5857588797216211,0.5997372341123308
27.0,55.0,0.04443635258594239,0.468187563724905,39.0,40.0,0.030728678469599913,0.4566335993823346,0.07265995246276997,0.11398537355878371,0.7990096635653753,0.5294004276748852,0.6846962074198291
39.0,30.0,0.05800022486359187,0.3928430659950069,30.0,35.0,0.036896877546035045,0.4240842640670777,0.06394892343837437,0.16784039636027828,0.8159449798057563,0.5400682499439872,0.5169290446105725
