SoilTypeWRB,Method,PrecipitationofColdestQuarter,AverageAridityIndex,Longitude,BulkDensity,Season_sin,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,SiltContent,AnnualPrecipitation,UpperD_m
-0.007186824844178221,0.1265684839601597,-0.009127713413528553,-0.03197873616938261,0.0394499308288214,-0.0020870294339765502,-0.03363897011736007,-0.075056850846026,0.08383411346740974,-0.018794846452837157,-0.04740749452004313,-0.38553184307270877
0.006512624409634313,0.11842862230271411,-0.01083484633784453,-0.029538869332893698,0.0473569813743511,-0.010858268188709577,0.029018255522908324,-0.07150413988289658,0.11281726959566996,0.09387393476854568,-0.04723765909314798,-0.43596073215093545
-0.007412509404131633,0.12838798512763372,-0.010860267384321476,-0.02923263119787709,0.04728529639685687,-0.059728318495692975,-0.02742541488169241,-0.0772179878339829,0.15151186311555728,0.09164467730445597,-0.0486381911361847,-0.4037107051808669
0.16842753794648016,0.025667674614435892,0.0677093092804932,0.07865878372357593,0.023696531506618858,0.15156200962717684,0.020411366095647834,-0.03156683180207073,0.1455214379078368,0.0005584972696393146,-0.08132426950730226,0.12331538056401524
0.03978597891974232,0.04864553918135822,0.04461744818907713,0.06042428264222738,-0.01830661021749347,0.07765357151716012,0.03153316439051423,-0.02571509888092698,-0.08751303355373538,0.019229231980484388,-0.07529908612572854,0.10456875805908877
-0.006074508950942634,0.052606592887880735,0.04461744818907713,0.05789332221254449,-0.023881444483847793,0.12059132808191633,0.03170401124104858,-0.03860477293728215,-0.0877367400398308,0.042724594131900065,-0.06769024685890916,0.10241159339939102
0.013088033183739842,0.046257180551752285,0.049923091266269856,0.05304628802826225,0.004847805286123864,0.10388894168368348,0.020033139036686826,-0.042614172959928934,0.1438559774968646,-0.004670448839498178,-0.06654298848540029,0.12138672516371792
0.03978597891974232,0.04864553918135822,0.04461744818907713,0.06042428264222738,-0.01830661021749347,0.07765357151716012,0.03153316439051423,-0.02571509888092698,-0.08751303355373538,0.019229231980484388,-0.07529908612572854,0.10456875805908877
-0.09889179319052853,0.029282159389286504,0.04674952011827644,0.06365879789468797,-0.025881709568269996,0.12299978501864699,0.03021595705059117,-0.019986665427507197,-0.08796363395118763,-0.004306505873692294,-0.06600568866126384,0.09886840241708278
-0.11494891307854244,0.04363256688153773,0.057174026583461164,0.05981227737596309,0.0028475402017016592,0.10697470976502695,0.018545084846229413,-0.03705187794666963,0.14362908358550783,-0.0016325531832215203,-0.06485843028775497,0.1202715016458398
0.03978597891974232,0.04864553918135822,0.04461744818907713,0.06042428264222738,-0.01830661021749347,0.07765357151716012,0.03153316439051423,-0.02571509888092698,-0.08751303355373538,0.019229231980484388,-0.07529908612572854,0.10456875805908877
-0.09889179319052853,0.04788031940585358,0.05186838350626844,0.06365879789468797,-0.025881709568269996,0.12299978501864699,0.03021595705059117,-0.015180223133465098,-0.08796363395118763,-0.0035399424030945915,-0.06600568866126384,0.10129636988151297
0.1154588735530806,0.09022930473586857,-0.018657803101234605,-0.06881540203860832,-0.015156012402069693,-0.014236886457860611,0.006801563728560497,-0.1524789351924258,-0.06694471420382982,0.006922077764003255,0.021664886516831402,-0.30528549049780507
-0.09203043885579548,-0.03282225302310425,-0.014523161056846121,-0.0897477559465097,-0.009189966053321962,-0.09602777107159727,-0.00016139393080105957,-0.1527373795676525,-0.08672531710521558,0.01175095823093583,0.03490302288930295,-0.29965003927766826
1.6495195666024097e-05,0.0006473379172198227,0.028491598004089014,-0.05111223547583164,0.018945057066382453,0.005924804442661798,0.03976186622707724,-0.1233123930762392,0.24214884424271482,0.09933625051687155,0.04221879813478699,0.11734036464989946
-0.07072348092997237,-0.004967936235318715,0.019970094391421653,-0.048445073497727156,0.01682711289062652,-0.2195110838138075,0.030663976455163732,-0.1311642316693003,0.25638127909479086,0.07356197449137088,0.049491268146616814,0.10972689144678613
0.14331692512325225,-0.007932280591041556,-0.039038610406890356,-0.05746957195367133,-0.006099300583390152,0.11518463811317751,0.01829865105829011,-0.1511355824242762,0.00947563955114984,-0.03364960427476931,0.01938280370971255,0.08560602723387936
-0.07555478693379974,-0.03049053089018948,-0.06146115911805397,-0.06243212831558455,-0.008061512649007126,-0.09499199830546777,0.036176626437608925,-0.09567217725481897,-0.15025744009247474,-0.01370703686711282,0.057516951011038854,0.0658631049642242
-0.056848780403769096,-0.008546463730841244,-0.055994118473885836,-0.05788791402842987,-0.011087823860018725,-0.22557351079231316,0.03786341450833046,-0.08829291397811853,-0.03984377691913676,0.09007919157799553,0.04579049420124893,0.07038973044918431
-0.06164183670698012,-0.03216772235565462,-0.06170379107765823,-0.05754182565386945,-0.007047415107450947,-0.20255987421353708,0.03475667131916911,-0.08828336031721493,-0.15096786156015554,-0.04815894569121632,0.05534911246359591,0.06296099483527802
-0.18476123006135542,-0.017695245847246743,-0.04972257639085027,-0.05328340296351604,-0.005068169105304557,0.10645109906728913,-0.08246338746272479,-0.12353822752945504,-0.0026176385060269823,-0.0065434129891153115,0.02577516539275289,0.06773436837898321
-0.15690309754962306,-0.039654315115180055,-0.05727002076982602,-0.05337481492368109,-0.001231267316370218,-0.07985137432510257,-0.06819221326159668,-0.08725474746847955,-0.14575888294292041,-0.010806308239543734,0.04952706440312932,0.059940493000573254
-0.16367718055041192,-0.03452617687224293,-0.05180298012565789,-0.04882144169311912,-0.0062087359731139245,-0.21775482614819353,-0.08016194701816799,-0.06846310811032566,-0.040636836253811225,0.08637560730983557,0.04040466132488864,0.06255566759311289
-0.16825710133558716,-0.06144744640797005,-0.06051021888584455,-0.04827088916185048,-0.005288080757031344,-0.1926469410401595,-0.07062671717556912,-0.06675923131782403,-0.15265541540809463,-0.047211741550244754,0.053091662597729516,0.05722065704989195
-0.17922912095080498,-0.03354413670364027,-0.019159644055473404,-0.049350747111572536,-0.008904164719022414,0.1346158828733676,0.02632146495897759,-0.09564721849296605,0.014147009985339423,-0.06113251540919939,0.03303308601272688,0.07445443754104485
-0.13732261943352314,-0.03941920706500688,-0.02612542123116962,-0.046156455808008104,-0.001241476822419619,-0.18563813220978997,0.03684003429456721,-0.05826594429689124,-0.1412161172360986,-0.05272351119436258,0.07924745956254393,0.06386037448315574
-0.13200917523935451,-0.02980308507969932,-0.02615601878650221,-0.04660218868647373,-0.0011985845041961227,-0.06934507082003859,0.04074318198433049,-0.06413892207805826,-0.1380292260531332,-0.07467222846876496,0.08212276886185825,0.06506137464460764
-0.12912613484118024,-0.029694352768866714,-0.02444390414474034,-0.04903895888801502,0.002897745399315035,-0.21223692066837652,0.03787052900340153,-0.055536616149354893,-0.09985740578206562,0.0757096835708696,0.08159011115938168,0.06988746075435297
-0.1828816418693427,-0.03787964579266509,-0.019159644055473404,-0.04943874866836308,-0.0042096307372312914,0.1357583346181544,-0.08277380275955809,-0.09818906322560035,0.00744694324723698,-0.06188797930835256,0.030793669699021812,0.06768461840441894
-0.1429230874861012,-0.0514605867837889,-0.02612542123116962,-0.0470361064403762,0.00022067353340210488,-0.1860316878016916,-0.07186574967173011,-0.06900398469004176,-0.1450151780212384,-0.049573566089730944,0.07812867504775198,0.05681145015267121
-0.13760964329193254,-0.05075764283860215,-0.02615601878650221,-0.047481839318841826,0.0013358319178163934,-0.07121715142535333,-0.068465612131344,-0.07487696247120877,-0.141828286838273,-0.07152228336413333,0.07812867504775198,0.05796041274198256
-0.13487855654327657,-0.042580283701489634,-0.02444390414474034,-0.04991860952038312,0.006031035689749791,-0.2149325387969407,-0.07355174745455605,-0.06627465654250542,-0.10365646656720545,0.07614313618384094,0.08047132664458971,0.062255779489543826
-0.1557507872353342,-0.03902724296093537,-0.04809996609461491,-0.04133671637996583,0.00011746617952274524,-0.2073336689735517,0.034847036656239526,-0.0701717110537126,0.0009760863068071903,0.0737250384324607,0.05836905652120846,0.06544898958582841
-0.15078064641280003,-0.04555889270655621,-0.05488841496940129,-0.044983692123276596,0.0035506262627324836,-0.20985512761707892,0.03614659727218601,-0.06262145325078264,-0.11255412628434773,0.07288559205007909,0.085684584804424,0.06460933361545325
-0.15780946755451697,-0.0485905649436359,-0.05655936546272833,-0.04486372336087168,-0.000405443063466965,-0.1912205883019017,0.03590278024174415,-0.062440842258912464,-0.13680870101861498,-0.00767222833229836,0.085684584804424,0.06167464433384253
-0.19178611492666173,-0.05072270351518732,-0.05655847948581264,-0.03442374928586192,0.025173991374900957,-0.19190645195400519,0.03408498813668415,-0.06860812386856911,0.2470613199131315,-0.04058093350171002,0.0823098636007245,0.09929680956180761
-0.15986202846168468,-0.03661312598550453,-0.04809996609461491,-0.04134243693979555,0.003250756469957503,-0.20826416020425254,-0.07015967852640954,-0.0730313491202712,-0.00572398043129524,0.07372472577141764,0.05437496270710217,0.06000012566330224
-0.15604162524209464,-0.04314477573112534,-0.05488841496940129,-0.045863342755644694,0.0066839165531672375,-0.2107856188477798,-0.06595911195750044,-0.0654810913173412,-0.11635318706948757,0.074902518784961,0.08169049099031772,0.06035053066287267
-0.1636572895991808,-0.06448054269124977,-0.05789917266603819,-0.04568425569862384,0.0025249643576701715,-0.19350257899778978,-0.06718969636496644,-0.0707101474121937,-0.14060776180375478,-0.008910458751954798,0.08169049099031772,0.055245204491635835
-0.2024000826944639,-0.058963220184002484,-0.05685959635159855,-0.0351876250995275,0.0277878289905112,-0.19735963338591025,-0.050968877402379556,-0.07562778692913584,0.26391516872851567,-0.03887705522853438,0.07831576978661822,0.09566444534927787
0.11885717966179339,-0.10674192560235647,0.023338343495640287,0.05972656334799091,0.03885973118332013,0.13458893545587078,-0.03350584505324818,-0.07490944976120302,-0.00880028013617144,0.0515849338073599,-0.1020407426595238,0.08985738641374162
0.008424986500302614,-0.0863335352550084,0.021010191674313936,0.05623015389584248,0.03520512225701265,0.16956670547231975,-0.02734891862532188,-0.065035089647693,-0.013005658780713567,0.0434986270110325,-0.09560420746860739,0.09106221725273617
-0.005590080026260468,-0.12875198232191287,0.021010191674313936,0.06400253859242716,0.035007523727680324,0.03056652767054131,-0.027814588351072388,-0.07006116313649555,-0.020788101821021424,0.03791726011529926,-0.10948304829082413,0.08466561404909163
-0.1782636838356194,0.012566591966958036,-0.044510580688425165,-0.011140812683589832,-0.011283499251624304,0.16178591432805556,0.009900858546048346,0.09329717155960957,0.06124862518082327,-0.05860760319249814,-0.08361051359477029,0.06447205880226563
-0.16475680510825505,0.11496946156599724,-0.04706656657151514,-0.01234670563166826,-0.03184244731582676,0.14860313494772104,0.0076599937749715465,0.07625711939245298,-0.12262329707692077,-0.058869147887841984,-0.08689139797281249,0.0632047694206546
-0.02842327773788706,-0.11209861194464002,-0.04577911751357588,-0.016860234128933855,-0.01669697766899044,0.19092192485029905,0.012781667398257016,0.07308889285319942,-0.145190875217445,-0.09413059855501951,-0.12542198125054013,0.06113070365963101
0.034379042433597566,-0.05877799721995862,-0.03261858147047398,-0.005749688742268111,0.005461714474315977,0.17945174004074166,0.01512247322055028,0.1435672386268385,0.15351171007298872,-0.04552923139149815,-0.08490370904156813,-0.2129889222142948
-0.021101271874098302,-0.12498946534248351,-0.043528946829229566,-0.01674982659675399,-0.016900886918359108,0.04766442439742083,0.008411981455082847,0.12270603571180716,-0.11764860241437539,-0.06321164253750079,-0.13121614500705026,-0.20609113794823503
0.009984098877901474,-0.1190089535461706,-0.03800289495452844,-0.01274793693347555,-0.013235733013622977,0.05460099707326627,0.012874352484197892,0.1289730719523849,-0.11670560949215497,-0.06436123461843717,-0.1327079202231612,-0.20432665532203884
0.1371369943804358,-0.0846390609055556,-0.03672168383916077,-0.008534208418475214,4.561858772042369e-05,0.20137077269677187,-0.08419675284503583,0.10744605403585845,0.10354039077642456,-0.07431687264934907,-0.08778150278434449,0.05648094190994876
0.07485229082725219,-0.10736146655375474,-0.04625775495903232,-0.013880105119905924,-0.013977714908155137,0.20039005271500637,-0.07307807773325802,0.07984048643013222,-0.15587850894921762,-0.09349283209757443,-0.12472987055728912,0.05575837350102547
0.12911314423946146,-0.10979158329922477,-0.04303079640447031,-0.012612728990211363,-0.009224765137061462,0.2062247809204859,-0.0792273413379651,0.08572640093376946,-0.14844706636797275,-0.08857510277237662,-0.1228279881227537,0.05630309404589792
0.1269908352999162,-0.05868977255437234,-0.03181084800023499,-0.0036940378080219253,0.00916457518770501,0.19162698876099343,-0.04661552354237075,0.1526322400226365,0.14318430816557334,-0.03801206272676287,-0.08140390577284753,-0.18654348842180787
0.10953921594630289,-0.11459493280814631,-0.0391907647343658,-0.014072061006989513,-0.009532872300233936,0.056813431468262524,-0.049009757529464626,0.1354999093624241,-0.1151818445077999,-0.05452579976907533,-0.13317888125312574,-0.18289032325477042
0.14549104840466037,-0.062446465262424686,-0.03736510469081329,-0.01029450582879375,-0.00429230570574431,0.21576554954710003,0.019657440677254744,0.10709981603662792,0.11381075175503226,-0.07306445804483923,-0.08911613444263063,0.06406554984046742
0.1241132556854896,-0.10170698438470917,-0.04495355108949261,-0.016486918210790437,-0.015459638229597502,0.2038984836338841,0.019938446495910277,0.07963511558091438,-0.14874830996090385,-0.08893510914414995,-0.1233195575789451,0.06282070336539627
0.13182483948734938,-0.05416841164728979,-0.03233320932865308,-0.004769898779002991,0.008175005556909256,0.18809622125611863,0.016248117012384603,0.15107031348598612,0.142922484011061,-0.034853090435605846,-0.08204008621124154,-0.22106122840051812
0.10456763551436131,-0.057218745676674794,-0.050633619098106535,-0.011182421262836587,-0.021273995739602494,0.19308837851548716,0.015489430476788368,0.07709213657634381,-0.1485142704577775,-0.08801511516017099,-0.11067280702190507,0.06208971475664724
0.10396536186250717,-0.05719790838211814,-0.050633619098106535,-0.011182421262836587,-0.018910794749092928,0.192748044949784,0.015489430476788368,0.07793180046319712,-0.14235965991682137,-0.08838379099151354,-0.11067280702190507,0.06211120223142232
0.13390210989318935,-0.05786626849729428,-0.04935447087847208,-0.010412875326354064,-0.017957538001046276,0.2029610252947059,0.030039023541580497,0.07848900358356684,-0.13694880902633236,-0.08746053707936347,-0.11010073756640655,0.06526516234232554
0.11860534048309146,0.028395965367098416,-0.03701894431905068,-0.0029284296160053693,0.007113162086370336,0.18418174074082788,0.01622927650375238,0.17374905956432987,0.12194521658263544,-0.022463231969509206,-0.07475244395110554,-0.22495632004171062
0.023156817220016272,0.019262498699788216,-0.04318722513109937,-0.008855037834248307,-0.01593053500587993,0.06264639162544858,0.021878949809302876,0.15045808059160068,-0.10556391221988831,-0.04764969111319575,-0.11342459251097273,-0.21668637583032788
-0.17976011659732483,-0.13146238809488917,0.020306162984915676,0.006841111548345837,0.002713616188808322,-0.11542381399340285,0.0029312735035176,-0.07409794815028758,-0.15617200425485492,0.012379976392607376,-0.11124407626441656,0.06502745561836666
-0.18379275617169882,-0.12458802686341,0.020306162984915676,0.007105625084638914,0.0007061635642286802,-0.11494866125059006,0.0029312735035176,-0.07409794815028758,-0.15617200425485492,0.013378644286460887,-0.11124407626441656,0.06535731658296294
-0.2103466744895211,-0.1272719267766222,0.020306162984915676,0.007207020505976053,-0.0017376646438567926,-0.12884133372790918,0.0017456637852012174,-0.07409794815028758,-0.1561077247641136,0.009036701858135177,-0.11124407626441656,0.06545383435662899
-0.0584205685887385,-0.11681899324758237,-0.0735452788456622,0.0026779854363577042,0.016870410421967623,-0.26972966399924353,0.0014027885638906487,0.04117508249826795,0.1903469225820574,-0.06448334207220942,-0.16566805225347098,0.08785069371840538
-0.12152674363908494,-0.11895825632419503,-0.07072822516851901,0.003243697649187338,0.01488718159713445,-0.27463862727093424,-0.0047976827039420125,0.041288809944378925,0.1973042262473954,-0.09006885473632473,-0.15576344449596247,0.08742009638069394
-0.13075106975682155,-0.10968689394563873,-0.0675823171777671,-0.0012391474917766237,-0.0014344776586654392,-0.30541229774488027,0.0013779983953211073,0.020739698363010272,-0.15862029559791668,-0.08274864772239539,-0.1519743540391781,0.04716323869237392
-0.026625621899426802,-0.10738605513706342,-0.05104661281950934,0.008708392355924795,0.03371725858425188,-0.2069617710133147,-0.001413143366710642,0.04335086262412798,0.2675250416480754,-0.019728745621662675,-0.16130096062344784,0.08674565700233387
-0.18998637159584464,-0.14617718151206519,-0.015592413476476495,-0.04598861788446109,0.062035574154502296,0.020408582179568462,0.010758000092425118,-0.09880786345537619,-0.13523680139132754,0.07071624141888933,-0.10759260949605205,0.07270398164018171
0.1327056627235208,0.03460433968659349,-0.030820629568365832,-0.024079087581899285,-0.10428617636881977,-0.07394707491050626,0.01073970241377155,0.0498782318425961,0.030917266977262697,-0.03970355808172121,0.046046118002225384,-0.25171100292721665
-0.11573174692731301,0.12467120652165307,0.06351790790367133,0.03319898797060511,-0.12165224919767788,-0.19602220021917527,0.02873543045518353,-0.0658622081748788,0.2113205225573366,0.05166168161115958,-0.04075365164275759,0.1054064047541563
-0.12329196634279999,0.1295085795556533,0.06334405939604687,0.0343074360001898,-0.12203906091898557,-0.19213477285291727,0.003971279332936783,-0.06657423469273772,0.20825646640532727,0.05067324267410889,-0.04055060671346967,0.105602220440057
-0.10780881009382805,0.12994695129404327,0.06334405939604687,0.0343074360001898,-0.12203906091898557,-0.19143419994917268,0.003971279332936783,-0.06657423469273772,0.20825646640532727,0.05067324267410889,-0.04055060671346967,0.10598197460952341
-0.09382033429032882,0.12990219720687604,0.06424709239840991,0.033744179075669005,-0.12796000163463572,-0.04191462151880312,0.034353150610322056,-0.07918485821982017,0.21882807084886824,0.06710676766830823,-0.04075365164275759,0.10906550894271436
0.02998304181589521,0.12892400478029314,0.06448143529244502,0.04314358009461453,-0.1355905649037274,-0.051789050502068855,0.034353150610322056,-0.08565725596220784,0.23173204027263739,0.0669807404250426,-0.04158628322399907,0.11161254196181934
-0.04189851605476317,0.1337260215698154,0.0645414477490391,0.04284534891179958,-0.1346673287722238,-0.0689098321679228,-0.0018566532469781844,-0.09251110591025101,0.21968625557264113,0.06286825940574114,-0.0450917098709007,0.11141608526166152
-0.05818438298288849,0.13364124871337077,0.0645414477490391,0.04430368648940176,-0.1346673287722238,-0.07561001397106511,-0.0034565669485969682,-0.09639004253957713,0.2259803040872966,0.06286825940574114,-0.04373593739870087,0.11100094589154595
-0.018814291006697424,0.1287830146474617,0.06471529625666356,0.0435913941357657,-0.1342805170509161,-0.07255807199559153,0.029965648258297464,-0.0856295495126349,0.20190214524373484,0.05936864663077523,-0.04410598403743381,0.11286458111244344
-0.018814291006697424,0.1287830146474617,0.06471529625666356,0.0435913941357657,-0.1342805170509161,-0.07255807199559153,0.029965648258297464,-0.0856295495126349,0.20190214524373484,0.05936864663077523,-0.04410598403743381,0.11286458111244344
0.0314967796546334,0.13412156744604287,0.055754760852791234,0.0321859802883476,-0.16811682396173797,-0.08684347967337126,-0.003422792517376735,-0.09109094289599472,0.15999473934702638,0.021225088410816835,-0.04346763823134544,0.11425282677883533
0.04845194717942977,0.13410069868762345,0.0510093346140432,0.03483868252619358,-0.1738761239423777,-0.005358840914553482,-0.002024497873578617,-0.08773188595415439,0.10943571800490193,0.02267597369827488,-0.04161780999119028,0.11900955087590556
0.09110837513736682,0.129298675285415,0.05118318312166766,0.033125876507000156,-0.17348931222107,0.022407400031587005,0.026021959085784942,-0.09771139306064483,0.12060945748673499,-0.01508420383710219,-0.041340038394643855,0.11855642702478704
0.09147670091657263,0.129298675285415,0.05118318312166766,0.033125876507000156,-0.17348931222107,0.024306504968569023,0.02627387381745753,-0.10023073850850528,0.12060945748673499,-0.01508420383710219,-0.041340038394643855,0.11855642702478704
0.08284275102795215,0.09471853973388938,0.045667783960039406,0.0330136007719195,-0.1738761239423777,0.02290704877909248,0.0021570505570177906,-0.11511185475550065,0.10966265348971499,-0.01995164956646681,-0.04096999175591092,0.11349161443451204
0.06362011758876218,0.0994610176132643,0.045667783960039406,0.042235737624072865,-0.17582278837944515,0.017029827065892858,0.0009015833459945023,-0.11545346083107987,0.10900621042197099,-0.02065705884150079,-0.036102325412854554,0.11253160003508356
0.2127867188060104,-0.10650710358525113,-0.038457702590999746,0.04593170971286681,-0.08935448859727373,-0.2657318506943921,-0.07717369125951971,0.038246109131076,-0.14088122904307065,-0.019215464155435426,-0.07491517257769809,0.05356350667499736
0.09036327848463901,-0.07727028907463711,-0.032394814492913517,-0.0020379208938164184,-0.10292672521588953,-0.01918691938086571,0.021367858433650203,0.09996573209444434,-0.09108702926097988,0.00888722609996058,0.08752522251122367,0.0730610969229058
0.12941189158087643,-0.05254942664195218,-0.031177415061382368,-0.002758769258127261,-0.07930481344660564,0.13739602040343923,0.039109079895387526,0.13308226054026218,0.06122797484408095,0.019525856674406983,0.06231090845793281,0.07773224256388878
0.10868254983621975,-0.06860118583930244,-0.002302837725118343,-0.04665919649730747,-0.011741926609495678,0.06913227305319523,-0.08982718310073619,-0.16938237961220268,-0.06259647406815322,-0.12715355500894773,0.030034393904672968,0.07231422006422879
-0.11538090852487688,-0.08827193398279895,0.004894702130039841,-0.05991390438994999,-0.019338432056100672,0.07128543611501283,-0.08185926108464953,-0.1665975852767306,-0.06351193456048271,-0.09540461058403872,0.0374615849823434,0.06400951298808205
-0.16125082477756048,-0.08602419294967194,0.004173980407641017,-0.04782790614015641,-0.015872077820349474,0.057325055318206544,-0.08335967485063198,-0.12083324052212945,-0.059118657240820494,-0.09378877547598656,0.03592780055742026,0.06278364774157039
0.0753447288623987,-0.08687185482935682,-0.04233989053076377,-0.010549288845583973,-0.07917780817022498,0.20724227260294736,0.02877012529752846,-0.0239020138384839,0.03964329105443537,-0.004199527831946183,-0.03833199443441774,0.08562309497503731
0.08590284235210555,-0.07835910053603815,-0.028070302059257816,5.545739678324314e-05,-0.0821342653645859,0.08249941525995566,0.018242821179169883,-0.029362986754718406,0.057174403974367655,0.006034191432399121,-0.03715701708149659,-0.31962838690174905
0.056950746881349996,-0.09366137633122709,-0.028070302059257816,0.001462472001336372,-0.0821342653645859,0.09997599497510536,0.01693411784340558,-0.02826911856757656,0.05682066310142696,0.006034191432399121,-0.035752770069168126,-0.31962838690174905
0.05201373429960713,-0.09368336891712632,-0.028070302059257816,0.001462472001336372,-0.08005416549980424,0.10090490477601355,0.01693411784340558,-0.027037064947144772,0.05668813742553522,0.006884658989811181,-0.035752770069168126,-0.31962838690174905
0.06022548124959979,-0.08302402487333399,-0.028382042543270043,-7.645509535656673e-05,-0.08641016940231522,0.03505217589036212,0.00875135387115441,-0.02342632992416704,0.058428675335284244,0.005113016503834065,-0.03676412636281333,-0.32728737821982773
0.04488944424834911,-0.08236838642440146,-0.028382042543270043,-0.000722220567735213,-0.08708734783833784,-0.022670239114645854,0.003686632906128962,-0.02980462396340837,0.05569411463774468,0.003556134686269023,-0.044180865405687476,-0.32728737821982773
-0.19647492036002065,0.09803277001028608,-0.031000426435894273,0.013452413988287422,-0.00418806946912482,-0.22174695322393695,0.024496160775828727,0.02660774455884415,0.28235613377241814,-0.1024078462920996,-0.08413885763460717,0.0882928557340139
-0.05309740826393277,0.111160326378534,-0.0364453105194484,0.026570954751876274,0.005266988596872912,0.07628416758011344,-0.015197281002411401,0.04311844765070565,0.24873832198995732,-0.09680886428455546,-0.07880931926162348,0.0974630607326939
-0.11921886721138003,0.08687150111687798,-0.028761855203579715,0.0199289277564749,-0.0025388642819655304,-0.24610220303166508,0.02226338541909375,0.039101222301377185,0.2942043017397698,-0.1035561965969157,-0.09217059125939049,0.08895922082711401
