study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
12.0,40.0,0.014977315014701755,0.41433682410588957,6.0,45.0,0.012724924214872112,0.46477814934566775,0.08837908463863174,0.1896951760790574,0.7373543152672097,0.5847394683446199,0.4362623281797029
21.0,35.0,0.01796150195954387,0.46425724202999735,21.0,40.0,0.01009192878133154,0.4738802754055974,0.08036401571335057,0.09175146727762945,0.7835854878535646,0.41569518278003215,0.7529199001150815
9.0,40.0,0.01573701283645429,0.3931260098674751,51.0,30.0,0.021966635188634027,0.3967305832022482,0.048570871979148056,0.10198792911875373,0.8628102596799957,0.6700109849485707,0.7119323384273687
39.0,30.0,0.010741156740706496,0.41855815521179807,36.0,30.0,0.011005652733197037,0.4227423080244843,0.05772480905903623,0.09843682015819716,0.8362390545042402,0.6947737961116445,0.7207421383721493
12.0,35.0,0.04816658832823134,0.4572663884405614,39.0,30.0,0.015908290962844733,0.4468585018150072,0.05044856400120155,0.09306814366984335,0.8574845086080497,0.6915572583374365,0.7370856338402723
12.0,45.0,0.027184460141438098,0.39164711455772244,9.0,30.0,0.015691405271334946,0.4081082459274683,0.05577418441611235,0.1382640467398391,0.8431939105310124,0.5316033111303029,0.6112781439943697
24.0,45.0,0.033253438130176866,0.4201422175434167,21.0,40.0,0.010904358280755791,0.43276066828431303,0.08425169142820926,0.1409608505396726,0.7526785629731558,0.6738087562877297,0.586208424673534
12.0,40.0,0.02038193746567318,0.3806626231429818,45.0,30.0,0.0244379348728573,0.40535358471779726,0.06485841090653155,0.13417403561513963,0.8091330022372536,0.6945481359341058,0.60514920119644
39.0,40.0,0.02957048867120199,0.37968593485811997,30.0,50.0,0.01443431557453885,0.3820346189912427,0.0766599236214562,0.24535114654688325,0.7775980065683918,0.35931461086603655,0.28819934191161967
24.0,40.0,0.05441237318474802,0.45074442939803705,42.0,30.0,0.020371296522390663,0.43100799482139585,0.06119271096071033,0.10289468157245538,0.824125135691821,0.7155352901140802,0.7042688928881079
