SoilTextureUSDA,AnnualMeanTemperature,Longitude,ClayContent,SoilOrganicCarbon,BulkDensity,PrecipitationofDriestQuarter,SoilTypeWRB,SiltContent,SamplingTimeClass,Isothermality
1.3204822491618695,13.26666641235352,1.4,0.166,0.008,1.38,146.0,1.4521612957102565,0.623,1.4577866212841404,37.937744140625
1.465591448851339,13.26666641235352,1.4,0.104,0.013,1.42,146.0,1.4488553604931318,0.374,1.456742206630664,37.937744140625
1.4615006118037155,13.26666641235352,1.4,0.104,0.013,1.4,146.0,1.4464698153961741,0.374,1.4559475134343272,37.937744140625
1.6323922738159684,13.26666641235352,1.4,0.331,0.013,1.21,146.0,1.4446711861455948,0.516,1.4553130348778907,37.937744140625
1.6151178938447115,13.26666641235352,1.4,0.331,0.013,1.41,146.0,1.441805657033682,0.516,1.4543214822812642,37.937744140625
1.3204726222284797,13.26666641235352,1.4,0.152,0.012,1.24,146.0,1.441189793895412,0.58,1.4540302043155917,37.937744140625
1.3215855433569235,13.26666641235352,1.4,0.152,0.012,1.43,146.0,1.439966353337884,0.58,1.4535346186549427,37.937744140625
1.574121786706037,13.26666641235352,1.4,0.108,0.013,1.24,146.0,1.4367069676427675,0.302,1.4523498359934033,37.937744140625
1.5697811514459628,13.26666641235352,1.4,0.108,0.013,1.37,146.0,1.4358441755874531,0.302,1.451945561929012,37.937744140625
1.6045699877976114,13.26666641235352,1.4,0.32,0.01,0.97,146.0,1.4338009770045703,0.502,1.4511300267981553,37.937744140625
1.634105107264818,13.26666641235352,1.4,0.32,0.01,1.5,146.0,1.449341209660431,0.502,1.4564076321197412,37.937744140625
1.32105969449035,13.26666641235352,1.4,0.166,0.008,1.05,146.0,1.4518935528702832,0.623,1.4572565809791305,37.937744140625
1.337784263380687,13.26666641235352,1.4,0.166,0.008,1.5,146.0,1.4693320792218638,0.623,1.463438411859003,37.937744140625
1.458377397150892,13.26666641235352,1.4,0.104,0.013,1.13,146.0,1.4680201337478693,0.374,1.4630055820167471,37.937744140625
1.4752838944613529,13.26666641235352,1.4,0.104,0.013,1.5,146.0,1.477407910780263,0.374,1.4664715594956985,37.937744140625
1.631383834069019,13.26666641235352,1.4,0.331,0.013,1.31,146.0,1.4774515657927114,0.516,1.4665626123858135,37.937744140625
1.641663328351607,13.26666641235352,1.4,0.331,0.013,1.34,146.0,1.4843621320198614,0.516,1.469222272902141,37.937744140625
1.3388056609805814,13.26666641235352,1.4,0.152,0.012,1.33,146.0,1.4923678029000447,0.58,1.4723537420130057,37.937744140625
1.3475119813245098,13.26666641235352,1.4,0.152,0.012,1.37,146.0,1.4992965053517642,0.58,1.4751386420172679,37.937744140625
1.564257091735561,13.26666641235352,1.4,0.108,0.013,1.23,146.0,1.5056500495047966,0.302,1.4777563981786705,37.937744140625
1.564742667787842,13.26666641235352,1.4,0.108,0.013,1.4,146.0,1.5069972836146075,0.302,1.4784675270780412,37.937744140625
1.4523016492883616,10.64999961853027,45.0,0.51,0.0085,1.22,13.0,1.4111950950121017,0.38,1.4785180872174046,33.51400375366211
1.8163921892400385,10.64999961853027,45.0,0.51,0.0085,1.21,13.0,1.4418269375561907,0.38,1.4854857681450255,33.51400375366211
2.0815994319288755,10.64999961853027,45.0,0.51,0.0085,1.17,13.0,1.4796004697256435,0.38,1.4945230109492487,33.51400375366211
2.2435841157151546,10.64999961853027,45.0,0.44,0.0103,1.19,13.0,1.5158036077034542,0.367,1.503535913142223,33.51400375366211
2.3157044831966296,10.64999961853027,45.0,0.44,0.0103,1.22,13.0,1.5448161755259682,0.367,1.5110536721644139,33.51400375366211
2.3606500002869955,10.64999961853027,45.0,0.44,0.0103,1.25,13.0,1.5712919542406807,0.367,1.5181827768183296,33.51400375366211
2.392792272101464,10.64999961853027,45.0,0.45,0.0072,1.26,13.0,1.59620853092073,0.391,1.525142304653674,33.51400375366211
2.3920179889608324,10.64999961853027,45.0,0.45,0.0072,1.28,13.0,1.6145716749420103,0.391,1.530555395340354,33.51400375366211
2.416742082374637,10.64999961853027,45.0,0.45,0.0072,1.32,13.0,1.63786002149103,0.391,1.5374847923888448,33.51400375366211
2.4390243933764073,10.64999961853027,45.0,0.57,0.0106,1.24,13.0,1.660615298866654,0.338,1.5444684117118588,33.51400375366211
2.384672451720905,10.64999961853027,45.0,0.57,0.0106,1.26,13.0,1.6633584683154305,0.338,1.5459642924637016,33.51400375366211
2.3701325877824404,10.64999961853027,45.0,0.57,0.0106,1.2,13.0,1.6746839098517163,0.338,1.5499501202431933,33.51400375366211
1.4090762623930786,7.658333301544189,110.4,0.176,0.0042,1.2968916626000007,8.0,1.6853783562580726,0.6681119096399999,1.548150715847973,29.80910491943359
1.425009562660931,7.658333301544189,110.4,0.176,0.0042,1.2964916626000007,8.0,1.682666062554923,0.6681119096399999,1.5480104320858987,29.80910491943359
1.3556415139011213,10.13333320617676,16.6,0.19,0.024,1.25,102.0,1.7441457620109522,0.54,1.5538407740060813,31.18644142150879
1.360296285701754,10.13333320617676,16.6,0.19,0.024,1.21,102.0,1.72695694579721,0.54,1.5544732643511487,31.18644142150879
1.3608945780229162,10.13333320617676,16.6,0.19,0.024,1.4,102.0,1.6724280513140861,0.54,1.553541398776133,31.18644142150879
1.357868559326943,10.13333320617676,16.6,0.19,0.024,1.37,102.0,1.5989599476110314,0.54,1.7084655073535189,31.18644142150879
