Method,Direction,SoilTextureUSDA,SoilTypeWRB,LanduseClass,TillageClass,CropClass,SamplingTimeClass,ContainsCereals,ContainsFallow,ContainsGrassHerbs,ContainsLegume,ContainsMaize,ContainsTreesFruits,ContainsVegetables,Latitude,Longitude,AnnualPrecipitation,PrecipitationofWettestMonth,PrecipitationofDriestMonth,PrecipitationSeasonality,PrecipitationofWettestQuarter,PrecipitationofDriestQuarter,PrecipitationofWarmestQuarter,PrecipitationofColdestQuarter,MeanDiurnalRange,AverageAridityIndex,AverageAnnualEvapoTranspiration,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,MeanTemperatureofColdestQuarter,Isothermality,TemperatureSeasonality,MaxTemperatureofWarmestMonth,MinTemperatureofColdestMonth,TemperatureAnnualRange,MeanTemperatureofWettestQuarter,MeanTemperatureofDriestQuarter,Season_sin,Season_cos,UpperD_m,Diameter,ClayContent,SiltContent,SandContent,BulkDensity,SoilOrganicCarbon,NbOfCropRotation,ExID,weight,log_K10
0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.428136778052586,0.43472330833131584,0.28704232308355143,0.4048940877514871,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.38,0.28,0.82,0.059,1.0,1.0,10.392304845413264,0.7075701760979364
0.5821289543106891,0.5821289543106891,0.5821289543106891,0.5821289543106891,0.4566877325234419,0.4566877325234419,0.3907839538841501,0.4504034988564648,0.5821289543106891,0.5821289543106891,0.5821289543106891,0.5821289543106891,0.5821289543106891,0.5821289543106891,0.5821289543106891,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.34,0.39,0.27,0.81,0.052,0.0,2.0,10.392304845413264,0.6232492903979004
0.5958357330064262,0.5958357330064262,0.5958357330064262,0.5958357330064262,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.5958357330064262,0.5958357330064262,0.5958357330064262,0.5958357330064262,0.5958357330064262,52.0,-106.0,397.0,66.0,11.0,58.5389518737793,182.0,45.0,179.0,45.0,11.90833377838135,0.0413,960.0,2.020833253860474,17.08333396911621,-15.10000038146973,25.33687973022461,1312.740844726562,24.60000038146973,-22.39999961853027,47.0,15.13333320617676,-12.43333339691162,0.8660254037844387,-0.4999999999999998,0.0,20.0,0.37,0.34,0.29,1.11,0.036,3.0,3.0,10.392304845413264,0.5563025007672873
0.4566877325234419,0.4566877325234419,0.4566877325234419,0.4566877325234419,0.5064951166453646,0.5064951166453646,0.4566877325234419,0.4566877325234419,0.5958357330064262,0.5958357330064262,0.5859524249466415,0.5859524249466415,0.4566877325234419,0.5859524249466415,0.5859524249466415,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.23773139364,0.073256,1.0,5.0,2.846049894151541,0.9395192526186185
0.6981034925710301,0.6981034925710301,0.6981034925710301,0.6981034925710301,0.6508364953031158,0.6508364953031158,0.6981034925710301,0.5064951166453646,0.6817566129094743,0.6817566129094743,0.6566657904810369,0.6566657904810369,0.6981034925710301,0.6566657904810369,0.6566657904810369,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2219013936399998,0.073256,1.0,6.0,2.846049894151541,0.9731278535996987
0.7897782795805863,0.7897782795805863,0.7897782795805863,0.7897782795805863,0.7314093348772616,0.7314093348772616,0.7897782795805863,0.6620393622968094,0.7400308610475193,0.7400308610475193,0.7094094676674804,0.7094094676674804,0.7897782795805863,0.7094094676674804,0.7094094676674804,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.20808139364,0.073256,1.0,7.0,2.846049894151541,0.9138138523837167
0.8207871727813689,0.8207871727813689,0.8207871727813689,0.8207871727813689,0.7678902383785526,0.7678902383785526,0.8207871727813689,0.7249829848185362,0.7689946929368854,0.7689946929368854,0.7386100940555141,0.7386100940555141,0.8207871727813689,0.7386100940555141,0.7386100940555141,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.2038813936399997,0.073256,1.0,8.0,2.846049894151541,0.5440680443502757
0.7654433470951503,0.7654433470951503,0.7654433470951503,0.7654433470951503,0.7305865393738399,0.7305865393738399,0.7654433470951503,0.6887999967248841,0.7368623145673696,0.7368623145673696,0.7142923378423593,0.7142923378423593,0.7654433470951503,0.7142923378423593,0.7142923378423593,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.8660254037844387,-0.4999999999999998,0.005,20.0,0.164,0.279,0.557,1.20708139364,0.073256,1.0,9.0,2.846049894151541,0.5910646070264992
0.736380223750375,0.736380223750375,0.736380223750375,0.736380223750375,0.7106548347527911,0.4566877325234419,0.736380223750375,0.6981034925710302,0.7186376011247608,0.7186376011247608,0.7006003677517083,0.7006003677517083,0.736380223750375,0.7006003677517083,0.7006003677517083,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2127281418099998,0.073256,1.0,10.0,2.846049894151541,0.5797835966168101
0.7140092770170086,0.7140092770170086,0.7140092770170086,0.7140092770170086,0.6942959299857934,0.518235664570126,0.7140092770170086,0.6725107651084866,0.7032093784016552,0.7032093784016552,0.6885186906382185,0.6885186906382185,0.7140092770170086,0.6885186906382185,0.6885186906382185,39.0,-8.5,692.0,109.0,5.0,61.84100341796875,305.0,32.0,39.0,289.0,10.00833320617676,0.0458,1508.0,16.46249961853027,22.26666641235352,11.05000019073486,43.70451354980469,455.1429748535156,29.39999961853027,6.5,22.89999961853027,11.85000038146973,21.98333358764648,0.0,1.0,0.005,20.0,0.164,0.279,0.557,1.2141166992699999,0.073256,1.0,11.0,2.846049894151541,0.4913616938342727
