study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
45.0,30.0,0.012455507013825815,0.40817566088589335,27.0,30.0,0.037418762634418734,0.40708417937791225,0.05087874878545523,0.10223557486230217,0.8715387350606332,0.755371286167948,0.741870396145255
27.0,30.0,0.01934110778061619,0.5079144705986988,36.0,30.0,0.010712550891586006,0.4787604893259247,0.040886950414951655,0.12399490604298584,0.9003564894762316,0.5656382481439113,0.6978183112265126
21.0,30.0,0.026089883790662904,0.39184673728559627,15.0,35.0,0.10146209042195985,0.43954911315369954,0.06547960955205456,0.12438017979410301,0.825059285336977,0.7644291164776084,0.6676956736310755
24.0,35.0,0.010118987497237133,0.423345212422005,15.0,30.0,0.016837386693787957,0.4379712104940056,0.05345954150123588,0.09556488882087803,0.8637844844881485,0.783871255491168,0.7564995839841288
36.0,45.0,0.01764244450888493,0.37989292973556954,51.0,40.0,0.042228969218820446,0.36958828838766894,0.06385799771520442,0.1359831912418056,0.8388914907447147,0.6777320719637162,0.656925522117844
24.0,30.0,0.03208629593864947,0.35254904930108805,15.0,35.0,0.023276822845885732,0.351900796663729,0.051931504070041594,0.08454745056316565,0.8725889193947611,0.7341895361735444,0.7925674938252888
15.0,30.0,0.03180326511995448,0.36072320822181064,33.0,30.0,0.030433279045360764,0.36637293637369744,0.05193493326007569,0.11222341430073193,0.8698563999410819,0.7163714086056009,0.7187796684966908
21.0,45.0,0.036181811037496674,0.3923474697859207,39.0,30.0,0.017669099532291205,0.37344590572455116,0.05193823452558161,0.11599234670347387,0.8693022118110191,0.7123545963288573,0.7081159323286856
18.0,30.0,0.010062666681965387,0.3963573221066578,42.0,30.0,0.012899701333265338,0.3884744891952058,0.04713723498701064,0.06868935174558416,0.885093158695418,0.7673039809338528,0.8325553791494251
36.0,30.0,0.010696299963053007,0.41760430203386906,48.0,30.0,0.017030723196104342,0.4161819628632828,0.05031177724478007,0.09412024026540555,0.8752937503699404,0.7117004199749166,0.7667070650143525
