SoilTypeWRB,BulkDensity,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTextureUSDA,Method,MeanTemperatureofWarmestQuarter,PrecipitationofDriestQuarter,AverageAridityIndex,PrecipitationofColdestQuarter,SiltContent
-0.07384233025645262,-0.09163710290809804,0.11971164688457156,-0.08190629586323224,-0.13736180218157068,-0.0694456988862427,-0.09595844550838137,-0.008254754053515109,0.07635613987926006,-0.001185906576473557,-0.020036976331241626,-0.12694784772330606,-0.03197447831680629,-0.038117642829545655
-0.08504280627101253,-0.0531207335752598,0.12022843765964586,-0.07931459459117307,-0.13512028700587972,0.03893454342177186,-0.10262617727424453,0.04167490785547331,0.07870559488627484,0.016123789794608365,-0.02299183492581435,-0.12746955701040832,-0.03931858506899645,0.052407586712772083
-0.08362678763510965,-0.07420190097669509,0.12960041412807963,-0.08369692745272515,-0.13512028700587972,0.06576472416370455,-0.10190336244594334,-0.019058809306123605,0.07875510538968014,0.013041277932321741,-0.020323940066472493,-0.12762435264384775,-0.036465472365601714,0.05006243116750804
0.14120711188045984,0.12243147547188996,0.0509907289293156,-0.04582402142894485,-0.05645816451982978,0.06893230998019143,0.15330620292019725,0.005326588843093828,0.0790401814874507,-0.012973079885925918,-0.06663796506708532,0.22215947183996118,0.030129552522946156,0.04916571528689933
0.07330531509329156,-0.0006745626634840203,0.06017602643316137,-0.04247796833338206,-0.06749901960372243,-0.14654636010521957,0.10922633028871885,-0.025288169298578217,0.10246723858669807,-0.0024749498322510517,-0.06400170649320709,0.18254550727448954,0.031538864898105534,0.032917905472287956
-0.005201670881283377,0.0847667137981541,0.05541861073634003,-0.03187037855087891,-0.0673140262664651,-0.1351352536084742,0.11755724525099623,-0.026940854406534778,0.07806146931702002,-0.003610993880624725,-0.06419445777558029,0.17450900377051282,0.026239955233065392,0.03429505490274709
-0.0010896236876960545,0.08528531991986606,0.06306347653505018,-0.042077945180004996,-0.06690408942671573,0.06265829888014599,0.15369662747341342,-0.025640722132685034,0.0912904641534166,-0.0056075808796346395,-0.06478688118339793,0.22462957059089056,0.027569200016206573,0.028982115470772372
-0.005001163198807565,0.00345678115799454,0.060751102943847786,-0.050284833423967924,-0.0683396804210841,-0.14632277097086904,0.11037921881599223,-0.0233872583078634,0.040771120503010426,-0.013621863684801915,-0.06400170649320709,0.18548016616662416,0.030841601995177062,0.03379504068031584
-0.03866121727697652,0.08747035278814427,0.055369000304873926,-0.038320095464590705,-0.0670186754446192,-0.13982324236355087,0.11975961783928041,-0.027995175753464423,0.02071638618445338,-0.009433209297778768,-0.06419445777558029,0.17744366266264744,0.02475296338365668,0.03636733607403559
-0.03300998512353382,0.08781552425389856,0.06306347653505018,-0.05131475051848473,-0.06631778444570392,0.0645705005161813,0.1558990000616976,-0.026089121899184064,0.03861567282584068,-0.016038751826440267,-0.06478688118339793,0.22717794099295077,0.026397537994230686,0.031235583592565876
-0.005001163198807565,0.003057369408545507,0.060751102943847786,-0.05040004376083062,-0.0683396804210841,-0.14643707084170748,0.1069536228246555,-0.025915962587336725,0.042896994635143335,-0.013621863684801915,-0.06400170649320709,0.18548016616662416,0.030841601995177062,0.03212364896267631
-0.03866121727697652,0.08707094103869524,0.05599368724702646,-0.0384353058014534,-0.0670186754446192,-0.1399375422343893,0.11733654262797633,-0.024999183630556206,0.015690356192019594,-0.009433209297778768,-0.06419445777558029,0.17744366266264744,0.02475296338365668,0.034695944356396065
0.11901113598468972,0.034992151029160735,0.07486539989900796,0.03437600111158408,-0.17738478569157073,-0.14891922229005264,-0.11767416444572552,-0.0236685396841203,-0.0635652385539239,-0.027842748495248138,-0.023174165662510033,-0.10740822390797011,-0.045522629324481645,-0.026451822920359302
-0.08540427719992574,-0.06722250335582125,0.05524492743431395,0.0355627981717585,-0.179900162790411,-0.15730087700267148,-0.1370769954901307,-0.04464964635506574,-0.082787873205644,0.0010623095359487873,-0.022275619825657147,-0.10939973053433082,-0.04911082156426228,-0.016145565350668314
-0.07028249321820336,-0.019047309987555845,0.08475789652342117,0.054371048963791815,-0.13523834279773667,0.13783799388812382,0.14267731245291213,-0.025039282735760247,-0.05180662112491084,0.07570861821977402,-0.013975511183900346,-0.12893819803261075,0.038558523803798435,0.04484539618804084
-0.07393757463258065,-0.08376863054772549,0.07712882627721417,0.054991610939242375,-0.12937723184233518,0.11550095251443937,0.14461852456060426,0.053783424082012914,-0.04977490449216084,0.07434621145105434,-0.017215523373623615,-0.12458808660148073,0.03019468871070162,0.04038839746339945
0.13919144667623606,0.10357848729632092,0.03596891941430267,0.011483333321270666,-0.1737560264319663,0.060923335723457775,-0.09157544774220043,-0.00568928666067326,-0.05765471456945162,-5.162556720012706e-05,-0.020070822455872366,-0.08672904323048578,-0.018451792503280617,-0.0236839518734488
-0.10281666119533743,-0.09915977372019157,0.05859018921098532,0.06722336482322608,-0.15413428954681116,-0.12828318611509038,-0.13350240732186938,-0.009993191992989526,-0.07460833296392229,-0.0017330263969399919,-0.018322721772861726,-0.09743237286988882,-0.015041368195069791,-0.012315898433057415
-0.11463025143787764,-0.09554713034098343,0.05451400597492249,0.03251577319629663,-0.1298528135263347,0.05596816340768295,-0.11923675917205921,-0.02982712849226478,-0.06699185314684247,-0.012937983132245943,-0.017042334770986007,-0.08142809438013544,-0.02054666686931103,0.04208054557531009
-0.09883985261200505,-0.09215227562717658,0.05859018921098532,0.06539118784346261,-0.15413428954681116,-0.12887970508289517,-0.13350240732186938,-0.010505188657322778,-0.07390375603077934,-0.0017330263969399919,-0.018322721772861726,-0.09743237286988882,-0.014348303959964453,-0.029176705598891153
-0.09618509901358094,0.0956683031716926,0.029636070544050926,0.00650989425251955,-0.17283869521951808,0.05977500232502215,-0.100064813813283,-0.005547294725211097,-0.06765800115149197,-0.031562779231582995,-0.016689200989228523,-0.08872054985684648,-0.022987096884831543,-0.003874897876988477
-0.09878905261229283,-0.1007045366162619,0.05704041957330112,0.06853589985290127,-0.15413428954681116,-0.13049282712306112,-0.13350240732186938,-0.009993191992989526,-0.07279874170105295,-0.0031171870247690883,-0.018322721772861726,-0.09743237286988882,-0.01147962207228627,-0.009190146061035794
-0.11566964197885583,-0.10381068245224956,0.052162760010776264,0.03263609356300611,-0.12863815216022864,0.045003221665412894,-0.11810970193270008,-0.009820994156342487,-0.07346014348757521,-0.013724014124175864,-0.01663330607828525,-0.08134329145508165,-0.014681118931663142,0.03766903930125783
-0.09921332425450348,-0.09341374951948406,0.05704041957330112,0.07236390320663451,-0.15308226540218245,-0.13116374620928306,-0.13350240732186938,-0.010817946895914705,-0.08005187674601238,-0.0031171870247690883,-0.01817305113372067,-0.09727627571805433,-0.010539233812473407,-0.026090987903632658
-0.05843279092787928,0.1662884947408554,0.022828490269072178,0.02762084932938068,-0.16787231314840176,0.07708918420280392,-0.14065715344972893,-0.009955754711711576,0.019798733722215318,0.029954813492534416,-0.00999293476046851,-0.08534228909454336,-0.03776530475657113,-0.03271875052974618
-0.06389809074525106,-0.09651440857641999,0.04724539538615737,0.09408263474520628,-0.15640741124871504,-0.1459276510101682,-0.17061452234682906,-0.016008818667678542,0.02840400401277432,0.011387988399014469,-0.012334690836586403,-0.09529092850436105,-0.03518023137772631,-0.041256221920329524
-0.06490414095152225,-0.06699466405169205,0.04751167316195451,0.08011008589328676,-0.1764444053104139,-0.12798220043614236,-0.1746024572686766,-0.015976822235302612,0.03165600478900873,0.011387988399014469,-0.011921009677863028,-0.1006303341493473,-0.03587556669050435,-0.03002831569571037
-0.07965832928576945,-0.10338031745509925,0.04925266332374758,0.10024775941082958,-0.1480627172163226,-0.10314059329376966,-0.171738984458955,-0.01170916533543263,0.030304272220754144,0.014586064584744155,-0.01129276561261735,-0.09529092850436105,-0.034559522044458085,0.04327567162059597
-0.05843279092787928,0.1662884947408554,0.022828490269072178,0.02762084932938068,-0.16690322954449707,0.07708918420280392,-0.14065715344972893,-0.009955754711711576,0.021966840801387166,0.029954813492534416,-0.009403586111071937,-0.08534228909454336,-0.03776530475657113,-0.03271875052974618
-0.06389809074525106,-0.09651440857641999,0.04724539538615737,0.09408263474520628,-0.15640741124871504,-0.1459276510101682,-0.17061452234682906,-0.016008818667678542,0.02840400401277432,0.011387988399014469,-0.012334690836586403,-0.09529092850436105,-0.03518023137772631,-0.041256221920329524
-0.06490414095152225,-0.06699466405169205,0.04751167316195451,0.08011008589328676,-0.1764444053104139,-0.12798220043614236,-0.1746024572686766,-0.015976822235302612,0.03165600478900873,0.011387988399014469,-0.011921009677863028,-0.1006303341493473,-0.03587556669050435,-0.03002831569571037
-0.07965832928576945,-0.10338031745509925,0.04925266332374758,0.10024775941082958,-0.1480627172163226,-0.10314059329376966,-0.171738984458955,-0.01170916533543263,0.030304272220754144,0.014586064584744155,-0.01129276561261735,-0.09529092850436105,-0.034559522044458085,0.04327567162059597
-0.11299892881345168,-0.10081304416829456,0.052162760010776264,0.0620324455242493,-0.13010972901805387,0.04610784739299335,-0.1125083057634687,-0.010864496213654868,0.03310930082068588,-0.017043493133759035,-0.008460152859352145,-0.07921812198065832,-0.014433794906955618,0.04146990482601566
-0.11430320745290896,-0.09856464550210245,0.059047687510891324,0.10163376631993713,-0.1515312056174392,-0.11612998990662429,-0.12879454116540665,-0.006554889640205976,0.02917008064260119,-0.0077330458373495335,-0.009923595899437865,-0.09496038331626164,-0.014988019462943586,0.04560856893536982
-0.09633032720401977,-0.10006554283623331,0.05580869417060073,0.07441851852026006,-0.1604361327224505,-0.14253355189954858,-0.13064974000274093,-0.011277913992513705,0.030780344685699915,-0.008138924095420167,-0.009886901989176371,-0.09474512217808993,-0.011645144471694341,-0.010188550539930395
-0.11763302628437322,-0.07853401267543807,0.07172293265222461,0.08799565197623616,-0.15568818403257953,0.06990734205121227,-0.11881609385891007,0.052862264227148965,0.037192362238257455,-0.021172077780360718,-0.009395242957205776,-0.12211609704785355,-0.017143354070610052,-0.010123826433180699
-0.11299892881345168,-0.10081304416829456,0.052162760010776264,0.0620324455242493,-0.13010972901805387,0.04610784739299335,-0.1125083057634687,-0.010864496213654868,0.03310930082068588,-0.017043493133759035,-0.008460152859352145,-0.07921812198065832,-0.014433794906955618,0.04146990482601566
-0.11430320745290896,-0.09856464550210245,0.059047687510891324,0.10163376631993713,-0.1515312056174392,-0.11612998990662429,-0.12879454116540665,-0.006554889640205976,0.02917008064260119,-0.0077330458373495335,-0.009923595899437865,-0.09496038331626164,-0.014988019462943586,0.04560856893536982
-0.09633032720401977,-0.10006554283623331,0.05580869417060073,0.07441851852026006,-0.1604361327224505,-0.14253355189954858,-0.13064974000274093,-0.011277913992513705,0.030780344685699915,-0.008138924095420167,-0.009886901989176371,-0.09474512217808993,-0.011645144471694341,-0.010188550539930395
-0.11763302628437322,-0.08209375707750198,0.0811954738776397,0.08799565197623616,-0.15568818403257953,0.09220890035611325,-0.12178580124485619,-0.013990673995587354,0.037192362238257455,-0.019536916317191975,-0.009395242957205776,-0.12211609704785355,-0.017837694439671682,-0.009879816593294923
0.13280107989492457,0.10433729143011193,0.10916266985020864,-0.06732049673100236,-0.06312499630818871,-0.06718471112240326,-0.18082850026041464,-0.00039895594712913824,-0.04237769634419039,-0.005130419194430642,-0.015515667927311131,0.19112253336298687,0.04817606489879612,0.0644552151423359
0.0618543421575204,0.1489367962176722,0.10734300493200422,-0.06904479518136238,-0.0643079256704777,-0.06665862143495126,-0.17221149566649357,0.002045046424585785,-0.03950032946669595,-0.007346661469439365,-0.015515667927311131,0.1905594212342884,0.05032273379247913,0.06358208854048451
-0.03031003509765266,0.023201536363803562,0.10575921456277619,-0.08180135402917361,-0.06461217750378438,-0.071946593185439,-0.18329661915190582,-0.00254502702308912,-0.04504445716603878,-0.010792077623723906,-0.014976225891607393,0.19552900676109833,0.04779918569110396,0.05790018551840698
-0.07412865613145932,0.188522379287636,0.020266363989085094,-0.05128707005309683,0.16022664547156404,0.04482424698418911,0.031173368892465057,-0.007750931645412842,0.03574035783727964,0.0017807531077372043,-0.026974810125147325,-0.04660090371909026,-0.06032328644750781,-0.0572528550373905
-0.06216659721032297,0.1869435116669506,0.015209477285738272,-0.09306814103786741,0.18589418509736802,-0.16191166950762706,0.029491581003841,-0.010476943801524011,0.04372405648548043,-0.007365930819693789,-0.02900228507137589,-0.058066976208475556,-0.06203285259757738,-0.07056447521679068
0.015573946953338597,0.21136378072386744,0.026350301401907857,-0.08872635744761956,0.1887885355521163,-0.14276034136286042,0.02447468920329778,-0.014355515181090897,-0.061001482293694405,-0.012301243006727205,-0.022297652721132658,-0.061616160269780895,-0.058435798016552395,-0.07230563072910261
0.058919417882669245,0.22981208582428023,0.031289233433009885,-0.06989333086145157,0.1662276514377316,0.06589678032223022,0.02125080039880609,-0.011978991148603391,0.0010775873562486097,0.0037506987836085316,-0.015910208588191956,-0.04691721908554493,-0.05845417461514698,-0.05945542712665909
0.01579425254023662,0.0011884957924590967,0.02573950056107546,-0.12892208382771295,0.18571959082637002,-0.18798709053782506,0.014224407435315624,-0.01635273672968654,-0.06539744409589705,-0.029479597142988874,-0.027818276046437048,-0.06411153200253297,-0.0671639278809264,-0.07624169379887288
0.058569237384158895,0.014289881982737463,0.02534742701246154,-0.15734187934893296,0.19185127349337414,-0.18026912562472952,0.01080364148917039,-0.01753517173414817,-0.013312269313680118,-0.021166729048128115,-0.026460867160389673,-0.06097109540085954,-0.06310375180398442,-0.07188837459367795
0.10131261373799043,0.23111628401124176,0.031289233433009885,-0.069577678001108,0.1662276514377316,0.06821885051056677,0.022121803960665282,-0.011978991148603391,-9.13343368148695e-05,0.004840298695895812,-0.015910208588191956,-0.04691721908554493,-0.054577740724896594,-0.057535042326110425
0.06306923436805717,0.22900128783497162,0.026232346729663094,-0.09933424422577876,0.1912350335197568,-0.18472537788330215,0.025999991605368086,-0.01441522323739044,-0.05404423461353401,-0.012301243006727205,-0.022297652721132658,-0.061616160269780895,-0.06046287954734152,-0.07230563072910261
0.0964735159976448,0.22232582524323985,0.026350301401907857,-0.10845639528818816,0.1923465006970204,-0.13930076295529797,0.021053923257152548,-0.014169632891712846,-0.03007158052820484,-0.008554119555815237,-0.020920320252830277,-0.06426032483482776,-0.05628730687496615,-0.07061068134715538
0.10131261373799043,0.23111628401124176,0.031289233433009885,-0.069577678001108,0.1662276514377316,0.06821885051056677,0.022121803960665282,-0.011978991148603391,-9.13343368148695e-05,0.004840298695895812,-0.015910208588191956,-0.04691721908554493,-0.054577740724896594,-0.057535042326110425
0.09672329092059988,0.014139421350730421,0.02534742701246154,-0.1300187816436343,0.18974611422528406,-0.18653980366408568,0.015095410997174812,-0.017721054023526223,-0.06146721033505849,-0.02510902389066224,-0.029450672852453504,-0.06315933937634269,-0.060470617890163024,-0.06931446655830367
0.10374620691808158,0.23229632628014016,0.031289233433009885,-0.04251950923163566,0.16492121853443484,0.07235236850120809,0.027681779493992125,-0.010796556144141762,-0.030220788718878643,0.002182775157271118,-0.018952727000134704,-0.04673310387408178,-0.05487687950702158,-0.05779188414922272
0.09918140284458725,0.22751237147258646,0.026413355131152654,-0.09683390044501368,0.18908773727462175,-0.18060870707411553,0.025999991605368086,-0.013046905943550758,-0.055766570087274626,-0.012132955519999131,-0.020665255915116202,-0.06256835289597118,-0.06113126450626827,-0.07539208836857449
0.103980973727139,0.22986962167961866,0.03147024183449946,-0.041341648000175035,0.16243601898874382,0.07456200950917885,0.027681779493992125,-0.010796556144141762,-0.03896409210761536,0.0012614627317119097,-0.017320330194118248,-0.04768529650027206,-0.059421698356198704,-0.06091763652124433
0.06302017771514665,0.2197537324123227,0.013328950867401452,-0.09034953315132581,0.18970712542102652,-0.1708030138207114,0.025999991605368086,-0.013046905943550758,-0.012775399393105388,-0.013222555432286412,-0.02090650051516419,-0.06256835289597118,-0.06500769839651865,-0.07731247316912317
0.06302017771514665,0.2190994335721116,0.013446905539646229,-0.07997302792794704,0.18970712542102652,-0.14088770883812032,0.025345692765156972,-0.012987197887251214,-0.016882964934703443,-0.013222555432286412,-0.02090650051516419,-0.06256835289597118,-0.06500769839651865,-0.07731247316912317
0.06302017771514665,0.2190994335721116,0.013446905539646229,-0.07997302792794704,0.18970712542102652,-0.14088770883812032,0.025345692765156972,-0.012987197887251214,-0.016882964934703443,-0.013222555432286412,-0.02090650051516419,-0.06256835289597118,-0.06500769839651865,-0.07731247316912317
0.06722954694204007,0.21685691944076102,0.009796087055460456,-0.04725501443960772,0.1673242541855455,0.06178510230957503,0.032044372454324246,-0.007564713116771175,0.03903939907985553,0.00017186281942462852,-0.026264583242851806,-0.04768529650027206,-0.06329813224644909,-0.06283802132179299
0.05163616698694806,0.010519097851038212,0.0040653457820364475,-0.11600376031251307,0.19111146702535745,-0.1627675806676861,0.01858700039564774,-0.012324840725543714,0.060719218809900506,-0.029479597142988874,-0.03626987285600792,-0.06411153200253297,-0.06889187062959055,-0.07645777288996351
-0.10077652012029147,-0.12717763091530387,0.07728628322919097,-0.16183730250179842,-0.06284823011026035,-0.2029444918358145,-0.17482130025555234,-0.010972935744844637,-0.05133341629629446,-0.05071674849867106,-0.021253874621016095,0.12722621705747533,0.03838539378146896,-0.020544263643615057
-0.10077652012029147,-0.12717763091530387,0.07728628322919097,-0.16183730250179842,-0.06284823011026035,-0.2029444918358145,-0.17482130025555234,-0.010972935744844637,-0.05133341629629446,-0.05071674849867106,-0.021253874621016095,0.12722621705747533,0.03838539378146896,-0.020544263643615057
-0.10110877348189286,-0.12717763091530387,0.07728628322919097,-0.16183730250179842,-0.06342696598396155,-0.2029444918358145,-0.17482130025555234,-0.0134280315595603,-0.05133341629629446,-0.05071674849867106,-0.021253874621016095,0.12722621705747533,0.03838539378146896,-0.021445553960890148
-0.13324235600260945,-0.17386319720316776,0.05446439792391683,-0.16766826122238185,0.1282160046917041,-0.014122944028600044,-0.14233329755214078,0.07598453743242285,-0.03546694849182466,-0.06874974532518222,-0.0743871535664153,0.09428856215348345,-0.06500932478565781,-0.029614013740934274
-0.12835992750138958,-0.16800263752627603,0.05807757103451304,-0.1638184358587196,0.12503109101504506,-0.00696428218410413,-0.14973755886195259,-0.012601990230935016,-0.08854634508653174,-0.05925848176103816,-0.0743871535664153,0.09428856215348345,-0.04871867345727339,-0.02761093621887381
-0.11978507321258623,-0.1676166471435876,0.05137716754602832,-0.16764108770270858,0.12503109101504506,-0.14931296462919347,-0.13862235473841011,-0.02874424334068263,-0.09386141505372497,-0.05925848176103816,-0.0743871535664153,0.052569572049474836,-0.04871867345727339,-0.026019869763230202
0.03175837894839418,-0.14278028344141983,0.07876398999984761,-0.1675788127956371,0.1316272522683345,0.06336198576690126,-0.14209604986388039,-0.024010624242494585,-0.11464333249028218,-0.028995316802344913,-0.07053554836856642,0.09620047333181936,-0.048020798217800656,0.0010222024787168926
-0.0750394948035718,-0.003351930638971331,-0.05212419901247324,-0.12529129818726348,-0.20617029991736596,-0.14348542013659715,-0.07810091638113062,-0.041246777980542736,-0.07915426599477564,0.001579355487141631,-0.015499074294884941,-0.11851699577052323,-0.027898095254230374,0.04664982056571082
0.07044414665698644,-0.12316523910926175,-0.19550086875033676,0.03836031892683725,0.2038357826019364,0.022830102250889828,-0.04018793013159649,-0.028119786868287856,0.023801447128020306,0.0020753082410084915,-0.027913682715315986,-0.04260899936903532,-0.04701758484906383,-0.04170765033953748
-0.04638068532704367,-0.1111772984102953,-0.20455439418222682,-0.0356124005158973,-0.0807022554961716,0.15926958843440542,0.16882869921824908,-0.02721049565178236,0.09300447273609938,0.07355007900922807,0.08264618049167415,0.2152383437857759,0.020248527213246267,0.035361410889736114
-0.04638068532704367,-0.1111772984102953,-0.20455439418222682,-0.0356124005158973,-0.08168643415624556,0.15926958843440542,0.16882869921824908,-0.02721049565178236,0.08751096639714112,0.07355007900922807,0.08264618049167415,0.2152383437857759,0.020248527213246267,0.035361410889736114
-0.04638068532704367,-0.1111772984102953,-0.20455439418222682,-0.03638242688625014,-0.08532366972618026,0.15984492852097987,0.16882869921824908,-0.028688145961932567,0.06337905471115098,0.07355007900922807,0.08264618049167415,0.2152383437857759,0.014478480049269278,0.03297399923679337
-0.04610278750212778,-0.11002802604962625,-0.20455439418222682,-0.0356124005158973,-0.08168643415624556,0.15926958843440542,0.16882869921824908,-0.02721049565178236,0.08751096639714112,0.07355007900922807,0.08264618049167415,0.2152383437857759,0.020248527213246267,0.04186066927740364
-0.045775995865062195,-0.05681837554708483,-0.20455439418222682,-0.03778337634039586,-0.08606173059768547,0.16077363313947513,0.17102210773962212,-0.027552876245220008,0.06479111494427504,0.07355007900922807,0.08264618049167415,0.2268094539942344,0.014478480049269278,0.04097761935972027
-0.046548317705406676,-0.05687968330635847,-0.20432808529305618,-0.037170906531053025,-0.0865782394281358,0.16077363313947513,0.17102210773962212,-0.02817049515345816,0.06329325081727367,0.07355007900922807,0.08264618049167415,0.22703576288340502,0.013729060086171445,0.04097761935972027
-0.052692220210997016,-0.05762777266666745,-0.20432808529305618,-0.037170906531053025,-0.08976503745519572,0.16077363313947513,0.17102210773962212,-0.02817049515345816,0.06329325081727367,0.07355007900922807,0.08264618049167415,0.22703576288340502,0.013729060086171445,0.04097761935972027
0.024260121802833833,-0.02594969448748447,-0.25031754651317434,-0.034987448044423025,-0.08976503745519572,0.16217562400134108,0.17187237771638322,-0.028940015363144035,0.06341432885767467,0.04888917614145014,0.08806723283635855,0.22703576288340502,0.016427615816939595,0.03782215554590767
0.02562478415599903,-0.02551486200620003,-0.25031754651317434,-0.034987448044423025,-0.08976503745519572,0.16032607008219052,0.17187237771638322,-0.028940015363144035,0.06346438794237556,0.04888917614145014,0.08806723283635855,0.22703576288340502,0.016427615816939595,0.03782215554590767
0.026419956764030913,0.01821432422363025,-0.25168994082143836,-0.03109366257291674,-0.0921108055138184,0.13103176354103402,0.17044050719198306,-0.027099556727004818,0.06729413874146456,0.044372266283582026,0.08319216227968072,0.2268271620447826,0.015948497726298642,0.03802883146901471
0.02721376585815093,-0.006577862600999113,-0.2490973063566038,-0.03259975862836773,-0.0921108055138184,0.12833614079980016,0.17004361319197425,-0.02907695289971161,0.061986604650891675,0.03950473823451831,0.08319216227968072,0.2268271620447826,0.015948497726298642,0.03802883146901471
