study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
18.0,55.0,0.06371413715320652,0.4173820676346345,27.0,35.0,0.012675507624283933,0.3939395716921931,0.07832147809232952,0.12469447849891802,0.7785996282857868,0.5994283996739982,0.6475117099063767
39.0,30.0,0.018874362180751048,0.43775847445126836,30.0,30.0,0.024014523110909274,0.40740935410828405,0.05934628920597232,0.07526961749210048,0.8369757432725478,0.6636371444966229,0.7932343603957894
36.0,30.0,0.011567676360437045,0.4543658312218816,27.0,30.0,0.020774244334563263,0.4074337267741062,0.059706409451365135,0.059642499676812774,0.8339774417653952,0.7695815315957172,0.8341551524059259
33.0,35.0,0.02228291007701875,0.4182412283344721,51.0,30.0,0.011016880191260693,0.4236827386893274,0.069037246130174,0.06948781751954791,0.8103513108893049,0.6881356502692197,0.8091135692623516
36.0,30.0,0.06336855566541928,0.46466307121180883,27.0,35.0,0.07764453945075439,0.45692971618546036,0.07950754701944211,0.16330055059984375,0.7651984768435094,0.6289943937466365,0.5177411522485937
18.0,30.0,0.018815666624885975,0.4168599290893007,9.0,30.0,0.020967656617755404,0.4389484047790274,0.05116479024256742,0.10472221718547677,0.8534854393596156,0.7035120285845877,0.7001193678802207
48.0,30.0,0.013197139037696124,0.37450399531547496,24.0,40.0,0.01895692719639994,0.4105353753660231,0.06407168322747012,0.20655446114381482,0.816055664941216,0.4215480185460735,0.4069997681560097
51.0,30.0,0.010140796142430119,0.40140381416493737,18.0,40.0,0.07910189375517701,0.4374556403426516,0.08661805208024863,0.13857698149837477,0.7569587403497277,0.4546889496414589,0.6111673798587134
45.0,30.0,0.07331532430109547,0.42231531156317204,27.0,30.0,0.01003646602275493,0.43672604558676753,0.06403702831748281,0.11945401228143966,0.8093353942150489,0.7444530504691924,0.6443362104788142
51.0,40.0,0.03476102195524006,0.4273044442087341,48.0,35.0,0.012875911025158565,0.4135735606309179,0.0663180572182332,0.16861933207300053,0.7968028103745359,0.6575210172922097,0.48335376772260963
