SoilTypeWRB,Method,PrecipitationofColdestQuarter,AverageAridityIndex,Longitude,BulkDensity,Season_sin,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,SiltContent,AnnualPrecipitation,UpperD_m
1.0402321883555676,1.086408090117158,157.0,0.05520000000000001,1.4,1.07,0.0,20.60000038146973,0.008,0.623,670.0,0.0
1.0687719292994213,1.0942819716793586,157.0,0.05520000000000001,1.4,1.42,0.8660254037844387,20.60000038146973,0.008,0.623,670.0,0.0
1.081084715019416,1.0977147454189278,157.0,0.05520000000000001,1.4,1.28,0.0,20.60000038146973,0.013,0.374,670.0,0.0
1.0963817878557796,1.1022571399067471,157.0,0.05520000000000001,1.4,1.4,0.8660254037844387,20.60000038146973,0.013,0.374,670.0,0.0
1.1091805055598045,1.106236994423271,157.0,0.05520000000000001,1.4,1.23,0.0,20.60000038146973,0.013,0.516,670.0,0.0
1.1239151502499882,1.111025718345482,157.0,0.05520000000000001,1.4,1.41,0.8660254037844387,20.60000038146973,0.013,0.516,670.0,0.0
1.13658092148168,1.115336997843612,157.0,0.05520000000000001,1.4,1.21,0.0,20.60000038146973,0.012,0.58,670.0,0.0
1.1540157725401243,1.1214246918085788,157.0,0.05520000000000001,1.4,1.4,0.8660254037844387,20.60000038146973,0.012,0.58,670.0,0.0
1.1635789386549904,1.1250382143200635,157.0,0.05520000000000001,1.4,1.23,0.0,20.60000038146973,0.013,0.302,670.0,0.0
1.17763795459262,1.130344277141583,157.0,0.05520000000000001,1.4,1.4,0.8660254037844387,20.60000038146973,0.013,0.302,670.0,0.0
1.1849304806374987,1.133411847587788,157.0,0.05520000000000001,1.4,1.35,0.0,20.60000038146973,0.01,0.502,670.0,0.0
1.19426170023711,1.1373017863940165,157.0,0.05520000000000001,1.4,1.39,0.8660254037844387,20.60000038146973,0.01,0.502,670.0,0.0
1.1970713922220277,1.1388913806587735,157.0,0.05520000000000001,1.4,1.34,0.0,20.60000038146973,0.008,0.623,670.0,0.0
1.204014098990729,1.1420543188851446,157.0,0.05520000000000001,1.4,1.38,0.8660254037844387,20.60000038146973,0.008,0.623,670.0,0.0
1.2069118436915924,1.1437483147721934,157.0,0.05520000000000001,1.4,1.42,0.0,20.60000038146973,0.013,0.374,670.0,0.0
1.2104273599800384,1.1457039722886622,157.0,0.05520000000000001,1.4,1.4,0.8660254037844387,20.60000038146973,0.013,0.374,670.0,0.0
1.2142487891917477,1.1478088640137385,157.0,0.05520000000000001,1.4,1.21,0.0,20.60000038146973,0.013,0.516,670.0,0.0
1.2167419204741103,1.1494166841092903,157.0,0.05520000000000001,1.4,1.41,0.8660254037844387,20.60000038146973,0.013,0.516,670.0,0.0
1.2194766204610743,1.1511382624193016,157.0,0.05520000000000001,1.4,1.24,0.0,20.60000038146973,0.012,0.58,670.0,0.0
1.2217057969179108,1.1526714560429328,157.0,0.05520000000000001,1.4,1.43,0.8660254037844387,20.60000038146973,0.012,0.58,670.0,0.0
1.2231912059275762,1.1539089619467127,157.0,0.05520000000000001,1.4,1.24,0.0,20.60000038146973,0.013,0.302,670.0,0.0
1.2268713024193936,1.1560718796172154,157.0,0.05520000000000001,1.4,1.37,0.8660254037844387,20.60000038146973,0.013,0.302,670.0,0.0
1.2291817053608456,1.1576798332808604,157.0,0.05520000000000001,1.4,0.97,0.0,20.60000038146973,0.01,0.502,670.0,0.15
1.2369795142402016,1.1616587324665482,157.0,0.05520000000000001,1.4,1.5,-0.8660254037844385,20.60000038146973,0.01,0.502,670.0,0.15
1.2409493161439982,1.1640396966140567,157.0,0.05520000000000001,1.4,1.05,0.0,20.60000038146973,0.008,0.623,670.0,0.15
1.253729205066377,1.1703214548431193,157.0,0.05520000000000001,1.4,1.5,-0.8660254037844385,20.60000038146973,0.008,0.623,670.0,0.15
1.256563468710757,1.172294014328,157.0,0.05520000000000001,1.4,1.13,0.0,20.60000038146973,0.013,0.374,670.0,0.15
1.2637636081185277,1.1762421231669373,157.0,0.05520000000000001,1.4,1.5,-0.8660254037844385,20.60000038146973,0.013,0.374,670.0,0.15
1.2667128973955317,1.1783159307796247,157.0,0.05520000000000001,1.4,1.31,0.0,20.60000038146973,0.013,0.516,670.0,0.15
1.2752221494708604,1.1829526460359496,157.0,0.05520000000000001,1.4,1.34,-0.8660254037844385,20.60000038146973,0.013,0.516,670.0,0.15
1.2791733415527884,1.185543854796469,157.0,0.05520000000000001,1.4,1.33,0.0,20.60000038146973,0.012,0.58,670.0,0.15
1.2898422977123545,1.191295985844433,157.0,0.05520000000000001,1.4,1.37,-0.8660254037844385,20.60000038146973,0.012,0.58,670.0,0.15
1.2949876439465857,1.194523436197712,157.0,0.05520000000000001,1.4,1.23,0.0,20.60000038146973,0.013,0.302,670.0,0.15
1.2999054273031458,1.1976735444701794,157.0,0.05520000000000001,1.4,1.4,-0.8660254037844385,20.60000038146973,0.013,0.302,670.0,0.15
1.2232755526565708,1.4620788172955848,102.0,0.0228,45.0,1.22,0.0,21.13333320617676,0.0085,0.38,354.0,0.0
1.2589863017508092,1.516203539887975,102.0,0.0228,45.0,1.21,0.8660254037844387,21.13333320617676,0.0085,0.38,354.0,0.0
1.3015714295993508,1.5810139027502326,102.0,0.0228,45.0,1.17,0.8660254037844387,21.13333320617676,0.0085,0.38,354.0,0.0
1.342339414759887,1.640582491300689,102.0,0.0228,45.0,1.19,0.0,21.13333320617676,0.0103,0.367,354.0,0.0
1.3756885874059903,1.6856139621399637,102.0,0.0228,45.0,1.22,0.8660254037844387,21.13333320617676,0.0103,0.367,354.0,0.0
1.4062894292455803,1.7249768430020147,102.0,0.0228,45.0,1.25,0.8660254037844387,21.13333320617676,0.0103,0.367,354.0,0.0
1.4351346374731317,1.7606892962740437,102.0,0.0228,45.0,1.26,0.0,21.13333320617676,0.0072,0.391,354.0,0.0
1.4572436859931934,1.7847329281033415,102.0,0.0228,45.0,1.28,0.8660254037844387,21.13333320617676,0.0072,0.391,354.0,0.0
1.4841076686546861,1.816382039029102,102.0,0.0228,45.0,1.32,0.8660254037844387,21.13333320617676,0.0072,0.391,354.0,0.0
1.5102796649822292,1.8465772341849953,102.0,0.0228,45.0,1.24,0.0,21.13333320617676,0.0106,0.338,354.0,0.0
1.5162910003850147,1.8445159879548358,102.0,0.0228,45.0,1.26,0.8660254037844387,21.13333320617676,0.0106,0.338,354.0,0.0
1.5307455369836502,1.8562205957070368,102.0,0.0228,45.0,1.2,0.8660254037844387,21.13333320617676,0.0106,0.338,354.0,0.0
1.5444386994914243,1.8669237164054169,8.0,0.0284,110.4,1.28382,0.008660254037844331,-7.566666603088379,0.0042,0.6759914595899998,419.0,0.0
1.5446027253141248,1.8570972241678647,8.0,0.0284,110.4,1.28322,0.008660254037844331,-7.566666603088379,0.0042,0.6719014595899999,419.0,0.0
1.449586040493226,1.1999813774605081,102.0,0.05690000000000001,16.6,1.25,0.8660254037844387,2.083333253860474,0.024,0.54,584.0,0.0
1.4256846312081912,1.201013898227235,102.0,0.05690000000000001,16.6,1.21,0.8660254037844387,2.083333253860474,0.024,0.54,584.0,0.0
