Longitude,SiltContent,BulkDensity,Isothermality,SoilTextureUSDA,UpperD_m,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,SoilTypeWRB,Direction,TillageClass,PrecipitationofDriestQuarter,SamplingTimeClass,PrecipitationofColdestQuarter
0.0777399763700102,0.04709683849822124,-0.03245524469767092,0.026176304966001436,0.2246410762975943,0.057209062328612,-0.016585153469109604,-0.000693812685511063,-0.05089990951194809,-0.1465041803668133,-0.06168788408544111,-0.010461967380356919,0.12117781074426996,0.0013936768898108666
0.07949230922959358,0.04429491380536001,-0.015116168477791311,0.025958020565930984,0.22365381873110077,0.057209062328612,-0.01689356892765242,0.008201482446940855,-0.035420871875737114,-0.13970834330578735,0.05537676985926101,-0.0007189390054747809,0.1173419924761264,-0.0019325832265298922
0.08054741929315916,0.04429491380536001,-0.01191708634145605,0.025958020565930984,0.2256563985572928,0.057209062328612,-0.01689356892765242,0.008201482446940855,-0.03188457822379512,-0.13614024681716846,0.0698072312909188,-9.485602987542694e-05,0.1173419924761264,-0.0019325832265298922
0.06930049432042637,0.06549841588210085,-0.025775171947247908,0.04202898398278985,0.2597675422218203,0.06569264225331779,-0.04353997023062934,-0.051107474576364255,0.09038810393042743,-0.12779883209604842,0.05429153189875782,-0.007925037898799297,0.13089955578153992,0.054201975128383026
0.058658530824561954,0.05786315968366955,0.04169330464971415,0.04305462666818706,0.18105712689640732,0.070946523372836,-0.04471729182436828,-0.02956772930767678,-0.03346725249341636,-0.12600072455049305,0.06288833367313744,-0.02163181662426649,0.131519940460435,0.056076971656285376
0.09446529938772646,-0.07486072790751526,-0.018822246903704386,0.15679345196623773,0.011036801109128044,-0.184738355396511,0.0015476809385895794,0.029997179303643418,0.09859603946937834,-0.13600229567814287,0.006072830991769802,-0.054174601145395324,0.09987213759813675,-0.039995458289065706
0.07467985913517054,-0.07346263210353672,-0.035274950253097605,0.1565640578008565,-0.010759190188782762,-0.17323925772920623,0.0012643133137067294,0.01903226280113684,-0.08431873568088362,-0.13358092336603739,0.03395505262923534,-0.0669741740667524,0.10643628337916264,-0.04646651998939117
0.07660353586198324,-0.074542522642337,-0.03313820862276645,0.1565640578008565,0.004321112466318778,-0.17351817434348765,0.0012643133137067294,0.0191387864063437,-0.08377388330940677,-0.13387290788889528,0.032337950593127725,-0.06485957552405906,0.10864258081123138,-0.04608145386761945
0.07881811283524989,-0.07022454723701184,-0.022365153219769857,0.15679345196623773,-0.007539367421370087,-0.17962312361524638,0.001463213191760429,0.030123748205435636,-0.009198620601716459,-0.08930484607991343,0.014466691386845329,-0.06102667601825328,0.12180163931797353,-0.043323538373775054
0.08834332426253291,-0.07571424125407096,-0.05761208525423621,0.15679345196623773,-0.011049858624297125,-0.17934420700096496,0.0013848219215432669,0.022069577414711817,0.0873769900587177,-0.08844583293560915,0.006238356542957921,-0.061113406115775884,0.1201013329954734,-0.04047575965095302
0.06762486599244706,0.018667840714657446,-0.04556572167269078,0.15606071646712924,0.1263661009849571,-0.26168731729545264,0.004445270346346645,0.020194053705287842,-0.0006443729877454275,0.01683798246449291,0.010033131128868444,-0.07632544699446459,0.1290065767095877,-0.040155809529509735
0.07009688468391824,0.016970524358880593,-0.04549496527915414,0.15606071646712924,0.11374683428079842,-0.26168731729545264,0.004445270346346645,0.022362981504492358,0.03327667083263499,-0.02377279427256159,0.005571411886887385,-0.0748174843782567,0.12585328645421529,-0.043566718981055165
0.05548059690209547,0.04189187951489904,0.10207729082890261,0.06121639508456066,-0.06984790966854174,0.06125741927694696,0.00473564869768214,-0.04138870065022008,0.10379240346798448,0.030367418229890843,0.03223162203625388,-0.02509892094846984,0.1430426605774655,0.04695291114487606
0.030277847015481966,0.04187607213385926,-0.0003932867696110428,0.053858769336675064,-0.004200395425845094,0.061925302671280824,-0.002646374587913639,-0.023570431684599075,-0.04841563875892362,-0.09147362296915319,0.061358244486084575,-0.028613091714327746,0.15440773254740453,0.0561152937493375
0.030809356988808743,0.03705551188494471,0.07616106384090533,0.05899704283780856,-0.008835618654150638,0.06265433335488996,-0.001963953260797681,-0.025560192367716145,-0.0366609315431729,-0.08838460012798931,0.06245949512813628,-0.02810115093325811,0.15332330145873568,0.05718365788129499
0.027807645489706746,0.02872210553195822,0.06918913975307667,0.05899704283780856,-0.026197993871657554,0.06265433335488996,-0.0016549801988969622,-0.02568013398557599,-0.022682678472211816,-0.14057458265268702,0.04875597002579976,-0.03295586851209684,0.13033035263175596,0.05534373381894318
0.025824637320734412,0.027932843105455487,-0.010426193103899818,0.053858769336675064,-0.045693732910425666,0.061427775737697775,-0.0022512555886832738,-0.023690373302458927,-0.03050950081018485,-0.13839031468481874,0.05013291388271639,-0.036574324723816526,0.13112320586631074,0.05421766164685511
0.027807645489706746,0.030535871685760413,0.06926717763820239,0.05899704283780856,-0.026229909691530807,0.06265433335488996,-0.0019383478237798126,-0.02568013398557599,-0.036576209330969126,-0.14069834616947818,0.05096213791236551,-0.034412996940896806,0.13119171945258257,0.05493245596125052
0.030809356988808743,0.03142563643795268,0.07139583176471977,0.05899704283780856,-0.01913042675734539,0.06265433335488996,-0.001963953260797681,-0.025560192367716145,-0.03662444488068664,-0.088168773319067,0.054523135945314265,-0.030898465148921687,0.15341843078951659,0.05491901108007294
0.026212358528540664,0.028119302887910858,-0.009004217643667649,0.053858769336675064,-0.030238873111569295,0.061427775737697775,-0.0025346232135661237,-0.023690373302458927,-0.03786807011277675,-0.1378120835027989,0.05189293810999049,-0.03407002661949401,0.1333699481023571,0.053792938907984866
0.027807645489706746,0.02841481736951674,0.06965789403363593,0.05899704283780856,-0.02633397171377652,0.06265433335488996,-0.0019383478237798126,-0.02568013398557599,-0.036576209330969126,-0.14069834616947818,0.05096213791236551,-0.03295586851209684,0.1315824358480161,0.05491901108007294
0.07846927821768827,0.03959446234613238,0.06608488539047369,-0.16130118455320136,0.13867076976185344,-0.43535767949834814,0.012217366333516064,0.02140650823793781,0.09328740035115828,-0.10582973470957042,0.04172689431606652,-0.05102452730162123,0.1458185670992575,-0.031012527501555125
0.06032389310789601,0.0325519581271453,-0.05495919693857394,-0.16823861173148938,-0.0225582076688724,-0.3887349111054798,0.006490752271386425,0.02228450799677711,0.08936490008853173,-0.14509484825870583,0.012165639929733709,-0.06863996268965629,0.08558736338850083,-0.03261071262286901
0.05685390643391968,0.08008638780392952,0.07616923856861295,-0.047384483095600546,0.021485822575756867,0.10348108563476714,0.01322445671559071,0.04417193212948446,0.10596844350808715,-0.06891203197083591,0.04200186883852983,-0.035617584149651785,0.15782338922383013,0.038052198266266976
0.03214237593148839,0.05943190179528358,-0.16160611826787682,-0.049649993042270364,0.21744800717613183,0.10897336297425582,0.01670749886227034,0.03716497621568809,-0.06743091405828851,-0.08598132304288071,0.03510867733588376,-0.0576883845423332,0.16864386290786967,0.045470975704992436
0.012809758491857235,-0.05705024493223084,0.038579936587800456,-0.0422625868067448,-0.008291988736128922,0.10103825687330428,0.009168195341100882,-0.011465599368017595,0.09445261890633785,-0.1530606502351853,0.007323805376695867,-0.06965335342973067,0.11155822582039625,-0.037744373922826965
0.004690997902041992,-0.06984702690527557,-0.10224147178701755,-0.02693406402179169,-0.036409267400207404,0.08042626792524461,0.005471339629738223,0.0184763626605124,-0.041101593180164736,-0.07326311984955394,0.04994068080220055,-0.07033260183177655,0.10406848536567617,-0.05247364040170698
0.042225815614916375,0.06468375401112912,-0.18411162547126075,-0.025233036769422942,-0.003749023022743685,0.08329767502411434,0.009945415909467702,0.018428723186234102,-0.028661317392349034,-0.06201461975883517,0.04174705880355224,-0.06208441103810196,0.11322478743120716,-0.05336695224238935
0.00018281368184788337,-0.08362855543170543,-0.18804970435788645,-0.02653845756794274,-0.03242108202762955,0.07758036651392478,0.005335011838766997,6.02748440514453e-05,-0.023005967570376346,-0.0679516484997813,-0.06859578537845638,-0.07921312047064358,0.10337621218842002,-0.04783434689228926
-0.004492169985591585,-0.06599583849883305,0.07254763207780109,-0.04919299954515503,-0.06844021343348924,0.09687364735748584,0.0129555553895299,-0.038405703073512064,-0.04944187242667398,-0.012859558111326904,-0.06753482424192778,-0.08854655924682782,0.08537411007359098,-0.03512016241633258
0.004183381504269891,-0.06877619869854386,-0.11390593755422607,-0.03896294527468473,-0.09072140505867808,0.07857585625797424,0.004003500297369264,0.016836467106302596,-0.054146733188482774,-0.013961302726411036,0.041425664630610204,-0.08414291923076049,-0.006320815327035215,-0.028079270907091655
0.04095572188295811,0.0667413316228016,-0.22797397980994144,-0.03364212183891655,-0.03940337618058768,0.08006901360944085,0.005541696662519631,0.0005970877000676481,-0.03694083093365706,0.02028859206896139,-0.058333896955519944,-0.08177943791102918,0.013844856377483346,-0.025819482169340754
0.013798315242377217,-0.08132324389316434,-0.19992286859503547,-0.036744817157376826,-0.07035845183945866,0.07752727672707992,0.004546002052638251,-0.0012228587179832265,-0.04386750145166865,0.010370475582839376,-0.07597700598632656,-0.08852218611167663,-0.005433854324886246,-0.021873188464957102
0.04794813071154507,-0.06354130927722587,0.3599155229890272,-0.054224392111929115,-0.09454906080836167,0.09413557485370301,-0.002402931463119272,0.05504442878175908,-0.023780846570431533,0.031858002792094886,0.02395277295334305,-0.05245940681262342,-0.0076233268785940765,-0.019500995621952052
-0.01171254203565959,-0.09769110257476467,-0.20539471839948473,-0.03325476654134766,-0.0886622747733776,0.07835850111568292,0.0005545292491734117,0.05199733578583485,-0.030915218198850455,0.044531426730323495,0.01969874373241005,-0.07125080812472172,-0.002098408725685885,-0.03519083565895887
-0.006466814490400596,-0.07514801310605505,-0.13666882204020547,-0.038176199475684514,-0.08818538120100433,0.07868285715336402,0.00365618195448546,0.06642071733566121,-0.029133074660958477,0.0572614288582442,0.008909199414965202,-0.08336278832888981,0.004116518314579083,-0.03756686422014511
0.03231864656635027,0.03736898179948729,-0.21491015168558553,-0.030786124836628598,-0.06794725143168236,0.0800491843602558,0.0019066187326326441,0.06667795451216403,-0.024308046257754134,0.04733484122306188,-0.04937101981562034,-0.07221949735257631,0.009564685696993829,-0.03862440128860964
0.04825912629099602,-0.06527690150524387,0.35091489018971966,-0.054064797772855964,-0.06771459836486064,0.09413557485370301,-0.008283300253849159,0.05306914657937684,-0.02681172383137399,0.030175291648569663,-0.05366137990372144,-0.057352735018872995,-0.008959373337420789,-0.021016782859266968
-0.01171254203565959,-0.09777425271796315,-0.20539471839948473,-0.03325476654134766,-0.07163243147245654,0.07835850111568292,0.0009745224518883881,0.052149640776756365,-0.029890604595511728,0.04643823343764629,0.006304294789244629,-0.07054820147676377,-0.002098408725685885,-0.03519083565895887
-0.009613372535225307,-0.06991566078691484,-0.14451659171728606,-0.040058484328664164,-0.11476866291617596,0.07868285715336402,-0.004499631903185832,0.06444543513327898,-0.0464065910587333,0.11214536239596046,-0.05661147325092409,-0.08337079105357065,0.012846574585462902,-0.03442832808296906
0.02185261276831966,0.03601706538501356,-0.2846093805838803,-0.031136438738218055,-0.049611590557592275,0.08090023799804386,0.0036551198186694483,0.06245882792696038,-0.021187767077524455,0.08624714288423767,0.05019294655024384,-0.06152039547600115,-0.029253920147110233,-0.037581107110140725
0.04573645206491787,0.05855801349510347,-0.2537983757883904,-0.03279030572815969,-0.06623288236574021,0.0792179599716528,0.007514897940046392,0.007565093182708995,-0.02289307821295955,0.08932535025176798,0.06745324893157578,-0.06532170099062323,-0.043991995699410966,-0.021031448011978968
0.0485133461983071,0.05424535567657368,-0.2498032879645734,-0.034042823256173534,-0.04337409586036496,0.08006901360944085,0.003973564642809562,0.017244399856187084,-0.04878990805051577,0.08847845141384775,0.027222252981720766,-0.06579235112985883,-0.03423273569824137,-0.025879361953524034
0.009629813582142346,-0.04843173160509669,-0.2564231975383878,-0.03516173048200741,-0.08717133026404203,0.07840366565397729,0.006678232980127483,0.007385500448241602,-0.025279424752715433,0.09801532756165496,0.06621627738502085,-0.07027759375160324,-0.036620632396162756,-0.01832221890325867
0.04312203530992287,0.02764693749528109,-0.24188268568328433,-0.032018051306134,0.20799967247923798,0.10473870268078544,0.0098463212643281,-0.010635117056322498,-0.02329086861590144,0.11229535688648534,0.05444993454835139,-0.06522340310615693,-0.04971421753610898,-0.018178332796811095
0.04573645206491787,0.05855801349510347,-0.2531708832022248,-0.03279030572815969,-0.07083599633706367,0.0792179599716528,0.007514897940046392,0.00684984495805182,-0.024374280466716636,0.08932535025176798,0.06745324893157578,-0.06600678932701158,-0.04447416907486898,-0.021031448011978968
0.04568443071316985,0.05298389440556319,-0.22529466427576172,-0.03391881173082547,-0.07242326021418254,0.0792179599716528,0.0042277007198879045,0.016212710638492608,-0.04293373569794999,0.08371041828306611,0.02152554711019131,-0.06973796342486996,-0.05690226405066292,-0.024642297357860686
0.0045945037327951126,-0.04843173160509669,-0.26528363441072234,-0.03516173048200741,-0.08839910548527691,0.07840366565397729,0.004741513507820964,0.0027940646083021796,-0.02428818708718112,0.07849174756004339,0.060580668333183055,-0.0734489478531519,-0.09209011299528014,-0.02094001167929993
0.037660533379550484,0.026808401812122462,-0.2516874892266402,-0.031725564396993464,0.21063060855394725,0.10500803571781686,0.008790456185886367,-0.01556162381199663,-0.016396120063657676,0.07502074326344128,0.05837601767492422,-0.06771714543697549,-0.18041540429407119,-0.020505674585431406
0.09501265622171436,0.035163227315987554,0.09687609640406725,0.0737239430616956,-0.06341370349183639,0.04691417174927911,-0.02239285905371877,-0.04676685584619466,0.10949937080367969,0.08754013180759299,0.01708764720698891,-0.08010867160270539,-0.21106254692726625,0.021464125506671542
0.08662734125426404,0.029501451585573473,0.12602428866402962,0.07960315213668365,-0.014053070450328414,0.04968957365267027,-0.021698770656609925,-0.028844395075931544,-0.06031589883402431,0.10205903397684199,0.05026876666212173,-0.0765951605852572,-0.14242063216204143,0.03304391155889685
0.07897336178832207,0.029559979891620035,0.027890565508361814,0.07519982391908288,-0.022851734820451688,0.04711925350170997,-0.030302791754946913,-0.03649472781783643,-0.09348684531834804,0.10611600833520174,0.02475984818915757,-0.08833334280162698,-0.10301894275042658,0.025114384916499834
0.030407469837853137,-0.07577645494002067,0.4066556869919942,0.046335835523189935,-0.07858232000058425,0.04667992764131655,-0.006569504192518549,0.041356043872776506,-0.09665828970706447,-0.11282518744819817,0.06461467847148185,-0.05074368014871891,-0.05461357396833873,-0.05289273771322185
-0.05477991563318629,-0.13055869528234645,0.044464109870466735,0.0459890290471987,-0.07348543851633563,0.046571005857849006,-0.014104183261131433,0.023992308260241974,-0.09665815865201374,-0.13480697276062723,-0.021085832198018874,-0.07509424550457243,-0.06901236433154803,-0.055357464290089343
-0.059576678814162544,-0.11362073957270867,0.07184407800510327,0.04599481668960392,-0.08022629033886522,0.046571005857849006,-0.0070948668298138305,0.04116930679929131,-0.13238113666481324,-0.11189744823249875,0.06380071086810414,-0.07667082516468379,-0.11879031289595238,-0.051672155237925586
0.05001083009198331,-0.05497425949755403,0.3921450814720286,0.15555877537717766,-0.04942770422080052,-0.1547366231821148,-0.001541211541019964,0.03960697475909782,-0.11528437901708571,-0.0997234979144357,0.06607438506035662,-0.0500806561040805,-0.09503749477489969,-0.02714208166250373
-0.03990678666447971,-0.1012571155130171,-0.03378200027191758,0.15205131342893213,-0.049080330885896216,-0.1533011825282725,-0.008957029184863885,0.045376127097805787,-0.12278204646431715,-0.10065602700169995,-0.07332762463271729,-0.08173185344546308,-0.12881471990639468,-0.026460681243248182
-0.03844318420344924,-0.09974031873470623,-0.020455899799045815,0.150493728666708,-0.055285868848452414,-0.1533011825282725,-0.0027973813868176246,0.040672924252131905,-0.08772563442603998,-0.07139053487198009,0.059021146286044504,-0.07155617157503172,-0.09759858003485365,-0.025699552545710148
0.04180950090401141,-0.0724527268204307,0.43696840363831685,0.04651253296333826,-0.09521013718302514,0.04925534364983207,-0.0055457101390464225,0.04905784196635093,0.088553846972784,-0.013086419089998172,0.07779159086586131,-0.05216094490749443,-0.08431051207916213,-0.04182932970442469
-0.05658086250300514,-0.12444737892497229,0.07628852794124709,0.04597007932913453,-0.08713027719703689,0.04663942185830881,-0.013665430669880397,0.055102566721855255,-0.022180300464611703,-0.1075052789137294,-0.05446208275058671,-0.07494294114872546,-0.13448284780424033,-0.05326222086762997
-0.04350824182797727,-0.12210817233233846,0.10326504780445925,0.04568749561581433,-0.09522144877235418,0.049146421866364524,-0.006407464483342508,0.047843425008321526,0.08620174517843275,-0.00405672239749992,0.07358604410776032,-0.07334534186518596,-0.11628588354891689,-0.04087522221942902
0.059358159807341,-0.054964762424660495,0.4107136500315568,0.1634630834903901,-0.05587555288402319,-0.17103657916782508,1.6938275079244586e-05,0.0464627222905458,0.042091956542856315,0.04199059212356255,0.0782993794502684,-0.04389521354015069,-0.08141295688629792,-0.021378785873295197
-0.023969103498452098,-0.11013400966000868,-0.012559575283770729,0.15993175997341505,-0.05977019263942238,-0.16960113851398276,-0.010115774789581353,0.05344194794469669,0.10569199587996436,0.03328824341993709,-0.042887975987540315,-0.07918799232913798,-0.12356234995571574,-0.015974503049167102
0.04537544533469269,-0.07491853374188161,0.43760842645681186,0.05424025028661754,-0.09543232173991295,0.0505224880275705,-0.0055457101390464225,0.048139447418554575,0.09447071377021207,0.05215675355331465,0.0760716165731334,-0.048357685894047084,-0.08014794582249166,-0.036213214377020034
-0.04318640273979574,-0.12269497992663358,0.11173809451779759,0.05448080645508646,-0.09920634244548081,0.05041356624410295,-0.013527919230559085,0.058807210120826854,0.09848386773138108,0.02653594370645051,-0.0395559853929282,-0.08043178799560705,-0.1257027638607145,-0.03704238047940292
0.06722046402480038,-0.05440901056030328,0.4116419273196472,0.16321874135686437,-0.05606716143364262,-0.17103657916782508,1.6938275079244586e-05,0.04617327039226863,0.08645251678978493,0.04553052915873256,0.08193960152179952,-0.04360883580086641,-0.08124667084777358,-0.019042905539086934
-0.052786038223126774,-0.1227423631482094,0.10356079020177025,0.0484180045023672,-0.09160382470500207,0.049146421866364524,-0.00761606321476987,0.04869431417863714,0.053807097961222856,-0.0030426743275929233,0.08434486304422895,-0.07012371007083684,-0.13482901636784986,-0.0403364166002568
-0.04364862050967741,-0.12069206038064778,0.1100973223531695,0.050472354200997556,-0.0654524242131714,0.049146421866364524,-0.013070703286395677,0.05965809929114247,0.10678481881063666,0.002077560686199158,-0.03285647794476123,-0.07507142496494393,-0.13502672540505256,-0.04116558270263969
-0.03976239355507754,-0.12081302682865354,0.12284267898406981,0.05485042568737475,-0.06632050441312196,0.05041356624410295,-0.00709786713472676,0.05908708363614643,0.09412013836770909,0.05271775753991015,0.024047919157947798,-0.07472562814736372,-0.15773356048104953,-0.03665306922812232
0.06741081724965799,-0.05143318823686229,0.42333305520493825,0.16725918589293584,-0.0241085564601154,-0.17103657916782508,-0.006646300527973926,0.057987944675089574,0.10946443653599151,0.0469643250956792,-0.015970574399973975,-0.04399511840630282,-0.10430612514575709,-0.01925507579678086
-0.036502940504677506,-0.11311080510692766,-0.02162359840424067,0.15489097736666413,-0.02984762117099645,-0.15636582496469267,-0.009961096935646327,0.04850345284974104,-0.003950481645019506,0.00543921496751848,-0.05431098858576275,-0.08289963097307676,-0.15216181103261828,-0.022800960966779103
0.04636619339362966,0.023113264053326123,-0.15550580196720223,0.06493279564038121,-0.10026499846462683,0.03873180791696174,-0.03252288131887993,-0.07963231516711464,-0.034999678860724866,0.05630769829448389,0.07569866434159737,-0.09358038939230287,-0.191056019120233,0.021996393331416328
0.047850071103422855,0.02331138931097987,-0.12773229927313923,0.06632822612146382,-0.09907416394043064,0.04049913276845917,-0.02784928956855443,-0.07169254513421909,-0.05543309911584357,0.06438168232627739,0.057550875074127525,-0.09042324102453175,-0.20354668461217706,0.0236507695921125
0.04552618371004735,0.016981784123447575,-0.1542628355134432,0.06245494102762186,-0.10140377350357448,0.04025733280873124,-0.029001847239710093,-0.08774119524636334,-0.05476081596378715,0.0622587855160672,-0.09648400925979574,-0.10993125476300818,-0.22383139519873702,0.019080841607989
0.04883052168592578,0.03079362748199561,-0.2619409434134747,0.04586647666385646,0.2247054690948747,0.05217415933540735,-0.04530967511932202,-0.06250249363764415,-0.07125430691030248,0.01132339862657632,-0.091999862623952,-0.03531098415968978,-0.1946851627058717,-0.06750873172617892
0.057799637709101626,0.023778349118991033,-0.29235240066236745,0.036267312814513446,0.2248819620894966,0.05300111847920402,-0.04527180168554555,-0.07839266086221856,0.035804460417145814,-0.03218882477606768,-0.0759280815912243,-0.028528895022522642,-0.20596944694037508,-0.061464024819762146
0.05817553249415441,0.0218165528564572,-0.3443097259000567,0.03833006261195816,-0.0242692401572393,0.02749048308859064,-0.0519995333416794,-0.10041661118510098,-0.006045618500363485,-0.00634779434458038,-0.04434978658908511,-0.027188753666117248,-0.19494805325897624,-0.06593529380463638
0.05283004787589977,0.0267150363182642,-0.29779237583599194,0.03844675629235161,-0.046353879212741526,0.02615414406328296,-0.050124703541451945,-0.08848727991855629,-0.05508930020811014,-0.01426987735596528,-0.08275680680844623,-0.03176935032542773,-0.19763301648985757,-0.06826804834559842
0.07683374784330144,0.04620957645722903,0.04888920523929194,-0.049315033521748965,0.009520454264896864,0.10113765033068692,0.00908353811346425,0.05430982896435418,0.026840318992865896,0.011063063082861258,0.073073542653716,-0.0577536037880791,-0.1093720556048158,-0.01625136664884596
-0.18321718577704282,0.007814316416246216,-0.0571822996214796,0.15774281605136076,-0.014903475429799255,-0.19114003793714351,0.0007843002040180602,0.12730126679517811,0.04035400025376283,0.023505111151578766,0.05052172602294629,-0.04634584257856654,-0.133540305779014,0.013417641013624236
-0.26841529923027774,-0.0004143854053297248,-0.07482956404648138,-0.042050758698440306,-0.019083455713766812,0.09672389535437322,0.001588481892263559,0.12241790777837427,-0.00029678869752551524,-0.020187621056683064,0.05055081896262442,0.22114869226930303,-0.10010222801619821,0.0321919432330126
-0.26841529923027774,-0.0004143854053297248,-0.07482956404648138,-0.042050758698440306,-0.019083455713766812,0.09672389535437322,0.001588481892263559,0.12241790777837427,-0.00029678869752551524,-0.020187621056683064,0.05055081896262442,0.22114869226930303,-0.10010222801619821,0.0321919432330126
-0.26841529923027774,-0.0004143854053297248,-0.07482956404648138,-0.042050758698440306,-0.019083455713766812,0.09672389535437322,0.001588481892263559,0.12241790777837427,-0.00029678869752551524,-0.020187621056683064,0.05055081896262442,0.22114869226930303,-0.10010222801619821,0.0321919432330126
-0.26841529923027774,0.01048471293793722,-0.06693957034686336,-0.042050758698440306,-0.018135894524730172,0.09672389535437322,0.001588481892263559,0.12241790777837427,0.0006347180044493785,-0.020187621056683064,0.05055081896262442,0.22585208150150546,-0.09859814471914503,0.03262128549310959
-0.26841529923027774,0.01048471293793722,-0.06693957034686336,-0.042050758698440306,-0.018135894524730172,0.09672389535437322,0.001588481892263559,0.12241790777837427,0.0006347180044493785,-0.020187621056683064,0.05055081896262442,0.22585208150150546,-0.09859814471914503,0.03262128549310959
-0.2734039698319275,0.01048471293793722,-0.05731850412086585,-0.042050758698440306,-0.013802746502142506,0.09650485005541254,0.0017788544448442058,0.11782023768140304,-0.003955151134334807,-0.019606182683351167,0.05055081896262442,0.22518134426293793,-0.11668344206374538,0.02268299097424631
-0.2787269499650822,0.007760066740240709,0.019040213796166792,-0.04462770010478186,-0.01850072687304918,0.10379279838301095,0.006292719953733531,0.10123500058643567,0.01053866743584436,-0.018048740340960847,0.05778141880713821,0.2097253427931962,-0.13483621237957477,0.0229782894531426
-0.2777924667284123,-0.0031390316030262357,0.023262306560646637,-0.04462770010478186,-0.01837590425662451,0.10398049896558346,0.006292719953733531,0.10123500058643567,0.0107664834975077,-0.017913619800606337,0.05700673187988694,0.204112146093388,-0.11533086402470988,0.018284059916794375
-0.27794005269903066,-0.003899997601970967,0.02019841002854871,-0.045024625813572854,-0.02136992086626115,0.10398049896558346,0.0014433858099404514,0.0984569743999063,0.015454479320486181,-0.00995072626202064,0.01335608306917293,0.24193902754558255,-0.14985820777118672,0.018376142768466767
-0.27571195575901175,-0.005944217299482852,0.010736284397702108,-0.04518738870871903,-0.022949222612400958,0.10398049896558346,-0.002950205775161756,0.09689580072736675,0.008218455275966532,-0.0003281261325239892,-0.04233577019175613,0.24042661662526418,-0.14291695004386995,0.01792968673637555
-0.27682784835505425,-0.0045737773579247396,0.011647688784626145,-0.045024625813572854,-0.020553089062281673,0.10398049896558346,0.001447513230821992,0.09883105954121953,0.014083899781031741,-0.009854402534824452,0.008146914755319989,0.2425886577583225,-0.14308878048843982,0.01765783045050652
-0.28138254164618015,-0.0015965001160810914,0.021613394520495398,-0.04462770010478186,-0.027285181731345424,0.10189268625091392,0.0027161984133353247,0.10234406676374369,0.022100716668800084,-0.017337906989052965,0.05792424284229144,0.20201744411746078,-0.13576570127280413,0.017393024783346936
