study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
30.0,35.0,0.013482537607741306,0.3928620832642809,51.0,30.0,0.01711714218035493,0.3862884952278491,0.06186842715745878,0.13512547237850894,0.8334079732923342,0.718739740867315,0.6361500148359169
15.0,60.0,0.06301761328480887,0.46763686326357085,30.0,35.0,0.013436377122197415,0.41749384243613447,0.06021377336982012,0.07103040251561465,0.8530644325365848,0.568632586855577,0.8266693496073486
30.0,40.0,0.03453921381112854,0.4032919466025162,12.0,30.0,0.013204002224427613,0.3708644231704767,0.05218097758040756,0.11869215673377986,0.862996907188034,0.7122025443991662,0.6883693384242757
45.0,35.0,0.02819340867701295,0.4059779020594003,24.0,35.0,0.01951763618932676,0.4125531818563857,0.05361103824308183,0.08227422562356702,0.8631816903968612,0.7432177036050713,0.7900316643247198
9.0,30.0,0.016684042023396507,0.4156257502975222,42.0,30.0,0.014724015360898277,0.42006540874846837,0.05550335736680064,0.08655498771779446,0.8564694519075152,0.7642012657692088,0.776170570274289
51.0,35.0,0.013082520560900543,0.38565843888138024,33.0,30.0,0.018473966599224338,0.3945993903636403,0.045014622037449784,0.08765797505454087,0.8875421489186415,0.6515543651306396,0.7810083244378727
24.0,35.0,0.016874345642784706,0.37205970755575973,24.0,45.0,0.015678844370233404,0.36811113335121076,0.06796138864392369,0.1304362056875817,0.8210551334523262,0.6980636244123634,0.6565566141969037
27.0,30.0,0.017157216413290016,0.3955325972382704,27.0,40.0,0.010005556122953462,0.3925176487711494,0.06459794075586868,0.12062312983078638,0.8293201241636541,0.7326612688374504,0.6812910662227317
6.0,30.0,0.024432614996442704,0.42826750907903177,39.0,35.0,0.03114058342283402,0.4135711531334204,0.07222606370967848,0.22377242921221716,0.8068853788193155,0.5407600986591341,0.40168789937519356
45.0,35.0,0.010471685663681961,0.3908814272747223,36.0,30.0,0.014647044089462387,0.39254001535922717,0.052726314295173944,0.1332354066950375,0.8626886395199622,0.6573318911621349,0.6530245817109718
