AverageAridityIndex,UpperD_m,SoilOrganicCarbon,BulkDensity,PrecipitationofDriestQuarter,Longitude,Season_sin,SoilTypeWRB,MeanDiurnalRange,AnnualPrecipitation,SiltContent,MeanTemperatureofDriestQuarter,Isothermality
-0.03322201335838083,0.04948456352720477,-0.015396781264809254,0.06408724148642442,-0.02135308438873024,0.014964935902770942,0.05899209205776275,-0.10355410363111965,-0.03551367343626847,0.01829430036124121,0.03901723442835102,0.14013890464688084,0.024284616159160975
-0.032472128371048056,0.04948456352720477,-0.005438801253049953,0.0950690336581562,-0.02135308438873024,0.020652250208463053,0.06209433481550785,-0.05525544073504527,-0.03372729785081575,0.022621938939898698,0.03901723442835102,0.14130970389243075,0.024284616159160975
-0.03243065887888759,0.05151007656734185,0.006321616425805974,0.09838956177854821,-0.02002355454590735,0.02436295022864945,0.06521665235459218,0.028669055764273577,-0.03372729785081575,0.02677559213431684,0.04963511286813087,0.1499563077943512,0.024284616159160975
0.10190876619717512,0.06257988588723527,0.26149106886178236,-0.05702533344568683,-0.003299930336439683,0.06513342932037074,-0.07098177969277707,0.07883291010266097,-0.10256565407996489,0.10080724621654966,0.05823353245979794,0.14668726625684736,0.00793093921538013
0.1007163143814734,0.0658593838038356,0.26231875495526363,-0.005006603870891409,-0.0026869952762615472,0.06630107014534312,-0.06699705292510179,-0.07642472619731423,-0.1023910647727996,0.09914859208365899,0.06236705649977259,0.13009825631362715,0.014091568010855758
-0.010188337300176039,-0.2458612657379992,0.0662741937400515,0.01128721852778569,-0.0019004544360140692,0.021855433761283977,-0.08459246431399113,0.12032906648382376,-0.08644905593191834,-0.07261804060678405,-0.05423467264197528,-0.1164847099188126,0.13062346938328653
-0.01031230995164906,-0.23584579810779627,0.008841308181935771,0.035035454795323516,-0.005668973670219926,0.02443656179795115,-0.09664732123836417,-0.01150087535414088,-0.07614808605480622,-0.07534249891518055,-0.07116544602440714,-0.10038302474862723,0.1283448691414231
-0.01031230995164906,-0.2295093824034076,0.009697792907860662,0.017134359150505027,-0.005990347038016365,0.023583594781568292,-0.09813823979500362,-0.02805804591395344,-0.07760814915436547,-0.07413040517728174,-0.06441613071129876,-0.10205008273818547,0.1276551832355145
-0.0016111260053776732,-0.2519242592422249,0.07116565831479184,0.062157980918845786,0.004192752249029674,0.036049440922942565,0.04576122303576918,0.002170648699572396,-0.07632542952710987,-0.06556056574909563,-0.0761481572136829,-0.11737951479134798,0.1329526235109522
-0.010295467976929332,-0.24186946347741448,0.0724851894625041,0.010364249038416807,-0.004745607821330385,0.0355982207216377,-0.08854888795671251,-0.018725085595082226,-0.08904355206963568,-0.06225238578425821,-0.07330216193373815,-0.09395072373930574,0.13082106071329266
-0.0003604560134954486,-0.2578229229914775,0.05386956900000546,0.024428911557896477,0.002234343767789442,0.057004618372691926,0.04666557172680444,0.008521564765291574,-0.11217046275663685,-0.061870086879635036,0.06160530217701805,-0.09409209936666113,0.13182112762085194
-0.007320281314392514,-0.2216128753539464,0.09714386058694016,-0.03228151352702051,-0.005729472440589443,0.051007994379441784,-0.06609354310486999,0.0003576800019528585,-0.1184173550463628,-0.062345073731982385,0.06292184817560888,-0.09418338603660631,0.12837210468685428
0.09237482040618909,0.06525888763276727,0.10867272171846402,0.0770789608374305,0.020924076973916177,0.03929447143275559,0.031670072794774684,0.1217980790380463,0.17462782741498495,-0.044618589245673024,0.013447092903837384,-0.08154418549360463,0.0251039633140891
0.08590533692563286,0.052406342817976174,-0.1478236709526003,0.027921465905575156,0.01498329730739319,0.021212478229936847,0.05850025238429587,0.01327720137982065,0.07786451991378507,-0.04901162360915303,0.0399677393654154,-0.03721395587974663,0.020016695810351887
0.08756218762663291,0.049574503488226104,-0.07787930640337506,0.05915232420927012,0.014898416908974699,0.02115977930604971,0.0537946874169177,0.0021258691195084165,0.11403083254950659,-0.04194897467831709,0.020137523711349668,-0.04430060531312853,0.022905549297991587
0.08910578476364688,0.064359271963229,0.10981562023131536,0.05818507885544761,0.012510811807879298,0.04038550220947042,0.03929170071894223,-0.018061670661644665,0.17409967937772824,-0.042997416603886125,0.02532052555294863,-0.08279967714597392,0.02443018922661267
0.08590533692563286,0.051374966958215945,-0.1480729393290576,0.02868183825277474,0.01498329730739319,0.021212478229936847,0.05708268780581491,0.009767055830475942,0.07786451991378507,-0.04901162360915303,0.03180353653544191,-0.03721395587974663,0.020016695810351887
0.08989007974913546,0.049574503488226104,-0.07374595539417543,0.06235594392389997,0.014898416908974699,0.0191111713823886,0.053813148791336,-0.08274086708921125,0.1105999210693803,-0.045668656289340116,0.013907318685094351,-0.04316341788445406,0.022905549297991587
0.0930479508857161,0.064359271963229,0.11435679770369968,0.06451648140991512,0.012510811807879298,0.04038550220947042,0.03931016209336053,-0.1019330534746367,0.17409967937772824,-0.046717098214909145,0.028598891123983085,-0.08200243349121838,0.02443018922661267
0.08590533692563286,0.051374966958215945,-0.1480729393290576,0.02868183825277474,0.01498329730739319,0.021212478229936847,0.05708268780581491,0.009767055830475942,0.07786451991378507,-0.04901162360915303,0.03180353653544191,-0.03721395587974663,0.020016695810351887
0.08989007974913546,0.049574503488226104,-0.07374595539417543,0.06235594392389997,0.014898416908974699,0.0191111713823886,0.053813148791336,-0.08274086708921125,0.1105999210693803,-0.045668656289340116,0.013907318685094351,-0.04316341788445406,0.022905549297991587
0.0038772082056834963,-0.36450012760011247,-0.008703046807061453,0.025973160896141413,0.0019223678450105773,0.031989382608609576,0.03492544558892612,0.16051207748878157,-0.07464432846788159,0.008612715409310053,-0.0013914810568908297,-0.0707337485841546,-0.16612322667510088
-0.001377164881997899,-0.3492039045752722,-0.024396750139455144,-0.09425751338395437,-0.0008293263176792427,0.0232377382373687,0.020260004765777734,-0.04649705624933626,-0.08894863126723422,-0.009674518605524643,-0.0276990873254033,-0.08178433797342152,-0.1687732538215565
-0.01678038447687346,0.09726315106619864,0.2441024554368152,0.040788218547168985,-0.018898877031878772,0.07016980992560332,0.04810399340914324,-0.0075402465497695055,0.17059390070817784,-0.005911246103830736,0.07819608582214013,-0.0747894707643943,-0.05881274575054935
-0.018448742452607605,0.09750701876492611,0.2127864284650849,-0.2141872339745864,-0.020324688163579515,0.05842956862966517,0.047430857968791096,-0.009004591406412202,0.17629726338265042,-0.0025949037166530685,0.0273997269735685,-0.09154382737073463,-0.0407250019352472
-0.013661135355282772,0.08804388211444045,-0.004856285877724883,0.059125473289731556,0.002294129865088244,0.00023253513530628798,0.045923921521309884,0.11919026120285116,-0.07086835145448814,-0.01918060000289974,-0.031424012577284124,-0.1256795137513675,-0.023601504847668597
-0.009645951487118538,0.06352644379692685,-0.1256663497365467,-0.11813432141064666,0.009765310588181777,0.016518067537598057,0.05768889943139334,-0.08954635677540534,-0.06905086427470218,0.00041560036656004736,-0.038409854220331094,-0.08598515951671422,-0.016729464940988578
-0.011983919121708316,0.06881276409019503,-0.016492272292218463,-0.23916263913413374,0.009108438741849011,0.02181411819993624,0.059822406617905464,-0.047064759744963845,-0.08080805092761485,-0.018132181133904586,0.05445732754540705,-0.07781186429597702,-0.020776277539069007
-0.009456596387624566,0.06242901479123189,-0.11677182346833812,-0.20124915309713245,0.009821666808250848,0.019032087982424235,0.05570659222350381,-0.07540267441729784,-0.07180975638750835,-0.0002947466072604479,-0.03890358375636273,-0.08207218421460064,-0.020249457160663113
-0.01795536044821325,0.0691521714400085,-0.021284378331082127,0.0646802091971806,0.002632295752727575,0.0044617946522619994,-0.1348830911569343,-0.05581097188092459,-0.08058727042834662,-0.023443990607703493,-0.03622624431115042,-0.10456391667056678,-0.024192361541640114
-0.019774258610374254,0.05615764216977932,-0.1397267116924395,-0.10733870766578961,0.0009820293075669315,0.016066847336293193,-0.12440697891794732,-0.06454406413870914,-0.0726216881145325,-0.0006156154161566824,-0.04034744149771761,-0.09266616291367342,-0.01843672777872509
-0.020214850415107396,0.06130706858624702,-0.02542997936657564,-0.23153892523492384,0.0008248650439223745,0.021382258415266208,-0.11359029389077631,-0.03044055105480388,-0.08437887476744516,-0.015266252149838939,0.056692506332475384,-0.08114673866973855,-0.022579969318309065
-0.01958490351088027,0.05506021316408437,-0.1313210360096975,-0.19337448201542448,0.0010383855276360008,0.018580867781119368,-0.12744590961694255,-0.06177231444003811,-0.07538058022733865,0.0025711823768051916,-0.04103147778059078,-0.08540705858836214,-0.022381019958322618
-0.01362799269805998,0.07694673120939353,-0.01842395621086115,0.1620489212304535,0.011160561153218071,0.010165854616809172,0.036879627636018056,-0.07993411343498552,-0.09379877597234576,-0.029253557965677416,-0.06361422131648338,-0.08946289934078694,-0.014837038791384372
-0.009300511434797324,0.06242901479123189,-0.11488082117617511,-0.20651352969798722,0.009349315591049703,0.015469698742419923,0.05257976527417792,-0.07718990014155457,-0.08119568819606195,-0.000736997588032222,-0.035400455741971724,-0.06801644831368689,-0.007778491493867047
-0.010790086649561478,0.06356864667933664,-0.09069720036419432,-0.07760851909756113,0.009440331294051894,0.01356611996567719,0.052682799780438695,-0.08229270216022899,-0.09749760790835776,-0.005737018479789963,-0.05565833849370325,-0.06459982761066742,-0.004039480157535203
-0.009450344912181297,0.06262844449462018,-0.10146890369342401,-0.24247078878846773,0.005865910168195307,0.021669909330286008,0.059954999357497686,-0.06315668494174846,-0.0789953852363915,-0.0013144476337247095,0.05710432133483913,-0.06735846898057073,-0.007047132391040036
-0.017777923170986937,0.06957792958224601,-0.030206972322367603,0.1856591705305377,0.0057131071169560475,0.010051452687666624,-0.11297057674466068,-0.06074642360562472,-0.08994492143154884,-0.02594537800083999,-0.06549855881059864,-0.08902884524384158,-0.016033485603423128
-0.01958490351088027,0.05506021316408437,-0.12943003371753445,-0.206659767242953,0.0005660343104348541,0.015018478541115063,-0.12434485624559359,-0.06181176533900433,-0.07989492791896216,0.0025711823768051916,-0.0378180596915398,-0.0713513226874484,-0.009910054291526551
-0.021074478725644427,0.0561998450521891,-0.10496588651422915,-0.07773762291819064,0.0007116250549222074,0.013134260181007157,-0.12396129534800843,-0.06756668932278365,-0.09619684763125799,-0.002428838514952521,-0.058075942443271314,-0.06793470198442898,-0.00617104295519471
-0.019582822013634538,0.055259642867472675,-0.11555577161778338,-0.24492678174235666,-0.0024722385712164815,0.02121868912898114,-0.11130855988256211,-0.04736807644509541,-0.07769462495929172,0.0019937323311127074,0.060347779664982795,-0.07069334335433224,-0.00885082417028009
-0.011827834168881075,0.06827974072601033,-0.017070827468535724,-0.24225804237806475,0.009108438741849011,0.021614342451282898,0.05955199214531894,-0.043962891178804885,-0.0794517547238701,-0.01911927170689518,0.06030058548540425,-0.07799417243255032,-0.01984083703595741
-0.009450344912181297,0.06262844449462018,-0.11449242272521826,-0.2430648129278585,0.006338261385396454,0.024079714666045682,0.06168118031723319,-0.06416751760443858,-0.06188361459537288,-0.0013144476337247095,0.060962822631677446,-0.0757360518687341,-0.019570927063441275
-0.009066789348533737,0.062497963493322414,-0.0998279949262457,-0.2053591761152518,0.009837330721073064,0.016287010949561198,0.05544131812560735,-0.07577564263975355,-0.08750681216219634,-0.004243615768835005,-0.03365346754795392,-0.08337903865829707,-0.020249457160663113
-0.010478317231207823,0.09404257830991579,0.16474767947378624,-0.2405024186264816,0.005614165587163812,0.04223160511775179,0.050576304748793426,-0.026077870010220803,-0.1105872934588793,-0.00856293955048693,0.028513428743973477,-0.12601651672562084,-0.01936578679955449
-0.020214850415107396,0.060910939098862756,-0.02578096687242678,-0.2400678833717972,0.0008248650439223745,0.02118248266661286,-0.1125627188949475,-0.029052105429262527,-0.08437887476744516,-0.015811091742057762,0.06354404381554793,-0.08132904680631185,-0.021644528815197468
-0.019582822013634538,0.055259642867472675,-0.12857929064957763,-0.24293345214801612,-0.0019998873540153354,0.023628494464740815,-0.11581025924350147,-0.04887966638959639,-0.06681073463894793,0.0019937323311127074,0.06420628096182111,-0.07907092624249563,-0.021374618842681332
-0.019351181424616688,0.05512916186617489,-0.11409668107628053,-0.20290092620215003,0.0011086244819433824,0.01585515116489116,-0.12743065732351463,-0.06155038708411931,-0.0924339322057714,-0.0009354358039975741,-0.03607107149752199,-0.08671391303205858,-0.022381019958322618
-0.01749992726450166,0.09038700599478698,0.20272026394217219,-0.23994685849937472,-0.002723983152247981,0.04178038491644693,-0.07698376898036421,-0.02739510849690782,-0.11551441350245437,-0.005254759585649515,0.028646909440690572,-0.12812538173596486,-0.019823041206207093
0.08729529114819812,0.05994527228640787,0.09259401987568358,0.08688642236823413,0.018898336907716865,0.03253563527426225,-0.08325227518147815,0.12081070420941781,-0.08603551631235788,-0.03436088878915733,0.060505954686788016,-0.1112739525107397,0.03143655791153869
0.08875640396658849,0.061027303012117076,0.0910152504421137,0.09685727032186428,0.011455186423061306,0.0323103589566807,-0.07121191828555418,-0.017487766299104788,-0.08536866167006248,-0.046199843228365185,0.06312180704850268,-0.11497499179534494,0.029970244796842394
0.08713576372934818,0.05476893077889381,0.07403157214772539,0.02334092016336871,0.011193977410806459,0.0327601580980309,-0.0733628806297375,-0.04402246189175981,-0.08554911608378803,-0.06302361624236205,0.05566104689029457,-0.12340757514431382,0.02298248822772497
-0.03990701313301918,0.04354005907132663,0.03576361923081768,0.23668976541841968,-0.02334114621276942,0.012453284809472127,0.020418331706722026,-0.12302634257915292,0.05348779865361503,-0.0948958354697991,-0.05558462143806476,0.046204172257392866,0.02361062109346478
-0.07440257521773244,0.04275107658800826,-0.19753367112437298,0.11392542722156451,-0.031606618238060755,-0.0029132139835783685,0.022545775546752092,-0.11118430475896485,0.021525415367162105,-0.16718260474197785,-0.07578200169079428,0.023859448933972707,0.019616495840081266
-0.07446573283999677,0.043772710604474546,-0.14513771299424255,0.11664781981004751,-0.029250927603491,-0.007361998474328795,0.02474043125658531,-0.036283234618828424,0.03039795378034498,-0.1693123378416411,-0.08520546647505338,0.032420834871233005,0.019483229912281165
-0.040040464537884575,-0.1790450336330469,0.07731994713897858,0.23426580851830564,-0.011973530408110522,0.012768170444670055,0.01841563574552406,0.09352060837582764,0.05454035909598643,-0.09455838376030798,-0.05051231904736957,0.05899190594446042,0.12245745350925048
-0.08867411786675838,-0.17636621788890314,-0.1694155655410923,-0.010023870401286881,-0.031967828693495313,-0.0024895115098593403,0.0162803828072359,-0.04037240578036973,0.020295031782732696,-0.19517464085977201,-0.07034723195662664,0.022474312973267074,0.1136255123399023
-0.08867411786675838,-0.17684639834400093,-0.16854975219460305,-0.006634558043381252,-0.025423667908257327,-0.0024895115098593403,0.01825312009596862,0.08757210415070907,0.022577975809533513,-0.1930629728221433,-0.06727092530876508,0.02335921538664756,0.11571474215042611
-0.03569447661307767,0.03065555472660465,0.031354817568743844,0.2478323379489935,-0.017416032628186553,0.010413160061963075,-0.13823212619334177,0.1791104577914101,0.05976284123081059,-0.0907693494846068,-0.04225359340527208,0.050507492591843436,0.027032641056905022
-0.06070628244705259,0.02925455855311377,-0.20963287212313064,0.11763330965426066,-0.0278091653900233,-0.0034314869186101273,-0.13400509093137414,0.11595849212742862,0.027800457944357662,-0.16417242542260896,-0.07760213336761346,0.023223539841409454,0.022778443839278063
-0.06070628244705259,0.0298881015922581,-0.16179766451550015,0.11629333807509465,-0.024940930168943796,-0.006129667315632071,-0.14177169704416467,0.18646270676417254,0.03902349054892566,-0.16250889607989635,-0.061179869799978755,0.03554637210264022,0.023360919170998033
-0.03561512493699997,-0.1303116965815513,0.05943960957285797,0.2373387554777235,-0.011298674778966207,0.013200248647119014,-0.08544206326258384,0.1261291803623947,0.058116888621121236,-0.08325805393441393,-0.03138006140071096,0.06166863654336787,0.12384440606119826
-0.07384974094819906,-0.12763288083740748,-0.1737355547034903,-0.006916556903594972,-0.026670909526074177,-0.00047707974829799,-0.08070330862291929,0.1699402636306496,0.026479841678016567,-0.18741225620683713,-0.04950440195452909,0.024885341512580282,0.11621610366098255
-0.03977791187415472,0.0452215743720421,0.0533829659828889,0.24886569227577257,-0.014522717177739198,0.010008962045598275,0.03381445918967048,0.19901510884672854,0.05626101070366901,-0.09377032888292329,-0.04609617329715098,0.051372350981746605,0.0275703973700816
-0.07446573283999677,0.042244273620537336,-0.18861895717341934,0.12658495706191747,-0.02278818920303052,-0.005416038494087319,0.03150882027048148,0.17269068664799667,0.024223771626223786,-0.166364298721623,-0.06742231605525176,0.026929493723496557,0.02331620015245464
-0.040040464537884575,-0.18861375294085878,0.07527173920966837,0.2376123094599703,-0.010544525718837744,0.012796050630754218,0.020521819932488902,0.17192300272367897,0.05454035909598643,-0.09344207709448456,-0.03397507940348734,0.06150331734310234,0.12317416796550695
-0.07446573283999677,0.042244273620537336,-0.18861895717341934,0.12658495706191747,-0.02278818920303052,-0.005416038494087319,0.03150882027048148,0.17269068664799667,0.024223771626223786,-0.166364298721623,-0.06742231605525176,0.026929493723496557,0.02331620015245464
-0.07446573283999677,0.042265802969509166,-0.14268540548955808,0.12240508525541059,-0.021348958671223783,-0.008172720637744366,0.0313307153902282,0.17273254894446236,0.0354468042307918,-0.1658170760447338,-0.06742231605525176,0.037201651220194074,0.02331620015245464
-0.07523252519934087,0.045081363096189535,-0.13778157006317632,0.12296902992062358,-0.020836652159617376,-0.006744697286808363,0.06125758039835037,0.18146554885120783,0.03271932515835839,-0.1654356298747616,-0.060142933000371164,0.03755114436751862,0.024967382375997913
-0.039986622347517785,-0.18601315529430695,0.07711753531051176,0.23997158786499603,-0.010630138125337885,0.015254074924093069,0.038796386877129545,0.15767324580661382,0.053849558202556165,-0.09306063092451229,-0.026913840617246828,0.061955144913430724,0.12364283636105605
-0.08944091022610247,-0.18419028224991815,-0.16454745005094867,-0.0010258086197774234,-0.025579109826637615,-3.607030436313254e-06,0.040938691930827546,0.09355883418685783,0.021887174916103237,-0.1926815266521711,-0.05826934056399226,0.024446139265917148,0.11689242029930678
-0.0802864119915925,0.027081092859986076,-0.1598481654713639,-0.08204641203989223,-0.023408987382750157,0.012912403558046058,0.030785471192024506,-0.1104749859709074,-0.07867647971658472,-0.18537646741646874,-0.031512517246070654,-0.09276393196830293,0.02269764371617585
-0.0802864119915925,0.027081092859986076,-0.1598481654713639,-0.08204641203989223,-0.023408987382750157,0.012912403558046058,0.030785471192024506,-0.1104749859709074,-0.07867647971658472,-0.18537646741646874,-0.031512517246070654,-0.09276393196830293,0.02269764371617585
-0.0802864119915925,0.028350031436757954,-0.1663565425875469,-0.1099577468229907,-0.02304418367973406,0.012912403558046058,0.028516255316360133,-0.17154647609757612,-0.08246064462447845,-0.18481013957300135,-0.033944793583058575,-0.09347195319561843,0.017964274326914872
-0.06444535128533987,0.0653443306831256,0.056815737581665686,-0.30550718476213595,-0.03403753831021066,0.02442699925688098,0.020895748160165834,-0.015249172592294054,-0.10934185393719,-0.19155117697147733,-0.05247342533106419,0.10237378885299693,0.007335935738112289
-0.06426765480043317,0.06001814490157404,0.06880566276472913,-0.30691600955080983,-0.03430254001842042,0.02442699925688098,0.018452873801381123,-0.07017960037787456,-0.10936506829220835,-0.19120393322050944,-0.05329530874072857,0.1024671220778355,0.007748845979434592
-0.06444957421583368,0.02127559233421691,-0.1968022522937901,-0.2921279818737604,-0.036099917413011835,0.015348642192271266,0.025816064804374844,-0.13820027655734024,-0.07316013350426757,-0.18335922230913693,-0.05904109861573328,0.04364539159743099,0.003935678222700035
-0.049821136098782304,0.0627288266519029,0.1573249262058218,-0.2832627391753549,-0.021260499837628212,0.0273247106603451,-0.052589228352816486,-0.08806296942451035,-0.10193854556941538,-0.20651823120372942,0.016164755098313346,0.11160936666870032,0.012672891052308875
-0.019547300459480863,0.07168908035910664,-0.1342713436750788,0.03521552759053813,-0.01970005780499557,0.015389788356487353,0.02757497140105698,-0.15335382812923287,-0.04909503127954283,-0.158348894616912,0.05264931992608362,-0.08275965796684423,-0.061999752678334984
-0.005299321329503493,-0.19044399073106102,0.022387584734525786,-0.13459193396832453,0.0044567258165890515,-0.08531417479747247,0.04811706098929238,0.06563457052137037,-0.058907646815307996,-0.002577647020689991,-0.05585223343806632,0.036747411524886385,0.1059323152753509
0.031054247949227166,0.09069732507519904,0.20953010702263128,-0.1890789423075979,0.04252189806446841,-0.12906085378232604,0.037005765712097675,-0.061274573928468114,0.1769489263614295,-0.01956171691769569,0.023546274939499054,-0.04682918634585241,-0.023926827440280463
0.033804077797093754,0.08679967825448855,0.20353033790695227,-0.18720054162092553,0.0451875826474773,-0.13452303953818773,-0.006977686334249382,-0.07313877021401173,0.17472685561178464,-0.01962380202527574,0.014977496934109005,-0.048511445798966026,-0.026778330508313176
0.033804077797093754,0.08679967825448855,0.20435609128362583,-0.18959610958251627,0.0451875826474773,-0.13452303953818773,-0.006977686334249382,-0.03222621594606608,0.17472685561178464,-0.01962380202527574,0.015835279224473548,-0.048511445798966026,-0.026267247129069967
0.027575615433618205,0.0923325375888207,0.2154039858957557,-0.06465136439703334,0.05116640667012845,-0.13216138677262243,0.0390420033113507,-0.019634040877871566,0.17849130574963007,-0.028113098490714195,0.022280106046067418,-0.04317155166344035,-0.020335389097551
0.02813806363778849,0.09256368640916052,0.22139189371712248,-0.03960567874803529,0.05086725359362644,-0.13412146126379776,0.0390420033113507,-0.017275373524886208,0.17663981753495145,-0.027268921511219436,0.02307522115490177,-0.04529831438876233,-0.020242107252535876
0.03042168910518885,0.08860526000982408,0.21522636847317902,-0.045568395495458415,0.05353293817663531,-0.13958364701965942,-0.008758069519975138,-0.06419677557679082,0.17466877293592065,-0.03032087958802407,0.011795018705385128,-0.049293057962490026,-0.02377324281477575
0.03037317490893861,0.08860526000982408,0.21637559078465984,-0.043738655698834186,0.0548740330687797,-0.13964013777655127,-0.008916010344070758,-0.10123153063359744,0.17384583754236124,-0.027383148341378408,0.008418264708088721,-0.05872241151464212,-0.02377324281477575
0.02779067034718607,0.099414964164996,0.1909913489351855,-0.04474391935783192,0.052473350193980584,-0.13055736844214239,0.040174353382248534,-0.011014688159217969,0.17557881364747346,-0.027321063233798362,0.017582399541124255,-0.05654655746479685,-0.02101790772391267
0.02779067034718607,0.099414964164996,0.1909913489351855,-0.044803595805878546,0.052473350193980584,-0.13055736844214239,0.040174353382248534,-0.00895247778806745,0.1756020280024918,-0.027668306984766262,0.017582399541124255,-0.0586458895728669,-0.02059708014299699
0.030339972741160025,0.09826078182530583,0.147689436282591,-0.0447604832693769,0.05574319834227543,-0.13727049536056118,-0.005630792747092433,-0.0019254245143935887,0.16475069520878044,-0.02415839866534464,0.0060158247267334975,-0.06385709930572081,-0.02685142375081864
0.028262430490815556,0.1017820520016995,0.1254394615298105,0.012230552358164613,0.05500987272367879,-0.1493145775576306,-0.005361871326350181,0.00486240757761554,0.15607905699442276,-0.027627034540527614,0.005603967128822133,-0.05843457875247173,-0.02685142375081864
0.026844261682557383,0.10550225724984494,0.1251031081507153,0.035097158318064314,0.05234418814066991,-0.14385239180176893,0.042672809946110245,0.018394027763359584,0.15013115750224004,-0.026910451722235027,0.019253051963296557,-0.06247584303801597,-0.024096088659955564
0.026844261682557383,0.10550225724984494,0.1251031081507153,0.035097158318064314,0.05234418814066991,-0.14385239180176893,0.042672809946110245,0.018394027763359584,0.15013115750224004,-0.026910451722235027,0.019253051963296557,-0.06247584303801597,-0.024096088659955564
0.02956520229310895,0.1008155772075107,0.11670763141649346,0.03174547049118617,0.05360080110978566,-0.1493145775576306,-0.00471598021660891,-0.006140341393174476,0.1474799903332286,-0.027703944775973644,0.00820429130093814,-0.06476165521466747,-0.026629107710647484
0.028891407876666973,0.10003822965225939,0.10851847119297899,0.028459194547310104,0.05341985972099186,-0.14924138862822275,-0.00037749472728051665,-0.017849487263656243,0.15416075948643082,-0.026564525916208264,-0.0012628089377452675,-0.06825234156691845,-0.026629107710647484
0.030691721833874145,0.03215262020899423,-0.18967129319844955,-0.24541534776046559,-0.006558310786014245,-0.1423416473688358,-0.12166132632747229,0.11243506072423567,0.06368055665807336,0.02886106143021319,-0.025421532537906844,0.021239302398502025,0.006996308784773622
0.010266910807822632,0.05794273330722621,-0.04343475348257761,-0.04258823882430554,0.01039346999256878,-0.07946548023742994,0.06829786946831075,0.030744634652116607,-0.0482371444110544,0.02180645776954667,-0.038680884748814516,0.06331745182183462,0.011526668492742451
0.011638776765764336,0.06008393147421856,0.05214254156519977,0.12153381684824119,0.01366079683155151,-0.04183487504834186,0.08474137339154308,0.09826935736405634,-0.02018664963429884,0.004390682967382069,-0.012288890815612519,0.1223461169251887,0.024531643521135953
-0.021136838701661956,0.07344465522192552,-0.03535593025675428,0.04252370651332694,-0.012622386440939722,-0.006950896762364956,-0.16264517847864485,0.12507721730865073,-0.08144268743349208,-0.019171878233276502,-0.04949899344003284,-0.11281043500494325,-0.06627515321482694
-0.022298895732078453,0.06569096815614543,-0.02809836589855325,0.04926645038991592,-0.018105171975520022,-0.002644741129630838,-0.12357424995113502,-0.11523259889053368,-0.09412905469813398,-0.02112270001381639,-0.06808353897493681,-0.105696782689128,-0.06786578806587297
