study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
51.0,65.0,0.04846373932994024,0.5141887553106734,33.0,60.0,0.022912073364508498,0.5031903845851416,0.11965873654440069,0.11172535929872762,0.6551470407247467,0.6925911992114397,0.6780108006074375
33.0,45.0,0.03762453365315398,0.4569971031690409,30.0,35.0,0.028356464449645194,0.4432998689873246,0.059968170258687274,0.18449069374425017,0.8177306094683605,0.6438677154866408,0.4392524207014219
9.0,35.0,0.08377185989199255,0.48917448564474525,3.0,50.0,0.1115336328714242,0.5124169429536608,0.11824098302509753,0.15097293103018225,0.6740091825603214,0.3589093844396777,0.5837670836401379
39.0,30.0,0.011962075033145864,0.4183271552558573,18.0,55.0,0.015830738544392462,0.4953659394215199,0.09438975709944669,0.08472037354965767,0.7401732421782543,0.6160458421287862,0.7667901618004715
30.0,30.0,0.0179999466641426,0.38929123260157183,48.0,30.0,0.03229862084674983,0.43558481930682735,0.060736934028938754,0.08770709589497072,0.8271949130883894,0.6565579404295471,0.7504610239022929
30.0,35.0,0.01230695710809359,0.43157733291346695,18.0,40.0,0.010393015880996437,0.476631803463639,0.0780951952904761,0.11461844608448854,0.7814858459815446,0.5904766339259315,0.6792920142154204
39.0,30.0,0.015324798072432678,0.38736083557420725,48.0,40.0,0.019847119014336383,0.4081649245483939,0.06475102949142711,0.13168349677650962,0.8109364739778235,0.6799638324347945,0.6155034689789287
51.0,40.0,0.0137306256821371,0.3756013513722744,30.0,45.0,0.028992827037953767,0.38953640036550086,0.07248131576106717,0.11890838611555946,0.7922232036770429,0.6513177237568112,0.6591341745993111
12.0,30.0,0.010195397199103763,0.4320666734875079,6.0,30.0,0.024993454099985025,0.40747003983057817,0.06036949120852474,0.10485938576461834,0.8226005515868873,0.7439243622220728,0.6918642707899063
24.0,30.0,0.0143970737655871,0.4355921492998261,30.0,30.0,0.018505209122011184,0.4653531390023521,0.06457012947456535,0.10380142703550356,0.8172209378761155,0.6641718789314236,0.7061686628932089
