study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
21.0,30.0,0.013465854965260845,0.3692300452884391,42.0,30.0,0.034926067243176796,0.37135517768651505,0.04577399452657108,0.1090751201731754,0.8842572289862198,0.7643364449830292,0.7241958717372595
51.0,35.0,0.01024536393680351,0.5905432007352805,48.0,35.0,0.010113411089017955,0.5157963323399133,0.054588680540851336,0.11111374940104293,0.8695933203711215,0.575863754656431,0.734560810465793
6.0,35.0,0.01326445360491525,0.3744225556727328,42.0,30.0,0.01365338699965716,0.43495538246508675,0.05150534345661482,0.12524406051271592,0.8651438858404525,0.7576933405513167,0.6720742705747569
33.0,30.0,0.015211324070580316,0.4000010579624166,48.0,30.0,0.025121618957717733,0.4234316873676598,0.05427367908286634,0.06627752047154013,0.864027259055646,0.8424397670068314,0.8339538377755595
12.0,35.0,0.025172567920862043,0.395236324407948,18.0,30.0,0.010069882735144059,0.37065000364622663,0.05149544577977405,0.09598630345631001,0.8710975577986302,0.7816854815045279,0.75972887027109
48.0,30.0,0.013559687943427857,0.4143497290286483,15.0,30.0,0.01493110646915313,0.4024236871758608,0.04908718001116968,0.0870563461635859,0.8811082818132834,0.7223106363908529,0.7891449748775318
48.0,35.0,0.011883673331665867,0.4231155491842868,9.0,30.0,0.02073562829502563,0.4054595339775378,0.05176813153783246,0.11662488939729937,0.8715401140166776,0.7121950697407686,0.7106014926606727
51.0,30.0,0.011322530495378774,0.3732491319052997,33.0,30.0,0.02181391606078052,0.40150361080064617,0.05120970862711716,0.1215001297574692,0.8715547684162982,0.7190419355206421,0.6952509060775243
45.0,30.0,0.01022654094257257,0.3678013101745028,39.0,35.0,0.02212876233072409,0.3445790782742607,0.05714862328405853,0.07176122571673788,0.8620434096307423,0.7631583530371361,0.8267686349784491
42.0,50.0,0.01080132460592079,0.4123432253625659,18.0,40.0,0.0165578537746369,0.40821928886938247,0.06256738161319468,0.11080859978393988,0.847076840465391,0.6503276571462748,0.7291687658063584
