study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
24.0,30.0,0.028391838194300828,0.44656407498791495,51.0,35.0,0.031591979785269036,0.45402723774017245,0.05812373862619824,0.10239190292558903,0.8486880542507165,0.7243374666615925,0.733445947785964
6.0,30.0,0.13673073049963289,0.4857771000643034,12.0,30.0,0.011274855096885222,0.4932976348776044,0.052428215572286434,0.10058936829878008,0.8627712405334403,0.755923791584144,0.7367113475732492
27.0,45.0,0.22509224785637483,0.4440292003669444,39.0,45.0,0.01913154198361361,0.4167998061639468,0.07728404101435747,0.15649133246755154,0.8035029403821087,0.5101980504326467,0.602115957163173
30.0,30.0,0.03692127730215939,0.39702017572975135,51.0,30.0,0.010035987196544053,0.3593368723948545,0.05096876788308801,0.09531630224829188,0.866648640137232,0.7633163782520069,0.7506206437821733
48.0,30.0,0.02558323416467874,0.44539470237594075,33.0,35.0,0.010629553921194261,0.44462450344508436,0.061177617865898155,0.10768980892223119,0.8396518671605472,0.7343384020196908,0.7177422006792009
12.0,30.0,0.010828646454021968,0.4169659588150995,45.0,30.0,0.0206695884497115,0.37411360914964026,0.0503240334320774,0.10670479957404955,0.8708640777780079,0.6830797359878852,0.7261860435510226
48.0,35.0,0.018385316733174596,0.4513266619608499,12.0,30.0,0.0655773632842774,0.44737865977023034,0.06021004799435649,0.1500838915313225,0.8393960053234111,0.6687341466415562,0.5996669439825465
24.0,35.0,0.021623069906881856,0.4327683392336884,36.0,50.0,0.012466961985372838,0.4468842135974621,0.08440990890809834,0.15457069301097257,0.7797847256628099,0.5953018868918316,0.5967436998070829
33.0,30.0,0.01765738515340735,0.37713011624250764,42.0,30.0,0.011106223261973948,0.37209489543949575,0.048992613459663374,0.17581239348178385,0.8717982188779124,0.5838205453521996,0.5399416280117574
6.0,30.0,0.023384463457576228,0.4351926382114518,48.0,35.0,0.044012855729628986,0.4272700854688497,0.06985663530148285,0.1221668516321357,0.8279649072793193,0.37328102381455297,0.6991411688063085
