study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
36.0,30.0,0.022157038352365398,0.37776334648595106,30.0,30.0,0.01013857945994937,0.3733695437899413,0.046924776993450594,0.09451052618925099,0.8845754771835754,0.709758980293336,0.7675251096441853
45.0,30.0,0.014570132830462679,0.4543762503148401,36.0,35.0,0.014810436034074791,0.4400205777987163,0.05513743013042295,0.16360482199617027,0.8560570196539752,0.6854142739153287,0.5728896754635714
33.0,30.0,0.01496849758883573,0.3960055921212555,30.0,30.0,0.013889917729131385,0.3920542604683306,0.048091498352926754,0.17399159054305768,0.873522988586005,0.691116330109242,0.5424152472530683
36.0,40.0,0.015744157331059286,0.41982338712013206,18.0,30.0,0.01797325611248993,0.41506359231839124,0.052026012401138584,0.0741570010289766,0.8709707375248821,0.7867564362399567,0.8160838644261343
45.0,30.0,0.015464513786659596,0.3732227552777111,48.0,30.0,0.012892906362766153,0.3845544789652335,0.05031852045389106,0.12480793334883775,0.8651308888313695,0.8032418296271846,0.6654763517346274
42.0,30.0,0.027515499610497283,0.38915898596623616,12.0,40.0,0.039773486907740054,0.3659218398253713,0.060030906301180555,0.08759858381151248,0.855410616640045,0.649826568166574,0.7890115942450324
45.0,60.0,0.019116414990903607,0.4007814185719682,30.0,30.0,0.01320384329009288,0.37198017773405057,0.06473359293145364,0.07617225244388832,0.8446293625146278,0.6734719763644186,0.8171748100953453
33.0,30.0,0.011708580181711633,0.46865126040274674,21.0,30.0,0.011720486427603148,0.4216314073490416,0.05132574641463407,0.07866101160661576,0.8745066702900484,0.740779989103374,0.8076709457837947
51.0,30.0,0.01130822175034916,0.36499156657249243,18.0,35.0,0.010060363355121962,0.3661547127303158,0.06558705481213209,0.08981832535537788,0.8298050045470783,0.8165085197572024,0.7669261179780879
33.0,45.0,0.015939132165974257,0.4604490145636212,27.0,30.0,0.01069676044112492,0.40839636018040876,0.04121448005112727,0.09976070963755776,0.9009035435543291,0.590939215935035,0.7601344768798783
