study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
36.0,40.0,0.010272957450030859,0.3896201907599866,27.0,35.0,0.030128533259735718,0.3903041686280812,0.049697555845051485,0.09313721956796595,0.8737529271605731,0.7873474807864858,0.763402824486599
6.0,40.0,0.020493979397886795,0.5495351322391824,6.0,30.0,0.013659553265332289,0.4950667435467968,0.050177558811234486,0.11152442884984945,0.8784294748489799,0.5842203325518418,0.7297978677390703
30.0,30.0,0.016785649072361658,0.3784431661872797,24.0,30.0,0.028178942985753776,0.3929269061710095,0.05784495755902187,0.11780427080744967,0.8461792823337227,0.7737251860495917,0.6867360917109335
51.0,55.0,0.02702328343864287,0.40188843340346286,30.0,40.0,0.018173828795472677,0.42935369523689587,0.07449296392576642,0.10339898501530459,0.8109872365520697,0.7570550904987664,0.7376433039376773
18.0,35.0,0.02117512916531157,0.3622207749580382,15.0,30.0,0.011322963138315524,0.34072293371586654,0.05170154325797442,0.09533183686146432,0.8691902542649734,0.7803280043499905,0.7588015259413408
21.0,30.0,0.010847220364974196,0.36552223463556116,45.0,30.0,0.015827406491234056,0.351252615874008,0.04930523762777577,0.08753983003348673,0.8791961376673921,0.720519452204567,0.7855167100943494
45.0,45.0,0.017775284075570465,0.3701878885205235,45.0,40.0,0.01967193780890721,0.38990695494730326,0.06827577199515628,0.12445671753432924,0.8288073672021883,0.6880517736901974,0.6879409412523825
27.0,40.0,0.016602753911719906,0.3888414082209841,27.0,35.0,0.014964568959681065,0.36028754714227096,0.06340267298963696,0.1435969946369906,0.8398448236079186,0.6548283803749215,0.6372739362389509
48.0,30.0,0.01778562174998941,0.40295195693715297,48.0,35.0,0.012647514324261167,0.3546520079152627,0.0545235030012163,0.07470101080570708,0.8669826049927918,0.7501849568705921,0.8177568697015156
21.0,40.0,0.013283368450054527,0.42005451674028677,48.0,30.0,0.03147848240760647,0.41322042544330884,0.04650725967105971,0.0785023746098894,0.8849273734881892,0.7541186604766112,0.8057620574149768
