Longitude,SoilTextureUSDA,BulkDensity,Isothermality,SoilOrganicCarbon,SoilTypeWRB,AnnualPrecipitation,UpperD_m,SiltContent,PrecipitationofDriestQuarter,AnnualMeanTemperature,MeanTemperatureofDriestQuarter,TillageClass
1.4,1.32105969449035,1.05,37.937744140625,0.008,1.4518935528702832,670.0,0.15,0.623,146.0,13.26666641235352,20.60000038146973,1.4697365796295874
1.4,1.337784263380687,1.5,37.937744140625,0.008,1.4693320792218638,670.0,0.15,0.623,146.0,13.26666641235352,20.60000038146973,1.4827443679455772
1.4,1.458377397150892,1.13,37.937744140625,0.013,1.4680201337478693,670.0,0.15,0.374,146.0,13.26666641235352,20.60000038146973,1.4815438759842323
1.4,1.4752838944613529,1.5,37.937744140625,0.013,1.477407910780263,670.0,0.15,0.374,146.0,13.26666641235352,20.60000038146973,1.4885587809187324
1.4,1.631383834069019,1.31,37.937744140625,0.013,1.4774515657927114,670.0,0.15,0.516,146.0,13.26666641235352,20.60000038146973,1.5490755632556792
1.4,1.641663328351607,1.34,37.937744140625,0.013,1.4843621320198614,670.0,0.15,0.516,146.0,13.26666641235352,20.60000038146973,1.5578886245422587
1.4,1.3388056609805814,1.33,37.937744140625,0.012,1.4923678029000447,670.0,0.15,0.58,146.0,13.26666641235352,20.60000038146973,1.5682994877858105
1.4,1.3475119813245098,1.37,37.937744140625,0.012,1.4992965053517642,670.0,0.15,0.58,146.0,13.26666641235352,20.60000038146973,1.5769212271064115
1.4,1.564257091735561,1.23,37.937744140625,0.013,1.5056500495047966,670.0,0.15,0.302,146.0,13.26666641235352,20.60000038146973,1.5845759860306552
1.4,1.564742667787842,1.4,37.937744140625,0.013,1.5069972836146075,670.0,0.15,0.302,146.0,13.26666641235352,20.60000038146973,1.584590367465347
45.0,1.4523016492883616,1.22,33.51400375366211,0.0085,1.4111950950121017,354.0,0.0,0.38,13.0,10.64999961853027,21.13333320617676,1.488433159497786
45.0,1.8163921892400385,1.21,33.51400375366211,0.0085,1.4418269375561907,354.0,0.0,0.38,13.0,10.64999961853027,21.13333320617676,1.503308372309696
45.0,2.0815994319288755,1.17,33.51400375366211,0.0085,1.4796004697256435,354.0,0.0,0.38,13.0,10.64999961853027,21.13333320617676,1.5223904943608861
45.0,2.2435841157151546,1.19,33.51400375366211,0.0103,1.5158036077034542,354.0,0.0,0.367,13.0,10.64999961853027,21.13333320617676,1.5411457321211517
45.0,2.3157044831966296,1.22,33.51400375366211,0.0103,1.5448161755259682,354.0,0.0,0.367,13.0,10.64999961853027,21.13333320617676,1.5564857400736225
45.0,2.3606500002869955,1.25,33.51400375366211,0.0103,1.5712919542406807,354.0,0.0,0.367,13.0,10.64999961853027,21.13333320617676,1.57080357157703
45.0,2.392792272101464,1.26,33.51400375366211,0.0072,1.59620853092073,354.0,0.0,0.391,13.0,10.64999961853027,21.13333320617676,1.5845796847773685
45.0,2.3920179889608324,1.28,33.51400375366211,0.0072,1.6145716749420103,354.0,0.0,0.391,13.0,10.64999961853027,21.13333320617676,1.5949854515183868
45.0,2.416742082374637,1.32,33.51400375366211,0.0072,1.63786002149103,354.0,0.0,0.391,13.0,10.64999961853027,21.13333320617676,1.608373572948906
45.0,2.4390243933764073,1.24,33.51400375366211,0.0106,1.660615298866654,354.0,0.0,0.338,13.0,10.64999961853027,21.13333320617676,1.4725992416056153
45.0,2.384672451720905,1.26,33.51400375366211,0.0106,1.6633584683154305,354.0,0.0,0.338,13.0,10.64999961853027,21.13333320617676,1.477219857074803
45.0,2.3701325877824404,1.2,33.51400375366211,0.0106,1.6746839098517163,354.0,0.0,0.338,13.0,10.64999961853027,21.13333320617676,1.487631949298659
110.4,1.4090762623930786,1.2968916626000007,29.80910491943359,0.0042,1.6853783562580726,419.0,0.0,0.6681119096399999,8.0,7.658333301544189,-7.566666603088379,1.497637454842347
110.4,1.425009562660931,1.2964916626000007,29.80910491943359,0.0042,1.682666062554923,419.0,0.0,0.6681119096399999,8.0,7.658333301544189,-7.566666603088379,1.498409828222085
16.6,1.3556415139011213,1.25,31.18644142150879,0.024,1.7441457620109522,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6217086859925158
16.6,1.360296285701754,1.21,31.18644142150879,0.024,1.72695694579721,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5821294249852458
16.6,1.3608945780229162,1.4,31.18644142150879,0.024,1.6724280513140861,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.4979126167244403
16.6,1.357868559326943,1.37,31.18644142150879,0.024,1.5989599476110314,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6221648484293876
16.6,1.3628581099394796,1.39,31.18644142150879,0.024,1.6112347042820825,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5776819653245928
16.6,1.3683436986165847,1.45,31.18644142150879,0.024,1.6256934847684883,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.493258352459622
16.6,1.3608400744144353,1.36,31.18644142150879,0.024,1.5474331367382526,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6230906898188944
16.6,1.3629195520665922,1.3,31.18644142150879,0.024,1.5438922141000084,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5815791501659058
16.6,1.356977586344277,1.46,31.18644142150879,0.024,1.4931593645966663,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.484472293702953
16.6,1.3483888523249767,1.39,31.18644142150879,0.024,1.434454798315027,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6216930349152199
16.6,1.3477410158804455,1.42,31.18644142150879,0.024,1.4248829523946445,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5665447052797195
16.6,1.3426907359234812,1.5,31.18644142150879,0.024,1.3944887568422104,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.474412663159385
16.6,1.3358267784440743,1.4,31.18644142150879,0.024,1.358647582507605,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5529634624121835
16.6,1.33218321535976,1.46,31.18644142150879,0.024,1.3408019847690322,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.4658155224268739
16.6,1.3275794557613505,1.39,31.18644142150879,0.024,1.3203735393198552,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6178226243190081
16.6,1.3311184245861052,1.34,31.18644142150879,0.024,1.335467457930229,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5419036614908432
16.6,1.3325324758629165,1.51,31.18644142150879,0.024,1.3409062113702688,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.459416489235406
16.6,1.3318584949629808,1.3,31.18644142150879,0.024,1.337907821446357,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.617695664421365
16.6,1.3376093428919458,1.29,31.18644142150879,0.024,1.359067830705072,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5397805933438904
16.6,1.3445670381114323,1.42,31.18644142150879,0.024,1.3832430574617796,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.4570898678730049
16.6,1.3447630251542393,1.3,31.18644142150879,0.024,1.3823175113053392,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6198807510180322
16.6,1.3415426352239934,1.25,31.18644142150879,0.024,1.3698660060964594,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5477660710623042
16.6,1.337421456532874,1.44,31.18644142150879,0.024,1.3551450546230464,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.4558739195417922
16.6,1.3303364972279232,1.32,31.18644142150879,0.024,1.331659311748199,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6134987641583265
16.6,1.3332667843706707,1.28,31.18644142150879,0.024,1.3408215422496816,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.536085970994084
16.6,1.3372103316744128,1.39,31.18644142150879,0.024,1.3526636440480957,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.446688370510047
16.6,1.3350757519672012,1.3,31.18644142150879,0.024,1.345744794514005,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.6132079940621356
16.6,1.340849083617895,1.27,31.18644142150879,0.024,1.3623481537935642,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.5391095735126477
16.6,1.3502589418839943,1.33,31.18644142150879,0.024,1.3887296503656101,584.0,0.0,0.54,102.0,10.13333320617676,2.083333253860474,1.4429650345534462
16.58333,1.3616387288036145,1.34834816626,31.01694869995117,0.025,1.4196341799123693,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4547408161492414
16.58333,1.3567348060634654,1.3399481662600004,31.01694869995117,0.025,1.4043705273040525,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4480652640417757
16.58333,1.356299312922438,1.2912498777499994,31.01694869995117,0.025,1.4018274538858198,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4464854746801585
16.58333,1.351422744085232,1.2997298777499995,31.01694869995117,0.025,1.3875585997376194,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4399168067962813
16.58333,1.351121069927329,1.3388281662600001,31.01694869995117,0.025,1.3857910794952153,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.438547545679681
16.58333,1.3635538192988566,1.3418281662600007,31.01694869995117,0.025,1.4169421170963155,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4515473498481561
16.58333,1.3761715394412364,1.35809633252,31.01694869995117,0.025,1.447602783668063,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.464742358524819
16.58333,1.3853711141489444,1.3202498777499991,31.01694869995117,0.025,1.4688159393316624,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4740837815774843
16.58333,1.3973463922900495,1.35671545232,31.01694869995117,0.025,1.4962807751138305,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.486537008519963
16.58333,1.4047657427050892,1.3438706356899999,31.01694869995117,0.025,1.5119436170069318,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.4938730868287993
16.58333,1.4079478682306124,1.3066850611199994,31.01694869995117,0.025,1.517073408979654,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.496467125796247
16.58333,1.4173542771522156,1.32232545232,31.01694869995117,0.025,1.5368266132318738,580.0,0.0,0.532322199,101.0,10.16666698455811,2.133333444595337,1.506034300745506
49.63333,1.6195557057936907,1.448,36.83155059814453,0.0058,1.4735732651134856,301.0,0.0,0.440695482,11.0,11.74583339691162,21.98333358764648,1.5042475020452823
49.63333,1.7352410600570352,1.467,36.83155059814453,0.0059,2.182833933901983,301.0,0.0,0.451421372,11.0,11.74583339691162,21.98333358764648,1.5524585029243751
49.63333,1.8158401830894093,1.518,36.83155059814453,0.0053,2.356032801416497,301.0,0.0,0.430924587,11.0,11.74583339691162,21.98333358764648,1.5188564188941793
49.63333,1.8859710349308823,1.519,36.83155059814453,0.0052,2.4489099153195117,301.0,0.0,0.43044066,11.0,11.74583339691162,21.98333358764648,1.5314468859580792
49.63333,1.9490714842984005,1.421,36.83155059814453,0.0051,2.513003397470837,301.0,0.0,0.401905299,11.0,11.74583339691162,21.98333358764648,1.616017550177115
49.63333,1.4754284553320347,1.392,36.83155059814453,0.0058,2.574495326448964,301.0,0.0,0.454376368,11.0,11.74583339691162,21.98333358764648,1.630241566145233
49.63333,2.011263716767814,1.471,36.83155059814453,0.0061,2.636874188495655,301.0,0.0,0.454453518,11.0,11.74583339691162,21.98333358764648,1.544209055443832
49.63333,2.071781507888831,1.446,36.83155059814453,0.0067,2.67970846177171,301.0,0.0,0.433447089,11.0,11.74583339691162,21.98333358764648,1.5588553750281209
50.38333,1.6543162141324121,1.3,38.11922836303711,0.0186,1.5068243458488773,234.0,0.0,0.5028,4.0,10.79166698455811,21.35000038146973,1.5694146748064677
50.38333,1.6610381671601846,1.37,38.11922836303711,0.0148,1.5171183038805467,234.0,0.0,0.4806,4.0,10.79166698455811,21.35000038146973,1.5718769589263926
50.46667,1.6586255613880387,1.24,37.92475891113281,0.007,1.4735732651134856,267.0,0.0,0.552,3.0,11.23750019073486,21.85000038146973,1.5750069741698878
50.46667,1.6702221811371063,1.27,37.92475891113281,0.0081,1.7168554699886402,267.0,0.0,0.5574,3.0,11.23750019073486,21.85000038146973,1.5721625635197602
50.46667,1.6756523829802519,1.23,37.92475891113281,0.011,1.7501828569597722,267.0,0.0,0.5466,3.0,11.23750019073486,21.85000038146973,1.6455849638633504
50.46667,1.6811904032108465,1.25,37.92475891113281,0.008,1.7703163800790536,267.0,0.0,0.5424,3.0,11.23750019073486,21.85000038146973,1.574561338690175
-46.9,1.5629565314349663,1.27,61.77644348144531,0.03,1.4735732651134856,1306.0,0.0,0.2534067,106.0,18.95000076293945,15.93333339691162,1.5752359324195397
-46.9,1.561888825834586,1.24,61.77644348144531,0.0201,1.49424152226567,1306.0,0.0,0.1970763,106.0,18.95000076293945,15.93333339691162,1.5746558732560618
-46.9,1.5613396993966908,1.22,61.77644348144531,0.0178,1.5083706847409184,1306.0,0.0,0.2203212,106.0,18.95000076293945,15.93333339691162,1.5742937126506842
-46.9,1.5234196711271522,1.29,61.77644348144531,0.0321,1.5735138280314713,1306.0,0.0,0.3028482,106.0,18.95000076293945,15.93333339691162,1.5761300291153302
-46.9,2.103101775253281,1.18,61.77644348144531,0.0321,1.4435801000882746,1306.0,0.0,0.3217828,106.0,18.95000076293945,15.93333339691162,1.5700339091078546
-46.9,1.5052507474055865,1.33,61.77644348144531,0.0256,1.4901810391540844,1306.0,0.0,0.2817844,106.0,18.95000076293945,15.93333339691162,1.5714519815650332
-46.9,1.5657567963861896,1.23,61.77644348144531,0.0145,1.499771420888484,1306.0,0.0,0.217715,106.0,18.95000076293945,15.93333339691162,1.5713222726634721
-46.9,1.5681026038859844,1.29,61.77644348144531,0.0173,1.522094437824466,1306.0,0.0,0.1900319,106.0,18.95000076293945,15.93333339691162,1.5722953025154074
-46.9,1.567120775654885,1.22,61.77644348144531,0.0213,1.5218609470175377,1306.0,0.0,0.2659572,106.0,18.95000076293945,15.93333339691162,1.5718241107860984
-46.9,1.428769666434004,1.33,61.77644348144531,0.022,1.5180529462305112,1306.0,0.0,0.2269989,106.0,18.95000076293945,15.93333339691162,1.5710380110393232
-46.9,1.4455555798660114,1.34,61.77644348144531,0.019,1.5267221978628358,1306.0,0.0,0.1897207,106.0,18.95000076293945,15.93333339691162,1.5714130261114183
-46.9,1.4545440165245136,1.42,61.77644348144531,0.0174,1.52894674968827,1306.0,0.0,0.1964539,106.0,18.95000076293945,15.93333339691162,1.571255164652266
-46.9,1.5654539789247326,1.05,61.77644348144531,0.0309,1.5268942533522998,1306.0,0.0,0.2472921,106.0,18.95000076293945,15.93333339691162,1.5706552440667738
-46.9,1.4582148073549865,1.03,61.77644348144531,0.0348,1.5312306722327278,1306.0,0.0,0.2654144,106.0,18.95000076293945,15.93333339691162,1.5708013550461835
-46.9,1.4482536563394368,1.15,61.77644348144531,0.0338,1.5170658736263654,1306.0,0.0,0.2503994,106.0,18.95000076293945,15.93333339691162,1.5686471442606373
-46.9,2.0819953285438286,1.02,61.77644348144531,0.0311,1.5357544690418337,1306.0,0.0,0.3320901,106.0,18.95000076293945,15.93333339691162,1.5707440616844783
-46.9,2.054145154450633,1.05,61.77644348144531,0.0342,1.5367596191436736,1306.0,0.0,0.3382945,106.0,18.95000076293945,15.93333339691162,1.5705936243658953
-46.9,1.5067820110493895,0.99,61.77644348144531,0.0278,1.5278702314198571,1306.0,0.0,0.39944,106.0,18.95000076293945,15.93333339691162,1.5689782661638043
-112.763,2.02027542873385,0.87,33.29156112670898,0.017,1.5324099156694875,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6476193812872353
-112.763,2.020514661166852,0.64,33.29156112670898,0.017,1.5431249024989961,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6517245979017972
-112.763,2.029751569995545,0.97,33.29156112670898,0.017,1.5576057908585514,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6578751576598216
-112.763,2.02956137778979,0.77,33.29156112670898,0.017,1.5673510274919813,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6617847533151768
-112.763,2.036252562748026,0.77,33.29156112670898,0.017,1.5800612068653586,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.667346490825411
-112.763,2.0363010660159286,0.73,33.29156112670898,0.017,1.589209285616963,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6712018934672879
-112.763,2.043628131223113,0.57,33.29156112670898,0.017,1.6017111576911933,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.676929758085179
-112.763,2.045191697593624,1.0,33.29156112670898,0.017,1.6110214127976499,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.681102356709074
-112.763,2.043281014061527,0.53,33.29156112670898,0.017,1.6182038872485416,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6842396314766082
-112.763,2.0521084436027643,0.5,33.29156112670898,0.017,1.6308163424987057,381.0,0.0,0.29,45.0,5.824999809265137,-6.199999809265137,1.6903899998694158
52.5875,1.4735732651134856,1.4194862591900002,40.29982376098633,0.012,1.515541165530909,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5824133337986166
52.5875,1.3141142378750281,1.4211279462200002,40.29982376098633,0.012,1.4433639745520415,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5678123562166848
52.5875,1.2604493041443117,1.4124112225100007,40.29982376098633,0.012,1.394989884907181,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5743424258144276
52.5875,1.2205536276740663,1.4208409780100006,40.29982376098633,0.012,1.352972272529488,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5644132339254242
52.5875,1.204320475562248,1.4080509291100003,40.29982376098633,0.012,1.3262742218526737,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5655743549338514
52.5875,1.1608230966434818,1.4033698777699999,40.29982376098633,0.012,1.283725552985671,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.6964455808343
52.5875,1.14201531234631,1.40430982887,40.29982376098633,0.012,1.258269858343432,190.0,0.0,0.152,2.0,18.35833358764648,28.54999923706055,1.5542609339723203
89.2,1.5045283296640455,1.383863081,26.11006927490234,0.0425,1.7334584649492086,22.0,0.002,0.502121546,3.0,15.03333282470703,-2.716666698455811,1.6899036497139956
89.2,1.5021863319530744,1.509046455,26.11006927490234,0.0425,1.7093629224199678,22.0,0.002,0.502121546,3.0,15.03333282470703,-2.716666698455811,1.6872853270184138
89.2,1.4947325526979207,1.518826406,26.11006927490234,0.0425,1.6748653207837114,22.0,0.002,0.502121546,3.0,15.03333282470703,-2.716666698455811,1.6828537036770095
89.2,1.4848497552946374,1.521760391,26.11006927490234,0.0425,1.6378200494896755,22.0,0.002,0.502121546,3.0,15.03333282470703,-2.716666698455811,1.677485442226497
89.2,1.4711791282354945,1.51002445,26.11006927490234,0.0425,1.5949372526458243,22.0,0.002,0.500860295,3.0,15.03333282470703,-2.716666698455811,1.6706383654129269
89.2,1.460356259915757,1.327139364,26.11006927490234,0.0445,1.5621917904575988,22.0,0.002,0.505376368,3.0,15.03333282470703,-2.716666698455811,1.664728328310432
89.2,1.458778014393656,1.370171149,26.11006927490234,0.0445,1.5529393684049333,22.0,0.002,0.505376368,3.0,15.03333282470703,-2.716666698455811,1.6622368455807948
89.2,1.456118372889432,1.451344743,26.11006927490234,0.0445,1.5421043001318444,22.0,0.002,0.505376368,3.0,15.03333282470703,-2.716666698455811,1.6593454348068082
89.2,1.4506169461192684,1.478728606,26.11006927490234,0.0445,1.5259769362138722,22.0,0.002,0.504624761,3.0,15.03333282470703,-2.716666698455811,1.6553473583246772
90.5,1.5658882953708806,1.285085575,28.17901229858398,0.032,1.4735732651134856,28.0,0.002,0.394136142,2.0,12.41666698455811,-2.066666603088379,1.6509253937686381
90.5,1.5654686751589462,1.436674817,28.17901229858398,0.032,1.5088206547318808,28.0,0.002,0.394136142,2.0,12.41666698455811,-2.066666603088379,1.6499713102916886
90.5,1.56329013159189,1.505134474,28.17901229858398,0.032,1.4892157251895775,28.0,0.002,0.394136142,2.0,12.41666698455811,-2.066666603088379,1.648201704590921
90.5,1.5603039249758348,1.51198044,28.17901229858398,0.032,1.46742053747341,28.0,0.002,0.394136142,2.0,12.41666698455811,-2.066666603088379,1.646042347307886
90.5,1.5578744446223671,1.474816626,28.17901229858398,0.032,1.4592729310857488,28.0,0.002,0.391626498,2.0,12.41666698455811,-2.066666603088379,1.6441348704229053
90.5,1.5538677629920954,1.340831296,28.17901229858398,0.033,1.4383108214593177,28.0,0.002,0.398639357,2.0,12.41666698455811,-2.066666603088379,1.641456985965183
90.5,1.552666970111747,1.407334963,28.17901229858398,0.033,1.4450410710811636,28.0,0.002,0.398639357,2.0,12.41666698455811,-2.066666603088379,1.6401233584681496
90.5,1.551137737579326,1.474816626,28.17901229858398,0.033,1.4474073725999317,28.0,0.002,0.398639357,2.0,12.41666698455811,-2.066666603088379,1.6386305459661425
90.5,1.549375369677002,1.445476773,28.17901229858398,0.033,1.4473796680157414,28.0,0.002,0.396129713,2.0,12.41666698455811,-2.066666603088379,1.6370215332382103
116.9283,1.4727756392683982,1.512,26.8104362487793,0.0096,1.4735732651134856,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.5609577431383472
116.9283,1.384812867626353,1.458,26.8104362487793,0.0096,0.7694722790545798,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.5488965620888098
116.9283,1.3323448432857812,1.485,26.8104362487793,0.0096,0.6772670039819318,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.5404482412227924
116.9283,1.2928340010488466,1.458,26.8104362487793,0.0096,0.6632376737416885,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.5331522209196031
116.9283,1.251803956711176,1.539,26.8104362487793,0.0096,0.6332427707199713,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.525121598381914
116.9283,1.194828555170977,1.377,26.8104362487793,0.0096,0.5464182965845091,1766.0,0.02,0.21,180.0,18.5041675567627,14.38333320617676,1.5140838978157054
116.9283,2.0604382847267617,1.539,26.8104362487793,0.0065,0.5072231399159783,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.6349287569945887
116.9283,2.0082940746425813,1.485,26.8104362487793,0.0065,0.499316218941128,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.6250861042270066
116.9283,1.9784066762404393,1.323,26.8104362487793,0.0065,0.5607141197003398,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.6203878355511625
116.9283,1.925901315166074,1.404,26.8104362487793,0.0065,0.5292156838089439,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.609211753642506
116.9283,1.8757071039178996,1.539,26.8104362487793,0.0065,0.5010413609834171,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.5980027728286803
116.9283,1.8280035396229177,1.539,26.8104362487793,0.0065,0.47646144370092647,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.5868674094747992
116.9283,1.782583064925145,1.485,26.8104362487793,0.0079,0.45464644422417144,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.5044557451187217
116.9283,1.747546976572415,1.431,26.8104362487793,0.0079,0.4569036836277404,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.4966233762783785
116.9283,1.7133276229607777,1.458,26.8104362487793,0.0079,0.4562575406745704,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.4886125988970949
116.9283,1.6854085644553636,1.458,26.8104362487793,0.0079,0.4667717157105115,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.4820661727027957
116.9283,1.6442263706891542,1.35,26.8104362487793,0.0079,0.4415569567750096,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.4712094406810228
116.9283,1.6130353236155777,1.377,26.8104362487793,0.0079,0.4373256503248712,1766.0,0.02,0.259,180.0,18.5041675567627,14.38333320617676,1.462957082472004
116.9283,1.5810568363289341,1.485,26.8104362487793,0.0063,0.4285158191275911,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.5758039098004208
116.9283,1.5626164609528232,1.431,26.8104362487793,0.0063,0.4464960629290199,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.569601679763852
116.9283,1.5443944498855509,1.296,26.8104362487793,0.0063,0.46146520155110676,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.5632832914375159
116.9283,1.518893066294948,1.377,26.8104362487793,0.0063,0.4585273373128031,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.554241034824112
116.9283,1.4893703482293648,1.485,26.8104362487793,0.0063,0.445584758963469,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.5435226271352966
116.9283,1.465165810761774,1.431,26.8104362487793,0.0063,0.44167527264218237,1766.0,0.02,0.219,180.0,18.5041675567627,14.38333320617676,1.5344251802659632
107.88,1.4165992385405226,1.29,28.72866058349609,0.00275,1.6782649533116578,597.0,0.02,0.722,18.0,9.979166984558105,-2.233333349227905,1.49047285759655
107.88,1.4039676609291702,1.23,28.72866058349609,0.0016,1.6468803858298051,597.0,0.02,0.719,18.0,9.979166984558105,-2.233333349227905,1.5142373963787628
107.88,1.3934085136888874,1.22,28.72866058349609,0.00145,1.6204815112219029,597.0,0.02,0.731,18.0,9.979166984558105,-2.233333349227905,1.526395325387481
99.26667,1.1508868239678254,1.4,60.9410400390625,0.0235,1.2418489160030555,1012.0,0.0,0.24,16.0,26.51250076293945,25.26666641235352,1.4541199104357416
99.26667,1.148247976778727,1.4,60.9410400390625,0.0235,1.2361175033032323,1012.0,0.0,0.24,16.0,26.51250076293945,25.26666641235352,1.4514633830487702
99.26667,1.1426286040095208,1.4,60.9410400390625,0.0235,1.2280762032952235,1012.0,0.0,0.24,16.0,26.51250076293945,25.26666641235352,1.448306733559998
99.26667,1.1346011403514245,1.4,60.9410400390625,0.0235,1.2181438201852228,1012.0,0.0,0.24,16.0,26.51250076293945,25.26666641235352,1.4446955940140214
91.97464,1.3784484046603755,0.99,40.41439056396484,0.0043,2.6713215274731277,425.0,0.0,0.677,9.0,-0.4208332300186157,-8.649999618530273,1.4421642025880763
91.97464,1.5466505865824454,1.31,40.41439056396484,0.0018,2.619550101494691,425.0,0.0,0.6,9.0,-0.4208332300186157,-8.649999618530273,1.4472459387673668
