study1_num_leaves,study1_min_child_samples,study1_min_split_gain,study1_val,study2_num_leaves,study2_min_child_samples,study2_min_split_gain,study2_val,rmse_train,rmse_test,r2_train,r2_test,glob_r2_test
9.0,30.0,0.07948634016944324,0.4092903765483336,51.0,30.0,0.22124525906638198,0.4364942051029566,0.07632884505407994,0.10105469839125482,0.8083962923806498,0.7246620978663888,0.7463284703128802
51.0,45.0,0.0366127728383498,0.4011696752766792,6.0,30.0,0.024228173554295657,0.37534921707846847,0.055125775744359395,0.07345124132182085,0.8635899666427391,0.7891218972028595,0.818243169487424
15.0,30.0,0.012648093868845509,0.3534624902794684,24.0,30.0,0.037866047575225784,0.35195402846920554,0.05124417171238816,0.13649944423788196,0.8749138155979124,0.5491528409173201,0.6668070907936148
51.0,45.0,0.03798201312528054,0.39913352081598075,39.0,30.0,0.014723076474257234,0.376967441630372,0.04964918110571233,0.06743128019568057,0.8771449513201758,0.8039717938265278,0.8331438096965901
51.0,30.0,0.010005810500306073,0.3912030635305297,18.0,30.0,0.017793084098904493,0.3907958324578312,0.04810382510545442,0.08301611384670979,0.8770900183144226,0.8135661394130816,0.7878857032649998
48.0,35.0,0.011059065638997822,0.38935205107436693,36.0,30.0,0.012048355927331054,0.3794375876205892,0.05018391883889094,0.12914808121502155,0.8735595216679036,0.6768014358779624,0.674606018375654
12.0,35.0,0.02662987463278991,0.41791864115991234,45.0,45.0,0.042871649587678695,0.42236302497902445,0.06161577876503545,0.1933296904429392,0.8398244960790134,0.6122708771890923,0.4974228807904234
9.0,35.0,0.020404901365052925,0.40386712491971394,51.0,30.0,0.01665152884215986,0.3634500231144683,0.053746699978859974,0.08877715764235991,0.8655355980900059,0.7541561742871203,0.7778958073640898
27.0,35.0,0.014231199192164826,0.36691016384192227,33.0,30.0,0.01728855972154881,0.3626022461953181,0.045968623077067346,0.10180552388206902,0.8828137235078056,0.7791826216236202,0.740470575982326
18.0,50.0,0.032038786513886044,0.4160886400141687,15.0,30.0,0.018698075130081867,0.37990730115419963,0.04795762955696965,0.07629350910532201,0.8823235553010544,0.749271746300424,0.8127941479164253
